178.41922671;248.16920725;235.74919041;248.16920725;252.84982652;287.8595604;317.93984192;320.78912833;146.86955137;323.25975569;336.67903901;403.34958712;323.64923357;435.78935711
244.42940196;295.22946501;241.9891263;336.60979092;285.16991139;487.34996841;285.71999751;505.03952862;346.58936748;546.62955048;;;;
250.11981856;323.98934544;307.94909392;336.98988752;221.13985904;437.38905696;174.70949408;468.13918848;;;;;;
269.0098058;328.4799028;314.52931186;387.87904956;457.38959094;463.57999938;262.9297644;472.68922186;;;;;;
260.79945395;340.88944106;290.63963915;516.08956959;;;;;;;;;;
218.61968656;316.36973412;319.87986624;364.64976108;259.4794598;371.82962212;380.60944108;406.0292214;;;;;;
284.52949242;297.12988648;249.91983818;340.89983029;273.76953964;366.8794916;323.20995322;426.4891231;;;;;;
364.81916;399.8593288;320.5494456;405.3692848;317.7191304;405.3692848;341.469552;446.5398336;132.3492416;454.9194968;457.2091568;561.5191728;;
249.3293253;268.0991562;351.18966486;382.10931144;362.71963266;650.18953338;;;;;;;;
156.07950254;243.21906004;214.83916056;253.1795714;172.4493086;300.61929124;;;;;;;;
191.13949476;411.03903975;309.76960407;441.9098646;455.49959262;521.47970163;;;;;;;;
316.57905099;335.36979036;416.69957394;435.25966815;244.229769;448.32923478;;;;;;;;
317.149122;320.86923;214.979013;320.86923;205.539933;334.559862;254.4099765;411.409044;;;;;;
201.6190791;253.0299789;382.1099265;488.3995575;380.26926225;491.9691492;357.5298258;497.16989865;;;;;;
174.6794775;252.4794775;302.5398875;458.4296925;;;;;;;;;;
198.2596435;256.87952422;348.24936686;499.57942307;;;;;;;;;;
220.28942793;278.59910298;149.62979229;366.57963474;233.77985499;366.93941889;138.59969739;382.59939366;;;;;;
264.36937006;295.4893635;361.79983914;396.42990618;227.78981612;413.8496436;413.02996164;432.20972176;;;;;;
251.24948224;271.53933504;244.6190482;291.93984196;232.63902604;301.48939044;294.38990044;432.04950116;;;;;;
;;;;;;;;;;;;;
182.5898124;258.8399022;447.8994012;572.5499496;;;;;;;;;;
137.54918016;223.13952444;289.27982916;311.36913948;;;;;;;;;;
100.69957746;102.14976141;326.01929238;326.27942847;247.68942528;376.80961809;399.95973672;402.92987292;;;;;;
141.089916;211.32943704;216.48992424;353.15998776;;;;;;;;;;
228.75954393;285.54926759;235.7898662;339.04915458;233.37944157;453.15983044;;;;;;;;
265.36961066;284.31973003;284.43962323;312.61952078;211.67943748;355.67916356;;;;;;;;
294.64992065;339.23967577;278.48921492;379.72938343;209.64995467;379.80987394;381.59954565;459.37921477;357.1791224;497.6698422;;;;
219.9799938;283.32906365;141.0496508;283.32906365;213.3493701;400.55912385;;;;;;;;
510.64944399;520.20954;430.1694405;538.21955304;384.46973001;538.21955304;576.79976745;598.33963143;;;;;;
188.09976402;196.4991837;204.90951945;259.77964149;226.25936763;271.9490748;247.1497485;284.09965308;202.02966171;317.71916394;;;;
125.85976056;141.12977418;115.15961229;141.12977418;;;;;;;;;;
310.9991641;324.19993706;219.1599533;365.27912706;326.25983572;397.10906522;;;;;;;;
234.1095393;287.86941547;311.44965852;329.87908772;233.24962752;356.00924814;;;;;;;;
251.95924362;285.40934814;241.83976902;285.40934814;224.35942974;429.7494978;251.94944742;490.27923798;;;;;;
140.34932352;161.939232;193.42998528;224.9794176;207.6790464;268.59982464;229.84977792;311.14909056;;;;;;
249.98963759;257.71904543;286.8396685;410.99920939;294.44953923;458.17981517;;;;;;;;
374.82909552;381.30945072;278.6998632;392.07932544;262.18982064;393.19901984;159.61986832;433.17904608;186.14968944;447.55968752;;;;
357.10926318;376.3798896;;;;;;;;;;;;
216.75977136;384.2599356;299.5090704;419.77903464;;;;;;;;;;
259.6198304;273.7693376;274.0296736;283.9391424;285.4294432;293.0391136;;;;;;;;
244.90919757;278.71994103;372.61975539;397.90980793;;;;;;;;;;
226.80977008;297.88909764;251.00924244;330.1494492;367.97913548;393.2996048;345.84934832;440.1992656;;;;;;
293.7292446;387.85958533;340.01979998;408.35937691;;;;;;;;;;
352.4699523;436.4893587;394.409799;458.40933045;464.36908785;587.5590297;;;;;;;;
287.25947126;288.90907596;259.999629;301.1699747;281.429539;333.84909234;;;;;;;;
198.51991716;230.4992958;108.52944456;280.6994832;181.0796025;337.0591113;;;;;;;;
147.07933191;195.1297614;199.52980488;251.79976836;285.95994273;340.58949435;;;;;;;;
230.44948524;384.87919662;;;;;;;;;;;;
233.50901844;241.99942494;254.61984321;337.89931113;;;;;;;;;;
280.58974844;349.73981918;311.00992091;363.89923325;;;;;;;;;;
194.2992484;247.04909387;209.79914658;247.04909387;290.51943419;291.74942739;247.1096016;360.99903648;377.68925066;379.53920011;;;;
378.13901952;410.78927684;343.99980588;411.57966116;;;;;;;;;;
221.86979854;293.98938192;305.34965669;324.36951796;145.81925756;359.30975751;253.83966008;377.76984271;;;;;;
161.05985148;244.31962203;153.6393573;261.47963886;260.26902066;364.47943224;148.94970024;367.50994698;;;;;;
175.689094;333.86919275;;;;;;;;;;;;
283.0295743;297.28933223;278.06953515;365.13926339;262.51988334;365.13926339;302.61912835;429.11951291;;;;;;
199.34959502;422.84927132;261.18923398;436.12938154;168.67977832;497.31920054;336.61984804;514.97950928;;;;;;
231.49980298;290.55904941;365.8595166;478.55914862;176.37988788;478.90958877;;;;;;;;
247.1792364;394.62902256;196.25965008;443.94997416;;;;;;;;;;
246.8098734;248.5695161;155.3193089;321.3198365;211.6890631;321.3198365;;;;;;;;
250.9099275;265.39931043;189.34916469;265.39931043;184.50904686;271.39985643;228.82985388;328.91992899;;;;;;
291.13914352;296.34919474;315.26949672;344.57968947;325.48981231;350.84909828;141.91980711;358.99942719;;;;;;
202.07969938;296.86972432;236.35922596;342.6498665;;;;;;;;;;
346.82919972;436.56961108;362.05982156;451.63969016;385.57983448;467.1993748;457.66951668;519.59913564;344.48986236;539.51940096;;;;
175.63947744;202.82907456;161.23993928;224.43946504;226.36987632;346.29920696;;;;;;;;
;;;;;;;;;;;;;
248.4095068;265.839301;325.91918268;371.90948158;;;;;;;;;;
231.52;313.29934656;204.87945664;427.339616;425.38929152;504.30982912;386.29945472;516.43962496;352.52994752;555.88970688;;;;
281.06937399;463.06961466;;;;;;;;;;;;
213.0495002;288.03934757;286.96928528;318.60932728;;;;;;;;;;
173.95946301;236.30919798;308.32998799;363.28941211;333.07999812;456.01959259;;;;;;;;
273.9598103;289.9294233;164.2791491;295.3998652;310.38911585;321.58983065;129.2499329;355.22995035;;;;;;
317.2592985;357.72904062;322.96932028;359.7095213;322.399212;359.7095213;237.17994278;399.34992472;;;;;;
279.3998788;291.46966576;324.98985652;377.76994164;328.90918956;417.16913196;;;;;;;;
213.33926954;311.87991528;168.79912139;403.19945392;;;;;;;;;;
