8.85959886;14.7992961;11.87939448;30.63948768;16.64933298;32.94903696;24.3092049;39.42916074;8.81964126;41.81962416;32.00903442;42.07934856;46.48966866;46.49965806;37.47922986;54.46920138;6.76981638;79.57955616;2.75907228;80.9391135;24.73974804;107.13931182;2.61922068;;;;;;;;;;
4.92960874;37.85927523;15.34932693;41.78977397;28.54956825;42.79987418;28.26981745;45.3795762;11.3798629;61.29939494;23.62995061;63.41950636;45.6393448;65.98921728;2.76953292;74.79936926;48.79952973;90.7691435;5.39919044;133.89972309;1.54961961;;;;;;;;;;;;
4.299871;16.5195044;3.4898953;25.2092437;2.7899163;37.76986687;29.6391108;45.08964727;1.3399598;48.91953237;24.1092767;85.33943974;46.55960317;132.60902161;1.199964;;;;;;;;;;;;;;;;;;
8.44991703;12.24983844;5.07951729;16.41948732;9.06978357;23.91967314;4.88917242;24.00936444;23.519052;34.03984149;35.22974607;44.98915608;28.87960203;58.69996614;11.19945366;60.16990689;102.38959494;102.68956251;4.26930588;108.79953318;47.30917104;116.63954937;54.34993809;127.67955183;2.37980916;;;;;;;;
3.17924406;21.3098247;2.16943704;31.74949134;21.2998365;39.07983132;19.22928264;63.19933668;17.7390432;68.0096538;61.65915624;70.80934626;1.98964944;;;;;;;;;;;;;;;;;;;;
26.4799851;30.3092206;33.7998501;41.7799968;39.8698606;50.2690484;49.6794756;77.909257;10.5097327;79.3692464;6.0192196;87.1492172;80.289458;89.2894063;22.9793966;90.039319;9.769779;95.9290716;20.5892366;96.8293652;5.9793836;;;;;;;;;;;;
20.4198174;25.31937564;12.86982576;28.24932744;28.87924212;38.89997676;7.57994004;45.60941664;6.2791812;54.82953072;64.1794212;64.57973148;35.1494388;67.0794246;21.30928488;73.14996528;58.4792424;75.8093832;3.81941928;81.7990632;12.0192912;82.79933976;12.44954988;96.71935608;156.12999372;182.22902604;2.57955552;;;;;;
13.15917865;25.08963581;19.45924131;25.72940807;15.77905602;29.81916719;13.76905501;33.90992284;8.7893946;34.14909004;24.22963042;34.21984367;4.74946198;36.55969611;24.24956102;39.19950408;19.95949937;41.30915809;15.43923929;50.41943535;15.45916989;82.00943635;95.67983489;128.64903341;3.42905973;;;;;;;;
19.9094979;30.29996988;4.33926234;41.07974766;40.31910402;51.84954324;26.74930134;60.28949334;10.67995578;63.58960866;8.8991313;66.77991978;31.3590813;68.51981724;15.79982616;73.73950962;9.77956134;73.74949182;46.55997546;76.76910732;29.14902222;97.33942686;2.73911568;;;;;;;;;;
13.42915773;39.74998778;10.7497082;40.70928456;11.37993228;41.48908714;6.75995101;46.3593631;16.35989914;49.04978172;6.58943152;50.92948487;19.73937605;73.35927954;60.18939121;73.98950362;47.56995176;79.95968015;6.34910873;;;;;;;;;;;;;;
6.57923796;32.96909271;19.72972452;42.26970642;47.95912941;52.17950883;11.68943235;52.9394967;14.00934276;53.65953777;43.61990826;53.68949787;9.04994754;55.91952798;34.29932115;59.95914813;5.71938309;65.13924942;2.04927084;67.56901353;1.92943044;;;;;;;;;;;;
3.7894836;25.18992;5.0599752;28.2197076;2.5799676;32.0691672;17.0791656;34.5291828;6.8692512;35.2299024;26.199516;43.3096692;55.9096272;58.1597268;52.159128;66.5093856;15.2399016;69.1093452;35.4798024;77.5999476;1.309476;;;;;;;;;;;;
17.75964904;29.23925109;28.98936859;38.31998114;22.8192699;44.1292495;24.80933413;59.95980564;39.63936074;66.21986203;7.54945009;73.02965992;16.68915241;83.66965677;5.03963026;86.9791006;67.74914293;89.73980246;79.04982911;92.91930739;91.10915856;94.99932932;3.08954723;;;;;;;;;;
11.8697832;14.07988088;8.96927978;49.33953148;6.0597841;59.96938194;22.56957346;60.36903794;25.85974148;62.61910122;61.36917708;68.60994466;45.60974186;69.7799376;10.58988486;70.4793356;47.209365;71.22968974;44.52967152;82.61988574;5.53923216;;;;;;;;;;;;
12.399504;34.20963156;32.22971076;35.59957596;30.25978956;36.09955596;32.68969236;43.34926596;13.599456;45.54917796;14.0594376;49.35902556;12.049518;55.90976352;38.09947596;60.17959272;18.1092756;76.47994068;8.3896644;87.46950108;61.51953912;92.24930988;77.35990548;95.39918388;57.47970072;95.94916188;27.39990396;98.31906708;6.3297468;;;;
8.82958704;43.91997168;4.3393056;50.03999232;13.54983168;56.73992016;11.49915984;64.2097248;30.36914016;64.8696192;9.45948624;78.75939648;11.43916944;79.59926208;40.11957984;95.7896712;7.53979344;109.03955088;1.0698288;;;;;;;;;;;;;;
20.84909208;21.74985576;32.86990296;39.42933582;37.25913306;48.49974708;11.01940878;53.27957382;8.76949242;54.95953794;7.2090987;66.58975218;52.67972898;69.699579;6.00940902;74.0090955;32.43944952;85.54963194;31.97910348;97.5893748;21.0294441;119.12998236;5.55902718;;;;;;;;;;
2.71919634;9.9597309;4.85998905;19.34904993;21.36996624;30.25980027;8.38935006;38.39940783;19.08931773;38.76902673;1.62932007;42.50917041;53.40993105;59.039127;35.53935672;59.1290343;2.39952594;59.21994057;3.91995828;65.96998086;1.21974237;70.31949624;1.01994837;;;;;;;;;;
2.58;35.64;5.45;56.58;15.46;76.97;4.36;79.03;3.99;82.09;8.08;87.36;39.61;94.3;99.8;120.36;1.33;;;;;;;;;;;;;;;;
8.08930089;19.82983486;19.51989996;36.10941543;12.29941658;45.82937381;14.79989137;46.98913021;6.99952979;50.3994139;3.1293427;52.70992859;5.08993089;60.47929668;20.62966686;84.22930813;67.32985776;97.2995628;94.52914471;195.72988809;2.7894141;;;;;;;;;;;;
12.44954176;35.1691564;29.50972896;41.18916508;26.1995732;59.99931996;5.0890898;61.53953124;8.7198732;63.72998736;20.80983256;64.20943056;7.53924432;72.68958216;12.85906616;108.2892386;119.09968392;206.50917116;3.96939016;;;;;;;;;;;;;;
3.86954596;28.09960902;16.4191281;39.99961034;21.13981452;41.75976482;23.51961522;45.54948518;11.8491125;45.7899598;22.11967376;51.40968204;22.84908018;60.81912464;12.13947812;64.2995208;55.3191408;77.63937638;1.49972346;;;;;;;;;;;;;;
7.4493918;38.19962545;3.55975365;44.75932875;12.3396796;44.95925875;49.09980905;49.26974955;37.16998595;58.1496405;6.4597383;60.87968465;61.91932065;64.7193403;65.3091338;71.69989625;5.70900115;81.3195282;2.96996015;;;;;;;;;;;;;;
52.43906637;65.54908243;66.46911857;73.89925859;29.57986041;77.96957032;18.22908916;85.09935147;38.56967124;90.97979938;32.65928723;92.14930302;23.5397533;96.58982452;17.49964619;115.72996899;141.49996174;147.67977065;9.6094881;;;;;;;;;;;;;;
21.95999975;24.09962575;25.039192;29.38903575;10.8591985;39.02928375;33.9894305;39.1794155;38.90997375;40.99988725;7.82971875;48.8196635;8.53961325;51.83920075;10.93973275;52.2995385;6.11960875;80.50939375;11.1296345;125.9893715;4.509918;;;;;;;;;;;;
33.28999775;33.44978175;5.31980855;50.4198412;1.5798643;56.7093389;30.1891895;64.50979405;2.79921595;70.1991031;24.66965095;71.91977705;60.37937765;72.7596417;47.26910045;77.3394506;61.1992693;78.03950425;55.70969025;85.78902825;55.83951475;88.02999885;82.30973165;94.61909155;1.5099588;;;;;;;;
20.54969145;26.7492798;20.93947695;29.06900325;18.5198085;40.7295864;15.5994156;40.7495754;17.64928755;58.6697139;12.88990665;65.6698617;12.3192207;67.55982165;15.9392286;77.6092914;35.70934905;84.7593567;38.51980245;152.8798698;8.3693943;;;;;;;;;;;;
