41.21918716;57.5892152;8.6791904;153.3190928;77.60908168;155.86910264;8.21935256;263.10985604;4.94972636;;;;;;;;
49.11902862;64.9899753;23.36948787;90.81904752;36.59920425;92.92908615;3.99915651;;;;;;;;;;
23.26965729;27.17909425;10.46902109;70.47966981;68.68916351;155.53960059;36.66976687;183.54964804;35.39959555;185.5696557;241.73912433;272.69905564;3.15960062;;;;
18.24931775;59.64962539;50.21973236;99.77920291;15.05954614;200.76938374;9.14905769;;;;;;;;;;
39.26957918;72.09909356;76.88963256;129.93917248;112.06996814;130.47946626;14.42989366;;;;;;;;;;
43.98988968;147.10932864;33.34968954;161.06959494;185.31969768;186.59975886;23.0598531;190.40934726;1.65904614;;;;;;;;
31.49984672;84.7790085;54.38968236;88.98964959;21.19922202;95.47993713;21.03929911;115.67988929;78.06919945;151.4996412;71.45971471;156.90920746;13.06997298;;;;
17.12914931;43.62951321;16.63935084;62.47936298;55.32948793;82.73947756;74.31928012;102.14909701;76.04983568;106.85983481;100.029265;130.38987157;48.45949772;226.76979304;134.92913063;236.52929857;8.2191534
43.77974436;71.66908518;23.03923776;106.49955558;11.34986028;163.13901318;6.65953002;;;;;;;;;;
4.9792878;81.81902232;34.73995536;88.04908341;82.77917184;198.179622;2.73960018;;;;;;;;;;
13.5795357;40.92946003;31.27989592;91.5594449;20.81995628;102.49901494;7.19945215;;;;;;;;;;
8.00940084;32.30969973;82.76912436;87.10970931;23.51989062;96.12975381;1.83988974;;;;;;;;;;
18.28924221;79.26903438;71.79928707;103.0399542;38.12997801;147.97932069;12.50985366;;;;;;;;;;
24.91905336;40.69935792;38.23907904;40.8699612;105.81992688;129.57967608;85.86931992;140.0593068;23.7298188;140.95921416;12.33930624;;;;;;
38.95998885;57.1393198;31.46956526;149.87937169;17.44936166;;;;;;;;;;;;
42.0593606;49.939818;15.489622;105.4790396;68.1593238;112.5895042;88.329744;124.4396136;4.059418;;;;;;;;
7.43966606;28.70930454;9.64920569;62.43984428;10.55930457;81.04979724;7.92904035;131.11994629;85.71993826;162.40949884;3.72964013;;;;;;
39.14949248;99.19997568;31.86973264;107.21967104;42.5292768;116.57922336;74.1394;123.79967168;183.27940304;206.45951184;7.54909248;;;;;;
19.72971525;79.33989462;26.4892005;121.32951768;112.28926737;164.54931717;20.09986566;171.17910012;179.99985423;210.41903442;11.47965126;;;;;;
5.42951103;125.69999988;40.95977464;193.8392509;149.63995507;234.89962578;106.50953679;239.71973151;41.1493674;264.45965207;3.88955351;;;;;;
32.39991455;78.09964374;94.29910416;109.81986065;108.37997486;139.85971395;20.16933187;150.0899584;12.55950069;158.21949991;58.27910408;171.45969195;70.59912066;216.4797235;1.24909347;;
