54.84980592;60.07959672;63.23947032;111.23955024;83.63965428;152.68989216;128.8898442;159.79960776;63.86944512;160.84956576;66.68933232;160.84956576;53.78984832;160.84956576;116.70933144;171.48914016;156.02975856;171.48914016;109.71961104;174.44902176;86.45954148;174.44902176;177.99987972;183.14967372;109.40962344;183.14967372;62.28950832;184.93960212;183.12967452;185.70957132;90.20939148;191.05935732;190.59937572;192.69929172;178.49985972;196.41914292;177.94988172;196.41914292;103.03987824;196.69913172;143.3992638;200.18999208;77.37990468;202.81988688;91.50933948;205.95976128;65.02939872;207.65969328;59.96960112;207.65969328;85.51957908;208.65965328;210.26958888;213.81944688;183.16967292;263.6194548;142.0393182;272.589096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62.14937426;77.14967198;67.2094507;81.94984722;83.03943302;89.88982888;93.1795783;115.34915066;101.69933956;128.61910616;79.7996646;129.17989298;116.78960308;134.94969962;67.9691619;135.88934242;133.5192434;137.81960864;127.19964576;140.64953286;96.20942652;140.74949486;101.51940796;142.90967368;83.72917082;142.90967368;66.9995305;144.44908848;82.50963442;146.5392939;136.29918662;146.8591723;131.5599882;146.9291457;93.0596239;147.2790127;92.9296733;149.96998974;89.70989728;153.27973156;90.22969968;160.54996782;108.90959862;162.10937502;144.8399399;162.12936742;94.4990767;162.61918122;74.49967936;162.61918122;75.65923856;164.46947784;117.90917748;164.82934104;161.20971702;167.74923106;159.8792228;169.48956948;125.21939854;170.37923128;112.82910864;171.2499003;162.55920402;172.0495963;162.33928762;175.35933812;95.56966972;184.7597646;126.50990796;186.80998522;86.79900384;190.53956744;95.24979132;199.7090817;;;;;;;;;;;;;;;;;;
89.97936596;97.37988552;63.53994562;97.78958212;102.4990945;107.03973194;74.7896147;109.48991746;111.85916292;118.93991928;91.31937362;124.09909866;87.45923224;124.09909866;83.23935726;124.54976492;80.98902374;124.54976492;43.82954212;126.16956538;64.06955342;126.22952098;118.48925302;126.91901038;77.85934142;145.60916942;36.46999222;147.04910308;74.6497183;147.04910308;72.54927378;148.739851;127.06989864;148.9496956;118.67911242;151.32993292;67.43905814;154.77937844;55.53987006;155.00920824;53.26955134;155.3599485;100.88928664;155.3599485;56.61907086;173.23970768;99.24950098;174.13904168;108.7494658;174.33989294;137.48918266;178.95947192;38.44952628;189.7195036;83.85989772;190.1391928;107.50938414;190.3890078;120.16900908;191.72901546;61.4395011;192.73926732;80.65926794;193.86943038;54.1399068;194.06928238;157.34947516;200.66939468;119.51949008;212.59955982;132.98951488;213.92957488;101.4498715;250.1297669;226.13953282;254.69938288;181.81935404;260.03942832;49.96999482;260.46911012;;;;;;;;;;;;
72.56960603;89.09995417;80.63910742;107.14976057;83.7499037;112.06953081;77.06907934;121.39992299;40.00907308;124.37993804;83.57918927;127.25912176;140.88932125;140.93923775;131.8095099;140.93923775;75.06942435;140.94922105;99.48957448;143.9791526;94.94916964;143.9791526;85.00979616;144.17981693;104.85959155;148.24901001;98.54914762;150.34949633;116.25952182;156.79970646;95.44933297;157.30985309;66.1193959;157.42965269;56.58933772;162.80965306;83.85972;165.55905388;135.96955101;176.52970225;66.44984313;176.52970225;87.87999491;184.76991807;83.02910944;185.93996083;77.21982717;186.62980686;67.33935516;188.46972905;155.8492963;188.72929485;87.14921735;197.7192565;75.36992168;199.44936239;102.30985673;213.26924458;69.63950748;215.15908327;80.18985892;220.20963474;62.73905052;221.3696942;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81.1398852;85.1294862;83.5496442;92.5297461;93.0796911;97.5792411;93.9296061;100.38996;61.6398354;104.229576;110.3399649;112.9597029;89.8490142;124.1395848;83.2696722;124.1395848;81.1598832;125.4394548;53.1396855;126.5393448;64.1895804;127.4792508;104.009598;127.4792508;102.169782;127.9792008;74.8895103;127.9792008;119.5690419;130.4999487;74.2495743;130.4999487;94.5495441;130.6099377;80.8399152;130.7399247;90.8199171;135.4294557;63.5896404;137.5192467;88.1391852;138.1491837;110.1799809;138.3591627;66.8393154;138.3591627;99.3390651;138.6391347;75.8394153;139.2590727;132.3097677;160.8499134;128.5591428;167.5992384;128.4891498;169.7090274;110.2899699;171.6398343;57.5492445;176.8493133;175.9794003;182.6397342;59.9890005;189.5190462;181.7598222;193.5296451;160.9898994;196.7593221;89.4790512;198.8191161;116.0293959;201.67983;58.8091185;201.67983;123.3996588;206.549343;49.7190276;213.9995979;73.7496243;229.4090568;;;;;;;;;;;;
52.18964832;78.43944768;34.11954;93.9199704;58.56962736;119.35989936;73.73919984;121.29958896;103.86937824;127.279632;89.49967776;130.6990848;86.80910832;134.35949904;98.409252;140.20956288;125.4999168;141.96928128;97.9893192;148.09930032;133.23967824;149.47907952;60.27935376;151.21980096;150.69988416;157.9097304;102.83954304;161.0692248;102.89953344;164.23971744;78.36945888;166.30938624;131.79990864;168.53902944;94.9298088;168.53902944;82.67976912;169.58986128;169.43988528;176.67972672;93.36905856;179.38929312;152.28962976;183.04970736;87.15905232;191.8592976;83.87957712;195.28974864;171.40957008;195.58970064;71.91949104;195.58970064;118.32906432;195.58970064;142.75915488;200.17996608;141.59934048;217.32922176;61.00923696;218.66900736;153.39945216;233.20968048;247.13945136;252.6995616;53.24947872;261.58913904;;;;;;;;;;;;;;;;;;;;;;;;;;
64.74978067;71.18974052;84.51960939;85.36962423;69.28917917;85.36962423;101.51990619;106.71976223;106.51923056;106.97915643;83.13983178;112.24984704;89.04903119;118.51920532;71.20969392;128.36920123;97.89936176;134.50986008;93.07961799;137.62957417;140.12973519;143.24944928;64.14918333;143.56970135;96.37991035;146.13969927;138.10945344;148.63986029;131.33926482;150.0296146;91.37958831;150.0296146;107.56977707;150.42968027;110.91995293;154.3096189;76.81959233;154.5291063;93.23924519;155.53974601;74.20968761;156.75989642;147.95944935;165.35981182;61.64902231;167.93978644;120.58937057;167.93978644;126.01968838;169.33951745;167.3292124;174.13930782;80.34934879;175.10904306;123.94952313;179.48981203;61.10928284;180.99928674;77.2296347;180.99928674;69.43982734;191.45985669;89.48900366;212.70923002;72.34903306;218.6693106;209.51967903;219.99920471;;;;;;;;;;;;;;;;;;;;;;;;
85.08917835;85.36946742;73.22926005;87.21977427;76.63960998;101.39980779;67.44991887;113.77940796;90.61915203;115.23970404;76.44909321;115.37934984;87.65965854;117.79921206;25.80953625;120.53926215;49.85953542;126.75948507;59.349465;131.71990338;105.80962266;132.37923105;92.59912998;132.74929242;48.71942721;133.95922353;73.62924552;148.18913055;58.99935303;152.97997896;83.0194281;157.21922646;68.89924278;157.9892733;46.15991919;157.9892733;103.11944607;170.72995761;45.49959405;171.09902151;164.63940579;173.6695017;87.55991154;174.22908237;152.55904662;175.31931708;63.2096739;181.6592364;62.70994143;190.79905401;102.15987993;194.10965694;78.03906039;243.23904432;45.64921455;265.34996181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76.03921232;76.6597652;80.51998384;97.1599944;61.60960912;97.1599944;75.22979552;98.84977688;84.69997208;104.999346;72.98940976;109.29924784;98.329152;119.089194;114.06981056;122.57967904;110.93906632;122.57967904;81.80905504;124.61920952;76.81965;127.04945848;104.6396052;127.04945848;67.16960304;140.74958728;84.089412;141.00940008;123.94969192;142.29947056;85.54936008;154.0490048;129.33980824;156.23942656;128.69926976;156.23942656;96.53944152;161.18985968;78.21964128;166.5899688;69.849672;167.3494216;74.57926424;167.479328;67.04968944;172.59963872;120.42922848;173.38906992;55.7898024;173.43903392;100.03991936;173.799774;68.29978872;177.46913016;137.75974152;180.36904072;73.52902096;180.8996584;61.46970992;182.31963528;54.93941512;183.70963376;52.78996384;192.09958864;98.98967608;202.97974928;97.2499296;206.12947984;;;;;;;;;;;;;;;;;;;;;;;;
91.02903021;92.02923942;88.7698164;115.0490394;94.17953934;115.39976211;121.67979696;125.38986369;94.10959464;127.5491565;127.4492355;128.11970541;122.41921236;133.94909655;97.09923096;135.27904506;94.49928654;137.75908428;148.80934767;159.69973746;89.5991607;162.39960288;74.24929668;162.39960288;156.56921253;165.169413;145.62986145;168.05912832;75.50930049;168.77955873;167.31971292;168.82951923;123.34947687;173.05917516;100.86925029;173.51981097;137.33941608;173.51981097;105.97921023;173.58975567;148.27976637;174.25922637;93.88976844;181.10981013;154.68969852;182.39979024;103.33929741;182.98932414;171.40947945;185.03970306;140.68976721;185.48934756;146.18941905;189.9298368;156.55922043;190.0897104;128.61931041;196.82938185;87.69966249;197.47986756;85.21962327;197.47986756;114.3396003;203.6290059;;;;;;;;;;;;;;;;;;;;;;;;;;;;
