71.37900312;112.74910701;67.92924462;114.46998654;118.24972194;137.00940867;132.34973487;140.03919657;100.68995121;142.62901527;116.69983044;142.62901527;92.35953438;142.62901527;144.8398605;145.9997793;99.36904368;147.7696554;134.58957807;148.2996183;115.36992354;168.01923783;135.30952767;169.08916293;98.16912768;169.09916223;66.09937272;169.71911883;56.78902449;179.08946286;154.3991913;180.50936346;83.36916375;180.50936346;152.5293222;181.88926686;162.22964313;183.22917306;97.34918508;183.22917306;66.07937412;183.59914716;91.65958338;185.48901486;90.55966038;187.00990839;153.4292592;189.09976209;132.86969847;190.81964169;104.87965791;190.81964169;104.35969431;191.89956609;115.38992214;201.93986322;139.57922877;201.93986322;69.26915082;204.11971062;131.55979017;218.18972565;136.42944927;226.16916705;208.96937112;251.27940921;241.93906308;278.75948547;;;;;;;;;;;;;;;;;;
75.11957751;80.5290483;88.02974255;88.35967342;68.58973724;100.90900772;83.74961217;107.65913416;60.67937052;107.65913416;88.22909655;114.03945893;72.01962281;114.03945893;46.4893528;115.59940398;95.12973526;115.78978705;129.14949536;131.55968522;69.95929922;131.55968522;94.13994265;138.43939176;71.34979337;143.80998852;128.37998892;146.45940318;80.79917297;152.87959875;67.61988003;152.90950185;140.46981225;152.90950185;61.20965216;152.90950185;118.63955248;153.08991722;110.34941639;153.08991722;76.66955486;156.18987192;67.56904476;172.38937796;112.88918635;172.40931336;109.49917158;179.34982287;157.09992293;184.45926589;113.24902032;188.78923477;81.66935318;188.78923477;28.35910327;190.45982129;74.69993734;197.35946323;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48.3597259;81.51997056;105.29961166;108.1096165;60.97988918;108.24981844;109.32967168;111.30940262;65.0198926;111.73995184;65.47927768;111.73995184;52.03977824;111.73995184;101.1194063;111.73995184;100.04949646;114.81942282;107.15902746;131.58996126;60.08995488;135.07910032;134.5292303;138.45985632;119.95916628;138.69949226;123.049575;145.47989672;103.16973538;145.47989672;83.09997682;145.47989672;92.94990886;155.69972324;47.73925774;156.84918028;35.44921534;156.84918028;39.90982458;157.74905798;124.04988104;158.32975254;107.60946348;165.41939674;59.55997166;165.41939674;141.23903662;169.6095455;103.28905618;197.6598769;88.53901662;240.24944778;107.72977862;244.2397342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89.95920384;100.20992256;52.89906688;112.2290752;113.38970368;115.44904448;113.91953408;117.56936576;95.369472;117.56936576;95.8793088;120.99926784;79.2696256;124.46915712;67.29945728;130.32928128;73.16957824;138.75958272;28.56985472;138.75958272;94.2398336;141.8695872;51.31957248;143.3191232;99.89902208;143.88994048;116.52969856;145.54940928;90.95988352;146.41913088;90.44904704;151.31956224;112.0291392;151.36954624;114.85923328;151.76941824;78.08900352;151.76941824;100.07996416;156.899776;139.88922112;158.4692736;47.209888;158.4692736;83.12939008;162.74990336;96.96995968;167.36942464;74.96900224;168.09919104;122.74970752;173.1795648;115.74994816;173.1795648;69.55973376;173.8893376;82.21968128;178.25993856;108.23935232;183.32931584;69.76966656;191.73962368;102.30925056;208.04940288;;;;;;;;;;;;;;;;;;;;;;
100.71991216;107.41910816;95.66951828;127.3697138;117.91984792;130.8792926;95.42954708;130.8792926;75.57992932;139.99919808;121.79938232;142.71987156;125.7699058;144.72963036;115.23916964;145.43954516;140.93908528;171.4394248;112.85945524;176.55981028;105.55933136;178.96952108;143.21981156;180.18937468;71.38943224;181.82917788;85.8596956;183.39998936;141.12906248;189.37927176;72.06935064;192.58988644;94.68963588;198.39918924;68.39979104;200.73990832;198.69915324;202.76966472;199.48905844;202.76966472;166.59900572;209.9098078;160.10978452;211.1696566;175.64991948;211.2796434;95.95948348;211.2796434;116.81997992;214.6092438;203.08962632;219.01971448;123.08922752;219.01971448;195.67951564;219.66963648;74.86901464;224.07910728;61.48962036;228.22960916;59.29988316;275.40994684;134.47986048;277.23972724;193.25980604;300.42994408;;;;;;;;;;;;;;;;;;;;
67.6997159;85.009852;82.5395399;89.2493743;62.6892807;97.3793639;72.1596415;99.889568;99.6791377;99.889568;51.769843;112.8195625;105.3198665;113.7999084;106.5096454;114.3992857;59.7691863;115.5790916;112.3099422;121.4491994;106.0897821;134.2395719;119.1294796;139.9092224;96.4099883;139.9092224;80.4192801;141.6694569;129.2291367;141.8798872;102.6690431;141.8798872;108.3995289;144.6493893;92.0099007;152.5898919;96.399018;153.5891865;85.8894706;155.7393653;52.05906;161.9296064;77.5091587;162.1699557;140.469705;164.8995658;156.0096336;170.3797293;114.2397177;175.4091132;52.3193553;176.6697004;54.5692641;176.6697004;67.4693396;185.6793086;98.0894415;187.0495988;76.9097814;189.9896392;127.0899282;202.5795544;154.9893957;203.7892793;;;;;;;;;;;;;;;;;;;;;;
71.62940344;76.98976012;106.12926296;109.71983204;104.86941416;114.99919844;82.09914692;114.99919844;116.59900644;119.03971352;69.90960984;125.459943;59.00991796;125.459943;46.1994554;127.2497282;78.21961252;130.6993142;114.49925844;133.94992408;80.60932572;146.27944436;129.0195158;156.02927424;95.74950868;156.74918784;66.85997584;158.70995252;108.49997844;158.70995252;79.70943372;160.32975812;144.00971676;163.83933692;60.62972356;169.0997056;108.12902296;174.4190672;106.25924736;174.4190672;140.87909248;186.76958496;152.55969064;198.23920844;181.66919708;200.29996112;196.13946044;202.97963952;106.82917896;202.97963952;124.93900552;202.97963952;99.96900228;206.19925312;93.42978708;206.25924592;75.84989692;209.749827;92.98983988;218.03983208;97.50929748;222.10934368;92.45990348;222.70927168;102.26972616;228.82953716;190.68911456;229.27948316;162.40950852;253.8595332;;;;;;;;;;;;;;;;
92.43928572;106.55941484;103.73978532;106.55941484;107.7893808;138.09989856;121.29902316;168.43939196;126.069013;168.54929956;121.85955192;169.42955952;102.55977736;169.42955952;158.86943748;169.42955952;158.31989948;172.8097178;136.7899998;172.8097178;153.26914568;177.02917048;127.99939012;180.67910196;164.13900732;180.67910196;115.28907576;184.20913424;120.96930036;186.60911656;91.48908456;186.60911656;119.2697292;186.60911656;137.9390338;187.62925892;104.07949972;188.68936768;189.13998884;202.729564;170.81939108;224.02965688;226.709404;228.78965512;165.75964484;230.35933548;177.10910328;231.49937704;223.56904412;232.9391666;91.23929456;235.85971128;82.22986884;240.77957512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74.07918588;102.24987731;107.96988545;108.73992486;104.78911464;110.91954482;120.98982735;127.74983697;139.10916348;140.5396636;123.54998425;159.20988174;135.72915867;166.559624;87.19974095;168.16943472;130.62976444;168.16943472;85.14962309;169.57901527;88.12916756;170.14982068;98.48933556;172.02959347;163.9795437;172.02959347;156.99938051;176.54921676;120.74975038;179.16914386;64.49901899;179.20998683;130.2691509;186.47903932;85.57996853;190.28938957;110.55992745;190.41988784;136.56992615;193.00992984;178.02952538;195.0899328;96.74902657;201.67959735;108.17908115;206.31975721;138.84916311;207.30995019;159.26965194;207.30995019;85.12969969;209.31922508;110.46927598;219.30981401;201.71944415;223.54951353;171.57932463;224.77978348;196.93982049;224.88936218;139.95989266;251.96924746;222.87909112;254.9099413;237.70907391;270.03977126;169.04905283;303.04985655;;;;;;;;;;;;;;;;;;
76.84946262;81.16998372;83.39951214;93.77972604;97.70955642;99.04906746;70.97913522;103.32972216;53.14988448;107.689113;96.77967264;112.0594671;104.38917174;114.18932952;69.64959078;114.18932952;82.2593331;118.91947788;87.53963778;120.05965692;119.5394004;134.11953954;72.26980992;138.50982684;77.6597472;142.90908408;36.15982146;142.90908408;86.41939194;149.2897014;124.35924816;154.96966674;124.59944322;168.90995016;101.7290862;169.06941576;75.93951204;169.06941576;85.94996508;172.42915662;68.19945048;174.7493811;152.389314;176.48954946;74.8790658;178.67921148;60.64975098;180.83997036;135.9892737;180.83997036;141.01941672;188.1594414;97.37966196;196.66992114;78.66936378;198.6492879;56.21959728;199.50940548;68.6499408;222.80932296;70.2794799;252.3991617;;;;;;;;;;;;;;;;;;;;;;;;
96.48930633;99.92977427;96.2296296;103.57917751;110.0293087;130.58953715;117.11917988;143.12963487;80.06997654;147.07950697;155.20908;156.85966887;150.29910045;158.26948468;87.54986028;163.81920422;77.20955279;168.74908237;132.57939715;169.19978566;168.73913307;181.23943359;167.73922842;181.23943359;89.33973935;181.28918009;67.18961276;183.97947081;63.43972159;185.03907126;72.13938951;185.03907126;68.02933368;189.57993178;151.03932837;189.57993178;137.76994696;197.53937178;94.87950959;198.39998623;69.89980208;198.45968203;74.18994024;200.45949133;154.06988515;204.67998439;118.76976875;208.0199644;139.01957904;221.59976397;66.56977137;221.9390351;210.22970393;222.83944675;98.199591;229.80992633;133.63999253;243.84938356;84.5591007;244.07921239;244.27919332;249.2996101;71.73942765;260.33935338;;;;;;;;;;;;;;;;;;;;;;
81.39957122;84.58967454;77.61918892;84.58967454;111.0293787;118.9497041;112.45963166;124.59980256;127.4493219;130.24990102;72.94989242;130.24990102;130.74929102;141.47918456;101.52998212;143.16912032;96.28938346;151.7895905;109.25954054;153.73920906;74.4790246;153.73920906;135.7391959;154.06980524;92.48902556;156.1792286;71.33985906;156.42992238;103.17996668;169.67973786;139.5495416;171.76918562;168.99956868;176.5892979;177.94963626;178.44902626;158.61924814;181.28955658;91.69998936;181.28955658;109.49924774;183.74955172;106.469948;184.5595623;108.29971296;195.21954124;115.78956418;195.21954124;164.2593588;201.2791395;138.39994582;205.73969098;98.929159;207.07905496;94.1499967;220.93912502;200.8796275;231.12967736;120.97922506;257.15988172;269.50979642;276.15967366;;;;;;;;;;;;;;;;;;;;;;;;
56.33921456;66.73917973;71.47968002;71.82990431;74.97992734;83.72954785;107.46996532;107.97983601;75.05975054;116.96992391;88.86916414;132.61926227;73.88934287;132.61926227;79.99980883;137.54934266;99.7390884;139.30944422;123.37972687;139.30944422;103.80907381;140.3491414;131.2991861;140.3491414;75.98969082;145.93975877;71.95961701;146.41969576;123.77984066;146.85972115;132.50950537;146.85972115;31.35954191;146.85972115;135.8291527;148.18977522;135.22948091;148.18977522;131.92978938;148.18977522;80.21932263;150.79999386;113.55947769;151.58924575;74.11983236;156.73983773;112.949828;161.21991483;119.52925526;162.05905622;108.13948241;162.6297921;107.05987363;163.38911029;73.05918159;177.61959127;134.43923123;191.58964906;178.35995145;191.95982915;178.50961995;196.03979246;114.94939916;200.91998335;102.27946174;200.91998335;94.37995831;201.13949715;;;;;;;;;;;;;;;;;;
