12.03957975;87.48961195;39.41925335;92.85919455;81.5892683;109.12986945;16.93937385;118.97943515;92.31943755;157.489098;11.14998025;;;;;;;;;;
52.869204;85.6797924;46.97933706;88.40938782;29.09984352;108.0997011;24.4693329;109.44915288;30.52949016;121.25957862;44.03984892;122.49913374;19.0190526;;;;;;;;
27.14950282;49.96929144;13.65954996;52.74968625;37.54979557;58.23964414;25.3298257;88.23937587;66.76938064;88.95966473;83.36994384;99.83981751;69.28939402;117.30931644;94.51945672;150.69999254;143.73952803;164.4293766;7.44930321;;
93.11986592;101.12945792;9.91991712;131.50901696;156.62969248;157.26946176;47.85993216;177.78998656;104.97905248;182.88917728;36.94991968;195.55980288;147.11998624;217.70919424;159.65986336;234.79931808;173.65993152;238.05904736;159.91936416;272.66946752;3.59907648
19.4097936;33.20968344;47.20978609;59.27975835;23.10929237;81.07928416;17.45993781;88.46940527;33.19982074;128.83940891;96.92962933;144.81994172;74.7198152;178.9192407;2.9292219;;;;;;
26.1698528;32.67959744;47.89997184;53.32975424;78.2797792;84.67962944;11.1492864;110.67964544;118.83980416;139.32911552;102.43956352;144.46917632;184.71949888;213.5497952;4.99919616;;;;;;
16.59998452;43.43953635;57.23978645;63.74902016;35.36971361;66.03980215;92.57973676;120.31913236;71.29996937;129.87910432;5.68975085;;;;;;;;;;
66.53931464;82.27997984;65.54973056;110.60919096;31.8799544;156.6393008;19.81958528;194.98991928;10.74989272;202.9295128;4.04902328;;;;;;;;;;
12.27915264;109.99974312;24.34945576;124.74911592;89.65939872;147.57966608;71.35958408;167.1595584;195.80991528;228.18958512;79.92940936;231.39927248;11.86944784;;;;;;;;
38.8496895;42.5898832;11.7597441;53.51991535;79.55949135;92.62920185;5.6891681;94.79983215;18.81978405;115.1891796;4.0696822;120.2792777;41.5794518;120.3990917;3.1690803;;;;;;
21.91920049;83.5696323;25.45986399;93.32989512;24.75971025;108.89983819;36.94956639;128.75946963;45.5099931;267.67914745;19.2991095;;;;;;;;;;
27.7390184;44.279898;15.8695664;55.0794136;70.939064;76.1092664;31.7093848;87.5394396;7.8990856;100.8893504;119.1992444;131.5694544;6.4691984;;;;;;;;
31.3497295;50.49921002;10.31976322;69.54908854;63.17954064;109.23948952;28.8895601;142.26950476;119.27937112;180.11926078;1.3894479;;;;;;;;;;
27.4597158;65.1098249;48.0992934;69.0295132;20.7391126;94.85984105;9.9793791;101.6590769;160.589769;170.0595289;9.74945325;;;;;;;;;;
38.12946096;43.60992434;21.90991568;59.73993582;31.6999393;63.71921582;22.2392011;86.08973316;38.02997896;87.5093413;13.08984156;104.05916682;9.15930774;163.77920624;1.98964;;;;;;
33.24955666;38.22933813;35.26989107;45.29901791;43.1395557;77.36996335;16.79968185;99.56979138;11.89940198;103.29941019;136.82920999;146.48964816;46.3196197;155.75953472;8.47983941;;;;;;
49.73988198;73.68952428;70.24996386;89.88996324;49.37991642;112.4792937;20.5090875;148.82984898;18.6694845;;;;;;;;;;;;
58.99945266;59.18909832;49.7991816;80.05994712;52.67924082;123.5890305;32.5296351;128.23977096;33.70976172;132.5898297;29.1592485;138.22908588;8.73942228;;;;;;;;
14.609328;66.539772;10.18908;86.349216;29.479608;94.119012;115.679424;129.55968;85.119156;137.209956;43.72938;140.289588;75.339432;146.489688;6.199104;;;;;;
19.75923516;90.3595264;32.3692862;91.84939228;63.4698662;112.60976992;10.67984044;;;;;;;;;;;;;;
3.26970144;61.98999696;118.18985616;148.31966736;7.039908;161.70992064;151.6590216;166.6791504;113.62958784;266.41996992;3.1891032;;;;;;;;;;
43.09914545;47.3890213;57.1990093;63.4399163;30.3292129;84.01995515;29.95934445;94.4590186;63.6193673;145.45998975;25.1590302;;;;;;;;;;
63.00955152;84.38914724;44.44955036;90.73922564;38.93916;96.98946004;98.85953816;103.71994408;97.96992812;130.89947776;83.7491472;149.66915132;49.20911384;155.65979132;159.75938596;172.35969876;6.6296416;;;;
45.55957224;68.37925116;86.89948356;109.8597846;21.57901284;133.01954964;72.18901356;150.54944328;139.7594382;166.28914752;17.40921792;;;;;;;;;;
59.00965222;67.63980262;71.90992912;73.56903558;20.07908372;90.12913552;80.16950246;98.68936572;83.9292115;125.11920132;33.70952728;128.57925236;64.24967178;180.4690305;11.71962438;;;;;;
6.76964086;16.789981;25.46910964;65.33985032;15.47956769;92.47901665;80.26902455;98.04951508;41.00928022;114.41924981;5.22973136;131.39998089;59.09973963;155.56960561;5.19992666;;;;;;
19.79990481;21.98980203;20.94975057;28.57945629;7.83931302;33.29961306;19.49946768;64.94931723;17.58904686;73.08906738;4.52951394;;;;;;;;;;
21.08929108;61.10951922;20.84914181;78.23983499;52.63952422;85.38950724;28.14928103;89.34947902;16.07903992;109.34962839;8.7290772;113.51985534;79.76941644;137.60951759;41.44916612;144.71933104;8.02955526;;;;
22.5399108;60.08926308;73.17944502;89.35945656;16.78906449;102.64968516;35.79943917;105.65929803;45.19965153;147.77902326;24.52948377;151.67993313;4.33962606;;;;;;;;
19.2499075;49.9394975;73.12947375;107.749145;101.53991625;110.3199275;4.14980625;116.38933125;82.0393225;172.29935625;1.41922375;;;;;;;;;;
5.9398118;89.3591246;98.6192722;119.9899972;84.3791208;128.019391;120.1599632;168.1593614;1.359728;;;;;;;;;;;;
21.25915671;62.61907092;15.55947525;70.00920127;35.51927929;78.2093177;3.90996957;90.11988507;55.96944255;195.90942732;1.72916146;;;;;;;;;;
37.14944688;113.06953008;78.36972624;130.70914272;86.06988;140.30928288;21.30961248;173.4494112;12.0894696;;;;;;;;;;;;
11.84991822;73.96976286;15.11906802;74.24969006;60.5492531;82.43956014;63.29953784;94.61939256;35.81968446;101.92949144;121.55938634;137.8591473;2.5293422;;;;;;;;
9.939814;18.3591317;43.07974436;71.15922684;18.3099247;93.3899653;78.5294513;110.52974754;79.99975646;158.43965102;8.44982604;;;;;;;;;;
27.89945344;67.61952768;57.81946624;85.26979584;11.03988224;87.3799808;10.09980928;110.91964672;74.07954176;194.48954368;2.81922304;;;;;;;;;;
12.90912085;31.73961013;10.47963725;57.7699338;9.00999881;98.54941344;94.04989033;100.89924184;6.14938144;104.99949326;1.53933674;;;;;;;;;;
18.20957023;28.80945375;78.93939987;92.20920887;54.68957222;123.85919993;49.59915376;141.14986083;17.57900487;159.00922783;11.35915605;;;;;;;;;;
14.0895405;25.76957985;57.74914215;57.8999232;43.1493426;60.32939535;38.52905175;77.94980865;33.6391524;116.82935145;88.12902735;139.91982165;21.84927255;148.39950825;153.73975365;156.88918035;2.24973315;;;;
28.89900684;77.32986624;28.23903918;124.99907112;26.56918143;132.45909831;82.96949925;136.07994807;12.83946147;161.16968538;38.28909051;170.13906459;5.99952474;;;;;;;;
20.54904594;94.05970503;87.55980255;119.31978115;10.69925522;124.11975526;9.65991042;133.76967198;20.05935464;150.99981015;5.74937561;;;;;;;;;;
23.19996375;70.3499525;68.67904375;80.239575;76.41935625;98.52968375;53.60990375;112.0098125;23.74927625;118.53964;15.169015;189.1292925;1.70986;;;;;;;;
28.269416;39.3096016;47.6392928;52.66981184;31.80941088;55.4090464;16.95966752;69.54920512;29.3199184;71.01990848;48.89989568;82.12946688;9.439656;;;;;;;;
18.26904378;53.16993396;36.54908217;56.82914007;88.34968743;94.91946666;41.779518;142.39919019;11.90916165;;;;;;;;;;;;
44.1795816;56.4993495;30.1799817;71.3098683;31.3398657;84.8795112;26.1893808;88.4091582;18.6091389;120.8799108;144.1595826;192.0097971;15.8894109;;;;;;;;
23.9890629;37.00927865;13.42949366;57.0698711;25.10934915;74.21971092;45.85904212;113.30923666;156.61900518;179.93987957;102.71979312;193.56953104;11.08934016;;;;;;;;
31.7192096;73.3894096;32.979336;76.7191152;122.7298592;132.7893632;126.0097072;154.2594144;56.7995376;172.7595168;65.2098304;186.179032;10.8396288;;;;;;;;
