115.819879;140.13955424;87.18932488;152.34937886;66.20978098;152.34937886;77.5498318;158.08988594;81.12990074;159.94940234;114.12931866;167.10954022;114.92911066;172.58911516;60.4192869;175.1694441;112.33978406;177.13993164;102.52933544;177.13993164;148.49938012;177.23990564;173.2999303;177.23990564;79.2693846;177.23990564;88.98985662;179.04943504;94.75935616;179.04943504;65.60993698;180.58903464;106.92919118;182.91942858;55.19964436;199.56909854;36.46951546;199.56909854;63.33952744;200.32990068;72.00927272;207.05915062;161.49999908;209.17959916;80.80998394;222.64909618;213.5894523;225.45936532;85.62973048;226.16918072;214.1393093;226.16918072;120.84957094;229.92920286;199.34915574;239.34975288;177.29989004;243.20974902;;;;;;;;;;;;;;;;;;;;;;;;
39.46910328;57.99945186;39.29935658;123.19915933;100.8694802;123.19915933;68.10936561;123.19915933;99.68924138;123.61953204;113.57951399;127.7493694;84.24928125;127.7493694;123.99996435;136.35952113;70.74942605;136.35952113;121.96999352;155.15946741;78.60969677;155.15946741;126.49923488;159.31926007;113.49963319;165.73967937;163.85948504;171.98935346;108.48911001;177.48914654;91.84993937;188.74934381;74.44990411;188.74934381;114.3493652;200.20924308;94.2393738;200.72946679;184.64946175;212.70958977;195.11983761;217.03912913;207.889782;230.81956564;169.12962082;230.81956564;152.95974988;253.99997529;177.71980235;260.07990268;210.74951464;271.53980195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76.99908549;137.28970024;119.23999444;138.52999287;113.76911462;138.79983897;104.15959517;140.09909797;94.96983632;150.18934325;119.72971514;155.38937754;146.08968139;155.78914954;122.71901027;168.46991738;99.33934428;176.6592468;129.45916619;176.6592468;133.21902185;178.55916323;89.97968233;179.38968956;136.75900291;183.28946542;84.84960814;185.35928495;72.22980553;189.83972964;68.72980167;193.1298532;68.11914994;193.1298532;179.56958696;195.79933073;89.83976213;196.34901723;68.90969907;200.10987232;74.26964216;200.10987232;95.22968812;200.27977542;66.31917651;200.76949612;102.60947924;201.67997685;84.62973354;204.88914658;34.89909617;217.47996572;124.3490806;225.47940344;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79.6590951;114.0597718;95.0094886;115.3493848;109.8590324;115.6692888;81.5395308;117.9596015;118.4994395;120.8297402;123.5699179;124.2297199;62.6691936;127.6496936;66.839942;141.0096844;132.9391063;141.8994174;120.4098662;141.8994174;122.4992392;142.5992074;103.5699197;142.5992074;107.7096774;148.7193708;50.4298665;148.7193708;133.889821;150.4298575;110.0699691;150.7797525;70.9597057;152.9590985;73.4799494;152.9590985;84.4596545;158.2295169;77.9696021;158.2295169;72.6891867;163.2090226;52.9791015;164.9894883;120.9696982;170.7097717;68.729375;175.1294454;150.0199805;179.6190981;66.0191883;179.6190981;114.6196038;180.8097408;67.019888;194.1097496;143.3799731;196.0891556;90.5498269;201.349577;101.029682;204.0697607;179.9999838;230.5398173;201.169631;260.3698656;;;;;;;;;;;;;;;;
39.53953021;43.70932062;51.18915084;71.9291345;69.9597058;100.51984079;57.99917536;100.51984079;109.93910841;116.56918513;107.74974351;116.79911843;109.62919831;129.55941687;90.86964016;129.71937047;97.20980098;129.71937047;124.51987876;148.00906492;95.67924497;149.80954263;59.03987347;149.80954263;104.7596109;150.14944403;116.51919963;151.46906123;88.68927265;151.46906123;130.55912687;155.35993255;34.7099312;156.42962225;100.01998579;161.90903276;117.96977884;163.77949017;153.42949254;164.42930167;145.96965652;164.42930167;85.16929374;164.47928717;171.19933779;173.3197227;141.1990404;176.05992781;128.78964017;178.35926081;83.62974034;185.64914613;116.87909523;187.15970794;132.05969158;189.57900614;79.70987743;191.94931855;;;;;;;;;;;;;;;;;;;;;;;;
96.38938398;104.8896092;107.59907468;118.29936992;96.38938398;124.20975286;73.69985352;124.20975286;91.25954242;136.22989074;134.9399539;141.91996762;45.55949258;141.91996762;86.37991272;145.80971534;95.4593136;148.12940856;85.26941068;148.12940856;83.72926198;148.12940856;93.7098243;153.53936778;67.41963552;154.2391635;92.92928292;154.2391635;124.1290072;155.6198146;87.66984956;156.55985358;78.91941248;157.93950782;118.02922086;161.04971102;142.53901768;162.139279;80.34990658;169.8898655;80.16947492;172.58936238;77.38923238;174.15941688;76.3395388;174.15941688;89.0893782;183.76914728;77.48991524;187.3498684;118.16977812;192.99907402;160.20935804;197.65939452;65.1398167;204.44900798;205.72997308;206.85941546;71.4399719;224.0991123;191.21967892;224.69922202;82.25989034;224.69922202;161.23911442;256.08934656;;;;;;;;;;;;;;;;
40.81901784;52.50944538;100.98977736;106.31960454;87.74969082;106.85948574;81.93996924;129.72945324;51.79960158;129.72945324;61.89937914;131.83998882;41.65983282;133.82955102;114.0798969;136.06905822;112.41926232;136.06905822;137.5397346;147.55952976;71.6992227;153.08931294;141.15993798;153.08931294;147.08963316;156.21962412;59.64987414;161.1695349;146.42977836;161.5794447;57.77928576;162.7891785;102.54943416;169.18977006;163.4390355;176.33919684;90.82901322;179.58948162;61.98935934;180.96917802;117.4591533;180.96917802;147.46954956;187.42975638;70.4694933;195.44999154;87.72969522;199.41911814;144.19926918;201.39968232;165.08967228;201.39968232;79.65947106;230.8192086;218.11900326;251.8795743;225.15945402;254.48999988;;;;;;;;;;;;;;;;;;;;;;;;
70.28959418;80.32939338;108.41983156;123.43953116;58.35983278;126.35947276;92.90914178;138.02923936;86.13927718;139.35921276;78.61942758;150.21999554;111.70976576;150.39999194;74.34951298;150.39999194;61.17977638;150.67998634;88.96922058;150.67998634;117.42965136;154.91990154;141.24917496;157.30985374;61.13977718;161.89976194;59.67980638;164.02971934;34.699306;166.89966194;50.77998438;167.32965334;172.76954454;174.12951734;120.61958756;174.12951734;93.88912218;181.87936234;119.57960836;190.19919594;165.68968614;193.63912714;95.49908998;193.63912714;125.55948876;193.63912714;78.49942998;193.91912154;154.37991234;199.56900854;132.35935276;200.75998472;60.67978638;200.75998472;124.61950756;204.82990332;82.39935198;209.04981892;105.58988816;222.05955872;83.78932418;222.05955872;70.08959818;266.6496669;118.68962616;267.2096557;;;;;;;;;;;;;;;;
52.77970444;71.24925488;75.33950468;76.40926232;87.14978884;90.469933;82.82980584;95.99951124;92.37971508;99.91995824;93.30963512;107.24944616;111.39962636;126.23939224;113.77986208;128.31997596;111.80915076;130.07993204;69.6091596;139.71973688;101.06962308;144.55911668;120.8296748;144.55911668;69.0498092;146.779538;91.77941224;151.70981224;123.18993372;151.92955704;59.17927232;159.16914936;138.189514;169.59903664;60.3599012;171.69959716;94.63909116;171.69959716;59.04942312;173.90903124;56.4494426;177.75955944;178.70945628;179.83914432;143.51932424;181.97965844;105.82909568;182.82967128;143.74905744;185.7892342;94.49925356;185.7892342;121.92939764;186.16979224;154.40967676;187.92974832;128.75946556;187.92974832;62.42949768;190.35992604;60.02928516;200.85973212;140.60970332;211.1098282;116.3998194;235.84909732;;;;;;;;;;;;;;;;
102.52907624;103.73964028;75.75971668;110.86907276;116.29911724;120.35965492;89.08991608;120.35965492;91.39908448;124.70908856;60.96904324;124.9899874;134.31962752;149.07931212;85.1793244;149.07931212;128.38976304;151.06959536;66.18916332;152.8299614;118.56929968;159.09970348;140.549384;160.96903028;79.48937352;181.1397662;62.26957488;181.1397662;69.8298522;182.859147;131.71956388;182.859147;127.2591702;182.859147;60.13934204;186.13996548;116.15916764;188.47912308;143.86918844;189.25984192;125.329865;193.48931876;84.2496592;195.3896344;125.1699226;202.15919648;116.14917124;202.48907768;192.76957796;202.48907768;43.1994426;205.74990336;141.4090744;206.12976656;71.399287;217.32973312;230.72990732;245.17970352;;;;;;;;;;;;;;;;;;;;;;;;
75.84999712;111.24972822;112.69930772;114.92966073;116.51919963;137.81902089;119.77925394;140.059371;90.19983446;149.04976303;104.6096544;151.04918303;67.79933249;152.75968684;118.86951784;152.75968684;147.20929692;152.80967234;59.49974007;153.92934754;72.75989351;153.92934754;114.13988983;154.43919964;74.46939761;154.43919964;101.48955949;158.18911185;147.56919252;189.60999715;147.01935202;195.30934386;152.16985794;199.14922997;108.72945931;200.77975698;114.64974193;202.18934808;124.73981496;206.38912979;141.45996471;211.01978651;208.7994306;211.57962411;164.83918277;231.38987747;101.65951019;231.38987747;89.73996786;235.89956928;154.35922284;236.05952288;121.97961565;236.90927638;63.19966678;236.90927638;175.7890064;237.19919228;136.00954579;237.19919228;171.96911449;238.53980339;101.15965519;242.6995967;139.0896523;258.34905704;158.14912345;258.34905704;185.86908233;260.61939845;197.45972007;265.89986667;;;;;;;;;;
78.15982635;97.27983381;105.27952863;111.45902901;117.62956782;126.97947252;98.079405;127.19952885;117.21932706;128.59952523;92.09905062;134.32995138;87.65909055;136.17902199;73.10948379;146.58937914;90.93902517;157.44980625;84.56934036;160.37924391;71.76923121;160.37924391;84.92979462;160.37924391;113.90952054;162.20939565;83.69907234;162.20939565;156.4192257;165.6496428;95.789226;168.53925126;85.92950754;174.76953387;140.92964982;177.07962747;174.47977644;177.16924317;136.54943355;179.39967837;117.85958145;179.39967837;90.9798501;179.5898628;168.48946476;183.06993915;163.66913583;183.18942675;119.27949243;188.36921421;153.62919024;188.36921421;110.59971402;188.36921421;95.87983743;193.80988293;166.24907226;214.84965783;113.70937881;223.65987687;216.20982501;223.75944987;114.3197613;235.6096326;97.60942044;241.32910572;210.09903;342.30907221;;;;;;;;;;;;;;
71.91950091;83.56972236;134.97963565;140.82923633;121.50916081;145.26941511;106.12946907;146.4499309;87.48911475;147.1096603;128.85914608;151.76974888;118.45941172;152.24955208;108.18962406;152.24955208;102.00915909;174.38947099;159.13972595;178.15992447;104.34919928;182.30922256;102.04914269;187.06927014;169.71938651;188.64962193;100.73967979;193.34969411;75.5190245;193.34969411;140.24947413;196.5393858;115.06980203;206.41933336;117.31987912;211.54922924;84.91916886;211.54922924;170.63900931;224.71982708;149.76956929;224.71982708;68.45991992;227.41971967;53.04924089;227.41971967;114.28912224;250.46926548;196.2994842;251.33990837;77.29929429;251.33990837;80.82984617;255.94901786;242.94934991;278.72967396;;;;;;;;;;;;;;;;;;;;;;;;;;
77.80966172;89.3692744;54.39947128;92.14994068;86.1296632;103.41958816;61.19965516;103.41958816;59.08990836;106.58920776;57.01915688;108.81994004;115.62912284;133.63996128;88.0294352;137.16953768;121.58940752;139.80922088;129.7194318;141.32903848;98.98911988;147.05935076;96.04947268;148.56916956;144.32967836;148.90912876;85.3197604;153.73954904;76.28984412;153.76954544;85.7497088;164.09930572;87.289524;168.9497236;170.3095604;180.23936868;69.54965304;189.89920936;79.36947452;192.02995364;136.20965288;199.75902604;151.81977944;199.75902604;150.28996304;202.54969112;153.37959224;209.2598858;177.95964228;209.2598858;122.66927792;211.2296494;189.98919856;222.52929328;145.93948516;239.12930104;160.28976292;244.42966492;137.46950168;244.55964932;96.74938868;246.73938772;188.64935936;249.19909252;241.23904784;254.1095032;;;;;;;;;;;;;;;;
77.01986909;122.60929476;102.30925975;126.64972391;122.24970156;130.75907509;113.86918226;131.19957676;91.17985021;141.40902703;92.68914278;141.42900443;89.57966047;145.23969348;121.84915469;145.23969348;71.0795892;147.85972949;80.50992087;153.95982858;73.52981731;153.95982858;147.26939732;159.2598328;95.62981606;159.2598328;90.68940504;161.62915244;163.49903708;164.94939632;151.34978127;171.51996318;85.49927652;171.51996318;84.22971275;175.04996976;149.63971583;179.34910624;157.63966566;180.59969148;82.80931961;186.0794923;133.85956757;193.48910996;104.67957826;193.60997323;83.47956138;196.68948944;112.29995749;205.91904824;56.51906121;219.07916049;115.2296432;219.24996726;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62.77918996;92.22907112;69.99954112;96.81984372;74.30957224;98.5292696;63.72931504;98.5292696;100.34959336;106.41900436;92.23906192;110.41932068;62.71924516;115.0990114;70.07946752;115.44968848;112.90902804;120.2492688;65.5596296;120.2492688;116.29990556;127.28978556;103.00914432;127.28978556;102.83930072;127.71938996;119.7697104;133.41914136;133.80978164;133.98961604;83.14943208;136.199581;86.01978892;136.199581;81.799675;136.3094798;50.03992088;136.86996368;111.61921576;137.96995076;131.89954068;138.78919636;103.9892418;138.78919636;121.50910868;141.4997004;132.23922788;142.80949428;86.40943012;160.00965556;116.63959276;161.77902624;55.2890872;171.48908476;64.55955052;177.34968804;111.10968496;188.95999672;44.0894004;195.9895236;196.119404;206.6896704;109.64903;212.3894218;165.65945296;249.10960812;;;;;;;;;;;;;;;;
