43.44925887;46.37911851;74.54953908;93.56964426;88.23953808;93.91938876;75.63974265;119.84944599;73.17953991;125.80909227;66.01977036;125.80909227;92.70927279;130.14992115;123.7995603;131.71977432;77.72921622;131.71977432;73.56925521;131.76973782;58.82902344;136.61919513;104.21986392;145.96936452;118.70927892;147.78903519;100.34969121;149.35988763;126.79936884;149.35988763;45.99939591;153.86959314;69.3693234;154.61904564;112.85955234;157.67980965;75.73966965;161.75982906;88.97999715;161.75982906;59.01988401;163.02990123;81.65934513;166.84911117;151.1495802;166.84911117;73.57924791;167.49963594;149.77958103;170.58937878;78.80942709;178.8393519;150.42910653;179.71970877;43.70906907;179.71970877;104.77945512;188.98993656;141.42968091;195.52915944;122.16975093;195.78996891;102.73994505;202.55902389;90.14914305;222.30959544;68.7297906;249.33984894;64.30902012;252.98918298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95.88927192;110.17926504;87.14916912;113.34948872;67.92993792;115.75913856;85.97982432;136.62944464;68.84942272;136.74937744;120.92924168;136.74937744;124.50923576;139.64975232;110.67998448;143.5795504;67.42921848;148.36986632;112.36903808;150.49967296;114.35992256;150.49967296;92.24931144;150.59961696;68.68951232;153.3190932;64.1990284;153.3190932;134.9393916;156.36938408;122.72923312;162.2890672;142.7999872;163.78922664;92.15936184;164.13903064;38.30953464;164.13903064;163.72926024;165.05951488;128.13920184;165.37933568;137.55992328;165.37933568;93.51959968;165.37933568;166.48971352;168.86938016;103.24914808;168.86938016;173.56974648;174.15941608;98.56977;176.60904352;68.83942832;176.71998136;149.36930632;176.75995896;84.60959208;176.75995896;85.01936248;181.92906264;108.7190832;182.32983808;98.7996412;182.32983808;96.05917672;184.13982392;179.2195808;186.23964736;60.84990496;189.85961904;124.33933096;198.29988984;101.01939744;201.52908048;103.90977792;208.64909104;90.69918;208.64909104;151.21926976;211.40954432;97.81919056;211.86928672;112.31906608;212.21909072;149.66913832;212.67983256;;;;;;;;;;;;;;;;;;;;;;
47.92994208;59.30970498;63.92957886;80.48995758;62.16938892;99.3492783;69.77988648;99.3492783;68.21960454;99.3492783;101.72918304;104.52989412;121.0492917;121.83992784;119.9897793;124.15986018;52.54981596;125.82909198;110.4091884;126.20991672;102.64975938;135.99941148;97.63906536;139.30988796;84.09929652;139.30988796;131.7793536;139.30988796;87.7995936;142.4794293;69.09919974;143.1791073;123.94995678;144.31958244;83.35963692;144.59945364;139.50979596;152.529804;109.8894276;152.879643;106.32906612;152.879643;69.49901574;157.06971468;124.22982798;161.88949656;117.39997116;161.88949656;150.13990386;162.22934016;118.85929956;162.69912396;147.71901798;169.45901298;39.07901538;172.55958606;141.3999261;172.77948486;126.01900458;172.80947106;82.17918018;175.4292654;68.89929174;176.26987854;77.7392235;185.7795021;177.68922534;187.91951724;53.04958596;189.43981758;106.55995986;189.96957378;148.75953912;195.7199274;100.25985924;207.9592947;103.79923038;209.78945244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59.19956548;63.26971057;78.89942764;79.40932054;77.27976784;81.63985203;93.28940511;95.379966;56.00923559;104.52904429;107.68938048;108.46921668;91.19984401;108.46921668;79.20936254;140.38951201;99.5090987;140.38951201;101.71963439;141.60925581;113.16922947;143.9397663;103.01936139;143.9397663;89.26924952;143.9397663;62.50987017;148.06989879;73.52955555;148.51980429;80.53908324;149.55958589;87.39964222;149.55958589;105.83976898;149.55958589;89.85912562;150.92929819;134.46975542;150.96928979;83.83939003;158.26975637;142.66903321;158.99960307;48.7497604;158.99960307;53.13983829;161.26912637;101.51967639;161.35910747;79.58928274;164.00955076;63.82959297;164.07953606;74.00945475;164.07953606;115.89965596;165.14931136;105.31987818;167.60979455;67.59980106;167.60979455;15.89966037;167.63978825;119.61987455;167.63978825;151.93908609;167.81975045;67.82975276;172.09985144;66.46903857;172.09985144;95.7098967;172.95967084;177.53970883;178.84943373;98.879231;181.31991482;133.36998642;181.50987492;152.45997668;186.02992551;155.00944118;186.02992551;155.64930678;189.52919051;105.95974378;197.44952689;67.74976956;206.84955247;179.35932663;213.62912846;;;;;;;;;;;;;;;;;;
40.40945739;80.62921308;64.73919963;86.80949478;107.16947934;107.45902404;75.97952457;110.43933759;110.16976149;113.70919584;44.34926217;120.65926707;89.2796106;120.65926707;48.45979848;123.76937652;95.5996725;124.19969985;62.65946994;126.09971214;104.49967752;126.09971214;126.96934467;130.68949485;85.21999422;130.68949485;65.11960146;130.68949485;118.09929255;133.10968917;45.78999666;138.09984231;68.79981444;138.76978884;130.08943842;139.39979817;97.69937079;139.88902887;140.89944003;141.14904753;108.2597649;141.14904753;67.68956028;143.05904412;119.12967231;151.76934744;40.75990632;151.76934744;125.42976561;152.20965507;104.16919719;159.1297734;90.46973916;159.1297734;93.18946248;159.4592553;130.17929712;161.59988922;106.96979334;164.35954974;73.21986405;170.57976864;94.05909501;177.75947877;78.84901239;182.47905738;63.7697241;185.72994546;121.88933283;185.72994546;58.65975936;187.24955592;179.25912063;191.74947993;101.27974077;191.92919733;135.26929326;214.16922558;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65.5396875;70.1297127;70.9496454;73.5193005;64.7397288;74.3592072;83.9497233;85.009344;50.4293565;85.009344;86.5493394;86.9797791;67.5091239;89.2198632;72.4996278;89.2198632;77.479146;89.2198632;63.3994734;103.4892888;51.8594949;111.4898745;48.0194934;118.2790371;77.7398067;118.3699188;47.5191447;119.7291495;100.359363;125.4297291;75.4098396;129.5993016;110.1795801;131.6296587;120.7198599;131.8593597;31.009635;135.9290622;66.9598389;143.2695072;61.3890903;144.9593076;90.5191719;145.3797603;103.8897675;154.6097457;53.4594123;154.7096157;129.1498866;154.7994987;152.8999713;154.7994987;103.7898975;171.8493051;167.7396546;171.8493051;86.1198984;171.8493051;162.6892287;185.8790427;177.06951;186.4393134;166.0598412;187.7196468;63.3095904;188.8092285;85.7294067;191.0892606;88.2491268;196.3693875;74.9793999;214.3999173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74.8897743;75.6295745;75.3996366;101.10969301;48.11900436;105.42952634;92.31906712;106.55922124;101.81950131;106.79915644;101.76951481;108.81961077;80.68920803;108.81961077;81.95986486;110.34919767;88.86999862;110.34919767;77.6090399;116.99940163;72.41944147;120.73939156;52.95969702;120.73939156;78.18988303;120.81936996;115.44982013;122.27997549;101.30963901;124.00950839;110.08926787;126.43985202;106.26929954;126.43985202;65.26937251;126.81974942;52.00995352;127.20964412;115.14990113;127.73950102;49.60960179;127.73950102;65.74924291;128.40932012;72.16950897;136.25920008;59.61989828;136.25920008;60.43967688;136.25920008;48.75983129;136.81904888;85.89980079;136.81904888;86.95951459;137.56984611;138.81950861;140.16914411;87.71930939;140.16914411;127.77949022;163.91972972;75.3896393;168.71943345;62.82903158;168.87939025;91.25935332;171.78960428;110.82906807;172.30946388;59.58990638;174.82978321;108.12979707;184.41919337;85.48991149;184.41919337;116.34957713;188.0192211;53.09965922;190.12965113;67.30982144;190.31959983;78.45981013;190.71949183;68.36953524;192.91989756;111.4299058;196.61989829;75.7895313;196.61989829;86.06975489;225.2491663;260.4496596;269.46922366;84.04930056;272.51939989;;;;;;;;;;;;;;
76.8693506;112.6499486;90.4593851;113.8596165;92.9196758;113.8596165;80.2196612;115.7894913;88.3497083;115.7894913;85.7795386;121.0696767;75.1892008;121.1895447;118.379639;125.0393053;79.8290913;128.6693079;92.8897088;129.6192618;63.4591181;131.1895326;114.9194494;132.6199574;83.1094789;134.3390643;44.0095362;140.9797515;86.3698885;143.1393733;87.1390415;146.8792549;71.2395502;146.8792549;108.3496841;148.0799327;104.7896045;148.0799327;145.399884;151.7299133;77.9991065;154.539819;140.4493356;157.6793617;142.2293754;160.9697383;76.3599116;163.2292501;88.3896643;164.3699939;152.7098342;166.4497037;78.7392914;173.069414;72.3693061;174.3190379;110.3494819;177.4196235;132.1294975;181.989591;165.8193978;184.9393427;162.9295801;187.4795454;81.969734;188.7591363;127.55953;189.2296182;108.0699921;195.5196915;174.5997288;202.6198727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66.54934746;86.66949807;64.75927005;86.71941657;61.7791356;97.67952243;64.50967755;98.97940017;34.04940885;112.97954268;114.24946932;125.14967298;110.7392004;125.14967298;122.7895263;130.28928174;49.6090053;132.19916355;53.94991806;133.58989296;133.41917169;137.64926538;75.03948594;137.71915128;108.58970979;138.58972992;115.34967306;143.77925718;106.43922081;144.18958725;78.13942479;144.24948945;91.28995443;145.10908602;140.41974213;145.10908602;51.98911938;146.36902896;44.46939654;146.36902896;76.71974265;148.50953424;115.51939596;153.5992245;121.49963226;153.5992245;121.37982786;154.27911447;105.40990134;154.27911447;31.1990625;156.27984795;93.06904977;157.71949749;70.95914775;157.92915519;129.97978704;164.05914699;33.98950665;164.05914699;26.23916034;165.529746;97.61962023;165.6195993;38.59997931;170.99981523;37.0295433;171.41913063;109.16976276;174.74969295;107.46953865;180.15985998;175.82992929;209.96919144;35.61984486;215.17968447;201.38919966;216.45959481;132.30998262;217.59973335;117.84959154;222.47976591;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91.74968176;118.58919696;118.62906256;128.00943824;114.74914304;136.91939984;136.04933312;139.98905104;134.38992752;144.44901504;120.87947568;148.599024;98.1590736;150.83947072;71.59961424;151.16935856;110.66989552;151.3696832;71.54978224;152.73906656;117.65933184;153.80945792;109.779896;153.80945792;150.20959424;155.51969216;122.22992288;156.21933344;138.81999232;158.37905232;93.00943472;161.12977872;155.55955776;161.6998568;87.95945984;165.10936224;81.12948592;165.10936224;80.79959808;166.08905936;130.15919072;168.42917008;106.54978576;169.75968448;121.19939712;169.75968448;168.45906928;176.32953536;77.93924128;179.33938816;105.3996632;186.04976528;71.03950256;186.04976528;75.16957872;186.04976528;69.05917888;191.63991904;185.3899896;196.0490544;120.09910656;196.33907664;78.23922992;197.3297368;183.48939712;227.96944032;176.6992888;234.91901104;182.78975584;234.91901104;133.30956976;234.91901104;100.64967696;237.15945776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
