59.98940042;65.84904882;84.8899063;100.69995764;103.50978904;106.09963364;90.7695535;107.79953164;96.2092271;108.60948304;109.24944464;116.11903244;64.87910702;121.22972578;105.54966664;123.75957398;89.5096291;123.75957398;82.28906236;132.15906998;103.96976144;134.29994152;96.6592001;134.45993192;120.04979658;134.45993192;89.1496507;134.51992832;50.77995302;137.81973032;105.15969004;138.56968532;105.44967264;139.42963372;91.0395373;139.42963372;86.9597821;139.85960792;82.68903836;139.99959952;90.9595421;140.76955332;129.07925478;141.62950172;64.37913702;141.62950172;77.92932396;141.64950052;80.19918776;142.00947892;48.73907548;142.56944532;58.40949522;143.76937332;122.99961958;146.10923292;70.69975776;148.09911352;117.80993098;148.81907032;72.69963776;149.45903192;60.27938302;150.14999046;62.02927802;151.96988126;86.2898223;151.96988126;39.70961728;156.02963766;61.96928162;156.02963766;84.2099471;157.04957646;131.32911978;157.33955906;60.27938302;157.78953206;109.39943564;158.14951046;130.29918158;158.67947866;155.48967006;159.06945526;115.97904084;165.18908806;136.49980952;165.60906286;54.64972082;165.60906286;152.94982246;165.98904006;87.7697335;168.0999134;76.56940556;172.1996674;47.94912288;173.3595978;142.04947652;177.5793446;64.20914722;178.7692732;114.91910444;181.8190902;148.24910452;205.08969388;118.95986198;227.93932282;127.84932858;267.66993884;;;;;;;;;;;;;;;;
73.49979501;75.11919561;59.05914003;75.11919561;90.87936219;95.69957805;82.4094972;97.88976738;56.1292245;104.08947264;91.00931409;106.96940667;49.00985964;109.3795146;63.62944839;109.3795146;75.44907351;112.34941533;69.57924615;117.16963119;83.569068;117.26959419;48.21915231;117.26959419;97.38995238;120.38943942;112.25944863;120.60935802;95.52964095;124.12905525;65.66969322;127.52979651;39.88923552;128.14956711;55.8293355;128.14956711;119.16989082;129.12920451;93.36944052;136.4694876;119.71968732;142.30932606;67.68994545;146.97959742;102.78995364;148.13916822;88.52923206;148.20914232;97.13904525;148.92987555;140.59995876;148.92987555;121.42905462;149.20977195;110.1892149;149.58963135;99.89902368;149.58963135;108.03901077;150.26937975;117.81939069;150.98911335;85.62930543;151.03909485;73.73970621;151.03909485;103.95952074;152.07970968;145.96997112;152.07970968;78.03911484;158.85920034;109.659411;159.97978557;144.68944509;160.36964127;159.21906714;160.36964127;72.13929858;160.72950807;79.65951507;160.72950807;155.95927371;160.72950807;154.70973621;161.44924167;51.55991577;167.38904313;44.08968078;167.59996506;137.5690806;168.62958396;65.55973392;168.62958396;22.10981634;169.91910666;89.45988759;173.75968512;114.59958246;183.37912461;;;;;;;;;;;;;;;;;;;;;;;;;;
65.7997182;71.12926548;65.519847;72.29972682;67.39998174;72.29972682;71.51908608;83.93937012;63.96956046;85.05985446;72.14979582;95.19918822;70.08974388;95.19918822;85.92945426;110.4591654;93.41900748;111.75956694;94.43953782;113.40980748;84.49911252;114.74919108;64.42934886;116.01960642;87.559704;117.32900382;71.77996602;118.22958936;91.95967908;121.3291629;59.31970038;121.78995084;43.06917906;121.78995084;105.39949392;123.63909984;97.60907916;134.56906974;93.36903048;134.56906974;46.94939334;141.6398157;41.31998406;141.8996961;99.1593657;142.9791993;31.35956796;144.31958244;79.93921104;145.80989658;110.599101;146.14974018;32.8198959;146.14974018;102.72972258;146.70948258;69.48902034;147.74900418;36.45922104;149.51918952;72.58959342;150.29983026;142.9092315;152.1399834;120.7094481;153.2394774;110.99991654;155.21956614;150.53971986;162.86904576;37.23986178;162.86904576;141.9196869;162.90902736;114.01952688;166.67929224;65.4898608;167.75979498;92.76930648;171.34914312;64.23943626;171.48907872;86.08938066;172.18975626;171.30916152;174.4297254;62.63917272;181.50946722;162.9799947;190.75921038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56.40917904;59.3491752;78.62991768;103.98938184;103.75969464;106.9693236;59.73964344;107.0891604;105.29959752;119.52921888;116.45939952;127.03999032;88.7890824;128.5399476;100.10966544;129.1591044;118.74928104;135.50945616;75.14965728;135.50945616;134.30909088;140.0892192;128.24934336;140.47968744;91.66916016;140.63946984;112.97913912;143.14905216;96.55950024;146.13997896;105.37948872;146.67924456;94.05990432;146.67924456;70.57988064;150.969402;90.73942632;150.969402;89.49911544;152.75996352;87.18926112;152.75996352;112.78939752;154.4796216;119.96961912;155.80981008;125.77970664;155.80981008;88.8190416;156.28915728;75.61901808;157.65929136;70.3491948;161.29933416;70.4091132;161.6698296;63.77914224;162.84922344;54.55969776;162.84922344;113.19983856;162.84922344;95.9992632;164.03960232;51.6696336;164.36915352;116.51931792;170.95917888;143.07914736;171.79903512;46.96903512;171.79903512;105.96968496;171.88991136;84.07949616;172.06966656;69.50933856;173.92913424;37.049544;177.91969968;90.85926312;184.62956184;181.02946464;186.20941032;187.419762;187.7093676;72.26957952;187.7093676;172.789686;190.40969016;67.93947648;191.92962024;94.60915632;191.92962024;66.84996024;210.31957584;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48.00977335;50.6290697;95.7697092;102.4093906;92.699706;106.35982115;104.49903145;110.9398422;40.2698076;115.0291824;117.4496081;125.79917735;69.72964625;132.16903425;114.5395009;137.33967115;120.1198713;138.609845;96.98991555;141.9096987;90.2592933;143.76948905;140.62953135;145.8891104;51.05978955;145.8891104;93.81997735;148.9091461;60.77946765;150.6999813;101.7698066;152.80960915;94.68941185;155.70972285;118.92964545;158.60983655;120.3597153;159.58919955;116.31934325;160.3297179;70.66903525;160.3297179;114.9792149;161.2191394;55.5898431;161.3490549;84.1192869;163.7295066;107.37915815;163.7794741;141.42901135;164.0892726;66.28988355;165.25951145;137.08983365;165.82914095;79.16950635;171.77927085;77.3197095;174.70936505;75.72974365;174.82928705;94.48954185;175.13908555;55.15912325;178.5398736;123.039972;178.5398736;39.22948425;179.7091131;113.51916455;180.71945595;117.2997056;181.9196753;49.8495767;181.9196753;85.72923975;183.46966715;124.91974935;187.49904635;120.2098128;187.49904635;71.1297356;187.49904635;145.4194159;189.56969955;75.61981515;191.6293599;114.3296374;195.0491356;130.2292959;202.84906235;62.5093425;224.25913675;155.159081;225.0895966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73.07957952;77.29939776;81.0896417;81.76996751;52.08938041;92.50932501;89.07972368;96.99987496;81.4492853;110.79920009;109.07990388;114.19983013;76.95973436;114.19983013;75.59908274;117.13991656;108.87910287;119.27979598;117.86919386;119.82925148;63.31925182;121.5595368;69.03958308;122.93916961;89.71909008;127.47967006;77.80989187;127.47967006;14.05906773;128.22992657;67.25934726;129.43972768;84.36939153;130.40976639;71.93970911;131.569617;91.209613;132.90928941;71.93970911;132.90928941;83.20954092;134.16904102;102.76915771;135.62959364;61.1294219;137.24998786;72.42922401;139.19905637;59.35917618;139.19905637;85.93983525;139.19905637;49.28915538;139.19905637;58.84968108;140.51974759;67.24935716;142.36991411;47.16925616;143.88940832;117.90915426;144.70959553;47.97945327;144.70959553;85.73903424;144.70959553;86.26950855;147.53979086;137.66957206;148.36996817;39.95940099;151.8195497;72.72992602;152.38998441;79.87984059;153.18919241;142.75952801;156.20919964;96.92994426;156.67973335;55.18930844;157.81960376;87.49928986;161.9794814;88.50928897;163.75971722;153.13924191;165.11936983;80.17954359;178.57903156;184.64901632;186.90977595;182.79984881;188.56913156;161.7197388;242.7694201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37.41950316;53.63985432;78.07987668;79.36982508;70.79916792;84.01963908;45.04919796;84.01963908;65.49937992;84.73961028;61.73953032;91.66933308;74.26902912;92.26930908;48.71905116;93.05927748;88.91944308;111.02955864;89.99939988;112.97948064;71.18915232;113.59945584;61.35954552;118.43926224;106.67973264;119.20923144;73.96904112;120.39918384;68.72925072;121.93912224;68.16927312;123.59905584;120.19919184;127.9798806;64.17943272;128.5598574;56.73973032;128.5598574;97.60909548;133.6496538;79.33982628;133.6496538;78.55985748;136.869525;73.27906872;136.869525;59.36962512;139.0394382;127.2799086;139.0894362;47.06911716;139.0894362;108.17967264;140.019399;53.27986872;140.019399;45.62917476;142.7992878;103.17987264;147.519099;134.2096314;147.5490978;100.64997384;148.1590734;115.65937344;158.43966216;111.03955824;159.67961256;75.23999028;161.94952176;114.73941024;161.94952176;114.32942664;162.96948096;57.81968712;178.98984012;53.22987072;193.37926452;103.19987184;201.18995208;49.32902676;213.11947488;152.58989616;222.91908288;200.08999608;266.5093392;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42.93938763;75.3390983;68.01910073;76.80949519;62.29944675;77.92903599;40.43941304;84.71925086;79.53937548;87.31918445;82.40919837;87.80998314;77.96901959;87.80998314;56.08999367;89.73919184;41.76986733;90.89971583;66.61967473;92.34912133;69.89932952;94.70915332;51.75976979;99.9190164;72.91909091;99.9190164;59.70950906;102.69987578;93.24975192;108.74939446;51.87972059;109.29916896;80.22909258;112.33992174;47.54949671;112.35991354;105.07989957;112.88969624;69.57946072;117.65973972;48.65904161;118.26948962;76.98942139;119.11914112;50.1594262;119.32905502;55.24933848;120.58953801;54.36969928;120.58953801;37.66954915;122.1598939;86.79939765;122.5597299;72.22937381;128.61924448;80.00918278;130.17960447;90.07905244;132.22976356;129.56985457;133.15938226;113.70936004;139.36983493;62.52935245;141.41999402;32.97947287;142.99934622;116.62916243;147.7094143;81.73947307;147.7693897;34.74974676;155.15935857;31.93989927;155.26931347;132.00985376;155.73912077;63.54993384;157.97920196;78.08996998;165.77900273;132.53963646;166.29978912;101.30944609;168.98968581;45.78921872;184.92914795;109.53907056;187.16922914;120.58953801;210.16979504;155.92904287;213.31950313;153.55901498;220.7994351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70.08989876;96.61982239;101.38923564;102.01949737;69.54953173;104.28983796;104.26986136;104.28983796;82.69912868;104.74929976;75.40966734;110.55949387;98.00919492;117.19971571;98.26988955;117.38949341;98.57952685;118.73991157;101.03964514;118.73991157;62.52975449;119.7097755;116.38966458;119.7097755;82.70911698;121.05919483;61.71970336;124.26943445;85.6896257;124.51914195;121.94915236;124.78982488;82.98978821;125.38912288;107.07957015;125.81961861;107.92957448;129.33949553;58.27973284;129.33949553;129.08978803;129.33949553;41.19973984;130.82974989;108.18927028;136.15950677;130.23944136;139.34976979;84.52998407;140.87997735;112.02977163;141.20959125;74.68951091;145.4396363;73.76958848;153.60906687;110.39968107;156.85925969;114.54981972;156.85925969;106.73996795;156.85925969;100.86984404;157.59939272;90.96944108;159.93965141;97.60966292;161.57973027;97.19914379;161.57973027;65.14968558;165.84972852;59.25958507;166.81959245;54.69992612;170.8199066;146.02994483;173.03930686;109.49973524;173.18913136;149.09934942;173.18913136;44.39999116;176.38938268;141.47927535;178.46994557;65.04980258;182.11967039;85.4698831;185.14912178;166.62981475;192.77918415;80.87926042;200.71988265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79.22956566;80.82921366;71.9391699;83.63959524;68.7998607;89.11938942;72.3290841;90.9999756;93.929331;94.3192452;62.60922294;96.01987098;94.7391528;98.17939578;98.37935178;103.88913936;59.77984554;104.55999174;88.28957202;105.03988614;64.59978492;111.15953952;104.77994334;111.15953952;69.4597155;112.62921612;47.0296512;114.1198881;88.22958522;115.0096923;57.84927036;118.85984508;98.78926158;122.91995166;56.53955856;125.65934886;48.1294092;128.30976564;70.9693833;128.30976564;55.53977856;128.30976564;52.79938158;133.17969402;78.18979446;133.53961482;91.9197732;134.06949822;132.01994922;135.17925402;125.62935546;139.5093012;104.45901396;140.319123;113.01913032;144.32924058;102.84936816;148.70927676;52.55943438;149.43911616;77.20901028;150.69983874;85.86910464;150.71983434;70.3195263;158.04922152;104.30904696;167.72909148;143.23948038;167.86906068;159.9997923;175.66934424;140.1991494;177.59991942;99.20916918;177.59991942;67.40916672;185.0892714;64.91971452;186.85988178;93.929331;186.88987518;41.97976242;187.42975638;69.1597815;188.40954078;64.76974752;188.61949458;125.86930266;205.0198857;46.8596886;206.2596129;81.48906846;207.4593489;130.52927724;207.4593489;148.43933616;225.31941882;118.98981648;260.12975886;;;;;;;;;;;;;;;;;;;;;;;;;;
