151.2291571;245.15978898;205.89939215;248.05900598;141.43980094;248.05900598;184.52916367;254.58924234;192.90990026;255.11909924;239.39934472;307.61992019;256.40975067;317.85915485;181.61994937;317.85915485;299.519108;317.85915485;268.34952606;331.90936027;137.42988391;331.90936027;154.33931713;347.70909319;291.69921994;354.30931065;;;;;;;;;;
174.62962474;189.42940622;113.77919266;206.24933888;140.91978882;208.34945646;111.65908348;216.88986798;77.14958356;236.88946462;127.43945294;236.88946462;119.849642;246.82928814;136.99943606;247.48901094;151.30942334;247.48901094;99.67911718;249.08933852;139.01958724;258.35944344;97.4890374;279.60951466;211.51912464;332.40932942;;;;;;;;;;
185.4697491;190.1993787;80.1990936;196.2697914;190.5692499;235.0895445;188.2791963;235.0895445;185.1697206;248.3891685;129.0191409;264.2090319;94.8896694;269.169831;177.1594515;269.169831;86.8794003;271.5592383;190.8397674;311.9794713;;;;;;;;;;;;;;;;
184.90900872;186.12908575;168.48934573;208.9095101;169.70942276;218.10946952;122.65914233;247.02918581;132.11947796;253.57949307;181.04925563;253.81991708;148.12912324;261.39975786;180.73999653;263.93967292;117.61921661;271.3598961;163.34965901;274.67994218;126.15975582;318.02908951;;;;;;;;;;;;;;
125.15972301;141.29931537;119.619102;143.55989673;129.79970604;143.55989673;71.06952273;195.83983464;166.46925129;209.24955534;199.11987429;211.7397894;208.67941755;211.7397894;120.18923979;213.46917408;76.33955295;214.58947986;72.04904142;214.58947986;126.56959089;237.72948561;;;;;;;;;;;;;;
132.16962035;138.98973067;176.9890587;185.22935905;109.54952116;191.44981137;125.07966393;232.03966196;96.07920362;235.86947772;172.85941394;250.99984849;171.10941201;256.10993408;194.77991213;263.7195941;89.0891902;271.74901472;346.84918321;401.49901504;;;;;;;;;;;;;;;;
100.59977634;128.03915502;117.89916411;141.75983955;143.16902859;163.65999069;117.69913092;172.15990848;106.81971384;186.14929431;200.7596787;228.61902756;147.45929268;236.26905309;124.07929401;249.85936773;264.44984832;313.12956717;152.10981555;320.57955951;135.36972456;367.56944574;;;;;;;;;;;;;;
135.92951328;203.91972096;143.3192976;240.98941024;221.1595568;240.98941024;74.52962784;257.6693232;240.45942976;261.20951296;234.149568;272.57964032;107.69981856;275.5499264;152.66931104;281.68911648;271.18931488;295.50953024;106.9592432;296.6593184;282.20911616;296.6593184;229.1891104;307.0692928;140.87999008;308.42967584;216.98957856;357.88953024;;;;;;;;
224.63987773;226.379955;154.20922577;233.90996198;199.67911395;256.08920075;287.72942254;311.38987585;285.35967917;312.97903315;180.10949135;313.44978352;314.26934892;323.27957097;297.82906689;323.27957097;202.22976139;366.33973698;176.65932091;413.26985083;202.62954939;415.0898857;346.62918911;420.29912334;;;;;;;;;;;;
129.20921334;137.72914647;125.73982263;138.55997163;79.71946296;191.78942904;151.14955671;208.8392334;162.94906284;221.11974357;203.35936506;236.89945875;213.19907787;240.38971947;132.44903394;240.38971947;245.57939529;255.4191081;230.39994135;255.4191081;271.3697586;279.71975022;314.91950661;344.84908857;;;;;;;;;;;;
177.54958752;237.47999712;225.21995904;249.23911536;178.52943072;261.31918224;198.22927824;278.38945056;278.68940256;290.62949184;222.9493224;302.40960672;203.60941728;302.40960672;165.36953664;302.94952032;193.2890688;338.14988736;;;;;;;;;;;;;;;;;;
154.11909436;162.47949298;104.88962694;172.29964374;153.70900678;215.18921704;190.45923974;242.05943244;180.48942198;250.55952026;146.87920268;250.55952026;134.37901484;258.14963272;138.76924684;264.85970322;120.54978404;264.85970322;209.87903188;264.93952562;249.37914652;264.93952562;260.52933802;307.44994252;183.55959104;317.73904988;197.8697518;321.5595495;;;;;;;;
131.97922452;163.9094886;147.22966401;165.68972277;112.92941946;165.68972277;129.39933435;167.98973334;169.82994171;170.46966651;147.34961241;202.87972419;146.67990051;205.71950256;209.8697172;210.7893216;95.31999477;210.7893216;85.44924102;213.29924187;160.65988653;239.41900554;168.89934204;254.80938483;;;;;;;;;;;;
154.63998526;160.17915829;193.26955752;248.81989191;179.42910627;248.81989191;227.98988809;271.25987687;243.68969798;276.6793487;146.32972945;280.6793638;280.05991009;284.38910349;156.10931749;284.38910349;262.81994476;290.70932685;284.26940229;340.33943939;194.04961034;371.44978127;125.17952492;371.44978127;185.44907912;371.44978127;;;;;;;;;;
