115.20960457;146.75902882;145.19929323;147.78919371;114.81992047;149.28997709;81.52990724;149.28997709;128.22905027;152.48938347;100.06987769;153.32970226;83.87900293;153.32970226;74.2797846;166.70985555;110.19966591;176.98952227;107.19909834;181.19910974;93.75999284;181.19910974;69.44970014;188.03956448;112.1590775;196.55965761;110.06977121;204.49922135;158.11981912;204.49922135;132.15986373;204.49922135;132.36969363;206.62949443;60.98955841;207.96940822;148.3297555;208.66984041;61.06949361;229.81969514;66.91975106;242.18966734;160.7896548;243.80935433;127.98924467;248.81929299;;;;;;;;;;;;;;;;;;;;;;
39.60939222;39.71907762;78.24956436;87.5090064;57.93981684;111.6397944;71.89977684;130.09984722;89.0695305;137.69905116;63.41910114;143.70981108;113.08963596;145.34910924;79.37932398;153.5795028;133.71946542;156.74941086;142.57905432;158.9291589;133.78926522;162.1997781;116.9296221;162.3692919;45.4795554;163.27968072;85.29934416;163.27968072;159.94923312;163.62967686;105.37974948;176.98935858;111.29976966;184.34924892;92.83971684;184.34924892;105.04969614;190.52952264;129.77976528;195.91906434;140.38933488;197.88941298;114.57936312;203.50929402;99.97923924;207.28945176;49.48905534;211.29994884;87.85999968;215.82995586;92.4498351;220.87947282;187.35961458;228.3799599;163.37939472;241.72967022;93.02917344;252.68923596;43.03955382;252.68923596;189.61913382;270.3894681;;;;;;
83.23935872;95.12926808;97.88938992;103.2897152;63.03910424;109.02980928;90.28956132;112.74927832;74.9290136;112.88918312;84.72934484;114.89981496;57.27902376;125.3796838;132.5697912;136.19932144;127.53921432;136.19932144;108.98983648;140.4993954;53.55955472;140.4993954;103.3196948;150.53956344;69.70956524;153.84931128;125.889337;156.19971192;159.48947336;165.23956064;136.22930104;172.05991964;68.34949072;172.09989244;67.0993414;175.22976268;112.50944152;175.33968788;150.67946824;185.049081;72.57961228;186.71994404;88.12903148;230.36924232;;;;;;;;;;;;;;;;;;;;;;;;
79.83922368;93.26907456;107.37981648;107.67976848;99.0691464;107.67976848;107.87973648;123.18928656;112.87993632;126.2697936;88.82978496;129.079344;85.48931952;129.079344;131.22999984;139.12973568;132.24983664;139.29970848;82.54978992;146.40957072;122.43940656;153.52943136;127.429608;157.9297272;119.45988336;159.8594184;128.9393664;159.8594184;75.25995648;161.249196;166.83930144;168.76999248;154.04934816;187.19904336;127.7695536;196.03962864;181.64993136;209.35949712;98.4392472;212.57998176;93.17908896;217.42920576;165.14957184;227.11965504;75.57990528;231.54994608;127.2596352;231.54994608;89.24971776;243.68900352;78.91937088;248.46923856;146.73951792;251.3697744;212.61997536;252.1196544;189.0297504;253.2894672;179.45928192;253.9993536;162.1390536;266.31938208;;;;;;
130.8597552;147.48958305;123.289587;150.20917695;109.22970555;150.98933925;90.70933095;155.93967855;157.249593;162.2498148;139.85955585;164.9893617;108.0295326;171.09996795;130.70911005;175.70911095;105.06950505;187.7996313;94.08936915;192.0895263;138.5396649;193.7196864;179.62987545;202.3493589;87.88997205;210.37944375;160.7593257;210.41934975;110.7491265;218.4594111;86.0393313;220.40981685;87.16966875;222.5098701;118.79916435;226.9494126;165.0691737;233.40919635;224.3994192;239.24943945;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50.74941805;53.24979652;31.65951138;60.97995903;86.01959145;113.49985614;37.93983277;120.97908461;48.55971982;129.5795501;91.60984423;132.15959017;76.17939231;133.67913519;55.08997948;137.08964744;102.74952322;138.58927706;128.98905849;147.09912748;95.75921782;167.64982874;162.30951423;172.89952818;123.96938192;173.86940816;82.5792061;175.31924928;105.31960559;216.5998904;174.50968827;220.43957952;121.78964139;225.20931782;139.33909187;227.56929272;134.61914207;233.01914193;86.69970236;240.43961997;82.3999675;258.03985472;;;;;;;;;;;;;;;;;;;;;;;;;;
110.6497469;111.82937535;137.4092643;137.61966295;117.90999605;140.32991665;128.70913055;140.32991665;84.219289;164.769066;97.24904805;166.1192071;57.4198856;166.1192071;131.6497259;170.1496874;100.3392159;184.64924555;111.23906255;185.4699;83.4494892;187.0294426;78.7190096;187.0294426;125.3198177;193.03926565;189.61904115;204.5294251;165.1699203;208.7693069;101.17981335;214.4391018;125.5691052;214.4391018;89.8791124;219.7299797;172.53985595;222.0792651;163.7998362;222.0792651;97.5192757;235.3692803;200.56974245;240.9991892;206.6593375;240.9991892;66.569734;267.13947645;56.61917415;278.46909475;108.6394925;286.4891722;;;;;;;;;;;;;;;;
74.75962606;95.35902148;93.00957314;98.6698349;70.46945944;111.60928922;91.4296166;119.47909172;111.07963902;121.5497242;66.45910802;121.6596516;69.0194171;122.93980614;89.43993066;125.07939308;73.42950452;125.07939308;111.26951362;151.14917566;109.05997288;165.57964526;72.66900678;165.57964526;93.63915734;167.0596678;148.78973392;170.06967988;171.37981462;174.7096155;121.08902846;186.92954502;68.03906456;191.62944104;148.58986592;196.35931726;159.2598191;204.8497099;109.09994648;208.25945798;96.41932122;212.3997236;97.90933716;242.6297586;212.0999216;243.1294286;168.88945934;255.44929212;181.33923706;279.62932276;229.44946334;283.61968738;;;;;;;;;;;;;;;;
82.55911103;86.25988855;120.23930072;147.50955494;144.28935895;158.45902061;148.50968407;166.88967955;81.74981573;167.46917495;112.95963954;174.83975696;141.45982279;177.41951062;151.31923763;178.03997035;95.15913946;182.32923544;158.90962824;182.32923544;164.59967359;183.48922537;107.38948979;184.4493893;118.89946739;186.81932566;167.61904445;187.44977669;91.21956987;190.62900835;89.01948561;193.24972634;96.74975442;194.82935087;74.29930332;195.4797845;131.51947842;203.04919338;78.85933264;213.14939855;86.66953185;214.00964948;75.66911055;216.19974244;72.51985279;217.32975847;86.38977545;224.58943705;148.27988417;249.37985061;116.52953103;262.37953104;;;;;;;;;;;;;;;;
92.0497028;134.62993324;98.56930732;139.99966574;120.78951016;143.2494778;126.10929166;143.2494778;134.28926742;149.04978792;143.659076;149.04978792;96.40942608;158.8092143;138.3392945;159.72931172;114.82935684;168.6495613;132.03947438;168.6495613;138.1394905;172.52975498;119.86941274;181.97948516;93.19957482;181.97948516;132.12938618;183.25922978;127.36905588;183.25922978;168.4097965;185.73979644;110.29980016;191.45918594;88.27940132;191.64999876;152.57932558;196.10962404;80.97956218;196.10962404;76.02941808;201.59923894;143.0896346;207.91903946;129.99947554;213.79927118;181.53991636;216.66945564;119.10915852;226.45985164;119.91936374;238.94959968;175.62971404;239.8097559;192.71994918;246.30938002;239.9795893;250.5292405;110.28980996;256.55932522;94.93986766;276.1191378;;;;;;
67.88968182;71.29920056;66.17942806;78.6596852;72.50996432;79.94936838;93.2997371;96.05991884;87.41974082;109.57911518;76.98939064;117.929589;119.74973056;120.12934296;125.26909506;129.14913338;123.84954448;129.14913338;86.67949664;138.64943318;63.08958292;140.92910554;62.43924694;143.68928728;94.75924688;147.4694276;111.02963414;155.73998302;114.60997846;160.20941954;146.21970362;174.42989984;155.40932064;187.11994278;170.38902574;190.69928812;66.77981504;190.69928812;107.27946322;196.2096618;122.12930092;197.00984478;88.4297096;200.32945532;99.27963138;200.55922072;107.56916742;205.03964602;89.81929078;205.03964602;202.74998386;214.92954802;152.7490369;219.89947352;222.13918668;230.5096401;180.13907054;237.06994176;227.40980516;257.27930716;234.14992322;282.24981124;;;;;;
82.1390083;115.2491823;72.3997815;131.5095348;79.0198181;150.7292215;124.7696062;150.7292215;156.489033;168.0496191;112.7794071;169.0497182;163.3798257;171.1398354;62.0091415;180.2796022;59.4194743;182.7693594;129.9199667;187.4491438;48.7790593;187.4491438;106.0095055;187.8997379;127.1294804;189.419369;118.9598397;197.3192527;59.5493573;203.5896043;182.3197644;203.8993253;186.3091707;206.1792715;164.7795648;206.1792715;44.55986;212.2797761;81.0090262;214.9693533;142.4896438;219.1995427;46.4891221;265.8595109;;;;;;;;;;;;;;;;;;;;;;;;
60.0392958;65.32997064;60.35949216;88.99971828;70.20924768;131.9893014;69.62932548;137.97984816;126.8790468;146.71932528;119.49966072;153.6099906;54.51962604;156.28952856;150.7698588;156.28952856;63.01920372;156.28952856;139.20908496;165.30954924;144.97955868;169.1092788;153.49995408;169.14992292;112.03997772;169.14992292;134.7996936;173.94989436;78.02977116;173.94989436;161.92914804;181.14985152;82.37968332;182.65963188;87.58906992;189.46900896;79.75962456;190.64967108;112.84988616;195.98991192;82.05948696;198.7893996;48.26935344;206.7496992;63.75971976;207.82924668;62.08934556;211.42972092;179.48939052;271.19937768;;;;;;;;;;;;;;;;;;
51.70939832;81.02962072;90.47978448;91.61924336;93.3899704;114.27938816;132.53951448;153.32967624;88.56910648;153.32967624;108.23966056;154.69940904;132.23976136;162.8691704;62.98984272;169.56994296;132.31916616;174.33919376;53.85928328;179.78934072;158.33912656;179.92929168;159.62945456;186.71939464;57.90992064;186.71939464;104.41929712;188.47920352;205.5492504;211.4996476;125.4298072;211.4996476;161.61953736;212.47930432;144.8095412;219.47983;155.59966096;225.15925832;97.4495408;225.27935808;88.1095512;230.819828;83.13980328;233.42926824;58.63945224;266.2393316;109.81981608;276.07957144;227.4897892;298.79926984;;;;;;;;;;;;;;;;;;
75.2793291;95.8796115;125.4196014;138.22985265;103.0893108;139.1497935;118.6094421;140.7099972;99.99986775;147.55911165;164.71935465;173.07972915;114.25945035;177.3298359;129.59978865;181.2792888;173.8298655;181.2792888;99.6692484;183.33991635;142.40904105;186.3594399;118.5994536;188.2892181;132.5693697;189.28906695;113.549268;192.64919835;161.6399001;193.1096682;176.41988355;193.95968955;123.7495242;193.95968955;99.1198809;194.25934455;118.4995686;194.25934455;171.0990096;199.03984065;153.1396866;203.2999359;176.2690572;203.7993609;126.25963425;204.0790389;191.37966;204.90908325;65.30980725;207.4092048;161.9695206;210.9291522;94.2794538;211.35965655;108.1394964;225.61923915;;;;;;;;;;;;
132.05913868;136.96979716;98.25913832;151.19911464;70.41908244;155.80997712;106.96921144;164.59999584;156.76932432;169.6495598;150.49959064;190.34947428;112.30957752;203.49952616;103.42962;208.95981064;107.75967356;215.79915672;92.65994836;223.41997104;134.72932172;225.13980076;69.96938844;227.9998546;147.7094892;230.40921512;205.67904308;236.3791528;129.25904404;247.06987816;226.12912756;247.06987816;121.97999716;248.63980988;50.09990888;250.1497824;115.60933216;256.68933248;198.8197106;261.28920244;248.24907576;261.28920244;105.27936132;267.27912652;196.48929636;271.32937048;101.95962028;283.20928664;283.33919824;308.32919348;;;;;;;;;;;;;;;;;;
70.12950228;146.29914306;79.8795837;168.01968078;65.62984869;168.67960335;109.88958753;172.22980707;139.41937539;177.37939953;137.00931021;177.37939953;60.92952273;177.37939953;157.84928559;178.85998224;140.73922053;192.28905711;170.59946886;193.46913045;141.87935907;213.10906509;124.19922474;213.10906509;115.54934706;213.40957446;82.14987708;216.07921584;78.40998306;219.19912209;162.81917145;219.44971296;136.23956694;219.44971296;103.74961203;232.24981473;121.07931849;232.7899329;113.56957935;232.7899329;113.91900885;232.7899329;223.90943175;233.48979027;107.70914745;240.99952941;113.15924928;244.62960273;200.92994946;278.74989585;;;;;;;;;;;;;;;;;;
55.3699524;112.739962;124.9792808;125.4998708;118.0291564;162.8296444;113.3091404;164.77913;57.5098252;167.8094596;146.2193528;167.8094596;120.2691808;172.2498444;90.949552;174.0694304;165.8094024;185.349872;117.3994904;186.4892204;38.6297612;187.5799804;163.1191916;187.5799804;113.429124;190.1997876;73.199912;191.7992384;103.6697968;192.1393572;179.1791452;192.1393572;58.7394092;201.5595572;162.0095912;207.6192248;116.6895048;207.6192248;142.339222;227.6297128;165.4494516;245.4894204;149.1693628;245.4894204;241.439726;248.8797008;161.7091364;264.469636;;;;;;;;;;;;;;;;;;;;
96.72909804;110.24969241;74.62976104;110.91967231;94.85915414;135.05994808;88.04935844;139.36981878;117.65947011;144.37966848;115.30954061;152.19943388;126.83919471;152.19943388;98.03905874;152.19943388;135.91992228;154.46936578;58.41924737;164.99904988;101.99993991;167.77996645;127.71916831;174.10977655;175.71972825;175.85972405;179.28962115;179.58961215;106.15981511;181.73954765;96.81909534;183.43949665;90.03929874;191.38925815;170.88987315;194.96915075;100.26999181;195.70912855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61.77934348;71.50948272;82.32918184;98.22916612;55.39977564;98.22916612;88.39915888;98.5297688;81.46931836;99.28976428;109.38941512;132.8693806;76.51986028;142.94905784;99.17990948;149.51937356;70.80940804;152.0290564;135.13938024;158.00915224;47.04981216;158.71921372;109.7499386;159.4792092;104.40999664;159.4792092;145.29995056;161.87903724;80.81917768;165.80984172;163.94930088;165.80984172;136.9290148;167.66938388;92.41984456;167.76925188;56.39945432;167.86911988;174.6990924;175.03964228;82.82952052;177.77902152;173.85920252;185.6096714;74.15997944;187.61901556;114.40977948;196.8598016;63.22942684;205.19977828;246.66996528;250.1493664;146.32958964;266.24908668;63.77969952;287.18940892;;;;;;;;;;;;
67.16941724;103.1596697;88.359781;114.70987646;82.49976432;118.2992116;95.20978686;118.77972098;114.12946908;127.36995;107.66906542;138.58949438;92.99904412;140.45958494;100.86900856;145.43950024;84.74946728;145.43950024;65.62998906;147.0198866;64.2493987;149.89994594;108.3793402;158.77987916;82.04922434;159.85977654;153.87988226;159.85977654;79.68963358;162.3592245;65.17944908;163.31924428;121.92950492;164.70982444;73.16929112;168.46998516;77.87948182;168.46998516;120.58987274;180.51968192;185.30979102;187.17988158;213.06944726;216.0194352;186.8691988;217.04938358;138.26982078;227.30990716;85.13906948;242.21968366;236.87913658;247.09970096;125.02933986;252.15953466;;;;;;;;;;;;;;
