101.28938544;111.82953474;132.2591328;136.75906188;199.82903634;202.45982562;209.19972384;228.3299199;308.41906194;323.85995586;116.31946842;345.94978986;174.2797944;367.79973426;164.2993875;394.33952034;;;;;;;;;;;;;;;;
147.21901917;151.49962854;115.11990759;162.15996363;182.89903467;212.73923901;209.36973546;226.46934567;120.52997058;240.18952743;118.26907836;247.60938267;;;;;;;;;;;;;;;;;;;;
187.65960496;201.25916989;164.53926032;201.25916989;118.83971485;207.41973239;156.79962244;232.64945363;112.59931146;244.26975304;254.40954607;261.03929701;144.09999248;275.82957546;175.649958;282.71954856;;;;;;;;;;;;;;;;
149.22942156;169.21961856;171.21913368;226.22957964;182.8991556;237.70945188;259.32958068;271.85974332;183.3698046;272.76933444;284.85956412;291.89948232;261.15966216;294.67977936;287.38917864;299.6894664;211.0291032;318.77998068;232.97918172;334.55910768;;;;;;;;;;;;
102.83926081;129.82985566;126.61986921;139.05918496;115.07974535;157.49904857;142.96953209;195.50944282;180.96904503;214.27970257;163.31956021;237.81993294;135.96988213;237.81993294;195.53911912;246.55960329;132.66987757;251.29989761;;;;;;;;;;;;;;
136.98975507;173.70989433;215.02929147;215.70959004;152.59966029;263.95984104;233.6990418;265.68905811;215.49980634;356.46945789;245.84951391;388.95995817;388.0598862;393.68908215;360.94983834;407.8694613;;;;;;;;;;;;;;;;
28.37918569;34.12952029;135.62984219;158.57980303;91.17936052;164.94963244;211.49967786;212.25947293;68.27978921;212.25947293;163.91911715;214.46969604;162.79967916;227.61938731;132.0798504;332.35945958;76.54960031;347.82904529;;;;;;;;;;;;;;
136.03993338;178.40960904;154.40927346;210.61988688;241.99903962;257.0291256;249.77915742;275.60993538;159.0596397;275.96992566;270.97924074;280.20915546;130.8997443;290.99902806;201.5896389;291.93933054;167.02958844;305.44978542;;;;;;;;;;;;;;
133.4198863;140.66913486;181.36985538;183.6798801;103.71971096;185.54904518;129.5997677;218.16966628;177.29938436;222.5792601;165.38919214;313.97983664;134.38937854;325.72944424;;;;;;;;;;;;;;;;;;
124.679411;172.5498096;160.9899048;175.3899758;196.3599858;223.8092806;218.929893;237.0298508;161.359495;269.4591494;176.2795824;308.9793996;276.5291808;348.6391178;;;;;;;;;;;;;;;;;;
59.8390245;170.32981845;161.40917784;201.91965027;195.41943105;201.91965027;169.5090837;244.79980776;148.2595149;244.79980776;128.03959515;277.1496897;319.84978296;393.70994148;;;;;;;;;;;;;;;;;;
184.46960792;240.33913233;173.64905955;310.49910239;233.58934648;365.16988075;141.13966356;447.63962975;;;;;;;;;;;;;;;;;;;;;;;;
166.88981868;221.91915252;218.39941656;241.97984967;200.08959828;243.22933596;241.53938328;271.97950611;140.7894384;274.04999778;241.95987387;275.96967216;162.54907734;291.00945198;109.67912748;312.20976852;;;;;;;;;;;;;;;;
99.2492792;179.60994984;178.40988336;179.60994984;147.51961492;238.42912864;160.71935112;257.26997336;145.27968984;271.36926188;160.99996368;271.36926188;232.99997216;311.23913224;208.89913456;319.22962464;251.51940604;333.30901156;251.08953148;356.87947152;260.11988248;428.45955624;;;;;;;;;;
112.18931768;112.88985503;112.87991833;116.41937087;190.92971582;200.74916276;117.59985083;200.74916276;271.5898844;279.10997896;114.83943557;282.46957723;135.1291833;295.1895469;280.17916788;343.00991565;233.04939978;393.26974425;;;;;;;;;;;;;;
177.84998712;202.82960139;148.67901516;202.82960139;218.09918715;223.14915987;136.47990057;226.52976957;164.22981978;226.52976957;233.17929921;241.78938303;173.93984829;254.37941178;155.0592927;254.37941178;156.00965289;264.17919099;120.14926209;269.71980087;;;;;;;;;;;;
164.1093801;184.689591;125.0592114;219.6990195;143.8797129;220.7895999;141.7095378;220.7895999;204.2391435;234.6195975;159.5692899;243.6198819;166.6690482;248.3197641;139.9298544;251.5895079;106.8299403;262.4493717;80.9596155;262.4493717;214.0194126;287.7594258;;;;;;;;;;
144.02985543;168.5598147;112.49912649;168.5598147;119.8092348;226.26931752;155.41986279;229.53918558;177.58913199;231.73925751;231.409098;240.77948097;81.22915416;270.29950875;145.3891608;273.41966484;;;;;;;;;;;;;;;;
149.56994054;166.47951564;114.4994622;171.95970625;149.40936322;215.10996535;203.57973047;220.9798497;222.92929753;235.33977028;197.73922002;255.56957521;221.33919041;262.81905373;227.64968326;262.81905373;154.8592008;289.33976891;;;;;;;;;;;;;;
