380.87903141;455.17906057;422.28954285;499.38995485;320.32924153;605.26919421;;;;;;
437.329782;465.0994404;447.7399578;496.9591272;;;;;;;;
263.789925;302.7690564;368.6090448;370.689711;233.049441;396.65998356;;;;;;
160.13916908;200.12964632;160.14907188;226.31958148;136.73984296;272.599327;246.1192398;463.649096;;;;
368.3897184;474.44915168;478.56918368;599.14976784;;;;;;;;
;;;;;;;;;;;
232.54927065;259.22924919;;;;;;;;;;
226.9894266;228.4995582;246.189105;273.7896336;211.9693644;320.179608;;;;;;
305.3197272;396.87981672;;;;;;;;;;
381.41971185;393.33971574;415.6691889;541.19908716;;;;;;;;
;;;;;;;;;;;
325.56968056;392.80958948;388.67911104;392.80958948;;;;;;;;
282.2190744;307.7197149;272.52923055;311.5892598;277.77918615;340.44903285;369.74929875;405.76982745;225.919893;496.49936835;;
209.71917164;232.92945556;258.93979156;321.7695316;296.83901864;350.28927388;;;;;;
308.7491667;342.7690552;303.13962081;343.65964906;446.14966864;602.39908157;;;;;;
381.76909946;433.39934603;;;;;;;;;;
158.20991163;186.33937864;260.86956807;379.1096101;160.99955536;405.50909523;;;;;;
247.59932022;283.0990953;243.46998543;295.89993391;;;;;;;;
268.43995164;406.99954386;;;;;;;;;;
344.66915296;404.15974734;;;;;;;;;;
332.35993647;539.34974973;231.47921919;552.51966579;275.26963995;558.24988887;430.02964947;579.56927781;;;;
308.0791377;375.58912575;;;;;;;;;;
189.85910662;253.62969309;225.67991789;256.64919789;224.56986276;263.73922743;177.5991429;357.15999613;;;;
209.81949376;277.32952192;239.96906304;357.44941312;;;;;;;;
336.83934981;349.87962083;245.1194099;371.05913445;245.87991431;484.32961312;;;;;;
236.85988968;364.27972896;354.24944928;375.43959792;193.53925368;493.26975648;;;;;;
232.72902381;261.97906572;;;;;;;;;;
307.42973481;518.95904445;503.91966823;527.58987567;;;;;;;;
219.93905304;356.09945364;386.459145;515.29915836;318.81968532;548.5698342;;;;;;
174.669139;239.99983364;205.80962763;307.7591141;313.83925906;316.37972572;273.86982897;365.68927697;;;;
337.80906159;440.89922331;239.39942793;440.89922331;;;;;;;;
224.56945436;302.20992708;;;;;;;;;;
242.45936214;317.22939488;472.40929264;499.80997968;350.84982806;523.00944822;495.0395325;611.71975534;;;;
298.55923813;378.10955822;290.90905564;389.15949476;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
184.76923692;215.82942897;;;;;;;;;;
221.55950394;352.23908456;389.77945474;444.64926934;;;;;;;;
137.0193391;190.15952725;125.4991017;222.01987695;;;;;;;;
180.92938134;325.03949908;216.17967632;357.80984366;;;;;;;;
244.60943481;314.7694758;248.65964019;372.15949212;241.29937845;425.64949245;360.93946122;430.99937595;;;;
135.9390641;262.6198759;270.8494335;484.3792656;;;;;;;;
311.72941275;390.15949105;347.49962415;390.18948955;379.3390321;390.18948955;;;;;;
