66.77999414;91.55997944;71.46912216;107.4297253;72.86918884;115.40990622;108.99907458;131.97968542;55.19907274;142.8396621;56.6499242;147.6194061;95.00936136;151.83952174;122.19913426;152.13925152;108.90945438;152.52959728;106.90992814;154.19952034;80.74979176;155.32973064;148.11928766;156.33945156;132.54927158;160.23992182;103.56908624;167.10980804;118.58943176;167.29900624;82.10903146;175.62970172;93.50971668;178.76939606;79.1097421;179.98922656;65.22956468;180.88941168;92.56970036;181.00990106;59.93998132;187.6398043;128.7294595;196.54904796;103.45955044;212.83901298;130.78972832;216.74944104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62.58939222;86.36998728;44.9498466;101.85936702;47.6899605;111.50915976;71.91975456;111.50915976;76.96974954;117.39965598;133.73951916;134.55905778;66.06918714;134.55905778;90.2690346;135.45945222;121.64907852;140.4795006;56.3794656;141.75921864;104.33994372;144.71993916;94.11916914;152.25949482;119.92914546;154.2998565;144.50931474;155.77921854;56.5092342;155.77921854;100.30913136;158.09908182;85.21903962;161.55991056;69.27946266;171.82959792;65.50918572;181.19988906;92.5799139;186.81986766;60.75965496;187.25908446;134.03998338;189.93930516;137.28918948;198.07978926;122.09927574;199.87957992;66.16900914;199.87957992;193.7495109;203.52907224;211.30919892;240.11982456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77.41904607;88.21975113;80.22966819;92.49965295;80.81937909;120.06913728;114.74974506;124.1791224;76.69939887;142.51913139;117.35946567;152.13941514;104.92955931;153.91954245;91.89994695;156.59922876;76.23962427;156.59922876;84.09977091;156.59922876;91.28924634;156.59922876;71.44997235;156.59922876;85.43911431;164.0095959;73.19911485;173.69984535;92.59960395;174.91924755;131.25965124;175.18911525;125.60942121;186.13974681;138.40914627;187.05929601;91.82998125;187.61902161;131.02976394;188.28969282;65.31997752;188.28969282;121.93922049;202.72961379;69.70982544;210.27991233;128.91979833;235.22968095;101.06945169;238.62901446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61.2698763;65.74906575;73.8192003;82.16909685;71.239395;86.80914945;58.789986;92.6491812;70.9296585;108.5896203;90.90966105;109.66970145;94.71942;116.1391977;80.1598062;131.35924965;110.4999951;146.6792166;155.06907915;156.2290923;60.09987165;157.6199091;140.77923585;157.8497136;50.2892178;158.3992461;156.74964945;166.23957615;79.35948705;166.23957615;117.31919385;167.7093258;68.3498532;167.7093258;81.82938585;169.2899811;120.2297178;170.2991226;134.8892466;170.2991226;107.66940315;178.36925715;56.4599682;179.5792278;109.35996495;180.52941945;88.42977075;183.17916525;131.27931765;184.1693229;170.83966275;184.1693229;75.8894391;221.1098967;159.9599184;248.65945965;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70.27926843;72.67900443;87.74934651;97.0093278;80.57913532;100.92989649;88.03931461;114.44940918;83.86977331;114.47940588;86.92943671;132.86938276;87.53936961;134.71917926;80.49914412;145.89994924;81.12907482;149.46955654;143.38922545;149.46955654;145.58998334;150.07948944;80.43915072;168.12950372;145.87995144;175.67967311;67.21960503;181.59902191;66.26970953;184.4397094;127.30999436;184.679683;68.68944333;189.1591902;66.24971173;190.2390714;97.1793091;190.2390714;101.46983709;190.92999539;82.82988771;199.46905599;121.89958957;200.63992718;140.81950815;200.63992718;167.84953452;204.73947618;161.60922103;207.38918468;198.16919899;245.00904604;228.65984465;247.74974453;192.43982929;257.23970052;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61.36949574;64.05990372;103.21928676;109.23996192;100.53987636;111.83938992;84.18947424;114.6097803;78.40974606;124.06969866;139.4293188;140.819013;43.16950062;140.819013;56.84949036;143.13950238;113.10911052;144.56918778;135.18925182;145.94988396;111.79939872;146.01986856;115.8195141;146.38978716;103.73917236;151.44967374;82.89975804;151.88957694;50.45989638;151.88957694;71.7692073;160.5996603;85.57916844;160.8096141;154.57998492;166.90927188;55.26983796;167.68910028;134.62937502;172.01914746;126.74910906;172.01914746;83.35965684;180.83920662;128.47972824;181.61903502;35.94908946;191.86977936;118.32996168;191.86977936;131.06915844;191.86977936;59.23996434;196.02986394;39.56929284;198.50931834;74.74955148;211.63942908;229.8594198;237.96963516;185.7391284;238.31955816;;;;;;;;;;;;;;;;;;;;;;
77.19914966;93.61948294;67.93972852;104.76956076;90.75951496;116.95989947;65.46948364;118.52978406;87.62973868;145.48962897;63.91958485;148.88921355;64.90988124;149.27993594;129.46901169;156.33991979;90.54966406;160.85970846;78.24940345;160.85970846;61.69916247;164.22931434;106.60925365;169.4096337;101.60980578;169.4096337;117.41957287;169.4096337;59.32984588;170.2990018;141.1097409;171.93983598;42.9294984;171.93983598;149.94946024;173.35982707;123.07955143;174.76982526;138.64948892;175.39937796;80.38988263;178.72901224;105.10931936;183.0599351;58.30957079;183.7894168;149.86951704;184.46993329;118.60972726;185.75901739;129.28913949;193.64941123;101.57982708;228.32977068;54.60919992;279.40947832;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58.03969248;87.06950912;93.42962728;101.3092344;89.4494436;108.78902848;84.08935656;121.22909656;81.86994552;121.5092648;78.03931784;123.59906064;117.38949552;128.3090776;114.46916536;135.57949328;69.62928544;141.679384;109.87979024;151.17918112;90.39962272;172.95951992;140.65941208;177.50901344;145.46913304;177.55986248;153.64984624;177.55986248;151.94989304;188.34982936;115.31964048;190.4495956;167.64928488;193.54939296;139.04919248;194.08978864;49.65957128;196.96924016;91.54920984;198.42990376;58.86922976;201.29938488;117.84913096;202.299416;131.3799608;203.64940816;141.23968936;206.18986608;68.10979648;210.48910256;72.609438;211.34954808;68.01906584;217.75951824;206.27959968;232.97933384;119.8591636;244.08935056;;;;;;;;;;;;;;;;;;;;;;;;;;
113.77994292;115.47936876;89.15916282;115.47936876;125.46996294;131.35924956;91.11927342;141.03940998;109.49953896;159.21968454;132.8397798;159.31918254;103.63910676;161.16984534;105.59921736;162.12900606;129.72947232;162.12900606;43.32938904;170.94950376;119.88912012;171.31963632;123.40935936;171.31963632;153.04981356;172.63997478;97.09910322;172.63997478;77.65918398;173.93941866;170.82911118;177.01987674;108.28964328;182.02960104;170.35948062;192.17939202;84.85985424;197.63984226;117.85936092;198.77909436;76.93981344;198.77909436;115.069437;208.42940538;156.7292496;209.52985326;140.60957862;215.33954148;179.78990106;219.1990689;59.34956202;219.1990689;181.77986106;220.1094756;94.1599323;225.9898074;92.90924244;234.10983918;102.51975426;249.73998;146.99934018;251.44935564;132.55919544;252.45926034;228.55984074;260.45989452;;;;;;;;;;;;;;;;;;
52.73935901;94.16936724;80.47952094;94.16936724;62.47902063;97.34968529;51.98946298;100.47907831;110.09991486;110.46937096;74.18978047;114.64921754;102.4391927;124.57959839;110.37950326;127.74993114;109.3190644;131.96971892;66.66985104;133.55937868;89.66999106;144.84975739;99.80906468;149.27923647;86.31992291;154.14906728;66.30938171;156.5495334;96.71961286;156.5495334;89.20966873;159.51916162;131.37958769;175.56953284;148.26972264;175.98991397;123.83968766;177.59954433;79.14947898;189.53996607;157.70982526;197.1397779;128.39997417;205.68919176;145.49980042;214.33945715;187.80951358;222.24981181;90.93912269;224.2099262;108.46931537;227.45914282;166.15938612;229.80968244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
