46.64924206;270.5294639;33.8997338;;;;;;
396.95973184;562.50929631;20.07996934;;;;;;
92.4898994;166.1598582;45.5392892;224.9595804;41.4599232;247.579615;38.719068;;
95.48927253;143.68933868;94.92978587;198.50935166;25.97934683;;;;
23.26910874;253.28926134;388.75926249;404.82907338;13.30953144;;;;
10.12965808;;;;;;;;
191.77926792;380.93979586;42.12939578;;;;;;
26.49924879;27.15919742;17.27963857;104.31909298;141.14934089;168.64982322;6.14902956;;
99.63961342;124.95941014;35.99907466;380.1595582;157.01978442;393.21930472;19.18977162;;
181.44917274;360.41909574;344.3592735;431.5392081;123.78924294;451.46912646;111.97928346;;
113.31976964;127.42992724;227.77984768;292.77928064;95.88973856;;;;
79.3292752;88.61961045;80.87976666;202.10918154;32.15959915;;;;
171.83913253;175.91968463;81.98916651;455.34970676;61.08955639;;;;
154.12955081;179.93911736;82.31976271;187.86961268;28.23933952;;;;
90.38970469;414.29961143;194.11973315;457.12957516;49.13920164;;;;
162.09954969;371.97994062;376.0292586;483.49912059;117.54964575;;;;
42.59990548;235.25989487;3.60925246;;;;;;
24.07933963;154.48941484;17.2096097;;;;;;
90.84935197;102.19907971;59.60996184;256.15962619;325.73924734;327.16990891;26.20912034;;
196.56943068;234.45943647;121.95986292;272.4490545;53.71973166;279.27919761;29.30994381;;
222.5792793;259.90967982;176.6593122;358.7395602;10.14969018;;;;
199.459139;250.40945204;259.58953096;437.22921104;189.57903288;;;;
105.48990324;309.00923518;8.09986037;;;;;;
174.10974698;179.37987318;55.7891513;385.2491156;18.209394;;;;
65.1294708;170.649342;110.5691697;212.0496021;44.7398751;;;;
128.88984696;249.64957766;273.41949334;366.01937778;270.39940088;374.94970618;92.09962972;;
157.56996159;202.12969536;305.83929339;394.64937504;145.94939127;;;;
392.9992038;462.0692976;30.469908;;;;;;
85.85932967;222.86945526;128.51927297;312.22908797;41.35948349;;;;
113.03911166;121.9697301;95.07980078;136.11984682;138.85905364;175.57992072;55.12935688;;
53.34970284;409.68915372;42.139818;;;;;;
77.9092701;322.91924544;353.50946622;492.25918884;13.11986442;;;;
197.23999395;279.88987155;135.09978195;326.74970355;1.64943213;;;;
85.9196282;228.5191685;211.89995414;245.37997589;88.64972886;267.61945938;63.25959388;;
237.52987041;244.9698237;79.19984611;;;;;;
143.22963927;340.82981271;70.81928207;;;;;;
124.79919244;266.32970936;118.51924708;;;;;;
23.38928253;121.50905495;127.97962054;240.51913973;14.50960187;;;;
164.75965352;301.95920964;151.46976284;414.9893638;82.5899624;;;;
46.09938484;214.09920944;103.35960064;333.00954156;41.07967624;;;;
202.8794193;277.2898902;71.11928484;350.45978526;69.77950146;;;;
95.57996172;107.32987722;53.5491078;;;;;;
61.48952751;344.37981549;13.11921354;;;;;;
22.85947476;55.67978934;19.85933916;283.88977929;323.49936177;467.43963381;12.13983441;;
43.089354;73.4197824;6.60983229;;;;;;
144.08986155;302.33993296;7.96963903;;;;;;
115.0696201;206.7798428;24.0695174;;;;;;
188.53923741;258.73977714;153.35995599;265.9695798;150.48903924;;;;
57.1993144;263.7799052;202.9592088;508.6291944;9.7294788;;;;
194.05937429;259.63974695;38.97989249;;;;;;
59.09998396;185.57921952;80.4499547;252.78908194;23.10924082;;;;
162.26947212;197.369403;114.9491784;296.0492682;13.17988476;;;;
67.61961732;76.84939962;56.71986036;132.6995394;200.09964258;243.0493902;6.16955142;;
60.77961678;279.71937405;23.07998861;;;;;;
93.67929764;289.41925402;35.91918722;;;;;;
82.40974422;359.31997348;67.75997508;;;;;;
105.84951072;222.26957097;244.91918598;453.67956366;72.30941319;;;;
82.2196778;245.54952214;29.78902914;;;;;;
45.99911758;156.06919018;14.59966794;;;;;;
181.1497768;205.56911152;276.75924008;332.30906176;146.20994336;428.369874;37.20916952;;
379.0096275;469.4194359;23.4990393;;;;;;
299.68924563;300.14957511;154.64906586;;;;;;
49.3496044;140.37953892;135.379436;254.24942912;48.3098302;;;;
26.76966537;27.8893314;6.71994512;;;;;;
127.4397531;272.00992488;424.08911808;434.6490194;254.70940852;476.1696653;42.82901352;;
106.4693136;205.25924576;69.91934624;;;;;;
109.249965;122.89956525;72.9591291;284.6293857;26.42998545;;;;
130.27916416;423.59919472;343.66965616;477.68961248;26.78981936;;;;
277.98956291;285.72992314;438.81946619;458.24938866;227.22911522;521.24923956;188.6399321;;
110.00969684;290.87925397;361.03943719;371.03953053;128.90964783;376.39938635;52.69946883;;
99.72978066;153.13966707;59.27955134;211.02937375;9.37996446;;;;
27.9296495;129.97938571;3.50961325;;;;;;
185.6790897;269.48992866;33.10938918;;;;;;
180.0191947;199.5197205;106.7697224;294.3790707;4.6296423;404.7193669;1.6291109;;
81.91959066;161.12909448;70.78963788;;;;;;
80.29970836;92.31957804;49.3697862;542.30962952;27.6395888;;;;
56.47962904;264.0499126;21.58999048;;;;;;
184.33959285;215.74909278;371.25928884;418.36929204;51.72946365;444.26941299;1.73925753;;
85.80974592;131.18969856;3.22931712;174.29932032;119.91994368;315.32934144;2.93981184;;
125.2499344;181.2292496;6.0299552;;;;;;
434.93911552;534.35992736;28.54946388;;;;;;
148.73911745;171.96963122;158.78976549;252.40939799;65.09998002;308.77977956;49.7295631;;
135.419495;361.68958936;104.55985316;;;;;;
71.3492555;238.89967583;3.83957855;;;;;;
62.58912;90.469728;81.13920752;96.49914656;8.10908432;;;;
110.88956926;146.18915124;6.50933126;;;;;;
88.44943296;257.7596154;13.91974122;;;;;;
234.61995375;295.119864;137.24978475;329.36961525;134.52971675;354.2494085;116.2397015;;
39.6899496;44.9691298;87.5697522;171.3596458;29.3496028;;;;
116.54970864;121.03910486;158.54915298;184.35950302;1.24961564;;;;
101.0992102;235.46949185;85.2191847;242.70975705;55.9699345;;;;
31.47924951;191.44943406;224.27952384;226.81914168;137.78952078;281.28936846;17.42936673;;
234.01961724;384.20998542;65.71996203;397.46933169;34.43929512;;;;
86.32914576;192.36918624;75.22965648;205.0198524;38.49941568;;;;
362.80969249;412.51972265;12.64980052;;;;;;
96.46920759;305.53920315;31.95999273;;;;;;
159.49905497;331.93991704;177.4990264;403.99958016;11.87976196;;;;
306.69986478;341.6192196;216.3594687;388.29956121;33.18915906;;;;
80.01920348;160.659412;55.6293704;207.0296532;16.20953696;;;;
159.58914373;315.55916358;361.68935803;394.60916596;123.64917887;408.3396311;22.36922424;;
223.8996975;280.4897415;117.179928;345.999621;67.3194225;;;;
147.13984142;181.05997987;207.46906059;333.35945071;122.58925503;;;;
189.74954992;307.52952874;64.95950852;411.9398274;26.80960838;;;;
89.2092414;98.9493654;266.2993455;408.2695716;30.17953665;;;;
65.5793712;235.0995066;26.7697794;;;;;;
29.8396224;80.31966005;155.36961055;196.359758;13.699518;;;;
111.81958376;180.93932912;202.65908944;368.12936872;78.01966536;;;;
60.96923122;105.89976797;306.18992208;365.15923111;56.27915594;;;;
80.43949008;151.59969008;71.87965416;222.43991456;38.60907072;;;;
187.9893456;327.45916987;51.71975977;427.01973209;45.75926635;;;;
118.6291146;288.61908534;105.55961991;289.77991191;64.25926071;398.82996921;19.18994532;;
196.38992454;319.57989579;165.78908817;388.4499267;27.98935815;;;;
5.4691338;82.64938485;39.04965465;271.70998785;4.8498753;;;;
255.7198866;270.6796589;108.9591813;339.499941;196.5698282;430.8897886;62.8493163;;
39.4498126;92.68908178;95.9094182;127.74953804;158.619777;455.78961914;13.29990644;;
60.51918834;372.02905314;406.81944036;497.14981956;22.20949962;;;;
75.83974254;83.7493515;172.28959659;201.98995353;69.57984132;;;;
87.61967424;99.7794756;136.10994768;223.199424;72.44946072;;;;
196.99964663;220.03929979;288.07999289;296.7790822;43.41964575;;;;
149.5499954;191.46925343;68.10944621;;;;;;
52.55904568;;;;;;;;
82.9091028;88.02955485;51.31939929;;;;;;
141.56958946;264.36985458;59.05930966;;;;;;
220.48954807;281.21961505;14.38975197;;;;;;
145.81986356;168.40940655;199.58911385;279.16984354;23.04939119;;;;
6.96920265;136.56966105;3.85943115;;;;;;
110.39985935;168.74959236;106.42968923;342.45996823;223.83907877;422.7999681;3.69912595;;
143.48922772;150.52968021;66.56971676;214.59969234;27.00917392;;;;
180.60939528;408.50965997;49.16918623;;;;;;
85.8498476;289.6593892;9.169854;;;;;;
245.769867;312.7993074;212.40992508;338.65962444;271.289292;454.4499204;6.52917456;;
179.56979887;263.06969073;75.42903753;;;;;;
281.72915694;286.88918256;20.41933698;;;;;;
220.12925856;254.49912888;103.77985848;396.96993768;4.51984968;;;;
130.6191964;147.9490538;80.5994872;248.059565;78.2494752;;;;
113.55999048;162.06922722;52.79913555;316.18961169;16.34935806;;;;
74.72938943;144.08947109;127.20969121;193.90939432;55.77976568;;;;
92.079225;252.11941776;57.21959516;;;;;;
149.549598;199.7291472;137.8998104;;;;;;
39.18909965;205.0592654;165.45991245;217.5491992;100.3594522;223.33932005;35.02909155;;
112.3390475;113.6497835;162.74972;205.7992055;230.87970975;350.73988525;28.59920625;;
69.35906225;177.62952415;20.48927614;;;;;;
117.6399847;288.69922376;44.56960142;331.93983998;36.61949294;;;;
68.10976204;131.35970068;58.5098964;264.85991812;7.55992848;;;;
141.43936938;388.35907348;114.60923343;;;;;;
209.7890226;367.90978335;125.76954772;585.21909225;14.76992219;;;;
66.47912906;199.86968572;41.10929488;;;;;;
213.51932628;410.08926192;76.45989299;423.44907033;184.57920351;465.81971826;43.02972804;;
105.74904693;236.18901516;34.58907884;;;;;;
54.43969726;75.44946994;45.3194716;;;;;;
193.7699325;292.7899275;2.4393525;;;;;;
81.61937376;266.80960104;84.21935472;271.85935008;62.15938788;;;;
152.84947325;238.76944675;140.079668;;;;;;
112.78905858;156.09937992;105.2395443;276.10983708;94.19963982;;;;
118.75925124;312.71953804;188.23951188;464.52929768;105.7695408;;;;
135.32948235;291.3794289;301.6799586;328.06935225;114.82917075;349.8597954;3.2892291;;
50.0396208;99.7991484;39.8296228;;;;;;
94.4696025;238.3395885;14.4092097;274.6595655;13.3594938;;;;
40.2491814;309.5294346;37.3196926;;;;;;
74.58964734;122.70961164;65.24903254;153.94932746;2.7597271;;;;
250.65908214;300.14965885;120.24984656;;;;;;
102.94932884;325.40963558;348.99969365;373.02945007;50.08985621;;;;
103.25981584;320.60953928;61.2992456;441.37920232;19.5396888;;;;
79.56977292;94.67927244;82.10930472;160.54986744;198.02916396;236.53951992;246.8491614;253.77974856;47.32963056
51.40961397;76.29963099;47.12948973;97.98993432;25.64960697;;;;
102.46920212;173.97929953;58.97992754;216.14905002;30.21970789;;;;
72.4399272;184.2592686;63.5899946;;;;;;
117.56966076;157.77990108;96.59995902;;;;;;
26.87968836;210.8891784;8.69991396;;;;;;
32.41984176;198.91988694;30.2492421;;;;;;
133.39950273;200.58905295;61.42905873;219.52984599;207.54905184;235.73937972;2.55990111;;
50.359593;124.659339;50.0697678;172.3592436;7.1293056;;;;
83.90992796;310.60974804;53.1699886;;;;;;
76.9392869;115.80918475;57.3191241;276.60946565;40.34968455;;;;
172.79959636;388.21903158;371.22964602;392.02972564;139.92951666;;;;
160.159683;294.06965805;19.05909699;342.54945423;1.2596829;;;;
134.80955715;249.1299833;80.29973375;;;;;;
38.5098476;58.09920382;73.24981258;169.99919804;4.1097826;;;;
119.01921024;129.2793012;71.52969768;140.97972;462.73944108;519.69973776;2.10930804;;
68.61948201;172.30993746;57.04978293;279.20989016;17.73968829;;;;
62.10961606;473.6393136;50.79992222;;;;;;
145.22926124;154.34958016;69.25922624;;;;;;
69.4291878;186.23982132;185.70982752;225.45936252;7.07934311;;;;
142.70959575;215.12941995;156.66945165;466.83932415;106.73952345;;;;
46.28943085;232.3196421;24.9495844;259.1195464;3.3998991;;;;
259.9694616;269.29906216;19.19976368;;;;;;
105.01993168;204.02966296;3.99962196;;;;;;
40.37973501;123.80965445;180.4899894;191.05952146;26.30972411;;;;
65.86935992;208.3798444;80.77961892;268.79918156;16.77990496;;;;
88.7799787;261.129884;183.2091048;376.1392159;85.4499454;;;;
171.849183;316.079214;94.399283;;;;;;
95.219397;184.669609;87.019436;190.599999;80.28986;;;;
136.81982804;248.74908338;352.349627;435.54906318;1.0393649;;;;
199.37982914;274.50925686;336.69971668;372.46955968;20.23915616;;;;
91.87982963;156.82957645;211.30950962;288.43981777;4.11979834;;;;
144.13996464;192.3293827;98.93977289;237.92950692;340.48920647;375.53952282;94.70968031;;
73.06976796;156.82937412;19.17936336;;;;;;
148.31974428;247.219389;134.81964852;262.81989596;125.78986188;307.46948612;77.06923888;;
119.78946461;382.23936464;59.4792174;;;;;;
57.13922872;239.06928248;29.8099676;;;;;;
37.2996747;224.23965738;22.92909946;225.94978152;20.24980618;;;;
116.42921255;221.54973735;81.95909195;240.3399184;7.43920905;;;;
66.2797044;208.05998976;24.94908864;;;;;;
100.72928746;128.26996966;140.85929748;272.51979202;23.73954012;;;;
44.6392324;295.62909733;17.4892515;;;;;;
37.7191858;365.98938462;5.91948332;;;;;;
349.51959414;363.50986482;211.20975198;389.42905194;167.01947046;;;;
109.43968542;204.70982882;202.78958066;266.5597496;103.0591018;;;;
39.30928122;158.36970525;197.16917796;271.06980153;2.92918878;;;;
266.53975722;325.37938356;13.20940467;;;;;;
136.3792508;223.41961616;36.49917856;244.57974112;160.13915112;279.66912896;34.27932664;;
92.03995824;249.6292566;55.24982676;;;;;;
298.2990937;424.4195718;47.4797745;;;;;;
342.89912412;355.14944937;45.44944317;;;;;;
56.59905132;164.04989664;41.2794102;;;;;;
71.9992287;161.9796582;80.64945648;235.66983426;102.27949146;352.90984356;43.69967658;;
44.55922617;131.39999442;95.87907927;140.93971164;283.0995117;345.3295923;32.2292763;;
108.91971151;276.05954885;108.34912208;323.3594122;310.92932627;439.04999127;80.91986893;;
73.8198734;282.7695962;333.5799012;473.9591038;58.4296804;;;;
119.21917062;137.96986227;34.99997904;;;;;;
202.50967743;266.76970074;189.38942037;321.24980736;145.39925448;380.22926418;142.11966483;;
55.73908137;93.59944373;22.47946946;368.32941887;13.70956047;;;;
289.03965723;334.70966682;288.04993562;340.47921449;183.09949656;358.55986033;66.17951815;;
153.66953706;296.47988296;66.6890597;;;;;;
124.78962298;304.66944057;165.5598307;369.03911;156.15976079;411.89933037;80.42967119;;
202.97998244;487.67972928;125.56956244;;;;;;
244.02984544;301.98967846;119.88971904;312.17948116;68.41920722;;;;
115.61911174;281.85975895;337.48934142;365.56975554;56.74902827;;;;
102.30943632;336.90983508;211.07904636;527.57986008;45.02942808;;;;
198.73905012;274.8990036;254.0598372;342.10931508;92.47930068;;;;
275.15958516;527.14906684;158.33960322;;;;;;
