76.389534;79.209711;74.209716;83.779137;59.249691;98.179722;89.289621;103.039857;77.319603;103.099797;102.349548;113.169717;72.909018;119.319561;113.189697;132.059808;74.389536;132.059808;120.41946;133.159707;85.859055;135.409455;126.139734;144.769086;44.049906;149.359491;141.219639;149.559291;122.219658;154.389456;142.979877;156.239604;94.359546;156.239604;50.61933;156.239604;92.059848;156.579264;103.389507;156.579264;92.209698;160.7391;119.96991;164.669166;124.979895;166.919913;129.219651;176.799024;99.169731;208.409382;93.569337;227.799972;97.159743;236.739024;128.069802;245.489265;;;;;;;;;;;;;;;;
84.1994902;141.23904575;69.13991375;141.23904575;148.5597425;155.8095777;116.8596784;160.7898472;115.0292547;163.2590229;59.4997488;175.3993031;149.35918055;180.77979065;162.0194448;182.6591188;141.4596148;187.21920925;149.5298471;190.7892341;151.13970175;193.19952485;130.1497122;194.16962945;129.2494711;194.16962945;110.8594018;200.029181;35.66930895;200.15992555;137.3296839;203.8696774;95.6491198;212.75930875;81.80916045;215.3891705;80.9598199;215.3891705;112.46925645;216.77945415;94.2398732;218.2396013;112.28960745;228.3598283;158.68995;230.5196085;146.92992685;230.5196085;110.25957375;230.94976805;127.93903145;232.34903415;107.529907;239.25953235;135.2297867;240.6997185;73.20996165;240.6997185;179.2597605;269.4994493;169.9699111;281.07982345;170.59968065;287.49928105;;;;;;;;
62.30961592;67.35937056;62.25965792;68.29958012;73.10953636;78.72981136;106.81919644;108.1690616;90.62980696;112.71923624;69.18983168;116.83977208;78.61990376;116.83977208;106.67931404;120.0091076;118.08972124;120.0091076;80.14961772;123.49917348;97.35914956;123.49917348;34.46902168;125.1497858;70.40980604;132.27979156;111.64913588;134.30908552;110.86979108;134.35904352;43.30958936;144.22974516;135.67993304;155.85996756;95.869402;158.31989948;72.3491756;162.60929336;119.2197712;163.91919212;57.57959248;172.45901264;62.24966632;172.5199614;167.2893588;175.76922972;83.22902884;178.449976;113.9392106;180.53921956;58.34994484;189.86937564;118.23959524;193.40939952;39.45982588;196.9194486;101.339803;197.46998576;42.1295814;202.4997572;46.67975604;203.0892616;102.83954216;203.58984076;;;;;;;;
70.59939348;75.46900592;103.20961805;113.64992331;116.28946098;117.75953266;73.15903595;119.34944714;89.94901223;119.66902794;75.28924172;135.13973473;63.49970627;135.13973473;127.67952043;137.6094951;94.79964956;146.76947978;136.51992431;151.35945902;88.16934665;157.92984053;80.14986595;158.09961783;88.41901915;162.89932197;102.27983766;171.71975205;158.12957853;181.49992322;137.4896523;194.73955655;77.70906759;195.85908804;122.4094333;206.5590527;170.86986686;207.22917369;228.45932571;262.88916346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97.61918364;148.3790022;148.3590306;177.66935076;169.48998198;178.91957292;116.0599605;182.40961002;50.16965778;186.8293251;86.75962614;186.8293251;81.99939528;186.8293251;151.97988168;188.05957566;91.419999;188.67969384;113.77920378;189.9998166;125.81908284;195.18943686;87.04921434;195.18943686;89.86920426;195.23936586;78.91977456;197.5291098;126.41922942;197.5291098;100.35928716;198.88917576;107.66989134;208.0191927;191.70938556;211.599102;67.59987168;211.599102;122.28910254;217.66946982;144.4396041;220.70914734;96.42987486;220.70914734;72.93927894;220.70914734;116.4094635;232.0999494;116.86980888;242.7697767;62.40925284;242.7697767;183.86953398;244.97963424;;;;;;;;;;;;;;;;;;
72.50952567;99.00917135;110.38955883;131.99991203;96.84913466;134.16993502;138.17943447;139.55954113;123.9399693;151.97950244;128.93911108;155.17911296;57.70982907;171.52968195;61.09917929;171.52968195;174.33982677;175.5491677;161.37960663;175.5491677;139.54955483;185.09906639;120.17912872;193.84906245;82.92923109;200.90937655;98.46991115;207.88980025;59.56927813;207.88980025;100.85963274;215.91978408;136.16919228;224.60986234;208.52992208;253.03985981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76.1094398;90.4395311;63.5797267;90.4395311;79.0098271;106.0394785;114.4798753;116.4191284;93.4598104;119.9899118;108.3394067;120.8791108;124.4099302;143.4997339;109.2895508;147.4691582;84.6897106;155.639798;80.5094762;162.3797266;149.0097704;162.5196006;110.7891999;170.3095833;107.0195956;183.5396655;80.0998452;184.7995306;100.919091;184.7995306;79.4794041;185.3390446;135.4699672;188.4892069;83.3599085;188.4892069;173.5496646;190.7191981;79.5793141;196.1393156;57.2794021;198.0695768;86.6799178;204.4098654;74.1591966;207.7798297;95.7397566;210.2196319;143.2999139;210.949974;172.1399345;212.6894071;255.629726;282.5294944;252.0699327;308.0994607;;;;;;;;;;;;;;;;
95.6093859;100.61962875;84.3195987;101.18931525;26.4894228;102.8993742;108.09951255;108.62922105;68.51929365;125.53991505;96.76974735;126.16956855;58.5897579;130.27930695;95.9392044;131.7095199;77.9590989;131.7095199;75.54942495;134.24912235;80.4397338;134.6199183;92.95984395;139.2993432;65.22910425;141.8599341;139.8290517;143.79986655;129.67963695;146.699271;127.7996715;146.699271;87.20900865;146.699271;94.01926095;151.00989885;137.54930625;151.00989885;109.9295055;157.2394707;140.42972115;174.09919275;107.26996905;179.2993311;63.5490288;179.2993311;59.6191914;182.819394;64.65941775;186.4394019;189.4497453;190.93992525;80.5796568;203.05925595;177.27944265;205.46992935;80.5996458;211.0898367;57.08958345;236.8196775;;;;;;;;;;;;
97.43903872;100.8194588;103.11926096;107.0998028;86.02974712;119.20990104;118.10934552;128.0891112;69.36988856;147.2092696;109.43948016;150.15903752;126.75927328;151.01934496;104.55975256;151.01934496;146.94908392;164.89990208;122.01910888;164.89990208;158.3194972;166.83983056;97.5098172;172.33961752;119.02946576;172.33961752;170.89912592;175.749944;82.86963752;188.93966328;80.29968088;196.25975312;139.58911888;198.75992816;119.9396172;200.63904696;141.18911128;200.66995024;123.91916216;200.95904544;92.14959344;212.98939328;180.80911;214.1696992;147.91904816;214.66913608;172.37949272;224.86921224;194.41951264;230.69996336;182.61944408;241.3496324;105.03925184;258.48998712;134.03948792;275.26947128;;;;;;;;;;;;;;;;
78.299337;92.8694224;59.9190138;103.359324;96.9895982;121.8596232;63.1993576;133.4693008;96.5196922;138.6092726;111.7596436;138.7292486;105.4998958;171.7896352;162.5794776;171.9695992;99.5490862;175.039985;164.2591416;180.5698788;143.9991944;182.6694588;109.5390878;183.3593208;87.6994566;183.8792168;185.2999326;186.0597806;186.5596806;187.2695386;57.9594058;190.2099504;69.9390094;198.5392842;95.1799602;199.6190682;178.539285;200.039984;55.2899398;202.089574;105.7498458;202.089574;94.2091544;202.379516;197.7194482;202.379516;49.9790022;202.65946;170.4898952;206.7196478;53.38932;215.2799354;140.7498444;217.8494214;55.7998378;222.4794952;237.0395826;237.4594986;;;;;;;;;;;;;;
57.42957738;88.32976235;84.94978931;137.49918103;113.20912064;137.49918103;110.81996712;139.02935795;136.13980062;139.02935795;91.72971159;169.02961511;174.87964528;176.8792629;96.36918404;176.8792629;132.24943567;177.90903601;93.64942441;177.90903601;91.87953309;182.45961437;137.68995374;185.4091003;71.23912444;185.69975401;109.6193975;185.69975401;178.42941602;186.16919471;188.46945414;195.12951922;176.7494176;195.56999443;103.26996233;196.69964854;101.3492507;200.40922888;71.51979005;214.85901315;78.28972423;219.58937731;166.71936758;234.56952969;115.20973707;234.56952969;45.37993354;242.05960588;71.90932595;242.74978359;242.91958129;269.58980591;210.79984931;270.86928152;;;;;;;;;;;;;;;;;;
93.3496641;97.2592731;110.5599429;112.8297159;69.0890904;116.8193169;51.8898105;118.4691519;98.1691821;126.6193368;106.269372;130.4799507;110.0299959;143.0596926;139.5690417;145.1094876;57.4992495;158.0891895;66.6393354;160.5599424;112.1397849;172.0597923;90.2699721;175.0694913;121.5798408;177.3892593;125.8594128;181.2498732;108.849114;181.2498732;78.8191173;181.7498232;69.3290664;188.7891192;88.8791112;188.7891192;58.2691725;189.4890492;85.1894802;189.4890492;114.1295859;192.6497331;69.4090584;192.6497331;130.9599027;205.099488;99.1890801;214.1195859;51.1698825;214.1195859;213.0096969;225.0994878;210.7599219;229.5290448;96.7293261;238.5291447;90.3199671;240.9699006;;;;;;;;;;;;;;
115.9296852;115.9596696;115.6698204;119.39987976;145.9190826;150.22983984;109.96978596;154.7894676;146.56974408;157.61999496;98.60969628;165.1690674;116.7192744;165.1690674;120.70919856;167.28996396;143.54931552;170.38935144;156.24970788;172.33933692;140.50989684;181.88936832;112.60941264;182.33913432;94.49983452;182.9997906;108.31964448;187.27956396;80.37918108;194.72968788;96.44982;195.80912628;152.54963292;195.80912628;163.9796862;198.00998124;84.13922484;198.87952884;120.90909456;199.79905044;113.11914744;202.7495154;117.30996708;204.59955288;56.08981812;204.59955288;144.349899;207.43907556;121.79963124;210.09969132;176.81900628;220.95904152;174.4392444;220.95904152;116.7192744;279.8494026;;;;;;;;;;;;;;;;
