104.03928514;134.41952008;159.53996506;169.78965838;135.41910008;178.6799229;130.29925132;191.1896666;144.2593856;192.92993538;113.11946986;198.88943134;129.07976372;198.88943134;172.42954916;211.29921704;126.29993174;216.0892044;196.15957836;235.03924204;153.74939812;235.03924204;113.65924306;241.25962838;169.99957018;245.50984254;129.69950332;272.36955672;197.28910376;276.49982128;162.46973404;276.49982128;105.93948672;285.09920802;;;;;;;;;;;;;;;;
103.81991213;130.899417;105.37952227;154.29955992;100.24938341;159.17908281;89.31913232;159.17908281;94.92953525;202.3099914;123.44983233;202.3099914;188.83963263;219.18912675;70.08959859;226.42903272;106.74942311;236.53953994;221.25995353;248.61903;143.6498789;259.70903629;197.09997494;259.70903629;83.81955956;260.51979393;259.42946469;273.25927266;238.86996892;281.98989434;187.27902402;281.98989434;112.92995241;285.33976119;353.33956207;357.52914219;;;;;;;;;;;;;;
56.78951337;102.80989395;59.95919781;120.28912479;106.53916959;120.28912479;154.63903104;164.9494989;79.65980586;170.13970728;69.2693964;170.13970728;54.29933253;174.38960259;172.04931225;186.64964622;112.12908597;187.32914982;101.20906341;187.32914982;207.89912277;212.57970345;170.21964888;224.46901791;177.28948413;224.46901791;171.90941445;278.53951761;143.19938808;301.6196568;205.84962;309.16914165;158.63910885;315.4095828;181.65929184;318.23951544;239.82979635;319.46961681;248.69931687;341.52950133;;;;;;;;;;
101.67969924;105.06948795;105.23902725;111.09910329;73.14922692;111.84906537;101.43935235;120.87952632;78.50966067;126.05945058;107.66942298;126.91911456;69.61981761;135.77903892;119.51922276;136.71948339;82.28938977;138.83972193;153.31937544;154.8691641;103.1596776;180.28908891;115.14909798;181.31928948;119.89919025;184.3490565;161.02942443;198.32906772;140.64980328;211.26990276;205.52950152;230.15957265;183.99900771;277.06910238;150.58979271;322.90953723;356.52918042;374.08946274;;;;;;;;;;;;
85.45972474;111.04990598;135.35948192;174.06963886;123.20917856;178.40974476;159.55943406;188.28983888;77.97939526;188.28983888;89.68921026;194.85929424;163.2099066;194.85929424;80.54957508;199.42961012;218.5798914;226.49971266;212.16988884;260.68938272;194.10986608;265.07931762;197.62978664;267.33956106;158.9594929;267.33956106;97.04995014;272.09922714;126.8895485;272.11915874;202.09944794;297.58975038;302.72911344;315.29997356;221.36931882;318.95941532;;;;;;;;;;;;;;
65.0391808;159.49994368;116.87958656;159.49994368;89.43937024;169.59971072;141.2897728;170.39945472;159.95979648;189.6792832;167.73930624;189.6792832;181.23998464;192.29944448;177.89905408;203.55984;112.3490368;203.55984;86.75922816;213.95951104;157.899456;222.99961728;105.04937344;224.49913728;127.0693248;237.95982848;177.11930368;237.95982848;244.16984064;247.43979392;175.77973248;263.77956352;136.02945664;305.11933056;174.94999808;323.58941824;171.79900672;353.37988224;;;;;;;;;;;;
140.98963095;156.69943317;146.46998037;161.73923682;133.23962169;190.70936682;164.62925703;218.84935275;177.18930684;218.97921885;134.83997163;224.21981547;102.55925505;227.42950608;145.9994655;227.98992825;130.99993095;231.37943346;191.91911949;236.16949461;103.16962572;237.85975185;114.78964476;256.52950218;191.33971689;256.52950218;210.41904492;258.59936802;130.65928218;259.76916189;149.93940318;262.2396147;208.45906578;267.51917115;205.67993124;272.97954117;166.15967907;283.40978694;;;;;;;;;;;;
60.06911946;109.38911214;121.54989168;128.27970162;94.14945204;128.27970162;115.90927068;157.31941554;131.48936472;186.8692812;104.18975742;202.91959338;162.05953386;210.15955506;63.2997477;214.65907344;42.6890184;221.46974892;95.50919112;221.46974892;142.63982418;250.31977824;127.86938388;259.54943154;111.7691547;259.54943154;80.34939822;264.41933406;218.39985342;266.98906122;203.35986132;266.99904462;149.50940172;268.37974884;;;;;;;;;;;;;;;;
77.3692565;100.799961;84.999457;134.04918;146.589136;166.409521;124.329319;178.239969;124.6392305;183.7097575;123.229183;191.899991;91.4996265;193.5990235;172.4891675;216.089032;161.6392755;216.089032;151.8197645;244.529142;161.4798355;245.7897145;74.3797565;245.7996795;279.8899445;302.8592695;136.77959;310.1396985;96.259907;310.599085;119.9497015;325.5296445;;;;;;;;;;;;;;;;;;
106.05956256;136.089666;135.81903456;154.239948;123.80938992;156.54980232;149.61924072;165.9290292;136.389258;197.16948432;121.2798348;213.1197624;112.09933728;214.07945544;110.4695568;215.64931752;189.30918888;217.95917184;108.59910408;217.95917184;192.96920448;226.19994912;181.15928784;231.4897452;101.29904568;241.24945392;204.77912112;253.7194716;130.84980192;273.24987408;237.01921488;273.94992072;;;;;;;;;;;;;;;;;;
