36.03944906;46.5798344;48.62918732;59.20952106;35.88964256;107.36931468;132.93928681;420.85939013;19.30905914;;;;
146.8097676;272.1690396;245.869389;325.3098708;90.7092288;;;;;;;;
72.11954772;88.35961692;60.91953408;113.71903356;68.39905956;118.4299386;28.92966192;166.23979296;7.41923064;;;;
36.43933316;65.49909976;53.5592938;110.95988372;68.25901012;122.7996714;52.25905616;126.8994306;19.49960348;;;;
14.9498304;82.35943968;68.65935232;124.74966416;32.10976368;332.0598648;12.97908176;;;;;;
87.66987904;104.06956208;25.49970288;123.83944272;14.88917312;125.56976928;304.88957024;325.8295368;1.969596;;;;
38.73975192;46.0099413;32.78969163;95.88946734;43.08929289;199.72964412;154.44911655;245.77949862;5.23960533;;;;
38.219013;105.5199501;156.3293385;192.0691197;10.979172;;;;;;;;
31.86957528;120.02992496;56.07978352;245.43912212;16.03928784;;;;;;;;
103.04976045;118.71985608;90.69914727;150.70936338;70.50911214;;;;;;;;
87.30989652;140.97945372;117.04969815;151.8591438;36.76978473;158.29929885;51.43971945;210.70959714;211.41930894;287.69990046;8.18949873;;
101.29926544;237.09976636;72.64945852;320.90914552;24.92950312;;;;;;;;
84.0092781;160.5092019;77.44983015;187.25940375;88.6499352;232.29954795;29.51901405;;;;;;
90.4499582;103.56941404;152.589045;209.91917536;118.22978524;235.50979912;39.0598398;;;;;;
58.55903677;165.81981026;56.41922065;345.63907859;15.37918122;;;;;;;;
135.15920473;138.7799233;63.36971925;188.9994137;54.28982201;219.61977635;28.54947547;324.26911655;25.55935824;;;;
60.68937542;133.41957816;25.28995684;133.89906316;1.14980503;;;;;;;;
16.83986591;62.47988201;37.21958695;62.6793524;52.33964099;107.68920085;15.33937223;;;;;;
77.48989458;87.30951516;9.30936888;218.06968722;2.07964722;;;;;;;;
99.55934928;176.91949464;73.61986926;198.9196114;1.25957124;;;;;;;;
142.49981136;160.88910891;141.50911857;193.08912381;37.24944909;225.8199741;7.41969918;;;;;;
72.33920835;127.17960645;29.53948305;176.8895712;244.4397864;288.1696419;31.10932305;337.86979515;29.10973935;;;;
65.19904451;99.74914751;61.95985138;130.26937295;51.3799711;143.23969453;32.42967511;146.3395259;3.96987458;;;;
52.98985088;69.37959168;52.10923776;183.88911488;173.3794048;193.63947008;115.3891424;217.5094528;43.68974144;;;;
22.6694418;28.23967525;86.00984358;96.22954652;82.01986642;119.46912381;34.30914148;226.24957634;11.12978293;;;;
39.11966784;57.56962608;114.609942;159.93939384;167.78934936;173.43926712;46.129824;202.3798176;201.0392928;235.29955824;15.00993504;;
25.50920544;63.2494743;27.69918021;121.90958334;11.20966788;141.67961268;4.80964689;;;;;;
73.70911273;146.4993387;97.64946499;173.00902454;76.95972394;200.92957621;129.58965327;243.31963656;19.24929732;;;;
19.49940324;192.18986388;15.48931248;213.02995716;128.57946228;232.77992868;12.94968816;259.92915156;12.82989456;;;;
48.58907722;63.25993461;34.86920697;131.14942122;46.75943969;236.15923446;1.73993996;;;;;;
60.3094635;91.2297945;151.62915417;162.85926033;58.50956436;206.52904155;72.25972689;313.16960805;18.68951253;;;;
60.06952255;108.61989318;139.32927324;251.97951939;39.74994688;282.5297685;2.56924152;;;;;;
163.86986324;198.30916976;251.43977024;341.31961888;39.60996226;;;;;;;;
14.88925475;157.29921206;30.31913417;201.57941416;197.82938242;208.47998277;42.13928916;215.2294512;258.4696131;279.49902971;14.76955201;;
50.59999264;83.60996064;33.209424;134.86915536;33.15956;147.06987888;165.0298944;207.66959808;20.13907232;;;;
43.15968551;80.57904341;50.54931147;200.37965178;251.08956548;266.41986577;42.83944274;;;;;;
55.17979164;55.4791431;47.04972318;145.46994111;144.80978193;175.88979858;28.12912494;;;;;;
74.089582;82.37989958;88.06966294;92.27961302;70.35938422;195.35909328;68.43938584;252.54952416;40.2991932;;;;
38.78997085;104.9193936;40.24914855;116.70966725;177.84980205;228.7295413;24.7392483;;;;;;
82.64934698;123.83952316;53.66992658;155.57988834;38.049239;224.42951132;37.2292554;;;;;;
64.91911842;77.68914309;78.22903959;93.03987303;80.62912494;149.53955094;13.15973178;185.25910338;120.74932467;206.59973958;5.64928065;;
45.0899929;105.9295234;26.2399097;106.889767;18.6196633;203.319049;2.689839;;;;;;
51.2294384;101.60991925;57.7191139;118.66906625;104.07979575;142.70986415;75.88920535;178.6090691;1.19994;;;;
30.09916912;77.2797934;64.7499247;98.10990258;10.81995634;134.91915258;141.26997518;183.98931836;8.8194963;;;;
19.07963811;121.78978578;17.8990617;164.38916203;14.22941228;;;;;;;;
19.75952016;82.07949888;11.97946368;131.76925128;26.3990448;180.729684;6.63952464;;;;;;
18.91918217;202.45949598;240.79908783;241.78908404;271.13916529;365.44948188;13.38938727;;;;;;
81.91975122;92.77952583;25.55944854;117.28974372;5.54905332;;;;;;;;
69.32959488;120.33974109;35.96929059;164.07944601;1.18941999;;;;;;;;
92.459892;110.519878;60.62903;121.129834;137.379746;179.359348;88.899384;222.289214;46.709054;;;;
14.95979338;46.47903346;26.72909094;101.22946894;89.26927028;116.19905212;65.37922134;123.85957062;13.84963006;;;;
28.84950308;150.76933928;77.65907888;160.15945694;111.30923128;261.35976206;12.71944034;;;;;;
57.09989184;142.21981856;110.999556;156.59958736;195.00924;209.45920224;32.2395504;;;;;;
46.9796032;62.98980862;30.07977988;109.42980752;50.68974736;288.68927276;16.6693977;;;;;;
71.26989012;101.77905582;11.50905132;111.67931502;2.72955735;;;;;;;;
22.13904544;45.60912336;18.46931176;78.04933176;8.9098088;105.58963976;2.44945576;;;;;;
40.45959659;54.45926591;162.20918628;174.93965481;7.77989513;;;;;;;;
44.80917405;63.07979856;98.54918694;246.50994954;27.59941161;249.19959984;7.6490055;;;;;;
52.01926951;64.49991522;33.28912613;81.16910542;43.36983339;86.92992347;27.48967728;177.08938182;6.06986445;;;;
157.12974312;187.2490926;122.40920829;271.18905219;108.97983615;278.27988639;69.72981;;;;;;
27.359872;102.779932;78.9998655;129.539738;43.7195145;135.679629;15.8595875;;;;;;
57.88993416;150.99993348;126.51941274;168.99971154;102.2494329;173.81962926;8.3090211;;;;;;
24.45990624;79.72955424;103.1996448;179.75922048;78.25964832;259.43938272;30.9490272;272.1894336;46.11928608;343.6399008;3.309264;;
165.78930472;180.60963532;164.98976078;209.44976059;61.9596954;212.94950131;13.53967151;228.52969625;2.17940203;;;;
6.14956262;47.31969266;8.59954528;55.68958222;26.2994397;121.13953254;49.18974638;155.04945402;4.65969526;;;;
68.73937741;118.42921068;69.90969733;132.059059;66.44949124;140.57970454;55.94945257;158.20914109;37.67912654;;;;
46.28969418;103.7293394;42.10943992;113.05940888;57.32920128;267.12968256;23.28998802;;;;;;
22.97931731;90.21917866;25.34936378;159.34996127;33.24951868;193.93945641;5.4799331;;;;;;
44.8093209;233.28932763;257.62945116;274.54997106;9.94930512;;;;;;;;
109.3296892;166.9398849;163.2297134;203.0796302;135.4891227;276.5895702;4.3699777;;;;;;
