9.75914863;29.739506;15.74996254;31.81927548;37.91986609;38.98968993;35.34909537;43.78992563;22.66988652;50.64997141;9.35996063;60.20952604;43.99949933;83.26961883;6.94986308;110.30961598;3.31924822;;;;;;;;
6.22937154;25.88911266;17.71947774;35.62929462;12.37901988;52.23962334;16.44988578;78.97978116;82.45969884;98.85975762;5.61948906;116.6499897;23.91994962;117.99930486;2.36977212;;;;;;;;;;
48.32962992;50.82900864;15.79982208;54.2894568;75.95937936;122.63904048;94.62944928;133.72922352;101.7597072;136.78989072;75.5595984;139.3899624;87.1991064;147.7594416;6.22900608;;;;;;;;;;
15.04936852;26.36968118;11.63926468;27.58984654;26.5892712;42.32920562;37.92945626;81.60998508;110.56903998;131.6198733;6.51914082;167.62965572;1.35927216;;;;;;;;;;;;
35.49945567;41.26919979;41.60965053;84.54924898;34.01919178;88.56995231;15.97928444;110.75997408;13.14916323;119.97902175;1.40958552;;;;;;;;;;;;;;
12.99907609;53.97918041;55.39965887;69.23983402;5.80977688;75.2094397;7.38908521;82.89920284;17.19957674;89.96962938;1.88997556;96.78932449;79.54979055;117.16949435;1.83903013;;;;;;;;;;
8.21903558;32.47944378;18.92989616;37.22985896;17.71986594;38.93925091;13.36913949;53.17953242;3.51945363;62.83983958;33.03960604;73.81981726;13.69905712;80.22978789;28.42972979;89.00998246;81.57936031;125.1693534;133.16910838;274.6290169;1.95957118;;;;
19.9092432;27.8199691;20.1591082;44.61989224;11.84959776;54.02980814;44.12915738;91.52954734;30.06975356;99.48924678;20.65983766;115.05983412;75.96995406;115.60953712;91.91933674;118.53995384;12.27936556;154.93928758;4.31966612;;;;;;
38.64945986;45.10903204;26.26919102;51.0792577;7.28967822;66.18956502;29.76990074;71.35940204;35.66979522;74.2093007;75.62979242;81.27907016;54.63940222;102.5993235;27.61935156;132.0690785;24.94973846;218.86964158;3.169856;;;;;;
18.97971456;39.05983232;7.87908608;39.6294528;10.32984832;57.31955456;34.51979776;62.4192512;38.16955136;86.90994432;52.10931968;87.35906816;97.69987072;100.12972032;47.9795712;109.23966464;76.6199296;121.94957056;2.19981056;;;;;;
27.61979904;45.31972668;30.73961358;53.69917092;26.40903528;60.15957458;23.38911874;67.19938664;6.15971068;68.09946762;14.33935892;90.32976956;43.26981972;95.69928706;51.81909056;106.26949444;5.7990789;;;;;;;;
7.97969248;43.3099108;5.219566;56.76989784;37.88955384;57.8997216;26.05986952;65.90938288;16.83946872;136.92944512;45.06907936;203.30933816;1.48944936;;;;;;;;;;;;
44.57988493;73.02992634;5.40995427;85.87992938;60.49978697;85.99975447;89.31920655;116.359075;36.99921498;117.3691708;78.05960925;135.74994349;62.84974514;143.68909842;13.96903074;227.23986572;3.65912155;;;;;;;;
13.0299858;39.93967404;6.01982352;63.18919788;16.32912036;67.75991544;30.86904864;73.35986724;3.9294408;92.32989096;57.969225;102.449697;2.1591978;;;;;;;;;;;;
36.90977328;40.66935168;33.32993568;81.11902016;31.14908064;88.38953552;25.57911296;89.03959808;19.06950032;90.3896512;65.71922784;92.57949328;49.86908496;107.8594584;11.79998352;157.63967152;217.20976688;251.22970752;2.84989024;;;;;;
8.31908617;13.71984371;4.92986587;29.58919292;4.0890593;51.15923067;13.45990351;51.27920307;55.05933344;55.12931734;18.08983838;78.21900549;162.24967399;165.49992626;1.2897033;;;;;;;;;;
44.95940071;46.54986784;37.00906188;51.64974612;22.80967486;78.82946155;51.89934862;120.20956241;14.28924392;;;;;;;;;;;;;;;;
45.73976294;66.56996658;54.85954784;84.05972046;54.30908774;87.379342;48.69935382;92.28984282;22.66903792;95.05999608;41.01969156;109.99978074;31.07967152;124.9494836;50.04922084;130.70997416;44.879855;145.499994;6.02927378;;;;;;
18.8091864;40.8193848;32.4698292;41.00985;15.3299556;53.54964;63.0599364;64.339344;16.6891392;74.949552;27.9794376;92.1592296;60.4791828;203.8595904;10.929312;;;;;;;;;;
11.41990452;29.15935944;18.20944664;68.94967324;48.82945688;69.01922804;18.58901712;82.59930592;56.53910964;102.00906968;31.61961208;108.18951048;9.59955604;;;;;;;;;;;;
32.349403;38.3593745;33.1392165;59.5096015;69.9399325;71.199041;21.539642;79.7292265;4.299541;95.029242;23.8591575;118.899383;73.62939;119.5294365;12.029928;149.109999;1.979027;;;;;;;;
12.98944647;27.9992295;34.79989797;39.88966878;38.13984171;40.74911037;5.23949931;51.97974606;8.40975075;53.65969983;53.63973603;62.68932657;25.10946945;63.82925955;2.68912386;;;;;;;;;;
54.8190852;60.20952916;43.34923054;65.25996356;39.78907196;72.14963096;9.5093317;79.61989948;5.39939158;81.79914204;105.36916148;110.40965408;9.68927828;119.85933498;3.25991622;;;;;;;;;;
8.52910158;22.71964146;10.83960744;57.76963593;40.53969249;58.40966802;25.87986231;69.40903386;5.25904683;79.7294265;66.5293887;86.5590981;23.11903746;104.13951153;4.60902984;105.56934921;37.70997183;116.74944174;3.65946585;;;;;;
25.21982864;64.52950528;6.38939632;71.15972808;88.28938584;99.89902088;17.97904576;103.01977232;10.13969416;105.2391732;98.80980568;135.38944936;51.48990056;170.39922416;22.20999728;182.25967848;3.13973776;;;;;;;;
