40.35995495;70.75991412;79.40954112;159.7297786;129.96909646;184.97972997;199.2595682;215.91954517;208.11996772;237.38951012;133.73914078;242.92924824;144.359292;268.06983651;165.60953654;268.06983651;130.91956122;278.99918704;192.83995423;315.24907785;161.91902902;416.04904712;;;;;;;;;;;;;;;;;;;;;;
80.60986799;155.09985871;138.0095792;163.37963387;160.43913429;168.33910325;115.84988641;179.77926579;135.70975271;179.77926579;110.89941244;228.54938034;143.68968087;228.54938034;121.91978918;240.67919098;132.01963563;248.88900184;231.48987992;256.74999069;263.62948036;333.2699456;;;;;;;;;;;;;;;;;;;;;;
124.79905616;138.44914036;138.60908276;158.50991588;151.96927136;159.65950188;145.99942128;159.65950188;129.23945704;164.55973716;107.73919992;179.18946856;126.9392854;179.18946856;168.839196;183.98973984;170.01977084;192.48967876;52.95992756;193.27939436;104.85923708;194.4699656;97.9797146;197.129008;130.49900344;211.06998744;114.83964284;219.27903112;212.17958784;220.67952676;121.50924092;221.21933236;174.97998452;229.91919928;97.4199162;240.94922704;245.55956672;247.49986796;;;;;;
132.05991286;146.69948508;72.68925812;161.1292211;164.83932496;186.9890347;138.77966736;210.81943248;63.51941618;221.79986106;158.50926626;233.80948624;187.84936312;250.5394267;161.73974452;251.79944312;117.15954422;251.79944312;171.09943826;254.75913276;183.85947766;260.19988566;86.73929054;271.00944762;140.01969938;287.36967668;263.92997392;335.95974684;;;;;;;;;;;;;;;;
92.12992482;176.08959854;164.74994802;183.55996968;156.64948552;186.41930832;152.42926918;205.34996456;118.52995522;218.37949618;94.1099271;233.06999648;100.01902756;245.51928574;205.67996494;246.1194677;190.96952504;257.7891186;135.16955142;288.10927436;;;;;;;;;;;;;;;;;;;;;;;;
143.19987381;167.80999914;155.62909908;203.65958277;223.88961042;233.65906326;201.95920332;239.249871;232.55905239;241.97945373;238.20969753;243.2091123;169.17927831;243.93912858;143.8590825;253.52906922;204.65986464;253.52906922;170.66922957;254.60913429;144.76960827;254.60913429;131.90955372;290.14955802;171.53986374;320.81921739;283.78983969;322.19946675;192.76917597;324.66975408;;;;;;;;;;;;;;
85.21936176;129.0094824;84.70903628;174.119858;137.31949868;174.84989308;152.71914428;174.84989308;127.33968944;179.75940396;172.23934356;216.41994808;186.97986036;217.68927036;144.2393524;229.70938284;134.65901516;235.2590476;99.32971148;240.66989584;121.3695804;241.32902464;95.76941728;251.15903188;74.19992664;258.59919788;;;;;;;;;;;;;;;;;;
107.64906823;148.96979565;150.00991686;160.73995429;72.55913377;196.24911621;67.67940561;197.94986837;67.31978395;200.54967468;141.82902081;216.92934852;107.23977507;216.92934852;89.60937286;224.64929305;147.47965065;233.60903822;240.26998637;240.58987083;161.8893528;241.47998411;231.68973146;246.96967829;287.09928314;304.62934892;236.32904956;408.94943322;;;;;;;;;;;;;;;;
168.89957844;171.6091707;105.65915004;171.6091707;99.30919716;171.6091707;93.10972182;173.11992534;169.66990386;179.82962916;198.29950152;209.85936552;135.4696476;210.59979474;135.379959;215.93925606;163.86904452;215.93925606;197.22921756;225.75916122;118.72976868;235.11966144;239.1795654;276.32958006;271.92985596;317.81952642;238.82977986;321.08917416;234.7898067;321.08917416;;;;;;;;;;;;;;
95.39961424;143.28995723;133.31924508;184.26913526;98.43921003;201.50914;154.73906812;201.75953007;87.63951721;220.78917539;150.45949282;224.50911392;202.19945844;227.65943998;118.78963803;236.04900368;314.96975909;340.7599363;;;;;;;;;;;;;;;;;;;;;;;;;;
