161.12913343;179.78948926;78.24974655;213.77951729;255.02982086;264.12945875;288.02927046;298.48934239;129.30965213;342.87994815;;;;;;;;;;;;;;
159.46903657;161.0396928;113.72929049;161.0396928;185.09978976;187.20964139;142.07998492;189.50920992;197.09988294;260.36947058;186.85916438;267.43991989;232.23944686;273.90926618;183.39932723;322.1093409;;;;;;;;
121.18918485;129.02998572;181.42955733;205.10983512;172.99922256;215.6195259;107.65988145;237.27940107;237.25941687;249.22995267;238.13972088;298.80975366;270.00952383;329.5594422;;;;;;;;;;
182.96940948;194.85931146;180.83920965;207.77915664;147.02934345;207.77915664;192.5993784;233.24945391;224.97920808;233.24945391;163.84910817;233.24945391;230.34976767;262.239384;195.6396915;386.25940023;329.12924319;443.77974729;;;;;;
126.6398701;184.3392928;101.4593389;227.7792859;170.7495159;227.7792859;110.9298575;247.25982075;175.17975535;262.1799611;127.2896518;301.53944435;246.14903185;421.64970385;;;;;;;;;;
140.28926548;204.27930326;99.86957136;239.88959824;142.50998534;243.73971022;134.569441;252.56973912;93.38989572;260.68977586;226.91927798;294.57993534;;;;;;;;;;;;
122.41944612;269.119773;264.86965428;274.53926796;229.95951944;290.8798664;283.09985392;315.71971296;242.54960576;341.19964956;335.01936752;414.1194588;168.26948152;430.749928;;;;;;;;;;
141.77942541;145.06902225;220.2191226;232.729983;209.08925334;240.00966495;243.84985956;278.10983151;193.11991947;288.4292928;132.23939472;288.4292928;215.70941709;497.90926071;;;;;;;;;;
236.55910428;237.23921519;195.83908167;237.23921519;127.77919794;279.55944019;130.09934204;292.82907121;185.71907116;305.80992893;328.54933265;333.43955912;;;;;;;;;;;;
225.65983812;268.60949148;217.91903988;306.99910008;254.9592984;319.68917868;307.88935176;323.7991074;248.52992472;325.14945552;200.04913368;327.97989696;301.92905688;328.95997224;217.94997912;328.95997224;179.90968452;392.00915316;;;;;;
222.14901072;225.91979984;200.61976214;225.91979984;126.9895123;323.85945634;232.93909982;330.74993434;148.4997871;349.93941626;205.80959028;363.00935482;;;;;;;;;;;;
69.51920589;82.07938611;104.69975154;208.02958872;186.28960053;269.64908673;209.32942821;321.28933107;208.54972191;325.89946794;245.31928926;330.80964369;;;;;;;;;;;;
166.36923108;215.96952528;142.79962563;231.17941863;133.58999286;231.17941863;160.2892593;234.7295562;289.24902783;303.00917373;212.98932279;317.88926199;295.09982991;346.38900516;;;;;;;;;;
169.61929248;239.03930337;209.6098635;276.12983958;189.02909742;276.47975952;134.78955186;276.47975952;141.02946498;309.96944361;260.18991114;326.95913187;;;;;;;;;;;;
93.31921848;190.39929792;117.38932464;216.32996736;95.8791072;216.32996736;179.98987848;230.33932344;161.45974104;230.33932344;206.15994768;246.36917376;144.73950552;319.24901688;;;;;;;;;;
159.63939716;184.13959077;108.0893833;228.05970704;259.66928277;277.14901149;64.7197546;295.01937658;217.28973244;311.10939893;349.59956975;390.53946021;;;;;;;;;;;;
140.11993174;160.48913394;152.6191695;161.6199793;182.1290387;183.36977186;159.97965414;197.56927358;186.2398414;266.36902618;105.54922986;280.45963908;216.77965898;303.8597466;;;;;;;;;;
