9.50952688;16.15979736;21.3594451;30.80998732;26.34914744;38.9598678;20.9295569;39.2797846;6.74924474;39.339769;34.89992366;39.539717;2.549337;41.889106;28.38961678;43.77961434;39.5697092;48.26944668;37.60921906;50.62983282;23.81980524;50.83977822;45.72910734;57.10914776;44.78935174;57.7699759;18.26924876;70.26972512;1.3296542;;;;;;;;;;;;;;
20.81912742;23.85912389;32.7191991;40.44964721;14.73913448;41.65924791;6.32991044;44.13942918;12.47988028;45.90984475;9.34991351;46.13976885;26.28932166;53.54932289;8.53918114;53.77924699;47.22940915;54.24909189;5.29925067;54.56998596;13.47955028;64.81960247;66.04919657;78.93994122;2.0093367;82.97960769;46.49965005;93.5491186;1.5294951;;;;;;;;;;;;;;
17.75930718;22.96994244;23.44935684;28.7898335;11.18933234;35.57953994;4.4495649;35.68940574;26.80925276;37.74988888;27.66920234;38.97938706;9.66918918;40.04908044;32.9497522;44.87918052;23.65910064;49.539488;18.68917136;50.09980358;48.69951402;50.30954738;30.85930566;52.05940994;14.57919166;54.96985486;16.7495406;57.06929042;2.47997074;95.17973888;97.28916224;104.61920866;1.55909558;;;;;;;;;;
3.39965262;10.97941897;3.32970092;14.9296914;9.34954436;20.01917723;11.71990768;22.02978895;16.98926931;34.49917913;13.26983749;40.05933997;8.92983416;41.00968378;9.79923386;44.5892122;5.13945133;49.82959384;50.50912464;52.72959146;23.07906445;54.93906587;3.62949392;59.0492279;41.96902138;62.45987293;17.90963382;72.29907919;30.0692379;91.76963523;2.23945371;;;;;;;;;;;;
8.35998932;14.1299114;5.40905204;18.28941344;18.96916864;20.35966788;3.38977924;23.74944712;22.33995472;35.70914008;12.58946616;38.41916412;6.21976008;38.52912452;34.60953608;44.009151;41.01922776;69.09911536;7.61925608;69.10911176;41.43907656;76.15957268;10.76912172;91.09919248;3.26982244;;;;;;;;;;;;;;;;;;
10.69988658;20.02909353;9.16947735;27.73904166;12.49983951;31.60948953;2.00959803;33.79978167;1.87981773;37.97970564;5.25909708;41.6894256;7.31960892;48.56977812;3.73966926;49.68988194;5.9399445;51.78932787;29.12968749;61.37909373;33.41942556;99.31986528;1.75902222;;;;;;;;;;;;;;;;;;;;
1.4097039;13.49916458;21.72943586;24.25990435;18.64908287;27.92913365;30.91950554;31.37940894;31.69934174;33.85988793;10.17986178;40.17956052;5.90975869;58.74965998;16.74948187;61.81901528;7.42943949;62.03996887;29.70975964;63.50966017;6.03973139;64.92936197;22.86919646;65.96914357;19.01900517;80.72904334;12.92928428;91.07986921;66.70998796;94.67911321;1.299727;;;;;;;;;;;;
7.34997086;11.80934646;20.53912412;39.6194525;29.62985124;43.28993856;26.76925178;43.66988536;9.94960686;47.20938976;12.90919246;48.13925956;27.10920418;50.71989822;27.30917618;51.52978482;3.5395044;54.92930882;19.38928512;58.05987048;1.2698222;58.47981168;2.6696262;60.25956248;1.2198292;60.42953868;58.88975428;61.17943368;23.35972918;69.40928134;1.1798348;;;;;;;;;;;;
11.93938116;12.67935117;5.78994078;30.49954662;13.01987718;31.01982243;5.76996858;31.68988974;25.20990945;31.99945884;15.73909221;32.38991535;25.18993725;34.07956347;12.50958747;37.51977492;19.06945656;42.63964839;35.9599461;44.49906021;30.20994972;46.32951234;43.2997296;51.04994181;8.73983472;54.07972455;26.44918446;55.98906687;45.41977863;56.84986869;63.22998798;72.4391694;4.58961156;;;;;;;;;;
4.07904112;30.21948768;7.73928336;34.48943712;9.08963488;38.49951136;29.55980448;39.20917056;19.24975568;44.69953392;8.89972608;45.80900112;36.70937104;46.86949184;2.52978512;46.94945344;8.88973088;58.81975296;46.73955424;60.52993168;59.77929216;65.24966512;1.8790976;68.84993616;14.83987344;69.89943216;20.73904048;79.87963936;1.2394048;;;;;;;;;;;;;;
16.60953875;28.92907092;11.2395375;34.36900707;26.32949078;40.65915179;24.13952934;47.69959808;5.55982455;48.67968575;25.50925431;49.48993152;3.82943531;54.93985837;53.9697614;57.44952221;8.27929309;60.26989682;6.58986572;61.82944509;3.27994681;65.4191036;5.48988965;90.52972898;2.94925464;;;;;;;;;;;;;;;;;;
3.39967692;14.83913034;15.02988777;22.85993097;19.33940772;23.07965157;11.61922482;25.06912173;1.66987656;26.52926499;6.38987454;28.11924315;11.08989792;29.32970391;8.73988623;34.40924469;22.52935134;36.83915478;11.02997412;38.59991577;34.12960029;39.9891492;12.51908055;41.59910196;6.50972214;45.12961251;9.21927663;57.24920106;30.21957234;62.89901667;47.10909537;67.91963238;64.28924883;68.75956431;28.80936558;78.6799494;85.39940484;94.28910057;1.29934773;;;;
16.9;18.75;3.49;19.149;17.72;23.05;18.59;34.38;29.54;42.97;11.449;46.57;47.47;49.909;14.68;53.31;17.84;53.84;3.6;56.21;9.18;58.25;46.53;63.14;19.36;67.09;16.28;70.75;69.09;83.48;3.4;;;;;;;;;;;;
8.20950936;24.94927449;17.56910943;27.03962181;32.08962915;35.23913907;19.07991495;36.55909548;6.19909884;37.90902819;5.88934374;39.1290636;32.14958175;41.23939512;3.87993243;43.89929214;3.76902012;51.3893703;37.43939949;52.03985601;19.87928295;66.73923432;20.65966596;86.41967448;54.37900662;99.56927808;2.56996812;;;;;;;;;;;;;;;;
4.6194456;10.20977468;14.06931148;14.49925988;3.0596328;18.71975336;12.45950468;19.73963096;19.48966096;21.75938856;20.85949656;21.92936816;15.14918188;22.82926016;8.0790304;27.32972004;3.2796064;28.67955804;6.1092668;31.76918724;3.8295404;40.42914792;20.48954096;43.2398106;19.06971136;65.50913796;55.43934648;88.6993548;1.5598128;;;;;;;;;;;;;;
12.88988064;21.94989888;10.41941992;33.84940104;12.19970752;35.40927208;9.32930544;38.74943072;20.54960544;39.43960384;10.38949912;39.719862;9.6095636;41.739516;11.12954024;42.10953656;16.71974304;42.38979472;7.929012;48.61930528;43.86987696;57.73916512;74.48982632;79.93940136;39.21918728;112.24987592;86.24969808;113.6092776;4.53998272;;;;;;;;;;;;;;
4.27965672;9.64969728;2.68901436;14.30979012;11.85942204;15.17950104;5.40998136;15.18948624;19.68981588;25.58907204;25.68992256;26.93907108;26.14924176;34.3191324;2.16978396;37.1399514;27.6390336;42.99926676;12.42957696;47.5395372;22.70934036;47.6493744;49.38979476;51.1791426;65.56981284;94.7295924;1.99903704;;;;;;;;;;;;;;;;
4.05929438;21.04915564;19.73970584;28.19915138;21.68988642;31.15990734;21.17910104;48.229735;40.21910088;48.629567;50.39982318;51.17949558;7.21996634;53.74941576;32.84919754;55.28976854;19.60976044;60.7894577;15.84934048;62.85958788;58.82928132;66.26915526;18.74912206;66.49905866;53.82938216;70.65931062;48.829483;71.769844;60.8294409;73.2992014;29.57957136;90.99976404;1.549349;;;;;;;;;;
7.94929002;7.95927782;5.93974466;10.90967394;4.2298333;19.13962114;8.13905822;20.26924132;19.53913314;24.27934302;5.53923388;24.5899636;2.49994634;29.83955128;26.58952116;33.58997018;13.14993748;34.92933416;21.2090933;36.53936752;17.42970978;44.14907234;35.93910074;52.42995732;3.05926314;53.6294921;5.80990326;56.56990042;3.37987152;62.37980368;18.60926896;74.72971838;55.60907406;102.08929892;2.08944776;;;;;;;;
8.91991326;26.00959722;13.90955832;28.3398273;12.68957913;28.3897038;6.14977245;31.37930121;28.91939223;38.64929985;14.62977498;40.6293969;6.77921388;45.12925473;16.3495167;51.83963904;21.41996169;58.07918919;3.55918704;65.59956786;13.22924286;68.7697182;63.48979191;75.19979658;4.3292802;77.94998679;23.02997511;80.8298559;101.77998096;111.34928625;3.37963164;;;;;;;;;;;;
9.099727;30.899073;17.4094777;31.5690529;19.8294051;32.0490385;10.2196934;34.21997337;28.2391528;37.50987467;33.0590082;45.69962897;6.2098137;46.58960227;5.1398458;52.16943487;16.3395098;54.31937037;7.4897753;54.56936287;5.2698419;54.78935627;4.5398638;57.35927917;44.69965897;70.28989124;63.90908267;74.38976824;28.5591432;91.91924234;3.5498935;;;;;;;;;;;;
2.18997708;7.21936586;16.67943034;17.51981664;20.30950134;21.30901404;19.84902932;21.33984478;12.49937872;24.29959582;1.65988726;26.94905038;15.78931704;28.2697995;1.54949332;32.60997206;3.17954438;33.19973428;14.44967166;34.83973074;14.53918026;36.10975832;1.46993012;37.71991858;35.41954756;39.2893027;3.50973166;41.0993655;52.18948104;58.90958782;13.03941394;90.04962976;1.40926318;;;;;;;;;;
