2.74925283;5.70990994;10.19925932;14.18901651;4.58906838;20.10933354;2.59967433;22.08975288;2.44909864;36.40940128;18.12991139;38.59923052;29.51981557;44.40985665;2.61961813;48.05957205;29.00925429;48.18920675;5.91931984;54.15938328;24.16989122;70.12938113;6.06989553;94.87963693;1.91959075;;;;;;;;;;;;;;
6.5592128;25.22997204;33.43998672;34.05991232;23.95912456;36.17965792;11.42962828;37.13954272;8.1390232;38.55937232;8.73995108;39.26928712;7.3891132;44.3896726;23.67915816;46.6094062;10.25976868;53.20961408;17.02995616;54.55945208;7.2391312;54.80942208;4.6694396;60.84969716;32.49909964;69.99959904;3.6795584;;;;;;;;;;;;
7.789221;8.829117;6.879312;10.5199479;3.149685;18.5191479;27.3792618;37.2792717;7.509249;41.7698226;10.9299069;50.7099285;33.6396357;51.1798815;4.649535;52.3797615;17.1192879;55.8494145;18.4091589;56.1793815;6.19938;56.3293665;8.39916;57.3792615;5.019498;57.8592135;3.329667;58.5991395;47.1292866;60.2299764;38.4091587;65.8394154;24.8495148;70.9799013;1.059894;;;;
3.72999263;16.40956822;14.77900859;21.52918555;2.899217;34.73961777;18.00913622;35.63937477;8.15979626;40.2491298;6.87914213;44.15907383;21.33923685;48.94977999;2.1494195;50.86926159;19.48973635;52.12992112;24.90927268;52.74975372;22.48992608;55.28906792;23.46966148;55.49901122;5.52950663;58.56918205;27.61954071;65.29936441;31.65944964;74.1399768;1.7295329;;;;;;;;
4.9193604;26.14960011;6.9790926;31.93984728;25.67966121;34.83947028;20.12938284;41.59959135;3.6495255;44.25924555;17.64970524;57.44953059;18.24962724;57.45952929;27.83938041;57.47952669;14.42912397;59.08931739;32.19981348;75.97912143;45.53907915;94.10976414;2.2297101;94.24974594;91.10915427;126.47955552;1.4198154;;;;;;;;;;;;
15.61975032;42.81957416;19.03947672;45.32937336;14.37984952;48.27913736;5.1195904;48.34913176;33.14934784;51.58987248;12.449004;52.42980528;47.55919496;52.73978048;6.3394928;60.79913568;3.699704;62.09903168;52.14982768;64.9098068;41.11971016;75.17998512;63.5799132;76.19990352;32.82937344;77.83977232;87.49999944;88.15994664;59.32925328;157.11942944;3.6097112;;;;;;;;
9.199872;11.4299625;10.7591385;11.97999825;7.79932725;31.169358;13.7898255;34.15911675;8.229573;37.53919125;25.379508;37.8396645;15.349092;41.519214;10.14920775;41.67993225;2.86996875;43.539672;46.8997815;47.60953725;43.8690945;47.9299755;58.269849;58.289814;41.299599;113.2394835;1.4195115;;;;;;;;;;;;
7.64901572;20.24909977;13.76962775;35.63909533;9.76918853;36.36981024;25.7199653;38.28906144;16.41959386;46.52984628;5.16998292;48.61903118;9.91913003;50.08945749;6.41949542;53.4091623;35.76904463;53.6690609;6.82933552;55.21945601;2.1691537;63.46923734;66.15918785;69.05905646;2.1691537;;;;;;;;;;;;;;
10.87968543;17.34906487;4.28965326;17.71999723;21.42932083;31.06957367;7.2192212;31.95901363;5.42937285;34.53958607;11.88977812;34.65924167;26.49972688;37.09921878;17.00904354;38.68964113;23.52927661;48.43957827;11.24962066;73.56924853;1.54954002;;;;;;;;;;;;;;;;;;
9.71996025;11.7893325;19.589658;26.309877;22.1192235;34.79999325;13.699983;46.0293075;27.799266;46.1291325;10.7391735;50.719086;20.06981625;50.79994425;30.989673;59.5096755;58.4794815;61.49918775;16.76960175;67.7791785;50.2299435;75.02946825;10.10927775;86.47939575;2.479653;;;;;;;;;;;;;;
2.9697327;10.9090181;11.84993341;13.80975701;3.3696967;35.57979753;19.59923591;35.85977233;26.26963552;42.25919633;32.47907662;52.53927104;47.75970124;52.90923774;33.40999283;54.24911714;7.4693277;54.41910184;1.5398614;60.61954375;1.2098911;;;;;;;;;;;;;;;;;;
6.79947513;26.74963809;21.20947227;27.11938005;20.45905512;37.7097042;11.96989899;42.39906594;12.57917808;42.40999917;7.60952808;43.01927826;44.2795815;44.37996843;9.12924705;48.65983101;17.96926047;59.71929012;17.27947305;60.11984391;9.29920908;89.52923868;1.53959757;;;;;;;;;;;;;;;;
5.15988358;24.32902101;5.69966218;25.9093728;16.59919154;29.52988778;15.43966714;43.29924003;3.00976549;46.37997641;11.17941456;46.92975091;1.4394096;50.9091187;41.02917114;54.06982228;41.96978533;62.54934425;12.16900866;65.27922454;27.35977789;69.50948942;20.32966142;70.50907942;60.63912776;71.84952961;35.71934906;74.6493812;1.0895531;;;;;;;;;;
12.65922746;16.65966732;8.53980426;21.63996998;15.55982132;22.61983278;12.39926386;32.96938364;24.38958498;35.07908824;6.6790648;35.18907284;19.38928512;37.1298011;42.86999736;48.36922736;38.6895827;51.26982122;15.93976812;52.49964902;10.87947666;59.91961008;13.12916166;66.70965934;3.299538;67.56953894;8.36982806;72.3298724;7.049013;81.17963326;15.65980732;95.48962958;1.1398404;;;;;;
3.4091816;15.28932968;16.11913048;30.80960392;39.36954904;43.339596;27.79932656;45.4290944;32.92909512;49.04922536;4.1590016;49.55910296;17.37982784;52.66935632;12.22906432;56.74937688;9.13980592;57.39922088;27.24945856;73.49935592;26.77957136;76.29968368;3.1892344;;;;;;;;;;;;;;;;
7.32999347;14.66998284;8.99930877;17.86967043;12.49987295;18.06958843;5.58970728;23.22947201;10.46970566;44.05992802;25.3795901;45.09950162;25.9093728;45.92916132;3.15970399;47.17964841;9.57907097;58.69992316;2.47998279;61.50977065;10.05987376;96.42944771;71.56964441;119.10914522;2.2690693;;;;;;;;;;;;;;
15.45928888;16.57902008;9.09981552;34.79964608;11.80916512;52.94928912;61.37926544;65.7192236;21.9097404;66.3390748;28.99903856;77.26945088;70.32911696;83.9898376;25.51987376;84.129804;53.74909712;100.02998704;4.1090136;;;;;;;;;;;;;;;;;;;;
22.40973798;25.30991568;9.1298193;34.71927018;24.1498446;43.83910608;20.67961476;45.6191463;30.1398846;47.85942126;29.69961666;50.19953022;16.05929724;53.51901072;8.99903676;53.59987626;34.94988672;59.64981666;17.09956752;67.22921394;19.36979268;67.63953168;28.65934638;82.16937204;9.4892217;82.66954038;62.78959596;89.24959932;29.72956686;95.22965592;130.79951178;131.66906592;3.5890323;;;;;;
6.63948208;11.58911404;9.05983512;18.42945944;5.02957756;24.11958752;4.75976116;25.72949204;20.71990088;38.0291226;32.51987144;41.43980176;9.00986912;46.54932492;53.57954112;57.45990068;49.14955556;64.97978368;4.62984956;64.99977008;45.87978052;67.98973552;3.27976824;;;;;;;;;;;;;;;;
15.97980475;21.6494135;14.11957365;25.03919015;21.9291475;35.29943365;5.44981775;35.9498152;3.1190341;40.0399259;2.5196041;40.6393559;39.62931635;44.11904705;1.63944105;44.14901855;1.69938405;48.12923375;2.4097086;49.59983535;42.0699955;55.3593586;12.8597716;66.1490986;46.4498307;83.24983745;37.20961725;93.1694049;1.13991605;;;;;;;;;;
10.29901383;14.44973481;7.00995141;15.96960477;4.39904619;16.56997335;1.77916536;22.04908461;15.50985408;23.09923098;8.19971838;25.44984351;2.72958273;25.66924731;3.35987001;53.03987136;19.63963197;53.81975214;13.22905185;60.02987697;54.90979011;71.59943826;88.3499211;113.49958032;1.16982117;;;;;;;;;;;;;;
10.25914895;10.88978928;4.16962196;36.1693717;28.36981998;45.82986208;13.08953471;46.72934908;20.10953103;47.62983551;45.96978228;51.38969117;12.34995651;61.75977685;4.73929706;62.49935505;18.1996203;66.40912521;49.40982034;71.459245;2.73943763;;;;;;;;;;;;;;;;;;
21.57918844;24.21994936;7.33943908;32.45960248;4.35935136;32.9396501;3.90924434;40.519612;9.58997418;41.84997266;30.6791348;42.07951726;45.07956538;46.45982704;11.19978044;49.89900396;39.96970298;49.96986338;48.52972052;58.77938592;15.83957542;70.9292814;19.91948118;72.12989946;15.5491516;77.09904104;1.66968746;;;;;;;;;;;;
