5.269473;9.79902;16.0093989;24.5895408;2.489751;25.2094788;7.269273;26.5693428;3.169683;37.1192877;2.319768;40.3999596;16.1593839;41.7298266;37.5592437;46.0593936;19.7490249;46.1693826;7.289271;54.9395055;12.7197279;55.0294965;15.2694729;56.9593035;26.0293968;59.4990495;1.149885;78.8491143;61.9398054;89.9890002;1.079892;;;;;;;;;;;;
15.36900177;29.65914381;18.37961034;32.27980308;21.13925154;35.59937148;12.21941127;36.64923498;4.5694059;49.26959412;16.19989374;50.48943552;5.1593292;54.36993099;11.73947367;54.97985169;42.79943535;57.59951109;19.13951154;64.26964386;2.4396828;64.50961266;18.39960774;65.72945406;6.1591992;66.23938776;6.6091407;82.2793023;73.43945163;88.71946497;25.27971321;95.60956914;84.95995377;98.23922724;1.2098427;;;;;;;;
6.12952956;19.36923352;3.9595283;19.80962494;18.97977172;25.04938408;12.91914694;33.0593151;7.96998622;36.7292436;3.01982688;42.58914576;25.9391545;47.7190567;3.8596663;49.22996876;12.25905912;49.90903036;2.02919584;50.45926998;37.43926242;51.1892612;27.36917834;63.04987094;1.04954962;;;;;;;;;;;;;;;;;;
11.90973065;12.7191492;5.98929805;12.88981575;14.02958885;23.05994525;6.11904455;23.9591883;11.25900205;26.9094241;15.429853;33.52948975;24.13983535;34.9397344;2.84943275;40.979933;4.87946645;42.2294916;3.3394753;42.2993551;15.27914745;43.79942425;25.17980345;49.75977885;13.5395463;51.09916195;10.94960655;59.4498463;53.94959275;137.5692159;2.56997875;;;;;;;;;;;;
8.56942625;9.8396001;12.9395838;18.20915635;12.6997398;26.44979645;26.42980945;29.1590343;7.90985525;34.0998207;5.78923455;34.3296712;12.5098633;35.41996205;5.10967655;35.58985155;35.59984505;40.3097816;22.4194179;45.66929565;6.5097659;47.1193525;19.0995772;51.55946455;4.78988455;55.25905825;1.86978385;56.3593426;55.9296221;60.38972115;36.74909755;82.79914555;1.2891615;;;;;;;;;;
5.62921272;16.97939712;11.34918702;17.3195037;11.519739;21.1893381;10.18923408;24.26924754;9.7493895;24.51958992;9.15993792;25.17985548;8.69914836;25.20977688;5.54942232;25.45912188;13.3299837;35.42992974;4.68968076;38.85991956;5.41976292;39.82937292;28.21986972;40.59935028;6.95971764;41.24964204;51.37903332;60.67960182;10.11941748;62.8299531;31.90917834;66.24996912;55.66976208;76.99973076;2.49943428;;;;;;;;
8.949284;23.10915112;18.02955752;23.12914952;31.08951264;34.78921664;30.52955744;38.65990696;21.78925672;40.89972776;19.12946952;46.02931736;13.48992072;48.33913256;10.4391648;48.99907976;3.9696824;50.61995008;1.8098552;52.86977008;57.10943088;58.38932848;46.32929336;59.17926528;26.89984784;62.32901328;41.54967576;63.8598908;44.03947656;66.0097188;38.14994776;66.4396844;2.699784;75.44996352;77.76977792;81.26949792;1.0399168;;;;;;
3.57998592;21.44994912;7.31979264;23.0591448;23.43971808;25.96988112;27.2894016;29.04942816;17.8399968;29.26918176;2.72993904;31.15906272;6.32990256;32.86914528;31.2599496;33.52940496;9.8090016;33.59932656;16.23979104;37.51993056;9.4593936;37.97941536;3.37921104;40.8491976;25.04991264;43.32941664;3.27932304;44.06958672;29.44997904;44.7797904;36.56999568;45.72972528;14.50973088;51.94975104;2.72993904;57.02905584;44.10954192;66.69921312;4.36910112;67.2895512;2.67999504;;
13.2896013;19.1094267;6.8797936;26.699199;9.5497135;28.1791546;16.399508;36.52990407;13.4095977;38.81983537;10.7496775;39.78980627;12.2396328;41.91974237;9.1197264;45.23964277;9.6197114;46.80959567;28.8691339;47.34957947;2.9799106;52.12943607;2.4399268;57.93926177;42.23973277;64.12907607;13.9095827;73.02980904;53.95938117;78.01965934;1.8899433;;;;;;;;;;;;
3.32996739;21.02947884;4.20969459;23.02985853;11.39946507;26.13989412;34.5192957;39.34979778;11.60939997;39.38978538;15.64914726;40.77935448;3.56989299;42.46983027;2.899101;43.47951717;3.30997359;49.09977435;4.60957059;49.39968135;16.61984625;49.84954185;53.67935424;58.77977262;10.19983707;62.35966251;20.50964004;64.16910141;43.32956367;71.22991188;23.02985853;102.52920609;2.1593304;;;;;;;;;;
