22.26932736;26.32984004;19.07971016;31.18925684;32.98904084;35.80970232;31.80918244;35.85969632;16.38903308;36.53961472;12.36951548;37.81946112;8.96992348;38.35939632;12.35951668;38.98932072;22.11934536;41.9499654;5.349358;46.369435;4.49946;48.5391746;17.01995736;57.88905248;14.24928988;62.55949196;24.37907416;69.66963864;69.84961704;70.98948024;21.79938376;76.41982852;2.599688;;;;;;;;;;;;
1.79973;6.5290205;6.6090085;8.64970235;2.5296205;14.4398337;12.75908585;15.0097482;9.25961085;20.27995755;1.319802;22.72959005;20.97985255;24.58931105;8.13977885;26.42903505;2.0696895;31.6092579;7.18992135;32.0091979;28.8696689;32.4391334;1.959706;38.74918675;6.319052;39.77903225;19.8890162;41.5297696;1.5497675;44.9392581;21.45978055;46.3890406;7.09993485;50.83937295;39.45908025;93.9399069;1.0898365;;;;;;;;
12.599622;19.3494195;11.3796586;20.7893763;13.3196004;22.1193364;18.099457;22.8893133;13.5795926;30.6090817;12.599622;35.72992807;12.0896373;36.11991637;13.3895983;36.64990047;6.4898053;40.12979607;9.4597162;43.45969617;37.14988547;48.14955547;15.0795476;52.10943667;10.1296961;57.21928337;9.9397018;57.24928247;21.9593412;58.14925547;15.4095377;60.97917057;84.58946224;86.66939984;6.1298161;;;;;;;;;;
3.25912944;3.30908544;6.0596628;9.28981776;12.72978792;12.82969992;4.37914296;13.96969584;7.38949152;16.32961728;17.7393756;18.81942432;1.66952952;20.82965376;1.30984632;24.44946552;1.93929192;31.40933544;27.42984048;33.12982008;11.9694576;35.1090768;11.32902168;38.40917016;22.44922728;40.89997632;12.52996392;42.48957624;1.30984632;46.2192912;2.80952544;47.09951592;22.46920968;61.05922056;52.37986512;69.77953992;20.56988256;74.9290044;1.27987272;;;;;;
6.79935384;8.72989893;3.21990552;17.32996296;6.67950624;18.32969169;1.18948743;20.24925075;23.7497994;24.79946463;12.35928375;25.13903283;20.31916185;27.33923502;24.48985833;32.67944433;2.60968149;37.57921371;21.03924618;41.86975779;8.0497638;43.10918172;5.40912168;43.61953275;3.99991365;53.44903341;26.29955709;91.75931748;1.04966523;;;;;;;;;;;;;;;;
7.019877;10.769594;7.359854;16.80942;15.209235;21.899105;7.889261;23.48932;20.599017;29.119379;21.709675;30.559047;20.599017;34.039574;17.739621;38.339635;12.389719;40.779294;9.789543;40.789264;37.529074;41.789255;22.409569;45.479152;42.479179;48.249815;37.109337;53.829027;5.899249;55.199902;48.309635;61.389278;15.509332;64.759138;11.939075;66.66939;34.919925;80.489804;3.829477;;;;;;
10.3392068;14.05912248;9.319778;14.97960672;6.85915672;19.3491584;7.04905032;24.71914952;17.46921176;25.68960576;8.76908656;27.7694404;11.31965744;28.65994144;5.75977272;37.029252;10.4791284;46.2191028;20.18968744;56.05958904;3.21919624;63.889202;33.58917952;66.29985128;13.90920648;103.56996832;3.13924104;;;;;;;;;;;;;;;;;;
20.88968605;22.38916105;13.2993436;26.03988285;11.4599876;29.029836;14.1490461;29.749584;2.779027;29.829556;21.77937455;30.629276;3.18988315;31.69990115;13.3693191;35.6795078;5.8699448;37.12999995;5.53906065;38.49952045;33.97910315;45.10920625;5.7899728;45.53905575;11.23906495;46.7796214;9.15979295;47.4393904;12.9994486;61.98929615;2.319188;;;;;;;;;;;;;;
11.07979613;15.62901714;7.76954592;17.13976218;18.28980685;18.38972385;7.20901155;18.64950805;6.38969215;24.7394492;11.65931473;24.8093911;4.25946171;28.41939231;24.8593496;28.51930931;23.84918873;33.88984806;23.22970333;38.26921017;41.02991688;42.62958805;8.20918072;44.24924262;3.72990161;45.67905489;5.94905818;47.29970863;46.77914106;52.68923161;32.67985319;58.98999763;54.03911028;61.54987117;3.70991821;;;;;;;;;;
2.9595195;4.359819;9.299348;21.48925;2.3198395;23.6491695;2.2498745;24.409789;3.4792595;24.619684;9.529233;25.279354;6.3098435;30.6096875;9.179408;33.189397;31.6291775;36.579701;8.439778;42.1099345;44.349814;46.0499635;10.7296325;49.419278;56.649661;59.5592055;44.429774;65.769099;1.749125;;;;;;;;;;;;;;;;
