32.44943548;38.97986939;25.66932907;44.03923293;5.31902294;55.42929238;33.08959577;56.39902037;52.80972851;57.33978635;34.62957575;62.02963459;2.83927567;67.60931562;35.26973604;68.30939731;7.48917631;76.14911381;22.9299224;79.17913927;20.76975593;80.70913235;32.45942238;85.58973038;1.50902059;;;;;;;;
17.3494795;18.99943;23.1593052;29.8091057;11.8096457;31.399058;20.2293931;33.62999107;3.1099067;35.16994487;25.8592242;61.39915797;18.8194354;62.45912617;1.2499625;78.20965364;25.7192284;80.01959934;1.2299631;;;;;;;;;;;;;;
4.66954198;12.06906228;13.31913654;36.42902256;3.10969712;42.22972686;19.97920444;54.8393888;7.1097349;56.61907086;4.35977138;60.45922704;16.38986252;60.8399451;2.04948226;65.37958328;21.3891603;74.5397997;24.20907202;85.38976478;36.08927416;103.99998302;1.77968206;;;;;;;;;;
27.63938268;40.09988268;25.20908676;44.459064;45.14987412;53.7894864;22.3092792;57.35917044;52.60922784;57.91939452;55.01958696;65.96987436;57.34920204;74.78991468;6.12956916;85.85982288;1.36965816;98.18973684;9.5896008;99.94915944;53.36981676;101.35968804;95.99967936;104.84962488;60.42943764;118.79940384;1.16929332;;;;;;
21.44989119;21.9899427;18.75957934;35.02974997;40.69979354;45.40908249;10.01929818;54.64963236;8.17934368;59.82935292;8.94914086;61.77970469;13.72904428;68.57957978;6.30955208;72.16997748;30.78989806;89.99963387;45.05998842;91.85947977;3.05929732;;;;;;;;;;;;
12.2497545;25.9491132;4.8699513;28.3291796;1.7091752;32.35951855;12.70999385;33.73923825;22.1893271;36.8690655;21.33973125;38.47940405;22.2891621;45.37999925;8.7894734;45.66952075;29.99941915;58.3295971;38.42948655;74.63964105;82.4896671;107.56921745;1.2199837;;;;;;;;;;
14.00930906;22.42927736;5.99985167;25.469655;5.79909086;25.9590719;13.95936856;29.65966295;2.19937962;35.32990732;22.67997867;44.39910212;47.04994386;64.28940446;28.08953363;64.64997487;8.8095042;67.5994608;54.14948534;76.3490364;35.85927662;86.22926492;1.66901151;;;;;;;;;;
17.62959813;21.11979759;34.02994362;35.38990413;18.65929677;38.60970792;8.64966813;43.16951682;3.63986496;43.22938302;2.86958652;45.44942127;23.38972434;57.99937233;6.21910041;63.62978844;27.36982887;63.92911944;44.8397838;70.99931766;1.79997708;;;;;;;;;;;;
12.91932664;15.20908048;2.13990084;17.00931452;2.06996944;21.88952722;2.17986164;27.97955314;1.17984262;39.71903716;19.86950878;51.7592262;5.3597423;54.75928326;42.82998544;55.74931208;21.0593416;69.65966656;12.01920962;87.3892745;1.03997982;;;;;;;;;;;;
20.84907434;35.56947846;58.59972364;60.86986066;24.64962958;73.54904074;38.83923548;75.63924616;14.6994121;77.39957698;10.68993628;81.269106;39.34904168;82.65957742;53.3697118;87.28981726;4.22939222;93.2595479;21.09997896;97.76983334;86.45913304;101.82929016;24.46969798;103.13979198;3.30974182;;;;;;;;
7.88950071;25.92907254;13.89935862;41.25915927;16.03995183;53.9097552;37.46987937;56.3592897;2.6594946;66.95927532;15.90997653;74.99974734;29.66936175;77.24931984;88.36920666;93.26927547;47.37999609;107.579556;42.10999758;158.1199515;41.38913457;170.97950772;1.8796428;;;;;;;;;;
35.999559;40.09916;10.0596675;41.219226;33.629882;43.989496;8.619725;44.059251;3.619288;48.3192885;2.96957;48.9391115;11.7298015;51.859853;3.2595515;52.409921;29.779406;53.589777;17.6490115;57.17917;2.449397;60.6499795;23.369918;63.249848;1.919259;;;;;;;;
16.45983201;26.6096126;12.30969063;30.60903937;7.35906503;40.51927356;18.08974564;53.52963741;44.47977404;54.20935032;14.35980857;57.92930629;11.0291155;59.01924241;22.16902121;62.30901297;59.40950342;69.26983211;32.22997001;83.66956508;5.4097562;;;;;;;;;;;;
17.9297224;19.3692184;9.74958645;19.5991379;4.90928115;19.7490854;3.57974665;28.909878;5.13920065;34.6798578;6.8995843;38.62947495;3.91962765;40.4398411;12.3896621;52.1697342;2.659069;55.62952285;55.03972935;67.31942995;2.4891285;73.30933275;43.69969975;98.3495656;50.16943455;111.88982485;1.559454;;;;;;
34.6995152;43.07956805;13.18921377;48.93910888;33.08946569;50.33928229;16.98997;52.67990051;17.7495216;54.74967862;21.09954392;71.57974302;5.89951723;73.68949753;27.14997206;74.32911993;40.22925073;105.20988952;3.52991612;;;;;;;;;;;;;;
