90.14926752;116.22956544;64.41974496;116.22956544;97.02986112;134.1191088;106.65969408;138.23947008;124.58921184;149.2494192;78.04901664;159.16906656;94.8792384;160.18941312;160.02951552;160.18941312;53.70960384;166.20955776;88.46934336;171.7999776;124.20945504;172.9692288;48.41999136;173.78970336;41.55938496;199.18943712;139.07993184;202.23948384;121.15940832;202.23948384;141.1496064;214.66952352;180.1396368;217.60964064;28.26989568;223.23903552;255.15959328;256.33983744;;;;;;;;;;;;;;;;;;
121.29963912;152.47961586;123.15960954;177.16967433;161.57968596;177.16967433;170.96943996;185.67938862;198.65922516;216.67956156;110.94993261;225.96942456;100.32952149;225.96942456;174.2398713;281.68962327;250.22995173;286.30958202;172.23905457;286.30958202;95.72954094;297.28960074;289.15947225;313.74963972;305.63948943;315.69951204;200.31941358;323.18933922;154.13980428;324.07936803;;;;;;;;;;;;;;;;;;;;;;;;;;
115.90993071;151.59943215;125.05916306;151.86926205;114.51980704;156.12957636;126.56921113;156.12957636;154.95931409;166.88979315;123.43918429;166.88979315;138.61961459;184.22986202;72.73914545;198.12909998;165.66956238;208.39962547;184.83947772;210.26944674;112.3591691;212.03933101;123.70901419;220.62991553;185.19925092;220.93972023;184.47970452;220.93972023;114.88957394;229.54929278;106.72971789;278.24959225;120.52901885;285.16923013;213.47942318;288.65903017;268.33983933;299.89994393;189.56949593;312.90974259;;;;;;;;;;;;;;;;
83.83978488;86.89939856;161.6996872;163.43950656;124.66980192;165.49981896;138.94965796;171.05967648;136.2692612;182.34959124;129.99974052;194.28944996;170.01956708;194.98915992;175.68990512;194.98915992;151.55936704;197.53916976;110.24960576;201.53936084;129.56976228;206.77972064;112.55974348;218.1592142;208.04974896;252.94962948;95.96974972;253.79963276;226.81949352;262.7296438;239.89998896;266.63926076;165.27985324;284.74910816;122.95984216;285.0994608;216.63936056;294.48930968;;;;;;;;;;;;;;;;;;
117.0291132;131.31967824;121.65970404;134.10922692;107.319165;161.46999192;136.3690512;166.33945848;188.41997064;200.59963392;182.20920192;202.7994894;187.82927796;202.7994894;170.27940864;205.96983996;170.76915384;209.26912344;151.46919504;211.88976;103.88994912;213.1790892;87.4894818;224.92997556;102.28978164;235.09968456;111.95975064;241.6592718;127.53964488;245.61921156;153.69903492;260.8292982;101.67909936;263.63983596;102.83949564;280.67997048;101.25931776;310.04969028;;;;;;;;;;;;;;;;;;
96.08904895;122.59988909;85.47991419;135.47941068;70.38998957;135.47941068;107.42998607;137.62982991;77.079183;137.62982991;131.77940995;151.7490167;148.6398564;176.95920811;174.70981561;181.08909274;94.19955925;183.39946877;104.45978824;194.24953846;126.22990872;201.16966952;162.10921869;201.16966952;86.46964689;201.16966952;87.39939579;204.19985115;94.84938375;204.55975395;159.08903436;206.34927065;75.8995016;209.22949278;156.95960946;220.78937077;;;;;;;;;;;;;;;;;;;;
161.72997237;171.28972944;151.14934803;182.84922651;81.489405;184.75997808;126.10960362;186.77971548;150.42944163;194.08976505;146.72992263;206.81911002;130.00909662;207.53901642;114.47911578;213.72921159;148.71966393;213.72921159;134.23954659;213.72921159;141.62958576;216.25988256;154.2099501;235.2394149;117.70969575;237.6191055;59.67924069;240.89967897;191.42911098;249.03962064;119.48946435;249.18960114;192.16901478;283.68911562;164.94955377;289.95930039;;;;;;;;;;;;;;;;;;;;
88.979488;103.9090195;149.139393;159.969975;112.939502;164.059929;122.6296545;171.9090025;99.5691905;173.119397;157.499211;173.209352;150.4997125;174.0199465;115.2893265;189.409248;95.8390565;193.539182;186.4497285;193.539182;191.6491275;202.5596695;116.529706;212.689602;140.06993;224.459714;133.819057;239.1693555;97.9599955;244.979449;98.6996255;244.979449;129.049443;248.239818;169.749083;259.959955;168.409753;272.799532;94.4897315;285.9999285;;;;;;;;;;;;;;;;
127.28981889;141.36980598;115.28929773;181.26924714;114.54997635;181.26924714;154.44941751;193.12927731;118.01940633;197.64989874;90.18923724;210.05993619;200.89912653;226.4993748;109.84900833;230.03954847;189.04906026;243.72994707;197.75950164;244.68947064;192.53941443;250.33999833;231.69953421;250.48945683;169.52978016;255.43952235;196.26989859;262.87956648;160.46960589;262.87956648;122.50913967;323.87955867;303.93980199;365.91924555;;;;;;;;;;;;;;;;;;;;;;
75.76931048;78.58940414;116.93908544;152.55948289;104.39934838;158.79941412;86.49983671;163.16926201;169.13975754;173.60939643;109.31904468;173.90976734;69.17911284;179.91918136;67.97962502;184.44969276;153.53943051;185.24901867;73.95910174;185.24901867;86.3591314;188.20981764;58.95951653;189.31949356;160.25935645;193.44984305;172.76915621;197.17903272;75.02985917;200.9491367;68.72905543;218.82968808;152.64929479;220.96920712;174.69911415;222.40919125;180.20957317;231.75960795;223.44901347;245.59962174;;;;;;;;;;;;;;;;
