8.13956292;12.48970932;7.56985338;31.1494428;23.87990916;42.93973638;5.23913274;44.4193848;10.54910502;46.7091981;12.33905058;51.36964164;4.4499204;60.82921458;52.83931266;67.79942622;39.809826;69.38982378;21.13911738;70.27980786;16.41980718;138.43941822;2.3397003;;;;;;;;;;;;;;;;
10.82926704;18.96996432;19.24991952;19.44988752;13.82978688;25.54991136;9.40949424;27.16965216;11.01923664;32.9997192;30.64909536;35.9092536;15.03959328;36.3291864;8.85958224;36.5491512;7.38981744;37.0890648;7.89973584;42.14925504;6.72992304;54.53927232;5.5791072;;;;;;;;;;;;;;;;
8.14929079;15.38966448;3.86938994;18.38909091;5.79909086;23.42908617;9.44974141;24.27907348;11.42938283;24.99921549;2.17940342;25.469655;10.12993102;26.77909491;6.76993418;29.79949635;10.16988342;33.40919569;23.84958518;36.50950193;2.13945102;37.74902514;20.31979064;51.1690363;26.25971371;77.04920221;12.63994055;94.28966162;1.35938041;;;;;;;;;;
8.10908395;13.48986865;5.2092061;21.10915555;4.9199166;28.709489;5.35983615;34.5092447;31.50961185;39.53988935;30.83925825;41.5599281;19.95997795;42.22928415;6.31947925;47.16915175;4.18971;57.8798461;20.409873;63.33943725;39.79925235;79.58952675;18.68909925;85.46908645;49.159264;89.19992345;25.69988065;98.15991755;2.97968185;;;;;;;;;;
10.8491253;15.88956005;13.6295744;35.3795728;19.60943075;56.10954245;5.7499767;56.60910775;25.02901765;58.98950655;2.85906595;60.3299736;1.8091827;63.2995012;25.80921525;73.85903785;80.42901815;87.4896074;32.899659;96.509647;64.38919045;103.5990956;47.53931065;112.1096184;1.04988325;;;;;;;;;;;;;;
23.22985782;23.59941012;19.95981936;29.19962565;9.67927389;38.61921414;6.10959843;51.01919199;14.65924083;55.35993333;9.0290616;56.23986732;8.98911;56.66934702;33.99981039;58.92960879;14.91992502;60.74940417;30.97946943;64.50984852;62.72900595;65.80927431;15.01980402;69.06932487;10.34946198;80.58936873;17.75948499;101.46907368;21.63978414;120.45906795;74.8692984;131.42977731;2.80959627;;;;;;
18.019676;22.05987704;16.79972896;25.04984544;6.62984312;37.24931584;4.34968024;37.85928936;35.07996648;44.42923328;41.08985288;47.7496456;4.15999944;50.7995132;6.4092144;57.57910432;5.19925056;59.19937768;72.37919832;79.45928376;14.81906208;87.02954432;75.94919064;93.50963944;17.56943368;125.64955352;2.26918136;;;;;;;;;;;;
25.7498758;27.099358;9.2199656;27.5192634;29.4093364;32.1292462;25.9992258;37.8992052;7.939304;42.1690746;9.809429;46.5297074;5.4797156;47.6797096;30.0297192;51.2194822;16.9697636;54.2396094;40.9791764;64.4290478;16.6196762;65.47931;71.6292784;131.6298702;3.0590258;;;;;;;;;;;;;;
6.25937214;9.99939948;18.21926176;27.75978058;11.48901208;34.12912412;28.52958038;34.19910592;14.97910442;39.3997534;5.73950734;41.7791346;40.3495064;42.60991854;20.6896193;48.07949608;11.39903548;56.36934016;13.85939562;63.91937664;15.71991176;64.04934284;62.72968604;65.18904644;10.82918368;68.29923758;4.18991034;;;;;;;;;;;;
9.99919982;11.07900542;14.38940944;26.41924368;31.7092913;31.8992571;31.2993651;35.15967012;4.2792296;40.32973934;47.51944496;48.31930096;42.56933614;51.03981118;20.66927886;71.33915664;18.35969466;74.94950666;27.15911048;120.30934042;1.8896598;132.84908286;1.5597192;;;;;;;;;;;;;;;;
5.75960664;19.4098644;20.67991104;25.48972632;2.05921152;27.91907712;11.87937576;29.71988952;14.14909776;43.45993848;37.59956616;46.08982296;16.49963184;46.46993904;23.37963312;60.5292456;25.49970312;64.6696176;61.65961704;67.14985008;61.47903696;73.2197352;1.98937392;;;;;;;;;;;;;;;;
5.5099261;11.48914247;13.35932896;22.67937394;17.25912114;23.95970939;6.05992234;25.26993594;28.62969558;37.59901832;38.98995084;39.66947518;27.85950157;50.61958148;35.7099008;57.06908449;11.45925137;57.97976667;25.92953288;61.29967151;18.46971069;63.3292772;28.62969558;86.89940592;2.48992863;;;;;;;;;;;;;;
8.73937728;16.59924528;15.13969764;19.47953868;10.8496026;27.67966932;3.9995784;40.11915408;19.98993264;44.50973604;9.31941564;46.26974952;14.53976088;52.19947272;8.9990514;53.73960888;10.10938212;56.25974124;22.40957808;59.07934452;2.41964544;61.46914236;17.7394236;75.82981764;1.70927256;;;;;;;;;;;;;;
10.86929091;20.43993663;16.6398273;31.93908543;19.46969595;32.78954331;6.35946849;34.47947898;12.53926278;40.97969226;15.19943913;41.06952936;3.53958174;44.4294369;10.51992441;46.57953816;20.54973753;50.0991561;3.26907225;50.88972258;18.14909058;51.46967097;2.93966955;51.76912797;18.55934667;53.52993513;1.38948048;54.19972062;19.73920725;65.93943321;27.08987841;78.44974848;1.23975198;;;;;;
4.9697515;11.359432;6.4296785;19.99999995;5.3697315;36.47917595;19.439028;36.62916845;5.919704;40.0899954;3.8898055;41.6799159;17.0091495;55.9192039;4.4497775;56.7591619;8.1495925;58.0290984;16.3691815;59.2490374;87.7496123;106.51967375;1.759912;;;;;;;;;;;;;;;;
11.6497359;30.0593673;18.969552;32.8091553;11.3299236;37.2795534;21.2291604;40.3093017;14.6695212;41.5397322;11.0499633;42.8498667;8.5791393;45.1891791;3.0297483;47.5693398;27.2099493;53.4196134;38.2698756;87.2997912;97.8197229;131.6799747;1.5193575;;;;;;;;;;;;;;;;
6.07931346;24.06985152;20.49947691;25.39963899;22.99943745;28.94906421;4.58991159;29.69925189;9.80930247;31.14974775;23.01938925;33.4491927;32.40970392;33.85920219;10.50961065;35.66982804;4.55998389;36.72926862;14.45906946;45.05914512;30.17909268;48.39907644;3.19927113;54.95922828;1.55923317;57.17986362;18.97914975;57.9899067;35.62992444;68.18926686;66.2699037;110.40927084;1.39961877;;;;;;
10.87938936;13.55983308;14.6292174;29.57964912;14.21922024;30.8196162;31.60968372;33.24967236;24.04917648;33.77937672;8.5091868;33.94995948;5.20925832;39.35972736;3.16924812;39.59914176;3.74982804;42.35939028;7.56948528;49.0899276;46.46933748;52.40980728;10.01949264;52.47963648;38.62951344;67.14975384;13.69949148;73.49922324;1.95920784;;;;;;;;;;
6.80902481;15.62946614;15.47950964;21.91964146;8.07965622;22.15957186;16.42923414;22.51946746;6.03924811;24.57986977;2.3193272;38.08995071;34.42901269;40.20933591;19.13944795;46.62947353;53.94935015;59.11985027;4.40972081;59.91961827;6.74904221;61.33920647;3.0091271;63.08969868;2.1693707;65.51999369;23.84908176;103.7798951;1.6295273;;;;;;;;;;
28.61927901;37.09917648;29.09921661;40.86968625;8.77985847;41.12965245;7.83998067;43.53933915;4.2294501;54.22994919;28.62927771;57.17956569;11.06956077;57.83947989;54.87986469;64.55960616;19.89941274;66.49935396;5.9392278;75.13923063;16.54984824;80.1995727;1.6097907;;;;;;;;;;;;;;;;
