68.92924959;103.64976648;97.87947456;116.02935715;68.81951029;126.5593418;104.65936804;139.0895746;80.1695468;139.1095272;63.84931763;139.1993139;58.41921754;139.40981383;114.97985039;145.60908665;124.98907218;145.62903925;107.51957325;145.62903925;164.2597795;166.74986398;122.56981943;167.47913151;50.6197462;167.47913151;69.52982285;167.47913151;137.55921018;168.5695411;63.3594813;170.49995515;153.78965265;180.43934284;125.05990391;183.29954805;153.23995852;187.30902302;140.63989162;187.30902302;114.79927936;189.8390127;58.37931234;189.8390127;60.08925016;190.10937043;151.27961557;190.35977556;110.29996806;190.35977556;152.93967189;192.10961858;64.48979609;192.10961858;94.75988555;193.50929347;55.0093182;194.87903946;118.72994156;195.76992305;73.55925042;196.00935425;122.00915137;196.00935425;165.57964399;196.08916465;98.33938199;196.08916465;88.07975507;206.6191493;143.2297391;207.08903303;121.21902841;207.11995956;77.78920162;210.14976187;206.4695048;216.18941389;44.91928838;217.46937318;200.85983131;242.63957808;;;;;;;;;;;;
72.51906081;85.81967016;73.65968428;87.63906956;67.10984644;88.88965673;86.98928406;105.05931898;70.29979341;114.11932819;80.03957822;114.46921269;82.47977269;114.46921269;67.58968804;114.56917969;94.84968927;115.20996816;92.7793727;116.58951276;83.36947899;116.58951276;84.76901699;116.81943686;111.87906772;118.04903096;53.79924039;127.18901377;109.22994222;128.92943924;102.31922351;132.74917831;104.96934868;139.35999602;80.01958482;139.35999602;70.84961191;152.6096222;111.23927892;153.149444;136.25901968;168.52936695;157.93986264;168.52936695;67.55969794;171.01954492;66.46905797;171.01954492;54.22909849;171.95923472;150.92917693;175.81996026;170.99955152;180.15952773;103.69976778;182.1198806;172.01921492;183.3794648;105.52916388;191.83967201;119.82944323;195.45947708;37.57959464;223.60918461;157.82989894;234.42961269;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68.1291864;111.7398249;74.5295463;123.8296158;75.3694623;128.2491738;65.5494444;128.2491738;99.3290661;131.2098777;115.4894499;131.2098777;93.2396751;151.6498335;66.6893304;152.0397945;138.6791307;152.3597625;62.6797314;152.3597625;141.3998586;158.0891895;122.3597628;158.0891895;97.8792111;161.9798004;149.4790506;162.0197964;67.1292864;165.0994884;93.8896101;176.1293853;157.9192065;181.0498932;64.1995794;182.5897392;128.1091878;184.5095472;108.019197;185.8294152;59.9999994;185.8294152;76.9793013;186.0393942;115.5194469;186.0393942;89.1390852;189.2590722;140.7899196;189.2890692;111.6598329;191.1298851;59.5690425;191.8098171;107.449254;193.2496731;97.5292461;195.1694811;67.9892004;195.8294151;120.7399248;199.1490831;131.2598727;202.37976;137.5392447;204.789519;78.3791613;205.919406;100.999899;215.8094169;191.8798101;246.1093866;87.0192972;252.2797695;219.7890189;252.2797695;98.2591731;268.7991174;;;;;;;;;;;;;;;;
37.9591408;45.1091872;73.9196976;79.7898528;80.4198304;83.6793664;69.9693792;83.6793664;85.839432;89.7498784;91.3696784;92.4890848;70.7199696;106.3495888;77.2799104;111.1591488;96.1393664;115.9497696;79.0591984;115.9497696;88.6095392;138.909064;78.8897424;138.909064;78.7890656;138.909064;60.769912;139.8998832;63.3695664;140.6494768;33.1396128;146.7698288;74.7290992;146.7698288;150.7390864;153.8191984;80.7796752;155.1499264;77.989632;161.2991856;74.1698944;161.2991856;132.49964;170.9292704;156.8395024;173.11924;110.5092352;173.9097024;51.8096768;178.1092208;111.7193504;181.2999776;129.389624;181.3199136;134.01976;181.3996576;68.0894144;183.6494352;38.5990864;184.3691248;88.0393696;186.2490896;80.5394464;188.3393792;97.7392304;204.299144;129.0696512;206.7991184;181.8990544;223.3290528;235.7890528;244.0395664;155.6094512;244.8699008;145.7999424;251.1597088;;;;;;;;;;;;;;;;;;
49.52967589;54.33979921;111.18961913;125.44905578;114.22943314;126.02982919;53.3591818;129.249573;102.25910339;132.34936361;91.86915705;132.34936361;85.11979033;132.55928171;118.50976316;141.72970385;91.33936375;144.82949446;120.69990867;150.45929798;82.73971892;152.89934599;79.92981521;156.1290859;65.55942185;165.12957434;164.74972254;169.14900615;124.77931708;173.13944927;106.61940221;175.01971568;151.55986859;177.72965839;148.78994928;178.31942829;83.74932502;178.31942829;61.29908403;188.50945263;89.15921434;189.35912113;82.97962532;203.58956909;187.95966713;209.42929071;124.85928588;209.42929071;105.80971811;209.82913471;77.3598179;214.75921123;170.83934666;214.75921123;75.97935649;214.97912543;135.88998223;214.97912543;115.89978145;222.33925386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102.76961024;106.98901944;121.13903816;125.09948362;93.54990118;132.16949368;113.8690561;143.3999212;96.94942518;143.3999212;76.48929;143.8198624;71.889934;148.0492702;90.25936192;148.0492702;119.40928036;148.1592548;131.54958048;152.45965266;122.88979302;152.45965266;92.47905112;155.89917106;122.91978882;157.05900866;85.70999892;161.92932672;133.71927668;166.34970778;157.25998052;170.20916738;159.78962632;170.26915898;129.11992068;171.63996704;110.5195251;172.47984944;130.75969108;179.5398609;61.51938608;179.8498175;139.79942534;182.2194857;134.49916748;184.1192197;74.3995826;184.1192197;97.56933838;194.15981382;69.70923934;198.25923982;105.25926164;199.47906902;97.72931598;204.85931568;73.789668;205.74919108;189.15951396;206.02915188;209.73963234;211.87933274;198.13925662;211.87933274;82.58943586;218.2394422;206.48908748;218.8893512;68.90935134;219.9592014;127.30917422;221.51998286;86.88983372;234.46916972;125.16947382;267.26957702;;;;;;;;;;;;;;;;;;
99.549484;109.77944752;96.82928;111.89970928;73.40957136;116.98973504;110.53910816;119.1599088;94.94959408;119.1599088;87.21922352;119.5092928;112.19918128;120.85991152;65.6492536;120.85991152;122.109708;127.00906992;126.48998512;129.11934928;88.0297944;132.37960112;73.30974736;135.03991072;87.82914816;136.96950864;106.21972368;140.17984848;133.2999784;141.44960976;83.53971088;143.35924288;65.409676;143.72958992;107.41960816;146.16928848;74.169232;154.41974208;78.71920992;154.41974208;136.6790208;159.91904624;141.32982096;160.06978048;153.2697696;162.43960224;55.28951888;162.43960224;97.91935808;169.22963072;121.17934832;173.4591736;55.28951888;174.75988032;120.06930544;178.33956896;118.36930272;180.73933792;156.2295512;182.49923504;95.63937792;182.49923504;94.92962928;187.5593136;172.41900752;194.64981232;168.42904224;209.9099072;;;;;;;;;;;;;;;;;;;;;;;;;;
71.4390975;77.8890845;75.2292137;110.33970795;97.90900545;115.1592261;96.52914755;123.35949595;84.75941895;123.41940295;93.41997425;123.41940295;65.8697434;126.6394042;74.7998802;130.00917295;60.14962335;130.00917295;53.99917135;130.3895824;102.0795311;130.3895824;108.93988105;131.34909285;92.18988385;133.47978515;83.33962305;134.1697141;69.27945015;137.67926585;92.72904685;139.10904625;134.3993576;141.919683;120.1894172;141.919683;104.7094484;146.8699981;63.4994231;146.8699981;126.3099157;146.8799826;106.62946775;146.8799826;122.649598;148.729112;55.15937025;152.1697707;134.4992026;152.2097087;129.89934345;152.2097087;138.73961975;153.09932765;96.61900805;153.09932765;77.02941905;157.7890473;128.49951655;165.72972015;93.1693633;166.3497576;73.4399913;169.1194579;50.16911715;170.4094553;48.57958475;170.6390988;85.0299989;178.69958565;134.3494351;181.34947195;92.50938785;189.6695558;88.9598981;194.9593439;161.629086;197.3296642;157.4495743;209.0295013;68.8690872;209.0295013;62.2992862;225.04963155;;;;;;;;;;
103.81954016;105.94928456;96.99935868;107.69907456;96.33943788;111.02967484;64.47926156;116.15905924;43.5497734;117.42990672;59.22989156;122.13934152;96.34943668;122.73926952;105.37935296;123.84913632;62.05955196;123.84913632;81.23925012;136.09966608;55.56933088;139.38927128;74.91900864;139.96920168;135.56972968;142.05995076;56.25924808;144.24968796;81.54921292;147.11934356;51.27984568;154.58944704;115.88909164;159.43986492;110.06979004;162.56948932;129.9494042;164.25928652;123.11922392;171.5894068;71.04947304;172.5492916;55.33935848;172.6392808;77.03975412;172.6392808;53.34959728;179.48945868;53.29960328;180.56932908;155.05939064;181.14925948;116.53901364;181.14925948;126.8997702;182.80906028;154.96940144;189.32927776;140.53913328;189.80922016;94.29968268;234.52985304;143.36979356;239.62924104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93.4395154;106.29956722;97.67922472;108.88916808;113.49967706;116.92982378;96.48986732;116.92982378;91.99929354;122.58976576;90.43913648;138.21932124;113.72955286;138.21932124;89.51963328;145.22953368;140.2192407;145.22953368;99.05947898;151.46916246;84.5992917;153.12926552;59.50984732;153.12926552;134.81915832;153.69995718;90.26922828;158.0895855;128.77942154;160.08950496;131.67985446;161.27986182;107.44994568;162.44923002;86.64918416;164.84993294;100.11990604;166.16922014;113.70956366;166.16922014;84.4593673;167.3995554;92.42906134;175.12937904;88.27930342;175.15936284;119.70932204;178.67946096;124.01999302;178.93932056;128.23971314;178.94931516;52.12983468;181.15912122;97.15950552;181.15912122;80.61944198;181.40998568;57.1091444;181.40998568;68.82981182;186.4892414;95.23954286;187.74956046;44.69984904;197.60923336;62.91900538;205.49997006;48.64971496;206.34951106;213.8994319;214.5190971;88.31928182;226.52960792;199.31930942;251.76997076;;;;;;;;;;;;;;;;;;
