88.7298632;109.0291516;157.8693052;241.6998208;;;;;;;;;;;;;;
179.18929125;248.56912475;164.169561;265.49976975;179.19923875;416.1297885;;;;;;;;;;;;
141.88972578;385.95923872;318.18984306;397.02902946;366.09981018;446.96943264;253.94918474;463.04941602;;;;;;;;;;
157.95981087;222.89960529;144.44929997;386.48995384;180.98922618;386.57929594;391.84948715;393.40999583;;;;;;;;;;
264.8490912;273.9796704;217.2799008;273.9796704;250.349328;376.8999072;307.0490976;385.5291648;302.6390496;446.36904;257.5596576;472.0195008;393.0094368;478.95;;;;
117.0096634;154.66977302;319.14975628;321.05927184;268.48934088;416.74930262;;;;;;;;;;;;
244.28971025;247.78924075;156.31998875;252.459592;251.43997325;252.459592;283.889713;302.069764;285.5390085;302.069764;269.42903225;350.70906;;;;;;
115.72926765;198.1090422;157.0094694;223.92900255;217.3594977;288.82968285;;;;;;;;;;;;
195.85932932;214.32974436;382.74944212;402.05942148;403.34971964;416.11922212;188.86908584;469.99932632;;;;;;;;;;
176.8298576;220.05925455;179.3998754;221.23964675;167.0294441;223.82940355;205.5698416;224.4798036;;;;;;;;;;
208.4291055;266.20955088;174.49976523;289.83935001;189.0795207;303.82960902;271.16935083;429.77915085;;;;;;;;;;
287.2292766;348.1494464;237.81902004;368.23944052;274.11982248;381.07964524;301.04974858;489.37973168;315.34988338;581.129955;;;;;;;;
197.89909414;272.08985564;231.09915068;272.4599436;178.809878;289.33951692;265.04927854;354.03960028;;;;;;;;;;
175.0792407;238.51985274;253.50953004;350.79933408;195.6597396;365.9896344;341.98998678;394.85938206;355.96989324;438.83956116;;;;;;;;
264.9390324;296.559144;136.33903416;296.559144;119.06993112;303.05930088;261.42920496;315.33924408;255.63952344;361.6893504;276.06915336;364.17997224;123.80973192;368.34980952;;;;
212.829606;271.4299794;246.2893452;271.4299794;183.4995303;293.60961;222.8892471;293.60961;203.6795868;303.5795841;371.4196437;522.55935;;;;;;
168.07910445;169.89932628;66.93972881;214.38965252;243.31992154;252.82950959;315.73924535;351.18923613;331.70977405;386.00957163;238.86949411;489.82996366;;;;;;
180.31982688;229.0890981;233.88966384;248.23985922;209.71945416;249.52938606;146.3494113;264.30942372;257.4794874;264.30942372;317.57916342;367.69936752;;;;;;
