123.14959713;178.89900273;120.38912172;181.64948004;166.08943701;192.36944286;155.62942479;192.36944286;111.10988511;193.33925856;98.28932148;193.33925856;131.92992855;204.71909598;175.37967153;214.4692431;77.17933314;214.8291747;173.40904602;218.66944491;115.65902061;228.20963193;158.6298546;228.20963193;95.95976418;228.20963193;106.1898201;233.19968364;205.91986779;242.81985546;175.38966963;271.05948891;189.17904915;274.92975342;;;;;;;;;;;;;;;;;;;;;;;;;;
92.42919936;136.60914384;91.3699818;141.0694272;88.33994136;147.11953428;92.37933036;155.38980924;87.6497544;155.38980924;81.9098325;155.84960142;100.44913194;170.12909088;73.59966234;173.5191855;105.06999348;174.50958384;106.6997124;176.31982854;175.09903542;181.1990115;87.20990982;181.1990115;175.2596136;191.52987354;67.53958146;207.7093719;180.20961054;217.39991598;170.86914684;256.10923116;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152.13916514;165.03926124;153.87950356;165.50908264;155.94971658;170.30925788;116.34977028;173.4490643;116.55969048;181.23910296;106.7694122;186.4891072;154.56924136;195.28976168;73.84992636;195.52967048;141.53919466;200.62973172;85.22960044;230.46938834;127.86939116;231.31906534;91.96903848;232.61957096;190.61953704;235.01965858;84.82975244;246.03946946;164.35951964;247.46992568;79.0799382;259.44937176;185.92932;260.33903356;107.709055;260.87982798;119.3696223;263.0899878;;;;;;;;;;;;;;;;;;;;;;
97.50971265;129.81925866;115.56995114;146.84913803;127.68965013;149.81940778;108.37940232;157.66990561;123.68902126;165.54935733;96.76989084;165.54935733;166.70950975;168.88903878;168.48967478;173.91902836;152.77969343;183.22920161;148.11911555;194.27960349;159.99919614;195.0793299;123.28965726;195.1392345;189.55912101;201.57997741;140.08990233;207.7491528;109.37980914;207.7491528;94.96975761;207.7491528;172.44936884;208.46900641;87.19913258;214.46945051;188.9091561;217.49962486;192.75902506;233.37933591;193.25922847;242.67952506;79.66912436;256.32978658;141.46970495;270.4592849;118.42939738;277.41920101;;;;;;;;;;;;
58.6491677;75.1893042;72.2191349;78.2499002;60.6991708;78.3194592;63.4696064;78.3194592;42.8294637;89.3495292;52.6392701;96.0093066;33.4598664;97.799954;57.1695484;106.1698891;54.2291901;113.1397009;41.8496755;137.7695491;123.2992897;171.5891349;111.0390191;171.5891349;144.4293265;180.3893421;129.2793763;190.5499246;204.6097859;224.2095247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75.32987148;86.20995324;121.68917612;160.41922828;164.57972996;172.04904004;133.16904188;172.04904004;148.81940572;183.37995944;159.74946948;193.95914956;158.54990148;208.08906096;151.15956296;211.08998024;140.3094704;218.24940192;106.63959592;224.4491692;200.23988768;227.12920404;124.39920016;227.12920404;132.09942708;234.98937336;167.8795416;238.589077;107.88914592;242.91951748;83.669868;245.11972512;138.9799492;262.54944816;105.88986592;262.75937256;142.65962404;273.10964512;226.05958924;292.0498242;;;;;;;;;;;;;;;;;;;;
95.2495839;100.85949675;78.76965285;118.68968475;107.65975455;126.15957405;104.01975765;126.15957405;136.50987825;137.78917425;63.2292048;152.19924435;76.01916645;165.84973245;71.69954355;174.5999172;149.4697464;175.8992022;48.1295142;179.6491386;187.38987885;190.7190468;34.5190041;194.1391647;95.0696829;200.9394225;72.08932905;209.95945875;105.28905915;221.52909195;164.4195195;231.15979215;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121.2894683;161.75960262;103.4191235;167.9392638;161.22988882;172.45982138;129.25916234;172.45982138;173.78910318;179.17919096;86.96901136;189.63953932;140.88987836;197.20944936;133.60981172;206.37949486;151.76999992;208.17952232;114.32922886;208.48935492;122.22996016;226.79946212;218.02920062;230.94922004;115.26972072;233.52982576;142.42904676;233.52982576;128.25970234;255.29906402;249.9899325;255.29906402;110.76915234;255.45997708;186.4092846;255.69984748;84.3294375;255.69984748;149.4492538;258.60927554;154.78936858;261.98944926;120.6997869;270.32994296;100.25983044;275.09936608;127.95986434;305.27906024;76.23980826;344.68976696;;;;;;;;;;
80.41930247;114.30910806;99.86957087;148.9993976;161.64903279;163.1495673;149.67956036;173.64933131;132.89922911;181.08935729;59.96967212;186.98907316;102.25909004;186.98907316;171.83954151;195.48911888;103.70990505;195.48911888;100.28920345;198.14911213;53.85914557;207.77977928;110.59903897;213.93903094;98.77971943;228.34973082;225.63902368;263.37910735;78.50907928;299.30940122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75.07945896;82.14977122;83.91909862;93.0496277;96.82919092;105.359948;113.91969406;139.73987866;103.82952978;178.02932314;125.34934914;178.02932314;85.68942564;187.69964702;185.4594986;187.70964322;94.4490957;189.33902382;82.39967622;192.90966646;125.34934914;194.54904326;190.51957504;202.81989914;72.19955374;209.49935998;177.61947894;227.61947172;150.32985294;229.43977974;166.52969466;233.12937716;242.84968204;246.26938206;121.47982012;263.349889;110.83986484;272.68933866;140.03976466;302.16913208;;;;;;;;;;;;;;;;;;;;
