57.6595815;70.75930575;107.4591285;118.47937275;46.08947475;221.96949375;133.28966925;243.039225;197.66957025;267.129201;201.5995875;267.129201;129.4496295;294.51935175;198.97924275;302.22942375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123.92946905;148.6290795;157.88956095;179.7290378;186.6496823;193.0690045;154.69987285;196.69909725;128.28957495;200.51993215;98.52980495;209.94918545;124.16914505;210.88991375;113.39970345;213.88985835;216.1398168;217.30923595;113.76920395;217.30923595;144.70937825;226.6995419;190.16992355;248.11958575;63.08971375;255.58948775;73.34984385;255.58948775;199.42940635;327.0199263;175.56966055;331.39900655;;;;;;;;;;;;;;
85.1593316;85.6791444;87.79938084;88.33918644;96.86911456;106.79953832;71.9790782;116.72996208;121.93908612;143.95915604;80.75991596;147.81976572;200.53977968;207.81915816;86.98967244;214.40978468;57.2393864;225.72970804;50.30988192;246.55920672;257.71918768;269.44996308;246.63917792;286.98964652;96.94908576;329.28941312;;;;;;;;;;;;;;;;;;;;
104.21960121;152.96974809;125.39913764;172.54902184;154.59994087;172.54902184;151.51913591;174.03954082;186.02953888;200.97962383;220.37931698;223.29949707;198.56925311;233.69920915;129.89962701;262.71943411;134.94983255;284.37984748;143.76923535;313.41902817;219.43951184;342.22974243;242.60939992;355.17949903;;;;;;;;;;;;;;;;;;;;;;
120.2098968;144.9190092;119.0893452;177.219084;152.8898196;188.529558;148.8894204;188.529558;136.8992184;188.64951;129.2392836;188.64951;107.9797908;188.64951;185.5297584;188.789454;141.8292456;191.4393936;92.6199372;196.0795368;209.0293548;216.7292736;155.2098912;216.8092416;186.2594664;229.2092796;131.0995392;280.5597312;71.7592848;294.7590492;236.8492224;305.1498912;74.3192604;309.7390548;218.0297532;330.2798352;;;;;;;;;;
118.94978326;144.75945529;81.05959838;160.11945898;161.87986118;177.11920809;149.1693617;194.80927222;136.62995749;206.6197908;206.34979653;223.55921152;210.00905953;230.9192751;212.98987539;235.29951181;186.56999653;235.29951181;104.55997876;236.60992356;98.01978789;237.67902175;239.72919802;244.61975357;79.80951502;249.16910757;203.33931097;256.81993421;171.36922023;273.45969096;300.0793458;302.84950679;;;;;;;;;;;;;;
105.00998926;143.2994288;83.95963884;144.47927142;76.26918288;171.70955956;77.2192509;180.71972094;85.74988268;180.71972094;154.24968702;204.4394528;209.6893029;247.20949704;145.18957464;251.00976912;158.9690575;254.11971838;92.96980022;265.2098394;125.67971306;277.19907842;230.45992772;297.10954702;137.15945188;305.61919938;190.13948052;319.01905464;182.94953358;347.209401;;;;;;;;;;;;;;;;
144.86994172;157.34942348;111.04922916;168.889053;160.81949364;171.85926544;98.7293826;171.85926544;117.64914696;175.4390848;99.35994164;175.4390848;100.48936068;175.4390848;138.47954512;194.32991528;114.1990312;202.14904692;149.22997812;250.55941904;81.89984164;255.69967248;137.01988076;326.75928632;;;;;;;;;;;;;;;;;;;;;;
129.58987149;157.0494501;67.89988647;174.9891654;136.3894902;183.76940016;174.85910991;187.3692567;118.65925359;205.71998706;133.52926221;208.69934985;161.39985588;215.39968956;113.11948539;232.56999261;165.22904691;262.19981016;273.00930768;309.09920976;269.74997811;333.06913152;;;;;;;;;;;;;;;;;;;;;;;;
89.2596795;161.539605;136.549854;167.50911225;161.31966;167.9599995;145.5895935;173.13970425;131.539107;191.08921575;92.69981925;191.08921575;147.4691235;198.47936775;105.069726;198.47936775;178.4293815;207.81903225;87.88902225;209.1097095;98.759304;212.98973925;207.54909975;224.0499735;126.04947975;243.119205;184.749801;264.989736;246.98923725;312.6798105;;;;;;;;;;;;;;;;
