35.8597998;51.7799244;34.1090136;54.8490198;28.1696628;87.5999562;103.9595172;116.8890882;34.7592204;184.4598912;20.5491198;;;;;;;;
5.91996886;88.19966398;120.83970774;137.28926942;6.52980238;169.1690142;93.64930372;191.98994112;1.28941924;;;;;;;;;;
46.93962977;81.42976517;38.68910656;95.43952757;42.23903788;120.43943409;11.03961362;121.96903103;41.62957364;136.64959985;4.43939293;;;;;;;;
11.029312;60.84930516;8.83920576;116.0096518;43.43973312;143.71981344;64.0192476;155.30945388;8.39901804;;;;;;;;;;
30.06910592;56.06912192;69.15954304;75.22971008;20.24954176;108.95929856;88.27917056;156.4896256;174.39941568;175.00982912;23.02987008;196.74993856;6.2390048;;;;;;
56.36970512;68.67911402;72.73932213;82.39916321;52.92945994;94.65965394;39.44900995;108.62928563;19.08906793;129.81983821;1.95972179;;;;;;;;
17.22900717;32.18991206;53.17982345;98.24988576;71.18911361;109.08914257;120.91994673;125.18908125;97.7496277;128.00926115;25.15939291;144.66924969;81.02984736;219.48971862;2.38967894;;;;
41.23979916;62.22973932;10.31918832;64.6796976;119.46967368;170.95974672;99.91994544;176.33906808;2.90938788;;;;;;;;;;
58.74948928;72.4791612;48.7094322;75.21996152;74.52982484;87.80927884;22.2591294;97.08909952;11.329497;113.17945356;50.14993208;121.01976168;14.00908348;143.47931704;7.65962856;;;;
38.45982703;54.37916515;28.46906316;82.70931611;86.25951505;99.86993396;30.80973373;122.98988519;81.31920188;145.96993199;22.19916179;;;;;;;;
62.659401;86.2993104;63.1492854;144.7698015;34.789758;204.8493438;34.2899166;207.3893745;196.829976;260.7499332;19.9498452;;;;;;;;
2.4094216;39.69946984;31.36946952;54.81984008;23.9092604;59.54970464;33.95984768;72.71954312;4.22998456;80.14975944;77.85930928;114.24957352;2.2594576;;;;;;
93.60919925;118.72981925;6.479525;120.319795;53.2497333;158.78923335;14.34965575;162.1695517;110.8596885;195.88999665;39.3396884;252.93972215;2.0993661;;;;;;
29.32956504;73.97942778;56.65965912;86.4691371;25.66985472;142.10910594;24.98939604;145.7398818;44.3894526;166.00996764;14.91920622;194.09934186;13.79974194;;;;;;
9.41969947;47.70963443;25.85948664;102.32951166;35.7095784;155.8099977;196.07913804;198.5296779;2.84997586;;;;;;;;;;
40.27995136;46.46912688;13.5098436;61.09961176;38.62957032;69.11969416;19.84995056;123.74997008;101.04909232;133.07911144;58.36903512;186.90935208;2.89926472;;;;;;
3.32940673;119.24976245;3.0693124;134.67903644;102.50905498;175.97922576;97.97982613;225.49979105;232.38979947;236.69979172;2.08972341;;;;;;;;
29.35927404;95.0896428;30.15994548;95.77933008;25.59968562;130.27954896;11.49974265;140.79926184;71.1190461;161.00927919;8.48929731;;;;;;;;
36.61978388;46.35956608;11.17953268;168.36993252;58.85903644;173.68962084;29.72954944;190.15988708;4.10957904;;;;;;;;;;
15.04987786;51.90978474;48.93950506;58.34999886;47.71999196;77.6094187;57.07913784;90.27951796;17.01986056;126.8194878;10.36931746;169.06993882;50.96972282;213.8492749;3.30996592;;;;
94.90901616;129.56978727;4.62965958;131.09974353;2.90970225;;;;;;;;;;;;;;
19.56968904;21.62949987;22.81941464;60.99972736;61.66948788;88.32912704;9.6897306;93.08977689;102.53974115;102.78941519;58.059122;123.87993618;115.18989251;186.7898681;5.81978298;;;;
46.10993243;81.82941497;14.84963883;84.07999621;14.78967663;94.02972393;98.98959724;147.45904224;39.27923848;180.44924531;111.6596101;220.05927526;3.94951024;;;;;;
12.51995962;43.14911188;57.61918771;80.10910432;27.5093546;80.39934063;29.51965359;92.11945169;26.37947144;103.08921938;4.19920494;;;;;;;;
58.19991584;68.36957922;58.52962744;82.23977044;21.77939066;122.48979888;54.11924992;132.93971712;5.11925746;180.63928824;241.3391938;279.75932286;4.60917422;;;;;;
73.239619;97.68900534;23.15985124;117.0290445;54.2899256;134.5896248;111.34911538;138.59963086;98.92974722;152.63913308;53.82987524;153.5592338;14.389021;;;;;;
47.819139;61.799643;73.379844;75.649599;75.379602;108.919559;8.14936;119.939986;46.989368;121.37997;53.09941;129.789437;109.649441;188.369885;4.819397;;;;
81.5595387;87.0393743;26.63951848;121.57915396;34.26974444;124.46942104;78.389345;136.97907462;108.60955028;143.78930352;108.16938298;170.8195323;107.19903664;179.78905382;24.52968286;;;;
18.19954962;45.77912612;49.70958713;100.71942503;81.6395076;161.1994062;66.90993414;173.4294877;92.62974602;176.77963877;175.82995066;229.77995957;8.2392128;;;;;;
25.05927134;48.93997554;39.76990488;66.30912124;54.90965262;126.3591628;71.49940718;171.94905376;9.05929932;;;;;;;;;;
69.58953111;125.41909137;119.30948619;139.61942087;64.94943738;145.51923721;68.79985425;145.80918122;113.17910004;152.15925191;56.49949915;152.26909418;48.65913604;155.47925926;3.51990049;;;;
49.95900696;79.72972992;29.65978734;94.53913548;108.59997546;128.52940968;9.5194755;139.369119;4.60932504;;;;;;;;;;
8.54910086;82.30976332;5.50966296;91.5599678;52.71962058;102.53962732;60.98907332;122.18937022;133.58949358;166.58995506;129.95902632;171.75947864;2.9898549;;;;;;
39.7492222;95.06942458;28.35922044;112.6195255;47.049499;114.09920526;50.66921958;167.37945126;182.72965694;188.52964836;5.5291747;;;;;;;;
25.86911905;101.95970375;30.6294049;113.0690371;71.7992285;133.399987;7.18992135;136.899462;71.9792015;223.83941905;6.68999635;;;;;;;;
19.92918616;65.20902552;26.06916088;89.99951984;37.68998344;99.68947672;43.53998192;106.62911288;37.26936944;122.85986488;3.25901624;;;;;;;;
4.56917625;69.83973549;16.22971404;78.65997453;49.25917773;107.56977012;74.57982363;144.58948308;134.41973166;159.88955499;34.30982097;171.41968602;3.07937781;;;;;;
7.03968336;64.64962332;67.20959898;81.75940992;49.78917936;87.41972286;44.79907464;89.7190065;40.33934334;93.3597054;81.79936272;135.4499802;83.51933076;190.7396613;2.63988126;;;;
46.02999849;46.44964128;36.559044;71.11913382;35.01904341;77.36955102;21.40964445;79.06974312;21.29957421;;;;;;;;;;
31.79917884;81.86921853;37.5592635;94.00988883;62.66960139;94.52963322;70.95957429;135.28916544;15.76990272;141.43930779;116.71902759;180.53984784;10.72908045;;;;;;
52.25928816;56.64974716;35.52917282;62.03965222;63.55904702;75.04922354;69.79941852;95.58966532;56.30936326;123.96978962;171.32952286;177.60935916;136.48999742;189.70926684;13.93995398;;;;
18.8092965;61.36965375;38.12946525;75.829038;48.159957;79.06922775;24.3799035;113.199693;10.2794295;143.72905875;117.12971025;152.469873;39.14921025;166.27941975;6.90927225;;;;
7.26978392;14.62926904;12.86913216;57.42969828;9.61995536;83.13905888;73.12940164;91.36964232;53.54962304;104.64940664;16.27977112;148.14950524;1.6096382;;;;;;
75.61956814;105.65986952;7.39960064;105.80978198;111.86996868;112.8997595;10.31946424;116.3095331;1.35999016;;;;;;;;;;
67.0099353;73.31971647;16.66999334;101.86932756;38.73990274;107.69997238;26.90968049;115.19919719;88.86941987;219.28934643;168.56905912;227.1699045;68.24976235;242.88952842;117.29949385;299.47997695;6.20901435;;
22.23957924;23.98998114;54.25946676;76.07914902;76.11904422;78.96955626;39.9999249;87.8791518;70.19959392;92.78925354;17.73940068;116.2994949;15.4793376;163.22921604;11.7790578;;;;
28.17929678;70.36933912;35.02986021;88.41911056;72.90921123;110.76958562;18.25951314;119.64964969;147.85990834;237.07903367;14.72985996;;;;;;;;
33.019724;50.52912885;72.86916019;79.87988412;8.32952375;84.2599704;12.54948426;101.48990108;7.50999807;106.3692615;11.76974138;118.33990602;5.24934046;;;;;;
63.16907058;73.62917782;82.6493558;115.55904338;19.47929148;133.99987656;97.86947764;145.64949058;11.9795357;200.66989316;77.8794038;329.4993405;5.31949022;;;;;;
32.92946376;96.96981696;20.17993092;105.84902559;87.34912953;199.73975427;249.09980286;259.21903722;18.90966066;;;;;;;;;;
66.07925925;87.47929905;18.29940915;126.0291096;31.02925935;196.40953335;206.6794368;211.5394533;30.03929295;228.1094151;127.9791039;247.6592556;9.0094926;;;;;;
76.26963852;86.51976768;53.8499178;117.52908264;63.99907524;136.60973856;61.78969404;141.96923748;48.62937996;156.77908956;3.79993572;;;;;;;;
4.45976346;129.18937362;66.64985204;145.51987528;48.38948184;188.4192655;8.44928994;229.38978556;3.70998008;;;;;;;;;;
44.4294838;50.9499531;48.34909175;81.0692542;54.26959075;94.62996905;29.02925605;99.48913445;69.41933585;136.5397756;25.1195486;;;;;;;;
14.16965415;62.7890619;42.35944095;71.59986549;23.70912585;78.3093936;26.87997846;78.70911441;13.48982973;102.15906966;24.82954029;162.7491687;12.5498379;;;;;;
65.86948345;69.63994835;34.2890983;88.87908945;28.67926065;96.2595103;7.2697594;145.74910525;97.98921855;167.26926795;74.23987565;184.4497073;1.08966635;;;;;;
13.87973144;86.30978768;12.84980768;129.54976648;74.4295528;231.0798684;2.18945368;;;;;;;;;;;;
43.19927376;76.01919696;41.59915296;78.54948144;31.05929184;106.93991136;38.71993248;120.77971008;126.71959776;139.6292328;5.0296632;;;;;;;;
31.8498456;47.45953035;29.61961005;67.15945335;34.45915245;90.4998357;77.64971145;91.97978505;88.15961055;204.8595582;22.39957845;;;;;;;;
18.12929568;53.67946338;4.89943422;54.50992641;5.82911625;72.83964447;79.00908189;85.49998887;51.37956696;122.39953497;56.95964352;175.19991801;1.81967646;;;;;;
15.43951268;72.5395206;34.50949992;103.79938594;2.49994958;148.64954096;1.9091978;;;;;;;;;;;;
41.0399596;42.38912432;45.98951728;52.79921248;79.01997824;98.85947984;85.03963088;101.02914896;28.28922296;110.0998988;149.77988464;159.69963544;21.67998632;;;;;;
41.86976607;58.3698684;45.81994989;92.18947332;33.07956546;139.1690829;115.92926463;182.33937408;29.32976766;;;;;;;;;;
20.36907483;28.80915622;16.37947155;48.36995813;18.20903513;67.06973039;20.13913512;129.19924095;14.96997099;130.82972253;2.54924501;166.94916979;1.39954646;;;;;;
9.8796754;96.59949824;46.30985688;143.84946954;38.90957126;157.46966382;141.13978662;224.42913892;64.63959572;236.09931856;1.61903056;;;;;;;;
6.17913843;40.73910012;14.99943183;60.52951011;17.59914918;67.32922623;20.18998704;88.76924814;38.94938958;94.38996531;5.60986446;98.34923124;3.49950567;111.35965731;1.30923147;;;;
35.8898118;82.84986975;37.189965;96.52939575;23.49947145;96.9491538;8.2296507;112.4991456;54.06902445;145.77967755;3.89946255;;;;;;;;
16.50963926;42.78959632;15.50963025;69.00961278;67.91969287;115.37966094;21.31987241;154.79959653;104.77916583;157.48993046;5.03900644;;;;;;;;
