184.4998324;244.6093078;220.71907;256.6993156;159.1995418;263.6390458;162.1899292;317.0995646;278.819021;331.6591564;161.329558;335.509915;;;;;;;;;;
160.40948736;232.9294065;216.67972428;251.08981827;213.44994279;258.00935322;130.78968714;289.69952619;128.66942589;309.23985387;271.41938202;309.79960284;138.9694056;321.75987183;;;;;;;;
164.9794392;225.97993845;161.95974705;225.97993845;251.90988255;256.2593652;317.0395269;339.42951045;183.7692819;339.56928405;270.6094548;360.51979365;;;;;;;;;;
204.7499432;206.3996528;176.1390664;265.609212;153.639772;300.139752;286.7193296;300.3296824;145.699488;321.9191008;140.6190984;324.5592328;307.8592792;324.5592328;153.4498416;334.819452;;;;;;
98.2592442;249.2994914;232.379213;267.539919;202.9994024;278.869036;230.6696098;303.159981;186.2498846;320.1691348;170.2992468;321.139774;149.4494774;324.0696664;186.8290726;404.4499762;;;;;;
85.8491991;146.22976935;133.39958121;166.84907589;106.38902484;213.57981225;;;;;;;;;;;;;;;;
264.27941969;298.42945279;257.97927634;311.26951002;240.92991425;314.63912467;253.2095202;354.9294541;145.32955577;380.86907329;193.0596786;388.91964018;;;;;;;;;;
218.60975808;297.87942093;;;;;;;;;;;;;;;;;;;;
243.29921572;257.64992984;287.1290961;300.16993566;266.27992656;323.41921072;;;;;;;;;;;;;;;;
210.8099373;268.63995564;247.18981722;300.89912754;199.46929572;373.34985912;;;;;;;;;;;;;;;;
124.73904252;286.92985587;258.22930665;300.6396774;136.50982359;413.36924238;304.78985265;489.38964777;;;;;;;;;;;;;;
208.89998864;289.92963608;263.56976408;299.88947408;169.52992224;299.88947408;260.79998056;332.2092732;330.21930256;356.42940256;168.19994688;380.56965352;187.00931312;388.83906488;428.13923768;440.07906152;;;;;;
78.7593816;154.07958864;170.77989456;185.74919232;127.99926432;228.54968496;172.40960448;247.74967392;148.6799952;309.6399192;348.08955312;371.49937776;;;;;;;;;;
175.24962567;196.93959075;233.46953469;244.46970135;173.53961604;266.66998344;166.07983581;273.17975832;226.83939264;369.33920037;223.85906172;376.42992093;;;;;;;;;;
170.56915848;187.64914464;175.34928735;191.01920013;101.03901687;198.93967578;216.98921169;218.16957636;193.05972945;256.00986009;186.10979796;271.16964054;210.72940074;278.55910125;380.21962437;380.7894213;;;;;;
124.81991366;142.45952682;207.24949479;435.93903964;;;;;;;;;;;;;;;;;;
288.75957444;301.74916505;280.40947513;303.04940465;192.61966141;311.99938723;229.39969658;325.28941199;231.99919075;355.31903657;357.3097822;413.82981857;;;;;;;;;;
183.50912874;238.71996729;303.02949642;313.81941927;335.77961844;350.7891807;165.42992529;350.7891807;121.03979538;358.23934188;;;;;;;;;;;;
166.53978045;212.7794284;169.9292877;274.9592172;227.1796081;286.84986745;267.0095535;302.30920595;284.4697465;317.46990945;204.5092298;320.0093024;275.759559;321.97929795;240.7894005;364.00918785;227.77986445;374.49923995;;;;
224.41969914;239.59973076;265.2191334;265.27963137;272.47988157;330.88918395;295.2697644;338.7390435;259.98953019;349.67925837;187.57941072;353.83973352;171.69918948;365.29963587;252.25967481;386.76947283;;;;;;
125.33925076;139.20908596;103.01909004;147.9696058;133.2995878;183.99956516;220.4799978;237.00920596;146.3692402;262.70989204;274.6899128;298.02956568;271.55932108;330.23939308;;;;;;;;
84.50948259;215.22900555;153.73941336;215.22900555;178.96969116;333.75953637;215.94987063;367.9797186;333.09940716;434.97934857;361.99972458;435.64943448;;;;;;;;;;
239.48967018;299.24946626;224.77945896;300.24932512;208.15942742;342.4391738;302.9792095;464.4499228;;;;;;;;;;;;;;
217.68927039;233.76984804;184.07922678;249.00945561;108.43952166;299.92979727;309.73979259;367.93928565;294.92959545;382.22982675;;;;;;;;;;;;
256.66947649;311.22908796;198.96932601;320.53956158;313.05951173;332.39944864;;;;;;;;;;;;;;;;
197.7396535;237.54963402;169.72976656;237.54963402;149.89936726;258.26923608;243.31963736;264.21982806;211.259265;306.58945626;224.999705;381.66918334;;;;;;;;;;
245.20976619;282.74942794;202.43989293;322.81922811;194.6199168;322.81922811;316.21960154;322.85997268;352.68996677;366.65939166;;;;;;;;;;;;
