78.01956675;90.20990546;84.9896145;112.41912571;87.87956118;127.1296738;105.80982165;127.6493046;120.66926395;144.15957398;139.82965041;153.30907322;147.63910176;153.30907322;101.40994778;158.78917958;160.52994276;162.02987705;110.58942572;162.02987705;144.58926868;162.62945105;87.37991618;162.84929485;67.47905583;162.84929485;72.01982959;163.07913155;81.83985242;163.07913155;65.11973214;163.07913155;156.94948669;164.53909424;146.13916747;165.08970303;80.86954183;166.49970122;100.89931059;170.0192006;63.70973395;170.2490373;89.02974397;170.2490373;81.00944243;170.2490373;103.02979687;176.47961045;94.13911374;176.99924125;70.7597249;176.99924125;60.27917138;176.99924125;53.91968982;176.99924125;106.30946665;180.51973992;85.3893305;183.0799209;79.23969984;183.0799209;94.67972963;185.48920909;146.39998216;185.52918069;85.139508;185.52918069;84.22915481;187.69963857;68.10960782;194.30994192;170.78965319;204.04902226;124.27969872;204.05901516;182.60925531;209.56910022;124.96920882;218.52973365;218.92944965;220.32945494;139.53985631;226.98972279;202.83988136;232.12907126;121.15991534;236.45999412;204.74952455;237.21945452;;;;;;;;;;;;;;;;
66.6296685;87.1494035;89.049453;90.6796375;80.029965;97.649151;97.019466;98.8495505;72.969497;107.4392535;91.3692925;108.989478;89.129413;111.9190125;70.4197725;114.8495465;103.0694395;114.8495465;112.919512;117.799071;82.9594995;117.799071;80.77959;117.799071;65.169399;119.5691855;112.399772;121.35929;115.5891765;122.1299045;101.3493;125.489224;111.4892275;128.179878;96.539706;133.589172;132.049942;138.2198555;86.0199685;140.119905;78.4497555;140.119905;134.7495915;142.7795745;72.829567;144.339794;89.779088;148.969478;94.1399065;150.0899175;142.9594845;152.059932;85.059449;152.639642;78.7496055;152.639642;85.889034;152.639642;86.9894835;156.849536;63.7990845;158.4597305;60.159905;158.4597305;59.2593555;160.009955;125.759089;162.8095545;78.1698955;162.8095545;59.3093305;163.7690745;67.4392635;163.8090545;60.10993;164.759579;87.4992285;179.8790155;69.089438;191.969967;56.679646;197.709096;;;;;;;;;;;;;;;;;;;;;;;;
72.889794;74.789528;90.66930452;93.62988998;91.11924152;105.89917204;68.58939614;108.0798667;88.74957332;108.1698541;65.37984554;114.84991876;95.35964778;115.11988096;56.27911982;117.96948196;99.17911298;120.02919356;77.139199;121.77994842;105.97916084;122.62982942;110.5795167;123.23974402;106.62906984;123.51970482;116.66966396;123.78966702;68.89935274;126.06934782;124.78952702;129.76982968;102.77960884;130.87967428;96.08954558;131.44959448;91.88913372;131.44959448;77.9190898;137.43975574;114.41997896;138.07966614;103.28953744;138.07966614;70.64910774;140.46933154;84.78912786;140.47933014;106.91902924;144.3197924;53.31953422;145.8395796;123.75967122;149.029133;77.1192018;152.91958826;55.76919122;152.91958826;117.19958976;155.84917806;130.38974288;155.84917806;65.92976854;156.54908006;78.92994826;161.00945552;73.4697128;162.47924972;136.03995174;165.99975678;117.67952256;168.52940258;69.83922114;171.49998664;84.61915166;171.49998664;85.67900326;175.29945464;75.6194118;175.29945464;79.79982646;180.9496635;51.10984362;182.2494815;121.31901296;183.3793233;67.54954174;186.61986956;90.78928772;187.41975756;42.0691095;195.49962622;105.13927844;204.87931288;201.82973988;207.75990954;151.49978706;213.01917314;;;;;;;;
38.6191344;42.91981078;47.9790773;59.96959892;34.77920908;71.51935868;57.0991498;74.7496134;99.10945198;106.31955642;108.23951908;111.6696658;52.31973208;114.09935306;112.589169;115.82941832;107.04916222;119.08965684;70.31900722;121.8791497;51.25930502;121.8791497;44.46997324;124.72960962;66.0593087;124.72960962;88.68908202;125.60913442;85.1290055;138.67907284;83.6398101;150.46970246;55.31911154;150.79952426;120.6897923;152.67950852;114.74900206;157.6498231;64.7799999;162.62913282;149.1993888;166.7199226;152.09982172;167.0897228;87.30982722;168.009226;82.94918324;168.009226;160.53926196;174.69961124;45.31951424;175.16935744;67.15971416;178.01981736;66.80990316;179.95976922;71.61930468;180.72935342;58.09960926;186.1894034;55.46903054;186.6591496;33.75975988;190.40912352;139.2197807;193.68935124;62.20938878;194.12911364;57.84974426;207.94964652;81.73983664;215.49956736;128.89935674;215.49956736;72.92959674;221.85913134;145.99911788;225.32925646;57.46994946;267.09968824;;;;;;;;;;;;;;;;;;;;;;;;;;
67.00990244;84.21925466;33.73988777;95.72914615;60.23973088;96.35997578;49.73956669;98.81931158;86.62960369;98.98926568;86.03976299;103.38907741;106.08934814;106.54922394;84.62914396;106.93911864;67.01989974;107.44998067;61.05950948;112.6395791;92.03914272;114.79999563;98.94927648;122.95979189;80.63922153;127.79948482;41.22986493;127.79948482;130.40977985;130.63971775;82.88961376;130.63971775;122.37994849;131.80940185;49.81954509;131.80940185;92.13911572;131.89937755;81.95986486;132.28927225;91.90917782;136.43915148;115.56978773;137.12996491;127.80948212;137.12996491;68.25956494;138.51958961;77.84997483;138.51958961;56.05985975;140.55903881;86.49963879;140.82996564;85.47991419;140.82996564;65.69925641;141.83969294;44.98984946;142.61948234;117.73920183;145.22977737;92.08912922;145.22977737;37.5398615;145.22977737;136.33917848;151.0392084;47.28922846;153.80946023;82.86961916;155.11910653;139.01945461;159.97979379;75.6295745;163.71978372;127.71950642;166.10913842;33.28900954;178.33983524;134.80959158;179.63948424;119.60969666;179.76944914;57.47947635;185.9197881;142.75944454;239.51931232;;;;;;;;;;;;;;;;;;
25.6897431;56.6594334;40.5295947;72.3392766;72.1092789;83.8591614;54.4194558;90.0490995;51.5394846;90.0490995;63.1793682;90.599094;33.9496605;90.599094;71.1392886;103.22996769;86.2291377;104.12995869;82.7291727;104.12995869;40.9095909;106.27993719;66.5293347;110.31989679;53.3694663;110.31989679;87.8791212;110.66989329;80.9191908;116.36983629;89.7791022;127.07972919;75.6492435;129.51970479;113.46986529;130.25969739;127.60972389;130.59969399;40.6195938;139.17960819;122.08977909;140.01959979;117.77982219;142.44957549;126.78973209;142.44957549;46.4695353;146.88953109;60.5693943;147.66952329;103.22996769;154.36945629;99.3190068;154.36945629;99.4090059;155.42944569;62.8193718;158.38941609;109.81990179;158.77941219;97.9790202;169.58930409;49.1295087;170.21929779;88.299117;170.21929779;63.7093629;175.24924749;92.899071;175.24924749;127.72972269;175.66924329;158.80941189;182.45917539;117.47982519;183.77916219;27.5297247;186.53913459;116.23983759;193.36906629;36.6396336;197.18902809;87.3891261;197.70902289;90.599094;203.62996368;205.28994708;216.29983698;206.86993128;222.14977848;220.82979168;228.46971528;;;;;;;;;;;;;;
54.5598054;83.7490014;83.569068;90.53948799;80.07935967;105.68988027;104.75922474;115.51924206;101.57940171;115.51924206;99.43919388;118.04930559;114.87947886;120.12953562;91.39916979;120.29947272;93.89924442;121.45904352;105.49995057;121.90987665;61.16935896;122.32972125;81.4998339;124.36996608;59.06913633;124.36996608;81.869697;127.55978541;87.17973156;130.34975274;83.0092752;135.3199131;65.38979682;135.9896652;88.34929866;137.5390917;70.78979808;137.5390917;120.58936542;138.26982123;140.26908123;145.02931929;106.82945847;146.86963812;60.96943296;147.02957892;76.52967354;148.17915342;126.42920388;148.70995695;74.68935471;150.74920215;112.40939313;150.74920215;94.62997395;154.00999521;85.05951633;155.28952161;41.36968755;155.28952161;105.01912854;155.35949571;117.79939809;155.67937731;99.50916798;156.38911461;59.56995096;159.92980407;111.13986303;160.13972637;55.6094169;167.61995766;57.85958403;171.65946249;135.9196911;172.07930709;110.5190928;173.10992562;94.49902242;173.61973692;85.94918703;202.25913642;120.62935062;223.39931166;;;;;;;;;;;;;;;;;;;;;;
76.15957268;82.50928596;80.77990876;97.6498334;87.07964004;107.08943392;47.12902744;109.29963796;52.76999596;112.3795288;44.90982664;116.77994408;108.37996916;121.54922652;111.4798528;121.54922652;117.07983608;135.95903712;87.94932684;136.04900472;139.0699168;140.6693408;48.44955188;140.6693408;43.0295038;140.6793372;133.03908868;144.26904444;63.03929768;144.93980288;67.74960136;148.29959292;65.54939372;148.29959292;41.7899502;148.38956052;28.2998084;149.22925812;88.28920444;151.96927136;104.52935588;151.96927136;96.65919016;152.969911;38.64908132;156.67957504;75.27988948;161.82972032;89.02993768;164.44977676;56.6995808;165.75930516;70.9894346;168.7492284;162.38951872;175.02996652;146.41927008;193.34936916;75.43983188;197.70979884;172.26996048;202.65901648;56.9894764;202.65901648;156.03980544;202.76997652;26.41948556;207.93911496;46.98907784;224.1992592;171.66917684;231.81951492;234.20965416;234.77944896;196.8591052;236.1799446;120.42962972;270.16970388;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82.12951552;85.0792488;85.19999228;104.34930948;52.0494208;107.27908516;62.57905056;107.31999824;93.19999624;111.85935436;75.16930252;112.49999332;102.71977144;126.00929276;108.09934252;126.35954864;83.21920048;126.50923064;107.62934104;126.50923064;83.55947756;126.68984692;53.51929804;126.68984692;121.72938544;129.6695166;75.3199824;129.6695166;116.62922076;130.01977248;98.45982172;140.09935836;31.09992808;141.72989428;77.04930844;144.32937168;94.03921332;144.55988196;117.60913892;145.93995;78.47927048;145.93995;84.27994692;145.93995;143.8593702;147.60940324;130.28920008;147.60940324;98.9298232;149.52932436;88.51993904;149.52932436;82.4697926;151.61988296;127.68972268;151.61988296;70.41939372;155.6094072;58.47975952;155.6094072;81.04980936;155.97962068;47.3194696;157.33973112;51.52952532;162.21936432;118.45933268;166.69984552;147.53955164;174.5491696;79.35940064;175.72966164;103.22968812;192.41920464;152.33935444;193.99984656;132.90963296;197.23996292;154.33910596;206.44939744;209.9190262;244.8498156;;;;;;;;;;;;;;;;;;;;;;;;
47.84990679;57.6990351;64.92966102;68.17904352;63.89985672;73.49903253;56.9691738;73.49903253;72.40923963;79.58987505;70.11967473;83.95904475;83.15919675;85.47975576;55.0695348;97.17953238;69.32982483;105.4399626;59.45970051;123.06961233;107.0396586;123.06961233;110.94991551;123.67949643;130.06928214;133.13969865;59.06977461;135.04933575;88.22923326;141.30914616;67.60915182;141.30914616;47.02906278;142.26996357;119.23934022;142.26996357;107.4595788;144.23958927;131.24905794;144.61951707;105.22900269;146.23920927;89.03907936;146.23920927;76.36948704;149.28962958;67.79911572;149.28962958;64.31977692;150.52939398;76.33949274;152.28905958;60.38952381;153.13989789;48.10985739;153.13989789;102.51951759;158.2899192;116.25990642;160.4295126;53.889759;162.1191915;136.77900705;162.3191535;146.27920167;163.38995001;50.87933109;166.98926601;166.07943891;171.84934242;92.24946927;175.55963733;113.03951841;186.02964765;102.82945869;190.21985136;172.36924362;195.06992967;126.21901383;203.66929548;132.81975945;208.66934529;43.47973728;222.55970562;;;;;;;;;;;;;;;;;;;;;;
48.90949128;64.90912806;69.16916754;74.03992596;72.02985102;75.44927736;80.51994378;83.04977952;59.46963138;89.71970994;88.2793728;93.69987822;67.119111;93.69987822;83.04977952;101.25939924;53.91918576;101.25939924;73.29926682;110.2692528;111.24980154;112.03943814;82.03924458;119.9997747;54.31900176;120.8193975;120.4795539;121.1892273;119.19914316;121.80994164;68.71937454;121.80994164;56.65992444;123.46917804;67.51992654;123.46917804;66.2894928;132.2991144;53.97915816;132.3091098;41.57986446;132.3091098;114.41934288;132.57998514;72.26974062;133.04976894;51.53928102;134.88992208;77.1794811;135.82948968;92.40947208;137.30980842;134.48910654;137.84956002;67.0091616;142.5893787;129.51939366;143.3890107;41.22902592;150.96952206;131.3695422;153.0695556;134.10928134;154.29998934;66.069594;159.19973442;133.80941934;165.33990864;78.57983664;165.41987184;96.45960816;185.9294331;146.50957458;201.04947468;140.48934516;201.04947468;167.34998358;204.25999716;160.00936182;210.31920864;102.38987898;246.98933262;;;;;;;;;;;;;;;;;;;;;;;;
81.05937451;90.88953925;64.08999515;90.88953925;49.41971879;98.20968328;99.30925428;127.97906869;91.66923505;140.59914494;135.46914642;141.18991445;85.45965773;141.28987545;36.71967374;141.59975455;119.94920156;142.05957515;82.47982032;143.40904865;123.44983578;143.40904865;77.8096424;150.12942668;151.62984129;152.04967749;129.8093546;152.34956049;63.22933094;152.34956049;80.64953441;152.34956049;116.63949285;152.34956049;54.28981871;153.00930309;150.26937208;156.1790664;98.84943368;157.89939521;93.63946636;157.89939521;59.26987573;158.74906371;113.45973344;161.39902982;97.48996408;163.52919873;132.13944551;166.04921554;126.79952889;166.13918044;118.11991526;166.20915314;161.13913122;166.45905564;121.78948357;167.72955995;98.58953508;169.87972106;87.37990854;169.87972106;129.7393819;170.41951046;79.0991393;172.78958577;58.69909842;172.89954287;106.86930471;173.40934397;42.30949286;174.42994578;107.97987142;174.42994578;53.479135;180.5995387;157.27963701;183.46941901;141.85965315;191.16941484;102.44902929;191.16941484;162.44961993;197.47995277;62.65955324;204.08937409;139.79945694;209.01945061;189.91990234;213.04987813;122.42923397;220.51996366;;;;;;;;;;;;;;
72.9796093;83.78914557;56.65987769;93.53941324;93.48944774;93.53941324;78.60972184;95.11932235;70.93901828;106.00980273;51.85919245;107.90949104;70.06961858;117.68973801;98.00932687;120.75961833;61.48954292;121.77991384;106.11972683;121.77991384;104.69970732;123.94941585;86.9999286;126.39972397;60.26938541;127.24913747;52.43979156;127.24913747;85.96963999;128.45930188;107.92947724;129.35968019;123.63962975;129.50957669;53.70991457;130.07918339;127.16919267;133.69968352;85.29910298;133.69968352;92.43917293;134.39920052;100.55956599;135.63934423;66.29922195;136.90946724;66.26924265;137.32917744;137.95974205;138.43941085;117.2890147;140.73982247;94.56970185;140.76980177;139.29981676;141.33940847;127.90968138;146.44987981;84.11991718;146.53981771;74.30969091;147.32927261;97.52965807;148.61938182;50.74995835;150.30921503;55.03999618;152.65959215;71.33974159;154.53929426;56.57993289;154.53929426;62.48985223;157.75907108;51.53941325;157.75907108;139.24985126;162.96947342;134.66901422;165.79951934;147.01948651;165.79951934;90.66939492;167.13959405;76.05948272;169.31908916;144.9798948;179.49906013;132.91922241;179.76987314;82.19924336;180.78916934;170.64917077;190.61938181;117.53984151;190.61938181;;;;;;;;;;
