24.86977625;25.84957045;9.92991428;29.88972184;9.20906569;31.15945514;20.10977606;33.71991733;12.43938718;33.82989423;2.3894981;37.62909623;32.23922834;37.68908363;7.86934709;40.59947232;2.5894561;44.04974761;3.0893511;46.37925831;36.67929573;53.95966609;19.36993146;54.11963249;19.66986846;63.67962447;2.3295107;64.42946697;25.28968805;83.24951393;2.1495485;;;;;;;;;;;;;;;;;;
16.4194296;17.7998772;18.9794052;19.9290252;22.5199884;23.6095524;18.2496972;28.1997156;7.4590152;35.0699664;13.409634;35.1999144;4.8390636;37.0391784;28.7594916;40.2398976;17.2690896;42.1091496;3.4196316;58.0397748;22.4790048;61.3094664;8.8494588;64.579158;37.3790424;81.8392512;1.109556;;;;;;;;;;;;;;;;;;;;;;
18.02964818;26.60929454;25.26928688;28.029243;20.5797597;28.38997586;9.66983902;31.61958418;9.22916536;37.81999248;6.12946084;37.91991848;14.1195438;40.6798746;10.27938762;41.2594454;35.72954056;43.10907566;31.14993198;43.51977152;7.0997423;45.48931298;20.8695451;45.63920198;2.08945266;51.58979528;6.18941644;52.69997314;16.10907046;54.709485;1.1591416;54.7894258;1.0192452;;;;;;;;;;;;;;;;
15.07928524;22.88987908;24.74954428;27.9699645;7.86958322;30.3895289;4.8391288;33.2590123;25.31944168;37.09932092;12.28978744;40.29974474;13.61954804;42.49934874;9.60927002;48.90919476;14.25943284;51.29976438;5.92993242;58.1995222;3.6893358;59.0193746;1.5397228;63.12963462;29.0597683;64.89931602;16.04911064;67.40986404;39.34991574;78.86980088;56.9197526;81.00941568;1.149793;;;;;;;;;;;;;;;;
8.21948736;13.779024;9.35975152;15.83988672;7.0592536;20.36999048;6.08972952;20.42989928;5.64939984;21.40940816;7.95988256;26.2799936;2.52914984;26.7392944;8.68977144;37.60974616;5.50961264;41.01955536;4.66989096;41.75942904;5.13917656;44.20969896;30.0692252;54.89942584;49.5795244;62.4898708;46.77978648;65.65904632;14.04961208;106.45993456;2.40933224;;;;;;;;;;;;;;;;;;
14.0698624;20.64912192;24.17957816;25.13988624;19.59987792;26.15915184;10.73926216;26.86963992;12.07929664;29.81951448;13.29941752;29.82950728;14.0698624;38.45928936;10.61934856;38.79904456;3.67934896;39.04986384;25.63952624;45.53918816;18.25984344;46.09978424;17.50938416;52.34928136;45.40928176;56.8690248;23.38914768;63.779046;38.91995744;77.1893836;41.51908472;101.44990344;2.88991776;;;;;;;;;;;;;;;;
8.64983224;27.19959368;29.8595444;35.46900504;8.72971064;40.17983368;12.61978872;43.76936928;10.2194428;48.21959464;24.27903968;54.82953224;7.68929448;55.23990752;19.18978712;55.41963392;21.24965136;58.25931104;8.26941136;63.33957728;16.9891372;75.52902112;11.02921008;79.73961128;60.19935768;84.05903576;1.02943288;;;;;;;;;;;;;;;;;;;;;;
4.82931102;7.20999951;17.53996971;18.95959134;10.6096986;19.77979497;22.77988206;25.59914472;14.85957222;28.27954221;5.43971835;28.70912511;6.43974738;28.82900871;11.0392815;30.05981367;16.51996008;30.9599397;17.74976601;31.0598427;32.80914423;34.03994919;22.63901883;38.21989071;20.44914507;46.73961855;23.82986259;51.9895212;13.77962079;53.52902643;25.89985275;60.34940424;63.39944283;69.30970431;4.35976692;;;;;;;;;;;;;;
12.25942498;15.47974857;15.11982417;16.02963307;15.66970867;18.16918367;11.17965178;20.99958916;13.86908688;26.22949065;28.99990874;31.47938794;20.85961856;33.29900574;27.31926175;37.81905633;13.68912468;37.91903533;13.90907848;47.03911971;14.07904278;50.9492984;6.15970619;51.7291346;26.64940245;52.66993699;10.23984918;59.13957808;3.2393196;65.17930947;51.2292396;83.10954333;1.2697333;;;;;;;;;;;;;;;;
6.42953413;8.13995187;5.56933571;18.05917727;1.94991614;18.61900478;7.80964366;23.40997069;6.91950794;29.57905031;21.52990825;30.80947334;3.34998387;45.99965936;9.44920979;51.34945487;17.23989316;52.8193763;30.12989663;68.33987053;12.60959076;77.57951922;21.46903574;111.62920633;1.03982222;;;;;;;;;;;;;;;;;;;;;;;;
