205.609887;270.6698295;;;;;;
458.71971024;480.54911124;384.44920932;483.31931604;;;;
445.2799834;506.5991147;;;;;;
541.3998585;549.699738;;;;;;
534.02994834;617.31970251;;;;;;
371.00982492;392.37972561;;;;;;
;;;;;;;
;;;;;;;
364.21906122;444.28994964;368.8091622;490.67914266;;;;
352.94964531;461.379522;479.71997431;498.92989851;;;;
360.19920365;416.4891417;;;;;;
413.7498794;454.44949264;;;;;;
340.04914936;475.89926632;210.09935896;479.19901256;;;;
643.81942819;648.97941339;;;;;;
285.63981832;412.33922058;291.1492589;412.33922058;;;;
;;;;;;;
263.95937036;315.96981043;472.87903554;583.20998045;;;;
;;;;;;;
306.9899186;308.5590394;;;;;;
563.81984567;647.82953576;542.83934763;661.28968996;;;;
381.82912236;631.86931224;;;;;;
470.71934592;520.36995104;;;;;;
375.44921725;475.55944944;579.73987055;593.84906771;583.30969125;593.84906771;;
339.98900464;447.8295602;;;;;;
;;;;;;;
;;;;;;;
270.76963767;325.04949864;;;;;;
334.2890322;369.1290042;499.4494668;562.31914464;;;;
329.47907954;506.93987863;;;;;;
96.90908514;448.03960207;371.76992827;474.77921096;;;;
395.66904416;588.37974032;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
362.23965333;400.66911066;421.94974446;426.34976511;;;;
189.73925152;362.6897105;;;;;;
232.77914044;354.9096738;360.52991468;502.19909336;;;;
338.4493698;454.0492786;338.7899986;470.5994814;;;;
250.23989536;341.67936926;;;;;;
266.4793728;543.25915236;;;;;;
256.59941351;258.23904531;327.29915145;331.27970335;;;;
;;;;;;;
;;;;;;;
253.1694033;276.729684;288.0591387;371.0191118;;;;
;;;;;;;
198.20932635;304.4199267;195.02970075;361.46907315;;;;
386.9291382;468.31909299;384.99992022;489.42907986;422.25972789;560.80919289;;
387.1592901;420.629868;404.4693303;439.0894107;;;;
307.57989312;382.65945456;359.20974528;498.64911072;;;;
443.13927372;507.5596968;;;;;;
;;;;;;;
;;;;;;;
375.94961532;476.35969218;446.84921676;484.40934408;;;;
;;;;;;;
356.41939625;372.94917625;;;;;;
254.38968168;337.01970006;;;;;;
375.4597924;523.5894455;464.5498462;533.3790781;;;;
;;;;;;;
524.26938564;532.17946782;;;;;;
275.93943684;467.67968004;;;;;;
379.6094254;403.81987442;496.33954732;568.94903034;438.2199599;683.12901014;;
;;;;;;;
303.59978688;442.89982284;;;;;;
;;;;;;;
279.51935976;409.19939136;449.5199574;512.01910362;;;;
356.25972353;572.91900756;;;;;;
420.10956496;657.90910728;416.33922832;673.2890364;;;;
284.51948224;513.16936608;477.55993376;513.16936608;;;;
255.88961523;258.6897549;;;;;;
276.79955884;349.35950812;363.35995052;463.5992032;;;;
220.31907976;396.50923984;;;;;;
544.8493116;573.23947296;543.68976354;573.23947296;;;;
;;;;;;;
434.35918335;492.80993235;;;;;;
375.99972214;425.65914313;;;;;;
345.63992287;466.85955477;;;;;;
513.65992748;537.00928496;;;;;;
241.8595191;249.11995204;326.73960492;329.3593784;;;;
;;;;;;;
421.0997184;640.14910272;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
310.52905636;407.37907602;;;;;;
523.68994372;567.80921618;;;;;;
438.40910462;490.42908167;451.89905597;490.42908167;419.2892087;525.95903696;;
270.17927841;423.68968666;;;;;;
256.87912888;334.53975522;;;;;;
;;;;;;;
;;;;;;;
436.3894843;473.72951857;;;;;;
250.46970795;289.45980855;283.54980555;366.25999905;135.9599175;392.43912345;;
492.08963146;576.42944632;;;;;;
314.1095004;369.32948208;298.00993368;387.49944208;;;;
337.51962387;415.8693495;;;;;;
337.79930202;475.7990409;399.10933386;575.02982592;;;;
462.29966223;516.81941059;535.91945547;680.51903983;;;;
589.72984556;621.13938291;469.82981452;654.95968551;;;;
;;;;;;;
307.02986153;324.14978701;439.37960045;519.0498446;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
415.63941564;485.52940754;;;;;;
310.84911;441.3892275;355.509999;459.5497686;;;;
239.28973295;468.96932644;450.80966564;482.87966575;;;;
300.62976846;436.32987678;304.1191111;436.32987678;447.27919334;626.89980108;;
;;;;;;;
600.71933376;613.46938464;;;;;;
384.9992999;411.82947156;;;;;;
183.6394494;350.26912624;402.38956879;556.80985272;;;;
263.23910259;375.54973317;429.54911314;486.18941388;;;;
;;;;;;;
475.26938352;517.56927048;511.31957616;537.6993084;;;;
224.11944828;397.20963378;;;;;;
225.96949344;488.87947296;;;;;;
547.7090478;616.9993145;;;;;;
;;;;;;;
431.29948398;467.95935521;;;;;;
367.5099036;438.88910502;344.2390601;462.21974512;;;;
333.93971507;389.34990257;469.19967677;487.19986088;;;;
458.65988256;479.10971772;;;;;;
;;;;;;;
;;;;;;;
293.03923122;419.93978634;;;;;;
461.2992246;479.2397016;;;;;;
269.78970172;361.31908886;;;;;;
;;;;;;;
372.99977272;402.53963656;401.34980316;494.51975754;;;;
232.5098655;487.2091059;479.76986475;531.6793911;314.43902325;531.7092396;;
565.85924605;569.30946758;;;;;;
354.29934345;458.68929315;;;;;;
197.22948351;329.74972596;208.61955423;388.39901868;;;;
312.46986816;318.25931564;294.63943856;593.91953832;;;;
279.40949994;280.83912147;388.49940378;462.47910699;325.57926063;462.47910699;;
377.279928;491.58985;;;;;;
409.1096279;426.41920442;;;;;;
279.68912933;416.00989781;;;;;;
;;;;;;;
266.1593088;329.87921408;;;;;;
655.04951408;699.09981024;;;;;;
213.9891481;325.0296868;230.37958944;461.5595712;;;;
308.7096453;324.75945852;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
325.23983316;373.20959835;363.17944203;426.60913518;;;;
479.99904;511.87929882;;;;;;
324.1092656;394.06912692;;;;;;
306.24999064;406.93911148;381.12923552;448.33950348;;;;
236.32923272;331.08997712;;;;;;
343.42929366;346.3595346;432.53914563;448.4999172;;;;
412.68992754;451.45991946;;;;;;
;;;;;;;
274.839;286.49;356.399;382.51;;;;
;;;;;;;
431.4094233;684.40952596;;;;;;
503.97992172;687.69916578;;;;;;
289.0294563;305.36986405;262.30967195;371.06991385;254.47923695;371.19952105;;
;;;;;;;
461.0698695;478.07927575;453.06958325;536.53908005;;;;
;;;;;;;
365.4197297;569.2198252;;;;;;
548.91968835;554.9499956;561.5493114;582.3590487;;;;
;;;;;;;
280.309302;390.92988636;294.90964893;434.85914745;;;;
