18.1890687;37.1693135;15.9891402;79.2193754;84.2996638;105.6594231;88.3393511;120.6299116;43.1595043;133.7496666;11.2091595;145.2890648;10.7492198;;;;
63.98994591;79.08944769;63.57921075;97.80979923;49.93921449;116.45936874;61.63918497;143.87992839;139.95999963;153.97982622;37.38985965;185.77989936;13.77956646;;;;
25.7199724;103.63939902;21.48953418;112.76911174;12.53921778;119.4691743;3.3198069;;;;;;;;;;
11.6699514;53.0198634;18.8295393;69.94994025;24.54954495;70.21918635;15.92973915;95.69930085;99.9099561;137.27915295;36.7196652;150.3199011;4.2391521;;;;
95.68991187;102.66963732;67.22962443;118.55950344;27.41999715;127.46964411;49.81933404;130.9797594;80.09938854;132.07932549;54.81924777;162.48978675;1.6696017;;;;
90.5094633;99.4790309;87.12995785;108.2894225;28.3293486;121.14984845;19.93977855;124.31944055;6.81969675;;;;;;;;
42.7796538;75.1491442;47.98921192;82.81973856;35.57958092;94.32911176;45.6694316;267.6799684;293.21943664;339.56928408;3.9690924;;;;;;
2.37984988;83.89982584;104.56928104;104.93943604;111.80951284;159.26930632;25.269248;187.27967548;88.16993392;187.75939636;2.3393796;;;;;;
46.61912392;50.579084;70.03937416;74.3696188;47.8391768;75.94903632;75.36928784;100.88914088;32.8292504;134.83917216;19.24983352;142.87921144;26.91958824;175.89906408;3.68994024;;
24.01921144;55.2391112;19.3998644;71.22969448;57.119888;73.39905608;43.58924136;78.88913312;10.83984216;87.8491936;5.53983304;;;;;;
34.51901068;67.31942206;32.30966684;126.85945041;24.63954823;133.66927596;70.9493422;140.71950673;104.51964633;172.07947361;129.45920438;185.80939322;4.83989352;;;;
10.61982075;26.11912545;58.0991664;69.04909605;83.6994081;93.8991801;33.35977755;132.96964395;17.4898416;150.60971475;5.9399835;;;;;;
12.539186;46.4098568;37.13978032;113.40975088;10.32971204;116.51927076;31.27956944;326.4995874;4.14933064;;;;;;;;
31.70951814;40.4990278;9.47921376;54.17997848;86.0790412;111.61992526;96.4891074;120.5195891;5.52954136;;;;;;;;
65.32951904;76.98923408;14.98963708;76.99920988;10.14937892;80.4298875;4.53998658;84.27954872;84.8192395;117.5997183;3.82970962;;;;;;
24.60988575;63.2196636;68.9096724;124.07944785;6.7997199;;;;;;;;;;;;
22.559163;28.14917625;11.62901955;55.5098769;49.18912995;113.8491069;112.9292187;120.0095703;7.14904455;243.78928845;2.369409;;;;;;
9.5196303;58.04938464;42.49916538;61.75990512;10.91902092;65.94913836;18.63900906;86.98965666;9.61994148;142.0992285;6.47950632;;;;;;
44.4197379;55.02998328;66.43951452;72.76993836;38.39964852;73.08925356;44.04953184;124.93905702;84.2992128;134.72906148;20.48905938;138.67958922;2.4697035;;;;
18.9096588;44.4197466;32.8394898;58.2791598;11.0992338;;;;;;;;;;;;
91.85998955;92.89989513;66.28948977;93.49968712;14.78921381;99.6592814;63.65978612;131.07999856;123.88948061;146.31930586;104.6192917;177.11927324;10.0297995;;;;
39.32912958;88.83965487;25.79962296;92.81944734;117.84933255;144.59945748;14.96966112;160.9397484;13.49971032;;;;;;;;
51.68931516;53.76905604;67.9792932;70.4894967;53.03935728;104.88972312;43.3097091;116.90986986;154.12947732;170.16992622;29.48917482;;;;;;
33.52906929;52.89915633;41.95953209;88.38900743;13.37986365;112.50972019;90.05911807;116.25947817;6.86922899;117.54901934;5.40987992;;;;;;
10.18955619;18.99912051;71.97941664;90.21909195;4.21991721;105.69978279;30.26988684;106.53916959;4.00907124;;;;;;;;
20.34945472;82.30912228;16.97912608;101.62975032;78.22967012;139.24915144;93.8493108;145.18905688;8.28937508;171.32902304;1.56963296;;;;;;
33.82907964;56.51912182;24.95984247;60.25966513;24.56976719;114.96971333;109.88977888;123.7294906;20.21923371;132.49921877;9.94990491;159.58954893;2.1792471;;;;
9.77922;38.7099064;67.0597664;71.3399038;6.2399326;72.8591402;35.1399972;171.1294354;17.9898136;175.4490848;2.2798424;;;;;;
44.2296803;44.67911695;18.9491146;60.09961295;20.1390891;61.9298134;33.83953105;135.82919675;6.3098152;;;;;;;;
51.0699949;52.0393396;18.3699741;59.369885;25.04933395;78.4693455;64.17993595;100.01991995;12.0999592;138.17919495;120.47923825;160.9092379;135.92928445;163.86980295;3.4194675;;
30.7295028;48.3090381;24.3596286;112.0696623;14.3995887;174.9799053;2.9693475;;;;;;;;;;
31.01930058;46.239456;31.29932832;68.90974446;63.68986794;142.6397529;81.28976088;186.67984512;29.71981242;;;;;;;;
23.12902527;85.85986047;24.0190982;145.96998038;34.85937463;148.93920031;45.31946418;180.31946896;4.0097835;217.33917633;2.38903891;;;;;;
30.57977982;70.18992374;18.4490239;88.47964684;36.44901867;120.27907341;24.92957957;126.12939529;5.01996646;;;;;;;;
6.16953568;72.87959756;62.49982354;106.30998609;49.68903324;107.67914542;13.57904625;128.51992307;6.15974898;179.44990987;4.04973646;;;;;;
75.63938652;92.62997886;7.9294068;95.34962628;33.0093852;98.56908468;60.63909516;148.51937922;13.27927224;164.6693352;35.86913868;167.829174;138.55992504;182.97950802;3.38937426;;
38.25984;38.66933985;22.32919985;65.6694285;57.26920165;79.169971;5.84957085;97.71901895;4.72967345;;;;;;;;
50.06945155;87.78920466;52.15938514;107.16931576;46.50926817;130.73928894;137.16900811;208.36967724;15.27920363;209.30919784;7.60911737;;;;;;
8.91906204;25.84920417;76.16926614;90.29905301;43.20902519;177.89996075;31.20977083;179.58989874;8.30977142;;;;;;;;
