27.70902586;49.40942974;9.36922462;57.6494839;26.41939958;61.989764;6.82983686;62.74918844;10.90999914;63.69996392;49.12937952;64.41952356;9.21973162;64.78926958;18.72947966;69.80924452;57.06945106;70.52980078;9.62934244;72.3396627;34.1890491;73.39906976;5.68970358;77.23904662;3.139353;84.75954114;36.17929924;93.1391221;2.50948916;;;;;;;;
5.24940129;17.39952207;4.58986878;18.51963309;16.54998849;22.9195008;18.65989566;24.62951043;9.15984216;32.98955751;2.58938631;35.23972725;19.57906314;37.83906126;8.91910782;45.07999209;4.37997231;45.13967829;10.56943125;54.83968056;20.63948796;65.72942775;57.52953864;68.41928583;17.64920934;85.54922523;71.63935632;120.35921184;1.40958909;;;;;;;;
12.5899501;23.08922966;14.10953012;26.24919731;35.45952956;44.70979821;40.63928064;46.02969623;26.15934041;48.72939687;32.17975271;49.63994679;5.19971928;52.26975873;5.78977959;54.34944676;14.58976533;54.86961837;25.81988101;61.29937877;4.16936016;65.91902184;3.00920774;70.14928501;29.73963867;101.74995992;2.06970393;;;;;;;;;;
10.1892475;30.18921625;4.08988125;32.6491375;33.90956;36.44938125;18.86938375;38.619665;41.29931125;45.019655;2.55979625;48.99967375;52.7399925;56.2196375;38.59969;56.5192625;37.97946625;65.6598225;5.84967875;67.98990625;10.63968375;68.34945625;29.85962875;69.189405;2.009485;;;;;;;;;;;;
3.97930145;15.10936267;14.4992364;28.2195882;23.45940501;31.99917565;11.96985859;46.91980859;9.01908424;58.79979588;34.45965213;65.07980261;5.47915359;66.52972625;43.43979214;68.16937819;5.41923939;71.55952334;20.74928603;75.09945399;24.74955745;84.0995654;22.26910957;100.83959288;12.13961549;119.0395297;2.33964951;;;;;;;;;;
3.769171;12.19984325;6.1493845;23.22956475;18.09941525;30.92978525;15.50935925;32.919292;4.60954025;33.99948125;33.76965375;37.339974;23.71919725;39.12963075;25.81962075;40.9792425;4.36972025;51.289504;7.78915375;53.3299725;14.3892;66.19931325;56.3596985;67.46936;3.369471;;;;;;;;;;;;
18.18917529;25.0292328;11.09922528;30.28996971;29.99909484;35.01993495;18.24914949;37.48987242;24.5994177;44.82971493;9.75980148;45.53940963;30.49987941;49.06989087;35.58968985;50.63921577;13.66911975;51.45986274;10.88931558;51.95964774;17.34953649;53.90980881;22.41935553;56.42972478;38.89926612;79.96959828;4.77994374;;;;;;;;;;
16.6490042;26.46946756;23.18964872;33.77983488;26.62940996;35.97904288;11.93970016;42.009871;21.04941948;54.07952436;37.36954212;57.6892244;2.4391216;62.45950648;42.7895902;75.19991828;14.5397638;77.41911908;5.03918524;78.30979832;72.39992664;85.0393748;40.44943296;89.52975768;92.96951892;98.7594338;2.1292332;;;;;;;;;;
9.36943826;9.50938506;13.8897199;31.44904482;7.88900104;40.2297069;28.5791358;50.28988258;5.16903502;56.37956762;13.3399289;57.54912302;2.67998122;67.3194089;25.40934078;82.23973702;87.04990846;105.8197732;1.0396048;;;;;;;;;;;;;;;;;;
15.15950592;28.0992556;11.54952864;34.33975896;5.91968312;37.1491848;14.82969072;38.60936664;14.94962352;60.81992176;50.56966512;62.9497284;18.6195672;73.21997384;33.14942592;79.58940496;16.12996216;100.65959904;1.1593504;;;;;;;;;;;;;;;;;;
12.42920079;15.19923397;14.379408;17.90935295;12.57998486;19.59993196;7.3095324;22.88922154;9.59925341;28.159674;31.54981915;32.68918752;17.91933865;42.3293823;20.49964353;56.4791192;5.37929659;58.63902611;77.67975887;88.16973672;4.54948492;;;;;;;;;;;;;;;;
14.54978803;35.34975971;32.21917212;46.68902175;46.21938365;48.97925691;16.64917026;52.159806;6.71982175;52.6394364;8.97908078;59.97977998;12.70920637;62.10913911;13.3996743;69.63933639;4.38961739;70.16992752;37.49910344;70.69951942;88.53977184;108.39946809;2.60998876;;;;;;;;;;;;;;
13.36942092;23.91949452;7.33909476;24.34909032;14.11971498;30.56923788;4.80947484;32.46945;3.72949098;37.8393975;31.31953194;43.359204;15.23966124;44.68995192;5.29901424;48.2595933;24.18924072;52.08998934;15.67924764;53.7394374;29.66908482;56.77957698;50.84915682;85.3796676;29.24947962;95.63901474;2.78937552;;;;;;;;;;
8.80976646;20.16917592;9.35968946;22.93978798;26.81924478;27.25918318;17.78950912;27.45915518;7.42995966;33.77927024;20.44913672;48.86915736;4.599356;50.90987162;38.4496163;52.64962802;2.9895814;68.85935834;6.4091026;69.56925894;16.72965752;78.2590422;2.3896654;;;;;;;;;;;;;;
