97.64997055;110.81950308;95.29901766;164.07912686;118.55976319;174.19931463;122.22956768;175.08953946;105.57906623;175.08953946;128.57903883;187.62962009;168.65913878;187.62962009;90.25940594;190.30928675;105.18940553;191.22948548;106.61916056;194.62952487;133.62964098;197.69985136;188.35998412;199.44932799;141.69961399;200.85910042;139.54948623;210.69953179;198.19941636;218.3498702;195.82948;227.54985924;204.37903541;235.72973655;139.20978203;235.72973655;96.37907719;238.59923791;246.33949802;264.7994239;;;;;;;;;;;;;;;;;;
98.55908568;103.32957706;60.45960734;119.38920674;105.999902;119.38920674;145.60955668;193.41957796;177.8597046;196.1196503;169.52944102;196.1196503;150.8490654;206.66906992;150.29973008;218.64933948;134.8796695;222.41932664;136.93918116;222.41932664;115.83935034;224.51949308;193.27976518;249.1196013;162.6290358;277.63942526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54.70959078;75.1591516;133.97922694;149.0699782;135.53913386;149.0699782;132.87970228;165.25925546;92.05947478;166.54952418;72.11923056;178.05908068;90.51954106;187.45946726;174.79945444;199.75996248;149.84993166;199.75996248;163.9999452;199.75996248;145.30902464;207.23992588;120.21968946;211.99953944;208.54916914;222.62927648;88.94964754;223.20949794;122.89909424;223.6798668;117.07990242;255.66994258;226.30933858;312.39982254;299.79972932;317.96934936;203.58982358;336.33970006;115.9294461;390.71973304;;;;;;;;;;;;;;;;;;
83.33978671;107.27977724;139.54984921;153.63983821;104.70960336;157.88981858;150.24924724;162.72938005;118.36989766;188.03939717;183.4196795;193.53948933;190.35974855;199.14950339;154.65911401;200.95921758;147.49920116;202.03945007;153.75975301;202.03945007;116.56917708;204.20990795;198.159207;210.85918361;180.76956242;213.52928649;71.0595119;215.27904328;125.65971821;220.72917094;79.26967854;250.34912583;78.52920465;252.32971861;81.21929333;260.95958705;;;;;;;;;;;;;;;;;;;;;;
130.13980553;142.43902218;74.87978995;146.51910364;94.11974292;148.20930887;110.47905043;152.70919293;122.88921491;153.86964726;106.23904417;153.86964726;124.25957054;153.86964726;69.52930586;156.07960809;70.61979309;163.05932608;149.9594859;163.42915218;61.36914294;179.25970832;98.07988078;181.06985715;99.69911938;198.55963309;177.83937619;200.83956102;124.52944364;208.66987904;111.92936846;208.66987904;143.55949531;220.20945289;214.81998713;240.22903926;;;;;;;;;;;;;;;;;;;;;;
141.85901736;151.3498032;140.99912064;151.3498032;112.29931944;152.31943152;122.32978524;157.7691018;119.10966156;187.22904372;168.40907676;189.74987784;185.16908232;202.83986016;153.18930384;203.69975688;114.11986644;205.34972112;110.5096968;206.719371;107.94995784;209.11950036;106.10945964;210.29961384;150.36920172;214.36965864;101.67929568;214.8594606;138.54911328;224.45997804;133.97929092;238.63929588;125.0391582;244.29945132;229.49965116;273.51997884;136.34949348;289.40911452;110.3999652;298.29936924;276.2393274;320.22972828;;;;;;;;;;;;;;;;
91.76933646;120.37916521;108.66937469;122.71992395;95.4094062;138.67946091;74.25962153;138.67946091;133.3492874;140.74936328;141.99970025;151.0798852;85.72953925;154.83989134;129.29943496;168.88944113;68.61961232;184.31925899;93.77927063;188.46905843;60.97966364;189.1696869;73.68992363;192.63984674;146.11951559;193.40943864;56.54901313;199.16938425;104.54955935;214.16943001;122.10924778;216.85900378;152.0493711;241.20909139;95.9591147;241.20909139;248.93999184;253.68947328;92.61988543;262.32989143;223.79932346;273.71985155;;;;;;;;;;;;;;;;
50.84978956;61.90917188;33.75937872;61.90917188;54.06953388;73.61969356;90.87988;97.87962812;111.12911568;117.3998274;110.89941928;128.15960572;94.749765;132.4898822;89.20908836;132.4898822;101.57973752;142.89912384;87.78996408;145.99902656;48.45994832;150.15952744;89.91914984;150.29934264;156.93956596;186.74916528;83.6993708;186.74916528;177.8998618;205.10989708;171.04991568;206.82962404;208.89988768;217.27981156;159.72987788;242.5593984;;;;;;;;;;;;;;;;;;;;;;
105.37944837;113.06983219;70.06905206;113.06983219;95.59904732;141.22959088;161.81990888;166.37976474;145.71947964;172.97966133;136.37987132;188.09955164;129.74998883;198.18980699;174.13911613;214.4191756;94.56953142;214.7890017;153.03903783;217.89953906;157.11911929;217.89953906;167.48924304;229.66900481;216.75907533;234.3198179;143.86934961;241.22956879;197.84996679;243.54947792;200.29981482;243.54947792;94.02978522;243.80935572;124.76933084;252.05947634;195.51906283;256.0496001;183.23983678;261.40907996;102.56976954;261.40907996;114.45917889;290.84923658;;;;;;;;;;;;;;
116.1490064;138.6599832;93.1494208;139.9599424;104.2595256;163.589024;131.959348;170.6793472;114.3294632;174.5992088;101.3498552;180.0898128;172.3699936;180.5894128;78.1494304;189.9599104;113.30928;189.9599104;106.379828;189.9599104;108.3992112;189.9599104;142.5798448;195.1597472;122.3290584;197.3599856;177.4499264;198.3491936;172.1291864;216.9093336;114.6292232;227.2890232;132.9095872;250.869144;92.2191656;266.0190144;;;;;;;;;;;;;;;;;;;;;;
123.39959558;146.44921252;135.92984372;147.93912312;96.2092271;163.99915946;157.54954646;173.1196122;143.16940932;176.8993854;125.46947138;185.87984654;93.6193825;185.87984654;206.98957988;219.14985022;101.33991924;226.32941942;150.18998806;226.32941942;100.49996964;226.32941942;172.6796386;231.81909002;204.31974008;232.61904202;97.8491287;233.89996516;164.33913906;247.80913056;258.0695149;263.9091645;91.9594821;305.85964732;;;;;;;;;;;;;;;;;;;;;;;;
64.56951564;86.23962725;88.26979454;150.79914699;146.5199022;159.69949635;116.72912143;161.27984814;86.42954935;179.84923157;77.41924509;185.97971704;176.68952758;191.62939972;134.65976685;196.7892833;174.29950789;204.50911687;166.65964152;232.53961965;58.41903837;233.66915635;114.28912224;234.45983204;77.32928199;235.85925804;139.93960123;235.85925804;90.83974043;237.28967133;61.06995105;248.56904489;116.32928543;270.4690622;;;;;;;;;;;;;;;;;;;;;;;;
65.61906309;76.84985862;115.07993028;119.60962119;116.22909078;120.47998536;123.00913773;124.4790639;102.96977715;135.87973533;96.2596791;155.33951931;140.80913424;156.31980318;140.55931674;159.66935622;137.7693549;163.21976253;119.35980369;180.49913937;131.92962102;180.49913937;164.2899807;183.14920341;177.47934543;201.54976119;164.379915;206.0994375;180.78992694;210.45925251;124.98969087;217.11938706;101.89955898;220.40998317;136.33939953;236.96988561;187.34913522;255.79913022;122.43955383;267.97923225;142.43994288;330.92924517;;;;;;;;;;;;;;;;
88.37974944;127.91953148;125.56949539;167.92912082;109.03927556;173.0490208;106.89915337;178.44980557;164.46953983;189.77915863;212.42986803;219.7898492;148.4890945;226.61904808;163.90976943;229.63980906;98.8894387;240.15949422;194.07939481;241.00914572;203.30960887;246.32996329;122.7996315;267.31935411;117.97960852;273.89965508;221.3392137;298.51955678;277.65911307;308.14960684;359.77942993;363.49990391;;;;;;;;;;;;;;;;;;;;;;;;;;
109.57982025;123.62905305;180.50926605;183.97961835;129.9693887;194.5495083;129.36901975;198.6691781;188.9993421;222.36926685;117.9999698;222.9296778;83.54918115;222.9296778;202.75987835;228.679634;80.7491243;231.0491434;106.09947845;231.0491434;113.98918555;233.62943125;166.1593493;250.1290884;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66.20978016;113.58980568;111.18964122;133.58917854;123.67988532;133.58917854;132.82907652;152.7894954;110.36961;169.09922718;127.2596562;196.99926624;150.84978696;216.85980312;216.5491701;221.05984122;108.14923314;224.07927408;151.49901996;228.7697328;125.06924394;238.52920302;194.19957378;238.52920302;105.8899023;239.11950564;117.97961958;246.50977482;102.65971842;251.13930552;108.02937474;255.09962682;86.96925504;279.16919118;67.18962258;292.99985172;187.08997302;300.8895309;145.05962742;310.76985834;;;;;;;;;;;;;;;;;;
80.859345;129.2091675;111.6791025;135.6999;146.4599325;154.20951;96.659745;157.6798125;139.5991275;171.1899525;162.12966;207.73935;156.9895425;217.959735;88.5091725;224.8694175;141.8494875;224.8694175;158.249385;236.389545;113.2990425;236.449395;174.6991575;242.12916;99.7899;255.3191025;166.919655;257.15949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90.17955375;152.45912625;104.95991875;163.56930625;93.04975;179.1795475;111.2791325;180.79945;61.42977125;184.20961375;94.169535;201.32917375;87.12903625;201.32917375;55.4492825;203.31968125;199.8298175;203.31968125;108.9997125;210.68993875;175.15967875;211.049585;44.56923625;213.089905;158.83911125;215.97903;169.84966625;248.3192975;240.96996125;259.459365;74.419875;262.089465;213.719535;277.089005;;;;;;;;;;;;;;;;;;;;;;;;
107.14950444;142.73943552;131.9596344;143.67972036;136.12946292;143.67972036;118.18910796;163.20986616;160.77971448;168.19907148;151.2699474;173.12932164;96.26977932;177.25918056;85.00934376;180.85944228;40.86991524;180.85944228;105.619668;183.56938116;143.83959876;185.42996604;129.29965752;189.73968816;174.81903648;194.19929628;123.35917572;210.4499364;162.64929252;225.85921644;206.95959108;242.68941576;100.85928864;246.57945708;62.49946428;259.50962268;172.88950404;264.37991844;;;;;;;;;;;;;;;;;;;;
122.97924072;150.96988144;111.22965084;170.7495076;126.0198758;170.7495076;152.33971704;184.42986576;167.9098484;208.9199266;146.33943716;229.41946636;147.53929316;233.74994664;96.18945588;233.74994664;157.13914104;235.01979424;132.6690778;235.01979424;132.0891474;237.49949664;220.91948648;244.34967452;199.29908124;244.98959772;75.96988252;244.98959772;138.87933248;257.869052;223.10922368;258.069028;155.23936904;333.7499452;;;;;;;;;;;;;;;;;;;;;;;;
67.72916703;81.92952558;121.34988075;135.45933303;136.1895801;140.50912638;83.88950472;154.02918636;110.93961438;163.36955586;104.78995506;164.9798955;80.25924774;171.85980189;62.20985778;174.06952353;43.14951018;179.39902848;72.18956808;179.39902848;161.81915442;185.27996487;92.99911215;194.8291191;113.12935662;202.22948886;122.08911855;202.22948886;85.18916469;203.8997667;98.15979117;203.8997667;164.75912313;218.72947635;174.5999766;229.25961912;104.23952259;233.85987597;203.60906643;259.52940909;;;;;;;;;;;;;;;;;;
131.079416;157.7894676;121.39970528;160.779436;118.79908168;165.79998728;75.23938512;165.79998728;86.6192348;167.74970624;145.8894932;185.05957672;125.75936872;204.02965336;124.9497312;204.02965336;99.52950904;204.02965336;186.91944688;214.56991592;117.09994104;214.67973112;94.63973768;224.75976816;69.43914592;235.2491164;88.65980088;235.2491164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107.22940434;116.9492655;107.02944834;146.20982676;159.3699309;167.21920368;101.86958376;183.9995112;121.68922248;200.60985612;198.38934474;219.07979184;153.06931734;225.12946062;154.97989692;229.8594198;53.37925398;234.73934598;177.27998982;234.73934598;132.99973362;248.60929392;98.10941118;248.60929392;128.98961604;254.70995148;218.74986444;267.30917904;105.76972554;267.89904924;123.97971846;321.179325;;;;;;;;;;;;;;;;;;;;;;;;;;
85.29918291;99.70911858;88.30970703;129.17967093;66.17955612;129.29961213;115.75925016;141.23975859;139.27971948;145.28977311;108.39985803;149.88951813;172.46944854;177.35905146;168.67930662;177.47999217;96.71958417;181.73990379;76.09969287;182.31961959;182.19967839;193.80998655;186.04979091;199.14936897;116.92967637;200.10989808;141.54960669;200.10989808;57.88962018;202.94950599;107.88910842;207.38932941;112.63977945;216.27997086;212.55979464;220.43993148;139.10980278;236.35912725;115.98913746;250.43922462;228.73986252;261.48980718;;;;;;;;;;;;;;;;
143.0197032;173.3399602;124.63973324;176.40994866;113.32982782;198.49927988;125.17920404;207.00993126;176.63972326;207.00993126;179.62979012;215.43966202;142.36934118;215.43966202;119.16909972;219.2399341;203.75912018;219.2399341;105.89911706;222.94929536;98.00985612;223.78947118;168.13906208;227.56976286;124.15920462;239.09945268;143.79993782;239.44910968;148.2995239;239.6698931;121.45985258;239.6698931;;;;;;;;;;;;;;;;;;;;;;;;;;
64.9892875;65.2398007;74.289093;111.0996219;95.2596325;116.269936;66.0191751;127.7398618;110.7894627;153.8598393;120.1996133;163.439981;63.2197895;163.8893142;80.4694127;197.0793309;153.0397068;209.0999881;76.2395172;220.839315;72.3098399;221.5491024;133.4499722;278.4394572;144.1395295;280.2695953;120.3994274;281.8492202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115.25969508;130.33969332;120.04961238;145.17994596;136.7598807;164.9499675;107.88951576;170.019588;121.97956446;176.96921358;108.03935676;180.95997888;100.90992198;201.58908882;106.75971462;207.6496578;81.24978384;212.3197023;96.00912234;212.3197023;87.57906768;214.50937878;92.44989912;217.77990834;84.8999106;221.9494839;213.85906884;223.85945718;177.47967192;252.21936378;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69.83987586;74.91906758;128.40992395;137.91905763;118.21986979;139.4897274;127.0292785;139.76981533;92.14991868;142.79931764;120.15970139;155.07963932;70.96913497;169.66994414;90.459494;173.32989172;72.1993445;179.9391751;57.15971134;180.71906658;48.51954304;198.34976052;181.47916386;258.16981234;159.85993862;259.34954666;168.76930804;265.15914436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116.57970714;140.95996754;137.94981274;152.07959898;127.60963198;155.78946526;151.11973836;156.76926068;157.23972196;179.61952518;118.46952618;182.69945178;166.27915702;184.89925696;118.82934932;190.53980862;169.8494797;193.06953474;149.09934638;196.18933094;143.28934892;198.8296952;163.7494309;201.09927218;170.47941938;202.98909122;59.45952796;228.0092587;163.12945862;228.0092587;74.58904442;230.12932468;189.28989666;232.17961886;101.0893708;239.61928622;232.6092138;239.61928622;82.13934992;240.51934244;81.52934504;275.91956028;61.29951;276.40995636;138.91964076;316.5696077;;;;;;;;;;;;
119.2696602;139.05976612;141.45980464;162.45939448;94.45929936;167.449761;99.3390788;167.449761;142.21996628;174.74950456;162.53909688;186.2595274;154.47919168;198.1899804;172.9890778;202.3594122;162.66960956;206.78986936;184.03981556;209.54956496;77.29937264;221.149253;182.42982708;232.73997452;85.92915;237.90967144;169.04978668;238.74953548;246.66996148;249.66976056;255.18915176;268.67977924;150.73915656;268.67977924;;;;;;;;;;;;;;;;;;;;;;;;
125.3595628;160.8895671;123.01961625;163.48939665;146.22916725;167.74947875;145.59945075;180.61968455;160.3098281;184.2190641;172.93914235;186.46905115;190.52922325;203.01960005;122.67976925;208.7999977;86.3691164;208.7999977;199.85902295;216.58949085;144.42997725;216.58949085;173.9796739;217.7399729;101.62924625;221.45929845;203.88920855;225.10965505;150.35930785;228.2292506;82.78972785;231.1699267;67.56958;243.58933545;91.12997305;244.9597185;239.9099919;254.6593517;117.2092321;268.559094;121.9091162;279.82902025;287.15971995;320.0299217;359.68906705;371.98952935;;;;;;;;;;;;
127.72982376;148.50955152;140.41971108;163.30961592;107.60909148;177.0093666;127.27955988;177.0093666;117.09942156;189.42989076;106.03962864;190.23996816;84.73906584;194.2297236;78.55961652;199.1796444;110.42994996;199.1796444;163.059138;199.1796444;86.94963288;207.23966604;85.92982992;212.79987828;70.29980892;220.05976212;82.75909752;266.89913316;166.43959596;267.35933664;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81.45929442;88.5898692;49.38920196;119.7792612;93.86907366;134.8491357;124.67959452;154.44946932;104.2695363;156.49977198;163.2894627;163.5493743;117.16914894;163.5493743;96.25926072;166.07951376;105.1192473;185.96974878;108.99992742;192.8494089;173.14910928;196.77907236;156.36981618;197.54981022;102.21923364;198.03964362;90.6591654;214.64999418;88.05904974;220.41903204;176.12909574;227.76953202;153.90965292;239.40957306;220.8798753;253.24986576;;;;;;;;;;;;;;;;;;;;;;
88.12967436;98.5491234;99.97994916;108.09928584;109.46916162;139.38960672;128.9791503;153.2492325;75.71985876;159.219333;57.22903368;172.09976238;118.66961106;184.41965178;145.68943662;184.68943038;136.60988796;193.93983882;66.97903212;209.82979836;150.57942354;215.55909648;95.61952764;228.82920606;144.11972484;237.04945992;49.0697298;237.6599589;110.6292096;260.12951874;;;;;;;;;;;;;;;;;;;;;;;;;;;;
