104.9793604;139.9691496;114.68936416;167.779112;143.64949784;212.67976024;113.49922168;228.26952752;202.85983568;262.72969832;116.50905304;266.12924888;190.65962616;281.97982824;165.31988392;358.83944944;;;;;;;;;;;;;;;;;;;;;;
112.80911313;133.48983654;142.52936389;180.81946551;131.4196701;199.37916579;190.34961034;220.83969178;126.06974575;222.39929694;70.00971833;222.57978833;177.4399886;222.57978833;153.81954907;234.10929911;135.0594136;238.11999729;225.92934954;241.4994742;203.37989207;242.87958516;186.04972706;248.84976169;190.43935744;253.95936325;219.42966512;280.3599685;181.80967518;297.54952972;152.9290584;299.71941516;;;;;;
115.71937693;216.18962425;123.85968741;216.18962425;160.12931514;231.68989958;157.22918004;234.35981777;227.15931052;238.78974922;139.54931864;238.96913902;238.78974922;239.43953894;171.55943523;245.43913114;185.51994811;250.76999803;131.93920468;285.03942949;118.54974933;298.84945426;132.58999101;310.48985906;;;;;;;;;;;;;;
94.6094066;125.2096303;122.34991775;154.56941245;93.7897756;154.56941245;143.0196122;156.709449;170.3892903;183.1795321;136.20967805;204.5699021;137.7399891;211.12994875;178.459657;217.27918035;146.9698338;222.319911;214.8592698;222.639767;124.9997248;222.639767;100.71965575;222.639767;133.8697315;224.29902;107.9793874;245.4195115;95.0292176;278.56958725;;;;;;;;
118.40909696;169.85962752;116.32976256;172.9096512;112.47999488;172.9096512;153.15997312;179.39957376;94.3797888;189.7992448;178.88973696;197.21986944;175.20991488;203.2299456;206.87977728;223.32951168;132.44960256;232.84946432;242.41940096;252.5791488;93.919936;284.209024;295.41943552;347.12988288;;;;;;;;;;;;;;
63.919219;80.4894623;158.4393395;167.52969545;130.9594702;173.52998975;115.909781;184.53952075;130.12925965;221.249613;108.2890276;221.249613;115.42923795;224.33967465;139.8590076;244.2597326;127.239008;248.5996058;159.39942655;251.1391909;205.70939025;264.66932505;144.19987985;341.7290487;;;;;;;;;;;;;;
147.1991488;159.1897428;186.5698472;207.5296652;120.1796112;231.8094944;208.9799228;236.4898712;217.2999268;236.9992592;184.2995748;243.8899804;157.0093624;258.1898;110.2795056;258.1898;251.0393908;306.9092664;218.7991256;316.31996;182.0293024;372.7791276;241.75954;374.1394932;;;;;;;;;;;;;;
125.01974395;132.62998594;131.44927418;132.74984007;111.84965707;164.19916757;95.33950303;191.91914962;179.39984095;222.8593447;89.66970931;241.6794147;129.55934294;254.70983685;227.87935074;264.28925248;134.51991718;272.86922334;120.85951795;274.21931573;124.5591475;279.46912473;113.32950889;293.65945751;275.1593287;297.47993172;114.50923012;306.23918851;;;;;;;;;;
84.5197441;129.2392911;124.3598872;152.4599009;117.68990385;163.3691535;132.72957285;163.3691535;122.49940225;200.32919;161.5995457;204.90999755;99.5194671;205.56910655;207.2298615;256.3195009;221.1690182;270.07989925;;;;;;;;;;;;;;;;;;;;
102.5292968;119.6990388;140.9496764;144.2199156;163.5297116;200.3396266;173.9597628;212.639513;207.7597954;214.779567;217.629685;219.759877;138.8392084;222.619857;130.119228;304.849213;229.8891372;370.199756;;;;;;;;;;;;;;;;;;;;
