196.05937662;280.96906482;274.27996728;349.47912744;195.3991566;358.22978946;381.199653;395.35992414;266.19951348;448.7098968;;;;;;;;;;;;;;
173.4398583;182.21956242;157.79939715;223.47940668;182.61963261;235.83988791;220.25998329;330.98908749;201.77932161;348.92970405;;;;;;;;;;;;;;
232.64921008;257.96928032;191.57992904;287.23941248;156.85944328;325.44966528;213.79926808;326.78914264;139.2295716;329.31980152;204.20914944;401.22980248;;;;;;;;;;;;
121.66905575;138.0897573;124.57952144;219.86954693;112.24925811;226.18904418;233.85936519;251.97958687;260.73995871;283.93975731;;;;;;;;;;;;;;
257.39960256;300.01977152;253.80962068;317.62996652;329.38908056;330.63902972;402.55956568;423.53992736;396.51964348;499.679916;;;;;;;;;;;;;;
144.55906782;158.75989302;137.27991048;213.16939686;136.52938008;215.1899037;81.62906886;233.4692691;268.3096803;275.8791744;313.70985672;340.4297265;;;;;;;;;;;;
95.37979404;152.60943945;128.9492517;217.39953447;174.70997121;249.52923408;114.78950154;251.47904976;;;;;;;;;;;;;;;;
199.2898523;231.8094614;263.83978104;309.47999588;261.59924714;309.47999588;253.13914802;309.47999588;262.50918826;346.05904058;;;;;;;;;;;;;;
165.69942375;188.71937421;158.20985937;285.01986384;236.68966722;285.01986384;231.07992996;305.06937018;107.54970825;306.41975232;;;;;;;;;;;;;;
127.01964536;167.02968872;141.69951088;226.74935232;157.73941256;240.94943832;98.9198312;243.06978624;192.79999488;336.86965624;;;;;;;;;;;;;;
238.14977091;262.63956231;222.39978627;262.63956231;196.39955859;308.30933685;252.22990647;354.02992422;153.64903095;354.02992422;362.74980438;363.43926474;290.5099014;366.16920894;348.33988359;372.83963829;227.59963254;415.23945777;;;;;;
124.7693904;152.03933508;165.22998048;190.83991176;95.6793951;190.83991176;232.45952916;249.17993958;200.12902866;249.17993958;158.57998668;278.17947906;278.5393143;316.30909224;208.10902122;316.30909224;132.91936038;326.07931482;255.1798443;341.32956966;;;;
176.94951096;186.8292153;66.43948812;247.24936692;160.0893744;250.6191963;229.2792747;250.88994156;148.31944854;278.50995432;183.60924492;300.57918972;;;;;;;;;;;;
231.34970064;243.21979968;180.46961592;286.469958;211.72946412;299.03946696;290.07927084;299.03946696;249.84929172;303.00941304;208.57913904;307.879452;112.36954236;339.819834;318.67957308;355.18996308;;;;;;;;
216.73908473;219.50978189;239.82922726;277.2596267;139.77927285;312.18920208;274.11910344;419.90954971;;;;;;;;;;;;;;;;
