100.44969708;157.90902318;123.9493239;180.27944328;199.27914156;200.96996958;195.77919714;214.32959838;207.52950756;242.99912322;250.9999902;261.43918824;103.74984348;283.12969866;250.89959418;297.82926642;235.39984032;324.56939844;308.4294957;337.08908034;253.5098907;346.56904908;;;;;;;;;;;;;;
89.32952522;112.2591357;124.66953302;154.91950244;164.51905748;168.20965948;148.69934188;168.38920228;121.49960514;188.23965374;105.91927994;254.65951768;197.74943738;260.53954438;221.71939864;278.51975834;71.39918426;317.65909128;;;;;;;;;;;;;;;;;;
120.57958836;222.89954192;186.93926114;226.18947612;130.58938816;229.34941292;182.91934154;231.98936012;209.54980892;232.65934672;199.09901794;232.65934672;145.12909736;248.14903692;212.05975872;249.14901692;189.42921134;266.8196635;159.52980934;271.7695645;218.08963812;293.3491329;194.73910514;296.7390651;;;;;;;;;;;;
113.9990981;162.6996118;194.0197012;240.7992574;196.2190728;276.4791719;148.3697678;276.4791719;184.9697461;279.9698261;102.5591725;297.6097044;176.4496759;314.2995819;152.7695089;329.7899836;161.689737;330.4595745;179.2298253;351.869519;175.849938;360.8396421;380.229837;394.859051;;;;;;;;;;;;
125.639664;181.37989584;240.7793704;241.95980352;238.27957088;254.89958944;209.9791616;254.89958944;139.39905632;257.95912016;84.759296;269.41961648;127.32985232;274.01940752;172.41919904;274.09936912;126.5092464;296.43964064;254.71967584;296.78947264;149.39925392;296.78947264;288.69935776;308.61979136;231.46984112;314.2390928;152.99952496;357.23944272;121.76952256;362.54989248;214.02921664;380.28937344;;;;
124.21923318;151.70968953;157.77919206;188.86934025;176.80997439;199.14976548;195.74917164;203.98983786;179.36937918;209.57951421;164.58933915;209.96974629;120.14967006;209.96974629;162.96967692;225.01956411;140.37902235;235.88931942;121.27955121;246.47934204;128.41920549;246.47934204;148.0890924;270.94948173;170.53938288;278.69937138;;;;;;;;;;
147.18905108;147.40907205;151.40927231;170.20961619;125.16903382;175.2999656;95.21930151;203.65977262;86.78981032;211.54966487;114.46964303;211.54966487;175.96998421;224.63941923;74.52936577;241.52926428;245.77935261;267.75954707;308.94926468;366.36976;;;;;;;;;;;;;;;;
167.229486;214.59957435;138.02994513;220.96960596;267.30967203;274.1390379;159.49934775;274.1390379;103.56993333;274.72961052;141.3894483;304.30994148;117.79935309;309.17968002;;;;;;;;;;;;;;;;;;;;;;
105.13906512;135.32940204;149.38906224;163.72952154;133.15985952;202.45910688;186.1993611;210.71952672;122.0392299;213.18957354;155.14987746;268.45970376;191.33946252;279.19903776;210.01999212;282.86913126;106.79922822;300.74962974;;;;;;;;;;;;;;;;;;
102.25909764;127.63905924;90.86904176;145.62950136;140.80990252;174.90923772;173.03966036;175.01997576;117.03913424;176.33985348;98.35932288;182.64992648;98.59975412;200.8099674;157.21908524;214.93954272;138.13922024;215.14904712;103.7595482;236.43968236;139.5598596;236.9095708;201.0593774;258.1792556;177.30955956;267.46927928;162.8497654;285.92960984;;;;;;;;
68.7092142;72.50927244;142.3696923;174.70944414;107.5292823;174.70944414;178.87949772;197.16924084;168.63936144;199.4392653;105.51933414;230.45998866;235.40928972;292.57994898;;;;;;;;;;;;;;;;;;;;;;
123.94962144;128.91943872;107.05943808;156.3698592;89.69955552;182.41917696;151.99965792;192.54968928;97.43959872;203.6295936;161.00988768;211.7993616;182.69999712;219.0796992;174.07951776;236.23970976;129.64997088;258.6293712;144.46948032;275.50956096;251.47994976;299.15941536;;;;;;;;;;;;;;
131.46917475;149.0598051;126.63959325;181.14913785;129.69965592;183.64956654;134.55911112;198.52965651;167.31960633;229.81936989;96.06983604;255.76965729;79.83945483;256.14905328;266.42958924;286.45990509;171.66921705;288.92946429;224.50981761;290.75972631;119.50973685;307.29979821;;;;;;;;;;;;;;
145.72957824;208.25988192;138.5394192;226.7397648;174.5897184;233.66922336;205.95934944;233.66922336;146.40919056;252.8595648;238.33994112;294.28905024;;;;;;;;;;;;;;;;;;;;;;;;
120.6191283;145.62933345;94.5691203;168.9095304;80.7190662;168.9095304;144.9091626;177.3997554;174.76978335;198.5494053;184.2199032;211.9899309;144.9291396;211.9899309;155.2392693;235.45990935;217.2798405;250.6394328;231.7491816;250.6394328;207.1694808;283.9390941;162.49990995;302.13913995;249.87930795;309.00923025;;;;;;;;;;
138.92940171;139.14916191;135.06961347;149.70963843;136.83968199;151.59957615;79.75996677;169.50903354;115.12937205;173.56960269;172.51974828;173.87926479;106.26904035;173.87926479;131.48952003;178.26947424;105.65970525;193.65968061;192.889521;204.86944863;182.85946569;205.86935754;104.26922253;246.51999999;94.51986093;246.51999999;;;;;;;;;;
92.77963462;151.2192352;198.89985095;207.77958511;147.26991149;228.62917694;152.14936937;244.06980379;226.5990667;253.29921245;177.04919098;261.50956971;198.36934478;263.60961485;144.67932298;276.02905402;138.14940146;309.52986926;;;;;;;;;;;;;;;;;;
53.03955411;165.4296372;101.75960097;197.2791369;198.75925476;200.20941072;176.90903982;235.12900644;212.9092614;236.81985633;136.77906969;272.36965068;130.69980018;289.05942771;231.74930412;290.47962177;114.48941355;301.08913056;197.349048;314.6798484;150.1890174;332.72989569;;;;;;;;;;;;;;
65.3398167;71.1597189;106.4699169;107.3392137;97.1299608;107.3392137;44.5295292;111.8990343;78.8498055;111.8990343;139.0496058;141.669459;131.6496171;213.2199627;259.7093973;272.7398772;;;;;;;;;;;;;;;;;;;;
39.32968788;48.98982088;97.099275;223.0494833;214.18904997;223.0494833;128.5295634;248.29927836;183.77954882;251.23914564;219.09978356;262.24970548;234.68944562;286.0295669;217.50934723;292.23993694;297.79999081;323.30971316;;;;;;;;;;;;;;;;;;
124.54975449;142.86957129;118.26981729;148.19951799;116.80983189;158.62941369;79.6292037;162.29937699;169.62930369;178.11921879;121.80978189;182.60917389;141.31958679;186.25913739;158.85941139;221.10978888;122.22977769;224.32975668;190.82909169;233.17966818;119.09980899;256.07943918;220.99978998;304.60995387;99.0290097;316.81983177;;;;;;;;;;
155.29906285;217.08953295;237.27924;240.3490901;224.73919195;245.46916865;242.21956155;249.66949055;227.18987905;258.53949985;144.95904075;285.37921725;238.2998603;293.2196184;152.35903725;297.5996973;237.399078;308.78957055;211.9394949;309.7892192;;;;;;;;;;;;;;;;
98.01945034;102.38944501;138.97902747;154.55944315;134.2591133;157.88967702;131.6297182;168.29928226;127.81959473;182.30905927;78.88985116;201.65960762;162.79954749;230.94986931;234.25910801;277.85907771;186.88900564;277.85907771;182.74995784;283.55976625;152.17999055;283.55976625;182.18908687;291.72988669;296.26984226;349.8695115;;;;;;;;;;
168.50939765;168.69927415;154.8292955;189.40980355;213.6990053;227.7698533;163.3497536;231.269577;207.96973175;238.1491024;78.069222;242.16948745;143.50965805;242.16948745;;;;;;;;;;;;;;;;;;;;;;
102.779157;119.5191335;135.069467;198.5794083;188.1195472;210.9996811;145.9691961;229.6890726;116.3690788;233.9298;156.9598979;250.0699565;119.5491245;285.8392225;;;;;;;;;;;;;;;;;;;;;;
106.21961042;126.01991248;109.73970854;157.7397745;82.57938304;157.7397745;128.46958894;178.68945556;115.45961812;214.3092105;165.92934974;234.41934516;239.27971914;240.28917374;150.37975106;240.28917374;222.3398716;257.07910228;112.239358;273.26935482;91.11976874;273.26935482;104.03978816;285.34982784;156.27956344;305.5499139;239.74946534;310.20939642;;;;;;;;
