41.28992829;63.55981749;83.01907935;86.11953396;92.76962565;102.06999351;87.97900995;102.06999351;76.52933883;125.51911119;69.4390284;139.34915061;135.91902993;141.13990467;71.7596385;148.4891673;66.01986339;153.66920727;64.4292993;155.7298692;54.03934026;156.84933948;41.33972679;157.14912645;135.56944446;183.98952198;89.2090329;185.67968307;108.62945193;194.30976312;174.76982769;196.73992992;75.56922375;226.33916235;227.4895077;237.97906374;62.45927064;248.09911491;101.19951573;265.24971831;;;;;;;;;;;;;;;;;;;;;;
121.33932338;132.72980736;91.12986578;133.28924176;120.69996978;139.81963939;116.26944913;143.79961555;86.46957743;156.05922083;146.73964312;162.28992146;75.28988034;165.55961573;152.92938516;165.61955513;164.74943484;165.61955513;85.51953794;168.9491888;71.70950018;177.90913011;68.36987661;178.0599776;62.78951847;180.93906678;151.56975977;181.55943957;96.15978043;196.08974912;199.04975649;204.31942874;129.57999189;204.47926714;187.9599685;206.43928552;76.56958653;207.10960781;164.47970754;222.52901846;197.54927351;224.01951154;171.93916587;228.1593261;228.67979989;323.93949033;;;;;;;;;;;;;;;;
103.39938476;106.47983018;119.03956902;122.88987584;125.66937544;128.85980106;118.25970942;138.51906208;120.96922162;144.99989532;104.95910396;147.84938232;131.70928806;166.19907878;110.31913898;175.13946922;112.7397032;176.85915962;91.49952712;183.14902724;162.19979878;186.64939706;153.50936334;186.64939706;85.1596685;194.21903428;101.65969796;197.4594509;101.17978436;198.8791953;175.44941342;198.9291863;72.34997466;199.2291323;91.37954872;205.98991514;113.2596096;224.4995828;61.74988302;226.4492318;116.81996862;227.3490698;111.7998724;245.26984348;221.93904378;267.07991696;159.00937316;284.07985642;;;;;;;;;;;;;;
78.60984436;87.70970236;72.19916844;102.6991078;79.82912588;132.75946932;149.28938624;152.42908588;122.78940632;153.4693538;72.51940388;170.92914692;69.59949316;183.22937028;182.89918964;183.3795428;87.36957652;190.10945964;141.21985096;197.0193846;170.50945948;202.4494638;152.80998704;206.52997936;104.4395178;207.62991848;61.17988684;209.02920812;184.3690902;213.02916756;83.31989108;232.90962236;193.3794414;249.45942968;77.34978752;263.97942168;166.85957108;266.28969164;163.3399648;266.51942576;191.21934396;267.22951304;119.56915056;275.8699028;;;;;;;;;;;;;;;;;;
94.67958426;109.55928963;85.84991292;117.79925007;116.52987237;123.9892155;98.40975558;124.81980831;95.41922166;150.69912123;119.69931858;150.80906733;98.34978498;153.75962085;91.46915814;158.41933647;110.16999024;163.6897527;75.39903636;163.6897527;121.26954879;167.87969862;88.89941793;167.87969862;135.97933746;168.45941442;61.8596739;175.79981586;104.44979451;176.57943366;87.46911912;185.5290462;52.09945875;205.9590306;144.329244;214.39989255;184.8293892;214.39989255;88.05982953;226.2590787;61.6797621;233.33960754;123.8892645;239.37964647;229.43951952;276.42948315;;;;;;;;;;;;;;;;
112.51978509;128.21905837;106.56960864;140.69994066;82.62901624;142.42953855;138.20995918;149.76958829;83.17956993;158.28968142;112.0691504;158.28968142;111.609523;159.69953851;127.54960107;160.9795009;121.68935172;160.9795009;121.07984582;174.26972709;119.49912724;177.84982486;119.39920824;177.84982486;114.02956118;201.27983117;162.83999268;202.30999606;111.5195959;205.52938624;167.71903745;205.52938624;162.84998458;213.09924968;55.65987895;217.56962574;110.85913131;227.99917096;83.73911633;234.36900721;82.43917014;235.4391397;69.24986214;245.72979751;127.93928517;251.34924207;240.06938616;255.45990973;95.24978513;263.05974887;;;;;;;;;;;;
90.4399084;104.189158;73.1493672;120.2899372;84.2091548;123.2693412;96.5096942;127.879419;68.5592854;133.7292488;88.5192926;141.3197304;87.5794806;155.4499038;150.539886;158.8092318;141.9296084;158.9891958;104.249146;168.3893154;99.0691822;170.4798972;138.0793786;170.4798972;99.2591442;176.599673;129.899015;184.0091908;108.9692018;184.0091908;63.4593056;189.3191286;103.399316;189.3191286;57.0895798;190.5598804;72.0095952;199.2391442;139.0691806;199.3491222;137.3195306;199.3491222;101.559684;200.279936;84.0591848;204.119168;171.8596212;210.2299456;87.5194926;254.859018;;;;;;;;;;;;
130.32962972;142.67919352;103.1695854;148.6795522;119.00961272;155.17969088;134.79966204;155.17969088;143.83968268;156.53909248;130.35961652;168.91964264;144.41942748;172.5790318;149.259297;177.25997128;171.5894674;183.5292116;154.96978328;183.7791016;91.609674;184.88961276;154.54996808;186.51989512;102.6698054;188.63996188;150.37980376;188.63996188;100.10993224;193.7497126;118.65976672;197.51905336;98.07982588;209.70968712;126.369373;221.36955452;88.06923248;228.099592;108.95903692;234.87960748;244.06956212;267.73914292;;;;;;;;;;;;;;;;;;;;
64.34948286;81.50954448;99.76998096;154.57922376;149.84950734;155.90905122;128.82965394;164.55941424;125.7799296;173.69960868;90.1698837;173.69960868;118.50927504;173.87918028;94.24915188;180.04945998;119.39915208;181.15981104;123.61908468;188.6299896;111.59975892;189.52984284;89.10941364;196.60995198;148.9895589;196.65983298;78.98955636;196.65983298;188.9093232;206.20905162;131.20997526;206.89940466;100.27976478;206.89940466;96.469854;211.46950188;160.95900366;215.72933928;95.84933436;215.76924408;181.99980708;215.76924408;119.5797213;230.5599582;217.14995016;342.76926294;;;;;;;;;;;;;;;;
64.79918118;95.21954082;89.84967228;144.03958254;100.8098181;144.03958254;69.20933274;148.36967532;145.98965628;150.9898707;79.1494704;153.08918982;73.11936402;153.38965734;138.85948296;158.13981162;99.04951332;161.2690227;104.92938594;179.65980936;88.0794837;182.0694798;129.63987432;183.15966294;130.35941496;183.15966294;120.7998036;187.44923214;111.65926536;191.47984578;107.2095786;192.09956004;107.50905774;194.03974998;114.97923378;207.30973986;138.63907422;239.9193612;;;;;;;;;;;;;;;;;;;;;;;;
77.15929988;110.71966372;92.61929979;119.42907308;100.07937591;130.58925116;91.22926688;131.01933313;81.51999178;132.65983141;83.63946766;147.23970998;129.13934605;157.68940462;72.42939608;170.04902244;74.55984853;174.46958654;52.62965954;174.46958654;173.3699338;178.2994116;48.11928714;179.75929541;162.14988352;179.75929541;144.93961963;182.15917276;164.45995257;186.82920436;43.81946531;213.66991162;76.52964391;231.39906791;174.58933094;235.90944031;80.15989497;240.78902461;;;;;;;;;;;;;;;;;;;;;;;;
76.97983084;81.09996543;87.33965482;121.77942095;35.70949943;144.5096466;145.0195395;145.8293694;104.10913249;145.9993337;69.65936846;148.55979589;69.97930126;148.55979589;126.44944004;150.98928559;112.08945627;152.17903569;120.10977165;159.09958207;123.94996504;160.94919357;78.82944234;160.94919357;119.06999005;160.94919357;39.26975162;162.93977546;43.61983791;184.22930372;170.31922545;184.22930372;88.09949522;190.24903931;187.20967771;210.41980256;183.37948222;233.50995261;49.4996029;239.1297722;155.29938028;245.02953299;180.63905783;245.02953299;;;;;;;;;;;;;;;;;;
