5.6196066;6.2295639;6.1795674;6.2295639;9.2493525;16.94981343;11.499195;17.25979173;18.29971893;25.07924433;20.26958103;27.59906793;17.71975953;36.21946446;21.18951663;41.46909696;43.00998909;44.97985119;15.62990583;48.25962159;4.1597088;51.90936609;6.7495275;59.85980952;17.17979733;63.62954562;53.87922819;81.54929115;3.4197606;;;;;;;;;;;;;;;;;;
5.11997743;9.76923275;7.95930124;18.95980711;19.86927021;22.93945773;15.11907448;23.27925713;9.97910885;26.59929715;25.82975145;28.39923456;30.59993538;31.16959908;9.63930945;31.74925688;2.04978991;33.26935949;12.66952057;34.7095093;3.18911731;35.0593028;6.27929303;37.33995642;28.19935256;37.66976172;4.48934972;38.57922482;26.80917325;41.19967784;10.18998436;71.93953062;1.499115;;;;;;;;;;;;;;
10.24918062;11.34966315;3.56932163;14.24929968;9.94932162;25.98977906;19.60977907;26.76941246;15.03992791;28.40964119;3.08954723;34.26988558;3.74923703;35.17945788;9.44955662;41.51947667;10.45908192;42.10919937;42.23913827;42.9897853;30.51964902;45.03982133;19.95961457;50.04946569;11.56955975;50.28935289;11.29968665;53.31992785;23.1191289;56.97920718;19.01905684;57.31904738;4.24900203;64.2397931;47.75954246;69.41935756;45.21973673;73.74932152;47.06986676;77.31964268;2.14998903;;;;;;
4.059594;10.7599239;7.49925;11.4098589;10.7299269;15.4294569;8.809119;16.7693229;27.8192178;28.8291168;6.249375;35.2894707;5.239476;37.8292167;8.089191;42.1097886;3.189681;48.7891206;9.249075;71.2498743;27.3492648;84.7895202;2.189781;;;;;;;;;;;;;;;;;;;;;;;;
6.73971921;18.67945023;3.499335;20.49910443;2.1795858;32.62979916;9.27923661;36.47906766;7.67954061;38.09975967;6.76971351;38.81962287;22.88965014;41.91903387;27.99967905;44.06962518;11.71977282;46.04924898;1.8496485;46.58914638;33.16969656;50.22945459;1.1597796;52.09909929;47.58995619;53.9997381;10.11907701;72.66919023;1.1297853;;;;;;;;;;;;;;;;;;
6.3895003;13.93900214;7.25975124;18.2992491;7.89920084;20.49935538;4.49912742;21.60939992;6.8391133;22.41970246;5.9598701;23.2699706;14.64939068;29.7793677;1.65957154;30.0391441;8.01909764;31.43993838;2.49984828;35.669298;3.22922048;36.64945434;1.39979514;37.15901574;26.59910508;41.1595723;1.19996714;42.85910944;18.60998164;43.23978178;7.70936424;43.45959258;19.89987138;43.80929158;1.049097;;;;;;;;;;;;
3.8197287;8.0396955;3.3795666;17.5296303;5.2290459;17.8899444;9.2394117;19.5697467;8.3690685;21.35934;10.57986;21.5998821;4.6990548;22.7297313;3.6390726;28.3590153;26.8099641;29.3491305;15.6392289;31.819428;3.0691575;37.009548;21.149739;45.9694917;13.0990644;50.8292406;5.0593689;53.7496812;21.519036;68.409774;51.3791937;94.4092809;1.0799442;;;;;;;;;;;;;;
8.36940468;15.76911006;19.73987874;19.88983224;18.01941225;20.72957184;14.57947896;25.65904323;21.08946024;29.82974991;12.88900317;33.8794941;8.79927138;35.70992649;3.26998599;38.64901509;6.22906839;40.25951568;5.49929469;41.14923978;14.46951306;41.41915608;11.31948987;45.27995886;3.0190638;47.78918076;2.7191568;57.68911083;10.94960457;59.47955562;2.1793242;62.02976481;5.76921099;64.7499213;1.6494885;;;;;;;;;;;;
15.4698096;17.0591736;36.4394184;39.90903;15.0799656;43.4995932;20.0599728;46.0795608;11.9392224;50.869644;17.0191896;51.999192;32.1091512;52.199112;50.389836;54.4492116;18.4995972;55.0599672;3.2496996;59.9899944;2.5399836;60.0099864;10.8896424;64.669122;63.379638;68.9793972;39.379242;80.4298152;8.6695308;82.3490472;76.309464;97.9897884;113.109738;123.3496404;1.239504;;;;;;;;;;;;
2.149828;5.8795296;6.0695144;25.61995024;10.0091992;37.18902464;3.099752;37.48900064;2.4098072;42.49959976;10.8291336;43.49951976;23.91908632;43.76949816;18.42952552;43.77949736;11.7890568;52.17982528;31.65946704;53.11975008;2.6897848;56.78945648;9.0192784;82.25941872;97.69918344;101.59987136;1.4298856;;;;;;;;;;;;;;;;;;;;
