72.82970255;79.20936254;76.80986654;79.20936254;106.76957368;109.17906758;91.63975161;113.15923157;53.23981729;119.23995435;102.49947059;121.37950495;100.78982969;121.65944615;101.69963859;121.69943775;91.48978311;122.17933695;112.80930507;126.99932454;98.2193696;126.99932454;126.21948834;129.06988963;93.49936101;129.38982243;113.83908877;131.34941083;72.87969205;131.34941083;126.70938544;132.59914833;101.33971419;135.67950132;88.76935452;135.67950132;41.80921822;138.00901202;130.44959983;141.72923061;44.74960061;143.4798629;75.11922165;147.3090586;56.92904239;148.08989459;80.87901184;148.33984209;53.90967659;148.33984209;57.79985948;149.88951659;62.03996887;150.46939479;92.85949541;151.91909029;86.30987112;152.93987588;66.77997326;154.44955878;86.48983332;154.78948738;55.05943509;158.42972277;67.98971916;160.25933847;78.84943814;160.25933847;37.99901853;167.42983235;95.9398484;170.33922125;66.69999006;174.09943144;166.17909506;181.36990432;;;;;;;;;;;;;;;;;;;;;;;;
104.3992236;105.8596392;104.9190156;113.919414;112.859838;129.4491996;111.0595584;129.4491996;125.459796;130.5597552;127.4799876;130.5597552;100.349844;133.9993788;135.5297664;135.8596344;96.4094208;137.4090144;58.9294188;140.6697096;89.18931;141.6893016;120.1999008;141.6893016;61.2694824;141.6893016;118.3896252;142.4699892;111.4693944;144.7890612;69.0093852;144.7890612;109.6491228;148.7294844;100.4598;155.5697472;144.1093332;155.5697472;103.2096996;155.7396792;70.5597648;159.0493548;132.8598348;159.5491548;141.5593536;161.6293224;119.7690732;162.1791024;89.38923;162.899814;99.3992244;164.90901;103.8794316;165.7196856;104.4991836;165.8296416;152.5699476;165.8296416;79.5991476;167.2990536;115.3698336;180.5397552;166.8692256;182.4799788;96.8892288;182.4799788;58.8494508;187.99977;113.299662;188.269662;106.1795112;189.369222;85.0099824;201.049548;196.6892928;210.2998464;138.289662;219.4891692;;;;;;;;;;;;;;;;;;;;;;
58.45970778;88.1497209;67.799791;91.03958082;81.0499786;91.03958082;58.15992978;100.22977504;53.60929974;114.56915604;65.30963508;116.45975596;98.41911592;121.38910554;56.50915226;121.38910554;67.48902114;121.8397718;63.45900556;122.1895128;111.15968092;125.99969118;78.69971908;125.99969118;62.26988616;125.99969118;75.3092299;126.06963938;70.11907346;133.16938168;56.60907826;133.16938168;129.5190849;133.16938168;92.71933688;133.87985554;64.19945722;133.94980374;58.05900452;139.65957538;87.8899133;140.82970884;73.37965884;146.20972468;63.87969402;148.5799694;103.46937596;152.99969638;66.50974634;155.00920824;81.7794384;155.6797117;98.39913072;164.65906206;115.1297409;169.1397439;96.07984826;173.61942648;92.30964028;184.07968016;54.9692926;184.43941376;62.65959756;190.159178;141.30935364;195.29937144;157.07967496;195.58915684;53.38946254;197.56969016;187.02949568;198.18923136;180.81909478;206.32920332;75.67995536;223.2896433;;;;;;;;;;;;;;;;;;;;;;;;
63.82950862;77.64902066;60.4691136;78.76981888;83.5499583;109.21933698;99.48908874;118.00975442;93.63914192;121.82906682;120.13937102;131.47932946;84.3098215;131.80927006;77.08912146;133.67993328;123.96968144;135.17966328;112.6397212;140.1697649;133.44997468;140.1697649;90.34973412;141.1295921;81.00941568;142.0694229;123.47976964;142.0694229;88.1491303;142.7992915;75.31944006;143.0892393;85.4696127;143.1892213;129.52968046;143.1892213;114.1594476;143.4691709;115.3992244;143.6091457;92.28938492;143.6091457;69.79943384;144.68995112;110.65907778;144.68995112;120.88923602;150.51990154;67.31988024;150.51990154;107.31967898;151.31975754;86.8893571;158.14952796;132.61912426;160.07918056;124.43959684;160.07918056;107.93956738;160.07918056;46.34965556;161.17998238;80.41952188;162.82968538;141.0895993;163.84950178;144.2890233;164.43939558;134.23983248;165.86913818;78.98977928;166.47902838;68.99957784;166.47902838;153.65933634;175.50940262;116.94994522;176.52921902;54.23923518;181.08939804;149.62906192;182.58912804;71.13919264;182.87907584;158.78941276;184.39980206;;;;;;;;;;;;;;
74.49958824;77.34925016;72.489648;81.31920664;62.7494756;86.19977688;68.13927064;107.43944344;80.48946976;110.00953096;59.81993528;119.01981448;105.7090776;125.95925048;97.88998072;128.3595964;61.41950024;128.3595964;80.00920088;128.81989568;92.3494152;128.91974368;108.25919552;129.08948528;77.02973656;133.23916816;129.45992136;133.23916816;113.78977624;137.26903344;93.42977056;139.65939456;59.7190888;139.98989144;120.71922744;140.49911624;123.29929976;145.91986416;63.71999816;149.06907008;67.04992896;155.92962616;127.13945384;155.92962616;54.12959776;156.93908944;110.72943504;157.20967752;80.11903368;157.20967752;101.65924272;163.25946784;99.0092768;163.25946784;122.66925888;164.5894432;89.1592716;167.7396476;59.1799096;169.41909096;123.13954296;169.41909096;48.72981792;174.03905792;59.4894384;177.01952072;88.41939792;179.56963864;37.95921416;179.69944104;52.8295768;182.98943264;53.42966328;183.80918472;125.65970648;189.15904056;155.54920528;246.599598;81.13948024;249.669924;;;;;;;;;;;;;;;;;;;;
90.05911072;103.36952032;90.2699588;118.189842;84.93979928;118.189842;110.03971432;118.189842;92.60927328;118.2198204;77.3892396;121.72929176;85.31952568;121.81922696;75.82936352;125.3197048;119.03923;131.41930992;90.07909632;131.41930992;108.04914856;131.879978;95.45921984;134.26925648;71.41954088;134.85983096;134.40915568;136.42969984;66.31921576;136.95931824;95.16942864;139.2096968;85.24957608;140.049092;65.20901568;140.049092;75.39967312;142.13958576;88.48924184;142.94900256;62.5199532;142.94900256;56.6791616;142.94900256;60.68927224;143.76941144;64.49952688;143.77940424;126.52983288;143.77940424;139.6593728;144.72971952;72.34987056;144.72971952;73.80981864;144.72971952;60.68927224;145.9298548;112.52992008;146.4494804;59.89984104;146.4494804;128.51939936;149.17951336;84.2792752;151.09913024;92.76915808;153.3195304;71.49948328;153.3195304;53.59938064;156.10952016;138.39928072;159.20928672;120.78996856;159.20928672;70.0595208;162.70976456;123.00936944;162.70976456;129.55964984;162.70976456;76.56983;167.8990256;75.78939232;168.00994568;142.71916816;168.28974408;53.54941664;179.37975352;70.94987928;187.03923472;155.42901048;194.9695208;151.70969032;194.9695208;128.17964416;198.00933056;;
112.0993496;115.4891892;94.14967464;117.29943344;105.539336;126.05909848;104.22933024;126.05909848;119.25944968;126.05909848;79.4390688;130.31961264;120.91992192;132.29959848;78.63928632;132.60912728;119.25944968;132.71995856;73.18958248;132.86973056;109.62911008;135.34995488;98.9194136;135.34995488;58.04963024;137.91904392;58.09955424;139.63942496;97.71924064;143.09915816;143.00929496;143.17903656;75.19952272;143.17903656;93.14919768;147.14999152;115.099782;147.8898652;86.0090672;150.64966392;136.75980864;151.76995848;102.61978048;155.48929648;78.37968152;159.60902496;136.78976304;159.93952184;65.9296344;164.6593368;108.10942352;168.92983576;95.22903152;169.62977024;70.85913016;172.57928016;56.1195684;181.2590668;139.68934896;189.22993264;182.22958936;190.509984;142.01980128;192.16945776;114.00944184;192.16945776;89.77932768;192.84942264;96.37928048;193.69912912;196.65962232;197.4194656;85.37902632;197.76993208;191.68918888;199.43939064;36.7290868;208.44967416;;;;;;;;;;;;;;;;;;;;;;
72.6394713;73.74939363;68.40957828;82.4899071;94.66908183;97.71912042;70.79925804;97.71912042;81.34901484;98.28956655;80.80953864;98.28956655;47.74963788;98.50935315;45.60971562;102.04991547;100.24966341;103.299702;96.31947939;104.0090133;59.86986984;104.0090133;80.40992664;114.51980793;70.53951024;122.03950674;67.38956865;122.03950674;39.24989064;125.93971986;122.25929334;127.25943849;116.46991449;127.57912809;77.07916062;127.76994282;106.41967269;127.76994282;51.00947277;127.84986522;53.67987996;128.31940932;42.82941513;129.51924435;81.46989747;129.63912795;40.51965777;130.49929278;79.25904408;130.52926368;68.41956858;130.88991351;120.13935168;130.88991351;129.35939955;133.35951567;77.74950975;134.8790403;111.37985664;135.22969983;34.76924109;142.03908831;66.29962692;156.40913583;134.5493604;163.66908684;97.14967332;164.54923227;40.56960927;171.70928028;167.78908656;172.17982341;59.54918121;180.12910512;128.98975845;186.87955083;172.45955181;193.07953101;55.05954039;216.389898;;;;;;;;;;;;;;;;;;;;
41.48928542;59.72945418;82.13974703;99.3891239;75.88905995;99.7090567;45.89935911;107.89933638;100.42990529;111.42959487;99.4491113;111.42959487;91.01988181;114.11902997;104.00915349;119.04999425;98.1293885;119.04999425;112.44938067;128.66997363;75.16921115;128.66997363;123.60903665;131.55936673;132.56915463;135.02963782;59.13957808;137.88903722;115.27978616;138.94981441;84.06934173;139.77964011;82.76961473;140.82941961;115.39976096;152.13904409;102.03956719;152.28901259;81.60985833;152.28901259;90.74993851;153.84968478;96.4997308;159.16956737;81.57986463;159.16956737;149.72955019;160.10936997;123.08914585;160.10936997;67.25987246;160.69924607;142.30910881;161.39909907;105.62981308;162.07995606;76.14900535;167.38984075;69.09948606;167.38984075;135.95944252;167.43983025;65.38926537;167.84974415;106.53962198;167.84974415;107.01952118;168.62958035;81.87980163;175.21919624;53.41977949;175.21919624;111.57956337;186.41984361;64.90936617;187.74956431;183.19952002;187.74956431;134.87966932;191.2298333;100.48989269;193.9092705;143.4398713;194.9390542;177.05980963;195.0290353;170.94909315;229.90970882;;;;;;;;;;;;
54.38908873;66.24924908;69.95947846;71.41942079;35.55952494;71.41942079;32.81926408;85.46999359;53.19958001;105.79941611;105.56989681;108.29918066;53.08980991;108.29918066;74.06986975;108.53967697;108.67938437;126.35935584;30.71966144;129.51973681;129.85902621;134.0991458;109.9597029;135.34952703;103.89939547;135.34952703;117.54980636;138.28936989;73.48908613;138.28936989;109.08952538;138.6595945;104.05906107;142.02953657;115.12987461;145.92936885;62.4292496;152.9297075;115.65976482;153.1991432;121.80988415;162.5794972;74.72948826;165.07926175;80.10922107;168.03906281;109.45974999;168.03906281;135.79958444;173.18927632;125.70971643;174.99948506;90.37971079;175.72995518;59.37963664;178.45923903;175.05935966;182.60954672;113.97928438;183.30908163;162.5994554;183.57951524;121.70909524;191.1596396;82.64989993;197.12913722;54.28929773;199.08903246;145.06917043;202.91901104;121.36980584;210.66977801;200.5699309;336.71978175;;;;;;;;;;;;;;;;;;;;;;;;;;
