106.43973837;111.6892108;92.61973928;136.90973996;81.6893854;150.76950025;111.11963161;155.05973373;140.16916433;156.16907121;68.4091446;168.3190999;105.42980389;173.1997872;97.60976988;174.41946201;140.83914055;177.63912518;127.99925504;182.95917374;105.0093292;187.79910581;106.83933843;188.11918347;85.48956209;195.86963538;117.60965348;199.01971645;121.569869;203.1499111;159.02988955;219.9291375;89.15952085;220.18957336;162.28931392;223.63985149;80.45977029;225.96985781;186.80905193;241.72920943;106.79957723;308.80933592;;;;;;;;;;;;;;;;;;
109.64982184;118.2698432;86.3995896;118.2698432;91.55944048;123.2691964;102.02967112;128.33932808;70.66982008;142.14910672;84.759722;142.14910672;110.3895068;143.52978552;79.76934072;159.11999184;123.36988128;162.06975976;105.469904;164.96968368;167.19970424;171.60990136;139.1195884;173.91967232;129.93932048;186.21917776;123.68987976;186.69967392;110.97965976;186.989766;81.4999244;198.85961616;86.2899328;200.06982848;94.3198012;200.85935744;181.73919904;214.1098864;170.58909624;219.93964064;216.09965888;235.47900608;;;;;;;;;;;;;;;;;;
107.19;120.739;107.989;124.88;112.349;126.95;80.78;130.08;98.94;130.08;101.87;133.47;146.32;146.639;100.599;150.2;109.7;166.54;116.38;166.54;146.81;168;107.08;178.639;157.699;180.5;82.28;182.85;186.16;187.57;111.38;193.79;194.919;203.08;79.34;203.08;145.45;226.55;163.74;233;76.29;244.85;216.13;245.33;186.52;247.03;75.78;247.03;;;;;;;;;;;;
113.84985996;113.87984886;110.559078;114.79950846;104.46933204;134.99903187;87.53959836;164.4491313;139.97918853;168.04979856;113.21909343;170.72980659;133.31965347;172.55912949;107.64915507;186.17908824;133.33964607;186.40900314;84.45973833;193.75928253;163.5694569;203.40971055;89.36992089;204.39934425;92.76966252;204.46931835;138.97955853;205.61989248;203.77957365;223.36932276;184.63965804;223.36932276;73.65973581;223.36932276;166.48937613;225.90938259;184.69963584;226.73907549;65.87961552;236.15958861;219.09990303;238.42974834;229.92989445;271.5394932;;;;;;;;;;;;;;;;
87.78912064;136.54932096;54.9293328;142.51983552;114.89996768;148.75983168;117.90917888;151.61933088;101.03963072;158.17971072;114.21927712;169.82930048;75.08955072;170.44910816;152.89986752;173.63996992;107.0291088;182.56979168;124.60928992;199.74974272;62.92994208;203.94966336;193.96986144;222.59978624;182.73946528;241.20998592;231.379896;243.40975424;90.48992512;250.25957728;178.34990944;258.34901568;119.7995424;267.7299696;;;;;;;;;;;;;;;;;;;;;;;;;;
115.48977264;123.56982194;59.92919631;129.29976543;117.53924868;136.26918249;97.6996814;156.74996011;110.40902965;156.74996011;46.92920599;162.24918773;151.81903262;166.87948545;131.10953667;171.2690796;93.42993965;172.26984714;152.56910889;182.64906498;46.68950119;187.61994327;100.23955351;187.77974647;131.72977284;195.2695227;190.41949558;195.2695227;159.60943862;202.31984013;120.04915769;204.65995824;115.19913057;206.15911201;161.24941896;212.59918097;140.41907184;218.42900146;72.00931946;221.67999781;115.19913057;257.85944229;;;;;;;;;;;;;;;;;;
93.55994136;108.53923662;90.78932586;111.0692329;82.88982682;111.60937812;115.85965206;116.59948128;63.7591012;119.11949336;100.63973758;119.59973338;72.45933308;129.03979448;78.52972668;132.16984118;150.70950216;152.0194292;102.70946224;152.2690342;90.30908584;159.52954444;181.19925212;198.59971588;166.15905324;213.63991476;52.34915744;222.14944842;77.50934144;225.06982692;123.11916388;229.02956064;161.86984092;318.27932286;;;;;;;;;;;;;;;;;;;;;;;;;;
131.2196696;133.6997493;120.04982976;151.2299706;142.11904602;152.12918662;110.70936058;152.20902822;127.04994204;153.02940066;102.85993328;157.89973826;97.14926284;171.6494598;94.96958716;173.26924626;67.11983906;173.26924626;141.4393944;173.26924626;140.04915254;179.90907332;76.87947664;180.69950516;76.46929042;180.69950516;131.1797488;181.21947358;101.149327;187.94912244;160.57942196;202.42939462;200.44932294;208.52929286;112.96987588;209.6191307;194.5190881;211.29979638;73.1498759;213.33974926;58.84924732;230.95979236;204.88951392;261.05907754;171.11951118;265.1090427;;;;;;;;;;;;;;
102.649305;125.03934124;106.74928308;136.07951126;132.8996306;137.56905008;114.67950384;143.059664;111.55956438;144.77997644;115.40978746;150.88998276;124.89947844;150.90996316;111.88924098;152.13975678;81.36917998;165.03910302;162.39969218;165.62952384;145.98978966;165.62952384;112.8492992;167.59959128;84.67993226;174.74957742;120.62966696;180.36906492;146.55923106;180.36906492;117.6296099;183.35913178;154.78915782;188.6199711;82.4091598;189.66994112;188.7198731;191.83981256;150.22963054;207.11982346;70.09923536;207.11982346;122.979362;210.90910632;121.20909856;244.51913618;152.12976658;255.6092572;;;;;;;;;;;;
83.3599845;105.3393887;127.5197326;127.8896216;72.5492287;138.4994377;145.8692261;158.5594179;157.8096429;177.0498691;170.8497297;177.8996141;163.4099623;188.0095802;137.5197317;189.2692022;111.0396781;189.2692022;138.2994977;189.2692022;96.5690206;191.7794489;101.549526;191.7794489;147.6896798;208.5294224;147.2198208;208.5294224;186.7599552;211.2496061;207.0198754;211.3095881;105.0494757;211.8494261;80.8097498;211.8494261;94.7495666;215.6092978;100.579817;215.6092978;169.659087;218.2195145;87.6896852;219.4191545;133.749863;224.6795759;203.079058;236.6299897;249.6890708;273.8898084;;;;;;;;;;
47.9593959;111.38901709;97.16994989;114.21984964;59.90980294;114.53937924;99.22991728;130.29917823;60.87937557;148.83988327;88.86917;148.83988327;101.05922424;155.39922684;57.65911632;163.3794786;75.52980773;175.76923884;85.78970348;177.53963253;153.55993458;178.17969026;151.24933616;183.22925647;133.26980498;188.34971831;54.8792088;188.44957131;161.78981884;211.0393155;180.34949595;211.43972603;134.10956871;211.73928503;134.99925894;220.36957982;95.87984913;230.78924037;;;;;;;;;;;;;;;;;;;;;;
67.48962112;87.81901164;116.8193322;143.94982428;131.98971412;153.10918708;135.33982348;169.19950064;118.75907948;175.41927732;143.67913864;187.04977028;96.12936044;194.199467;153.14914068;197.58952996;153.08921028;205.34951792;117.66934504;208.21918524;113.76987368;212.90973788;173.64933284;217.04992968;74.98991068;218.71999016;88.86979132;218.71999016;158.63976416;223.09990356;67.28985312;239.28910228;243.28945648;244.33923732;138.96960804;247.04909024;203.0991314;254.7990898;254.5194146;279.71914896;;;;;;;;;;;;;;;;;;;;
55.7893512;127.4491404;90.0591264;140.0796756;104.5793556;150.7297716;105.119838;150.7297716;114.149484;150.7297716;130.029894;163.6295508;141.2194752;166.7497896;136.3790664;171.6699744;81.3794976;177.3091404;117.0493416;185.249844;51.659946;190.4492448;65.6596368;192.35988;81.2498616;192.35988;126.0191556;202.9192308;204.4499328;213.0697296;70.2198324;219.8098044;160.1094348;235.7490492;198.4597524;259.0396524;67.6091628;264.7197036;60.9698052;271.9394316;;;;;;;;;;;;;;;;;;;;
81.45968688;109.02993816;81.14915952;109.59923832;91.68917472;111.40965264;97.32942648;124.4199528;91.10992176;124.95939456;121.14946272;141.96972504;102.64919808;146.36985792;66.10948344;154.66949784;121.48984848;177.83961624;121.90985664;177.83961624;88.15991184;177.83961624;133.70989632;177.84956904;142.04934744;189.68941992;140.68979496;221.4796584;91.67922192;245.61917952;110.84931;259.369968;92.20970616;262.5996516;270.11998728;279.63984048;;;;;;;;;;;;;;;;;;;;;;;;
112.65970086;117.019567;127.56982322;147.41966092;79.329369;161.97987428;97.3796747;163.66943488;132.83945276;163.66943488;140.37949184;171.22946876;110.48926532;174.6795715;172.85904496;175.2294285;170.47966376;182.01966258;172.25920096;190.57943646;127.26990122;190.57943646;167.39946482;201.53958608;187.63920112;203.67902968;174.2496833;209.15960436;208.04989296;216.80961484;203.98994882;216.80961484;209.18959656;238.27903134;190.23952486;244.59938762;114.72916266;247.44964636;100.58983984;247.44964636;201.98946908;273.00999894;;;;;;;;;;;;;;;;;;
69.29988182;117.56960002;102.34999494;144.9690874;130.29925132;145.93967958;120.4593858;145.93967958;115.87931024;159.31905788;107.3299025;160.62950726;97.1891634;160.89939386;159.80985166;160.89939386;95.609827;160.89939386;99.69910878;163.94911244;135.32913788;168.6091544;161.72904526;171.67986416;118.28929762;183.13904928;90.09914246;184.97927606;143.2298182;186.28972544;212.14985962;236.70954022;230.97994766;237.25930922;102.29901636;245.88968294;149.85903276;316.35907336;;;;;;;;;;;;;;;;;;;;;;
89.5891599;101.35925478;97.8294249;101.35925478;49.06903014;105.56928108;84.14958618;107.61985854;95.64999966;107.61985854;84.9096882;108.00939834;86.75950284;123.1894647;77.23974942;129.78966726;101.06959698;129.78966726;114.8593059;129.78966726;39.96977994;130.46986368;87.24992346;130.46986368;78.86982366;133.19963874;111.48928722;141.92932554;94.91986224;141.92932554;72.79999452;158.71948974;59.09918058;159.08905314;121.79910726;167.35928274;94.23966582;175.73938254;141.63966774;183.64903812;131.9391279;212.2192854;;;;;;;;;;;;;;;;;;
94.2496317;100.5898527;68.02907364;119.9499921;103.03907508;132.07928418;101.36964996;132.29994384;148.59980334;150.83934912;117.49977126;155.33940834;115.78940928;167.40979128;146.2194747;177.19969158;94.5791235;181.03976874;141.78930768;193.60938168;104.96909826;195.92980272;83.56910508;196.83939978;139.38900984;204.98982876;120.5790219;206.63928468;185.3391375;207.729603;180.59944788;239.16911148;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113.70903776;120.61905159;98.24966751;120.61905159;103.67917816;131.39915268;95.70923594;138.8695999;65.47979854;140.28916469;81.22987488;148.3699948;114.69903685;155.47980663;100.13975659;161.00921628;142.82959626;177.09994821;74.11906406;183.41955895;85.01904395;185.54940563;179.97903739;188.0798473;161.14907488;188.0798473;92.24973357;189.95994648;158.8493999;190.15974448;138.6298423;190.15974448;83.27980236;190.76912838;68.63960391;190.76912838;54.23916306;197.58923311;71.46974258;197.58923311;89.3396757;200.09969498;53.69970846;222.75978515;132.76976696;238.78957869;134.35916005;265.10996822;;;;;;;;;;;;
26.53940378;35.79923632;58.68913564;62.51907176;51.46987552;79.499585;74.47939804;95.12935294;65.61930636;99.79964204;85.60933994;100.0996969;99.02906926;121.94987124;58.58944964;129.95964134;90.29956624;130.3693508;128.06959478;142.17915122;112.40992104;143.81998278;48.41948392;147.54923604;114.589057;152.4896742;101.35972794;157.95944502;119.89933022;162.35958506;51.45990692;168.02972474;72.04905336;173.87929922;92.43982466;179.06994924;93.35992644;183.48902962;137.65938798;183.48902962;218.89949054;229.84999764;166.23936418;268.17926464;;;;;;;;;;;;;;;;
109.38937944;114.67987729;74.52982625;144.91982549;142.6493409;166.96970477;159.37985602;167.13991646;75.44956661;175.85953286;129.90934429;175.96902576;119.99924145;176.12928355;99.67934999;184.92952654;144.36937482;187.12933844;186.86954165;188.69906847;163.28974794;195.06956447;93.20931499;196.91999448;92.9893338;197.59984585;128.19926427;205.67942648;52.49985477;219.00968936;62.01976473;221.74999803;113.92935323;222.00979482;199.85938115;231.02902361;162.34910439;253.98968474;;;;;;;;;;;;;;;;;;;;;;
116.58984135;150.70940523;86.51975097;150.70940523;116.82981015;158.4094041;112.33939398;163.20977997;129.31918632;165.02954337;128.55928512;166.83930807;105.51928071;188.81945028;143.09939466;192.49997175;92.42998254;199.33908255;86.91969897;203.01960402;77.9698626;207.17906322;80.2495662;214.81906989;196.69942575;219.13950816;178.58978031;219.35947956;227.77938483;289.30938489;189.93930468;302.94961143;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134.38923336;139.42927908;131.8692105;153.119106;150.62904774;159.85914336;128.48920362;159.85914336;141.75952614;165.2897277;130.04936046;169.28900298;84.04970418;171.58928544;101.10954978;172.21954086;168.24923136;179.84952684;137.59944084;180.26903124;188.73902484;192.12901992;173.05954848;192.83918094;184.63986756;204.21973602;156.55904208;207.26913348;172.05972966;207.26913348;96.97942908;217.42913052;195.63987222;223.99936848;90.31929732;232.8499125;81.0292725;237.3795612;140.1993693;256.75966566;;;;;;;;;;;;;;;;;;;;
92.03938766;105.62937085;84.61940272;133.00917523;107.38994363;136.8490624;136.93998869;145.86974972;130.08954205;145.86974972;140.26928977;152.23958597;127.39972257;152.23958597;156.74992963;165.77960966;76.26917189;166.07936666;161.3492012;179.28965765;58.95920433;179.34960905;165.57977166;191.39984045;88.21948429;196.67956041;99.7791134;206.64947823;124.96969249;208.74977561;114.89985567;208.74977561;221.88912411;222.9492647;130.19945295;242.91907604;183.24944762;254.08902105;69.77943284;259.8093838;;;;;;;;;;;;;;;;;;;;
110.68933004;117.11934096;35.84975936;117.11934096;57.9990183;126.51950924;85.52993854;134.34965154;140.04911568;140.99952606;120.48925032;142.76942804;147.09974158;151.43904954;115.66924058;154.76998308;159.70991842;171.36968488;70.19944934;171.48961048;134.62947794;183.02945134;80.04933862;187.77950448;84.21975136;187.77950448;135.46995652;196.22926238;151.12924174;196.22926238;115.96905458;197.63938756;37.59967374;202.4593973;133.81998014;214.43996474;114.60989778;221.07984546;129.3597472;241.30929542;118.39954674;247.63936834;;;;;;;;;;;;;;;;;;
80.91986376;92.98950762;110.89965624;121.20995544;88.79944998;121.20995544;94.96964454;137.61951594;113.08959576;142.15924458;131.47929318;142.15924458;99.60927918;145.08948756;133.97994036;148.23952374;87.73944732;148.23952374;145.91970642;155.28989016;107.3290158;158.07926568;85.4895642;162.41918232;146.09953722;162.41918232;106.19907894;181.97977806;95.49914634;188.72942742;75.0393966;194.02944072;172.59960372;208.89944976;110.64989124;208.89944976;210.94952088;214.70998272;220.64939442;231.83986548;94.35921888;245.3891172;;;;;;;;;;;;;;;;;;
115.9497696;123.17956;163.8699328;175.5195344;164.9893392;179.6592448;130.1790896;179.6592448;163.69948;182.8290688;162.6099776;188.9294848;152.5492752;188.9294848;145.5896176;190.3399568;165.7498976;192.9894512;98.6293728;192.9894512;117.7699264;192.9894512;97.8090064;194.919256;174.729072;203.8595552;107.749096;235.229848;124.1992864;243.6498176;191.0995184;247.4197152;239.999536;261.4596432;230.4392272;263.0794432;233.3698192;280.8992368;101.8191328;294.7099008;;;;;;;;;;;;;;;;;;;;
69.73963024;88.4093896;84.9997988;117.86985392;85.439746;129.709433;108.47998084;135.27976448;133.93992528;141.98995916;132.4990982;141.98995916;137.73946928;143.06982956;98.70915348;143.06982956;110.98967964;143.06982956;74.41906864;143.08982716;121.49941832;144.16969756;84.7998228;145.90948876;108.19901456;148.35919476;94.99959868;164.78922292;80.87929332;168.779744;116.01907604;168.879732;100.13998176;179.50945628;131.7691858;179.50945628;67.15993984;194.06970884;127.4697018;203.79954112;113.16941804;309.25988436;291.43902312;309.25988436;167.1499396;311.79957956;;;;;;;;;;;;;;
