96.69926604;141.34967612;139.01905578;186.6793926;120.05941436;237.39960516;212.43909088;268.93940172;137.959138;284.5194938;246.36944658;284.5194938;286.01996176;327.08902854;273.02922584;348.72993228;354.62990816;359.25918148;;;;;;;;;;;;;;
160.1093388;236.9894916;159.9791379;250.1994165;223.7895057;250.1994165;170.1795336;254.9691426;221.8593519;261.9194853;144.0091527;322.8495309;372.8397192;392.4791832;;;;;;;;;;;;;;;;;;
127.37945236;140.95918076;121.58956816;221.23957512;89.92920138;230.23939512;252.5799483;300.32999328;265.9796803;303.73992508;246.11907752;319.44961088;;;;;;;;;;;;;;;;;;;;
173.60900436;183.57960984;131.1097722;191.01916944;155.30928336;204.089259;200.199945;227.27954304;215.009256;239.64955608;215.99953518;264.47933556;162.53941836;268.10936196;220.56997776;278.30933724;117.10923906;278.30933724;183.76908924;279.04930416;128.89984404;296.23907478;131.3590872;300.15930384;221.26905702;400.96932546;;;;;;
111.67928095;157.1298612;154.47911754;180.52980448;184.36929398;199.37920475;156.79976483;199.37920475;133.67905715;204.6198586;202.21942971;207.86996153;172.09988117;207.86996153;116.70951083;217.47965525;109.12926156;223.0992717;118.51955588;235.00966731;;;;;;;;;;;;
131.1598897;149.35924276;155.1797971;161.25924266;154.18921332;169.50977598;153.27959552;205.49965388;122.20965038;218.29927578;133.59986448;230.21926728;187.76910384;232.35936806;126.23995694;240.199074;146.02964178;240.199074;110.89940268;259.63990542;250.8396031;304.31913226;;;;;;;;;;
129.10937911;171.08960055;141.26928462;198.23915687;138.35954652;221.58905519;164.94915324;261.50946203;243.70906421;367.71990223;;;;;;;;;;;;;;;;;;;;;;
104.16933261;142.42963266;144.35918812;164.57903336;176.8792088;208.96967133;133.4197739;214.64971381;134.03991762;233.23921306;146.8595128;255.05977959;249.81917016;267.56930291;277.82932401;327.35984743;;;;;;;;;;;;;;;;
201.42998314;202.40903148;196.16921678;218.88951254;163.46920142;250.65928258;257.04949026;290.43971976;293.49937032;302.4094074;267.29912044;315.08922878;298.91949348;315.08922878;107.05988216;331.82966062;221.66929272;340.36919314;135.00907292;362.41919436;;;;;;;;;;;;
150.29959252;169.27936368;157.96952738;170.04964984;139.25915682;179.45971302;113.89958034;185.19994136;175.5494132;196.95977644;240.8591031;246.31995304;194.35956176;264.04950586;200.83914508;272.60946048;180.1192456;284.00909698;;;;;;;;;;;;;;
