75.84975612;113.78913012;120.86914716;135.08916444;95.29930872;135.08916444;73.6093836;141.73930188;83.33965836;141.73930188;78.37904772;178.7299416;123.22948608;185.63900652;185.19912972;188.61917184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109.06967313;131.21918841;90.90977273;132.03976159;91.70948388;148.33996103;133.76932322;151.19905257;138.20995532;159.97998034;158.53950684;172.68992376;86.76915649;172.68992376;99.55956774;184.62995893;66.80916093;185.69988304;59.16968423;200.53974038;133.0997514;216.3392511;203.79918421;227.21929646;96.69948277;234.29947207;144.50929495;272.77998312;246.35971227;277.59911205;217.09922505;278.42961953;;;;;;;;;;;;;;;;
86.5690177;113.2399922;83.9393865;113.2399922;112.1999291;119.7990837;80.6693322;135.2291841;98.7590368;144.8695;75.8596648;146.6798692;138.6690854;153.7195278;117.6899836;161.0399335;70.4095743;161.0399335;70.5694303;199.3594149;96.8397657;205.1491994;157.2193751;212.7693351;186.1493147;213.1499922;157.1993931;225.7296603;90.7292701;232.8192739;158.2594382;232.8192739;258.9097713;262.0998976;169.2295562;277.64989;;;;;;;;;;;;
95.55926508;131.90935392;139.72922676;141.53979816;111.68981028;143.75936916;84.0394422;143.75936916;147.84936516;168.67941552;133.95933972;170.81918172;164.74902912;174.29966856;84.53921976;174.40940016;106.20921564;181.25964468;127.40936076;187.62906528;118.34952084;189.47953908;165.04929468;208.5598692;262.44905796;271.42909308;155.6492868;317.64904056;;;;;;;;;;;;;;;;;;;;
196.40964824;205.38993904;191.55989164;211.21963616;145.88926924;211.21963616;158.79931132;213.69995452;131.97930824;223.15972692;100.38946216;225.47921916;149.08980892;229.73961296;138.31945348;230.62965068;195.33980492;232.65945612;171.739321;232.90918612;198.83902168;236.98977432;124.33956808;237.49922352;185.2896708;244.98912568;101.10968348;252.17935184;97.169943;265.53990684;212.52922028;265.81960444;87.58930128;265.81960444;289.64983996;316.15917892;;;;;;;;;;;;
110.22930246;150.44982435;120.61974501;167.17908408;147.30929193;168.18975003;139.79949627;171.42985545;180.13950576;182.84988282;173.19926766;195.56933784;144.82992423;201.72991935;109.39985937;208.20913446;120.30907725;223.8898905;230.33923371;230.9396589;172.55901327;247.48968723;224.03925;254.87999529;204.38951418;254.87999529;237.29938641;271.51963932;197.50901988;276.87965391;230.05943358;288.49982301;;;;;;;;;;;;;;;;
98.72966352;109.81922664;53.02940016;131.50907808;133.50911364;153.39963204;117.28915476;156.82954824;128.17901388;162.2694852;150.05958264;163.08927012;125.98925952;178.8998358;91.489395;183.35922612;71.1794982;193.51916712;117.37902156;213.81907872;107.33990148;213.94988484;167.00945964;233.81943432;;;;;;;;;;;;;;;;;;;;;;;;
115.73926229;142.60924994;139.05955423;165.46996968;101.57944318;170.73906486;150.659756;182.55906203;205.34984687;222.84955699;186.15971031;224.90963933;120.13916657;231.73928185;101.30969428;237.0593296;195.10937937;238.82968164;143.58933761;238.82968164;211.85978699;250.04923774;244.55934809;250.04923774;231.55944925;258.1496973;148.16907449;270.58911787;243.12967892;292.32988014;259.15975707;313.53913717;;;;;;;;;;;;;;;;
100.4691487;106.06983045;137.2191965;160.32911555;105.6598785;160.32911555;150.73963125;161.2996344;60.95915675;163.0192382;95.4799038;167.03995915;48.96980775;176.61946895;132.5391611;181.14988685;185.89974375;196.91957135;107.13909685;198.34991465;107.01940285;198.34991465;117.27917355;202.60902615;99.96942625;202.60902615;88.86980265;217.27952075;88.7491112;226.0899966;130.29988585;234.899475;191.35978505;236.23905035;181.24963185;256.6897677;215.54994245;266.8198699;255.64942735;307.21958725;;;;;;;;
143.31936775;146.26989915;127.88996505;155.4299217;149.93909855;155.4299217;145.19988235;156.22943985;138.11900625;169.16945645;132.9695504;169.16945645;164.61988875;180.3397531;152.78981495;181.11930825;182.5296942;184.8094688;101.41902705;189.3590365;142.7793686;196.12948795;115.7694296;199.0890027;152.2098898;203.50980905;135.82925015;206.91948945;104.42944745;211.6996298;129.15961185;212.49914795;108.339201;232.93926365;205.4092885;235.14916775;198.8095207;235.14916775;113.5195995;237.23929385;197.5199109;246.86944505;288.6190651;292.8691878;161.41981985;360.9190622;;
