103.6896962;132.71901828;108.10937156;197.94915464;177.74920208;216.45929004;206.80946588;218.33974812;106.79983812;220.17928328;181.19970292;236.09929728;126.80914976;261.46951144;181.13981572;273.38906048;174.48934216;325.60970076;;;;
188.47916626;199.19937422;252.65949016;253.64995502;201.31922888;253.64995502;180.94923462;265.25968238;222.6397096;283.19998938;179.70990422;303.65993504;156.68934204;317.01971686;;;;;;;;
211.5492741;284.8895674;315.5193377;344.9192956;207.93914805;355.65959195;177.4298132;359.11990805;230.47918105;377.91958805;230.8698619;398.31919915;396.5890411;407.4399814;285.39970455;410.62907295;;;;;;
274.08961487;275.8991972;255.83976342;435.58962074;;;;;;;;;;;;;;;;;;
138.70931662;160.67995524;184.8395689;218.27935822;151.75928278;236.96953014;233.89977226;246.88982122;222.51949874;311.4895504;244.03975974;317.86973358;;;;;;;;;;
149.3591077;153.19950915;172.7693519;400.1095856;221.3395443;404.97992645;412.3296774;440.99996925;;;;;;;;;;;;;;
191.02958848;200.71929424;146.19910432;214.04981832;190.2196376;287.95932136;206.27904264;291.06941392;180.33982112;321.95943544;138.96994616;331.98975624;315.21941632;361.47969152;;;;;;;;
278.71957014;310.53970284;222.29906592;327.80934759;283.86997302;338.43905136;197.47976229;347.91911163;196.6890075;377.43995733;212.19919785;420.6495582;386.80905201;442.62974223;;;;;;;;
165.38994264;311.53918224;309.92918112;364.24986546;;;;;;;;;;;;;;;;;;
271.49920016;285.96947803;257.69996133;326.38959449;240.41970748;371.96932214;251.4598974;384.96970497;338.25959608;395.09919905;240.38975038;401.34924868;;;;;;;;;;
144.77952965;207.06975672;241.42947252;299.84998407;258.92914162;313.07917424;123.81990313;328.25921273;281.57976986;353.51930048;163.77931316;355.43916709;;;;;;;;;;
201.59996168;210.8098204;189.16982412;221.60949976;146.05931992;228.53969048;126.58996404;270.53910432;;;;;;;;;;;;;;
213.83910639;242.37994459;186.38912719;288.07999486;290.30931398;293.49958071;249.75910988;298.30927721;241.71947905;318.01911596;246.81974072;335.49963559;213.05963805;338.05918748;183.89998529;361.73975299;264.31910246;365.67973736;176.05968415;389.19964909;;
140.09915252;186.57913906;155.65905657;209.77977753;178.7396629;275.60953536;103.30930161;279.00979008;269.06975147;305.45916729;242.70990643;406.56951945;;;;;;;;;;
208.68910125;326.4292192;195.02926933;326.83985341;181.03973111;342.98946745;210.03989797;369.36996789;;;;;;;;;;;;;;
125.4896975;151.91987355;165.80906329;167.28999141;206.87987037;210.08921325;188.3193703;210.94942891;172.95923174;260.22920817;234.13932625;264.06924281;264.95939637;321.60988661;;;;;;;;
142.9697093;242.25976181;271.45906469;295.91998799;274.83981866;314.17941159;229.1399913;314.17941159;218.47913021;314.17941159;133.59943058;327.33960523;237.87927482;388.14979577;;;;;;;;
305.4796428;315.81938388;312.81910173;319.26995796;304.80969627;384.81988275;372.24964905;385.11941175;292.46910147;391.78992258;264.12966435;391.86979698;265.05920268;427.59961296;;;;;;;;
117.3398667;153.9190515;127.2396837;173.0098704;162.4798863;180.1697877;168.2693622;182.8094112;199.3195926;202.9895049;146.0994741;202.9895049;198.0592584;229.809456;227.8894617;281.8999926;315.299832;321.0195078;;;;
201.4494944;226.60921216;212.72922816;273.43967904;260.6091816;291.4696784;198.65951776;312.4094816;188.69988032;353.7199088;168.06963072;408.48992624;260.0599736;408.71959504;322.7895128;419.24941024;412.37931744;541.97942416;;;;
155.44982944;167.76906416;162.25901008;167.76906416;124.82;187.8590928;171.60952592;215.389392;161.20952352;237.49950752;286.42994608;335.52914128;136.85963792;346.20973904;308.9894136;350.6093944;;;;;;
185.10901864;246.02976216;185.09904504;249.99925496;269.54950568;295.42900296;224.54961984;302.2599216;290.18987088;315.4699548;281.7192924;417.02912888;130.6491732;435.48926512;126.739522;542.81916416;;;;;;
189.71983071;233.83914285;152.93909538;233.83914285;146.25940317;243.01960161;269.21924925;283.24949799;224.9292261;286.28935194;207.40988391;296.76961032;400.16956857;414.46936101;;;;;;;;
163.9990917;183.28989285;127.20916782;255.18917403;195.31973367;255.18917403;193.01912334;265.00967496;196.06973859;362.799999;94.22978481;395.68910364;332.76904803;435.54948417;;;;;;;;
126.3197286;129.01952046;198.67982598;224.22950538;165.91928532;281.50932282;256.61917938;287.5097301;273.74950062;306.96995508;239.67967344;347.74963104;208.12958676;358.2190305;;;;;;;;
204.33960585;226.50928065;289.95926715;294.5596122;260.7097959;351.3099717;;;;;;;;;;;;;;;;
238.31986829;272.229848;206.75996663;287.61961602;296.4491237;331.21930183;224.4399381;336.51920184;287.40905701;440.77984073;287.87907262;443.85939099;;;;;;;;;;
227.21943376;274.659594;225.9492048;316.8393712;293.38998744;326.33916832;299.15985792;340.63971304;185.4893216;393.74904272;325.88950328;420.61927072;;;;;;;;;;
167.75903875;179.79996875;128.5591;204.24936875;91.38962;204.24936875;265.14914875;398.6390775;;;;;;;;;;;;;;
177.6597365;210.0397685;174.3397635;225.1492735;147.139713;225.1492735;190.5199745;327.969406;273.4290935;333.6298325;;;;;;;;;;;;
131.9294773;232.74998286;278.41929148;362.70903006;244.49910662;391.82970382;185.58969892;391.82970382;282.82967986;418.79928336;;;;;;;;;;;;
163.8796896;170.2496136;22.979352;205.0698804;126.5094688;212.9191746;155.7297588;236.3192194;163.0799764;268.5696882;;;;;;;;;;;;
182.45932074;200.85997716;218.95940034;289.34919747;225.42906879;304.77957678;;;;;;;;;;;;;;;;
92.20901898;253.23985128;251.8591452;276.52929018;257.19940506;283.92963534;237.57921252;283.92963534;171.47990418;323.79951864;;;;;;;;;;;;
224.08957584;225.32917992;292.21936276;310.69974416;175.86957024;310.69974416;202.33917028;311.66948228;184.21959868;311.66948228;197.14944028;345.68939808;254.98972252;377.31907252;344.9094558;446.4798858;148.9798492;554.69910132;;;;
232.20963766;262.5097412;189.78909348;315.43985718;286.93925582;315.43985718;226.25920394;345.029342;186.28989512;351.18936832;;;;;;;;;;;;
110.38993425;139.96914071;168.57909407;329.35919799;282.11960051;344.25971575;130.8491685;356.45931482;340.20983656;450.33997101;;;;;;;;;;;;
163.56909712;188.14965536;206.66906228;212.77920674;318.43941224;335.78998282;236.10993998;347.12939508;;;;;;;;;;;;;;
84.5997691;173.0295427;187.6991074;188.5198938;146.7693584;210.3593863;137.7397119;242.2296058;72.7690894;256.3493233;134.8998308;284.9095025;243.8691864;454.739572;;;;;;;;
202.60995372;214.98954212;194.0393932;297.55911708;330.59943568;354.8997054;;;;;;;;;;;;;;;;
170.08978071;188.80974525;147.80911197;229.1595285;135.5791632;229.61969601;221.24912253;238.42903386;226.78961718;238.42903386;196.84954293;264.67998507;121.51924596;271.40932686;159.81919212;313.01994963;;;;;;
155.24913336;180.11904394;139.48913822;269.54923646;185.15962596;299.44981836;218.00963218;307.68957434;309.34961659;317.94913098;112.21984717;333.06988597;;;;;;;;;;
279.0899643;315.01993642;268.66911582;315.01993642;240.76943072;343.14995442;377.16963368;378.5594722;239.98923928;381.029425;181.1592762;382.21931496;;;;;;;;;;
137.54979888;183.8396014;171.5391766;192.88976832;141.19912394;230.60908068;210.39996042;277.08995776;119.99979958;387.60967266;;;;;;;;;;;;
176.61942802;242.8093648;197.81927596;258.1098726;177.989578;258.1698354;202.1995585;258.1698354;157.49928986;261.51975716;258.1198664;264.76974092;290.7096482;312.60906214;270.16939106;408.52955454;;;;;;
102.2296548;154.5393276;156.0995142;213.4391168;191.369913;214.1498352;228.2893382;316.8196962;268.7194328;326.9194838;131.8192974;328.3099764;349.8691;416.9890662;;;;;;;;
189.089142;218.36939088;302.73978408;334.259382;219.24924024;334.259382;338.8499004;359.27966904;223.57982544;365.16985344;287.41941936;387.99983544;348.629274;391.689906;;;;;;;;
296.08990664;297.46938916;263.44942628;304.8894382;257.18968964;371.58955024;384.85975556;394.63910648;270.84964092;404.38969752;346.11920548;427.39958496;221.30926004;451.009463;189.8995042;486.05982296;;;;;;
145.75964601;182.9796122;168.12936789;244.75994345;174.07925062;269.34926414;212.31965315;289.14992271;227.11997396;361.67978198;381.46945738;470.93935867;;;;;;;;;;
65.99934326;151.7498428;131.14911024;179.79978752;163.75930984;185.61948452;210.95953956;235.68976994;165.01974678;259.4391078;138.82912064;259.4391078;106.51935668;282.71988544;;;;;;;;
124.75928844;152.29905206;208.7799544;257.4490633;134.15997194;310.12979544;291.33940006;430.28998026;300.84979976;441.27955382;328.45938278;521.21977456;;;;;;;;;;
204.1995207;208.73917035;211.80978738;242.09936634;184.16925096;281.81905836;179.07946155;312.55911408;163.62970329;417.0597561;;;;;;;;;;;;
196.83984736;235.43925464;273.2891108;295.3498756;197.90922016;301.49975936;185.6599508;362.96988232;271.45929512;362.96988232;153.499554;363.68972864;155.68978792;405.619044;;;;;;;;
200.049252;211.409276;173.449328;217.309612;127.589332;223.769156;172.399084;328.51;105.669564;340.44998;;;;;;;;;;;;
206.52935475;234.549348;221.99948625;267.069216;189.61958325;267.069216;170.2794195;270.97923825;262.18943625;277.27966275;244.80978225;309.81952575;324.28990725;360.6398175;331.3991295;387.96998325;;;;;;
182.50929792;250.97943168;258.36932736;279.97998912;238.08996288;280.75923648;254.07948096;307.10915712;210.18951936;346.25985984;325.99942848;356.66908992;;;;;;;;;;
156.33931356;197.4296916;102.16956681;228.45947616;217.58969565;241.79961609;293.13969651;304.45935714;173.12919795;319.85978877;;;;;;;;;;;;
172.74907503;191.36957245;247.52946372;261.54922724;216.95903404;273.3195213;265.06913797;322.34977201;289.86918947;345.27959025;292.02983782;345.27959025;219.90909248;346.38935513;;;;;;;;
132.77937156;314.90925384;258.30983732;331.15959208;281.12965256;353.11913056;;;;;;;;;;;;;;;;
168.96902432;355.4896096;229.52965472;412.02974496;320.54933312;436.6690544;;;;;;;;;;;;;;;;
179.4791115;183.03949404;227.98919988;265.469724;164.30913018;268.32931398;188.6398956;285.73925796;295.89976026;323.99976024;254.7598716;324.46992474;214.07925942;357.3299691;225.85910724;364.93970526;;;;;;
213.1493156;240.4393654;251.1691624;254.01945205;186.84932435;254.01945205;209.96933945;256.8097987;247.29984175;278.5990792;287.68943515;300.40933975;243.15977855;319.53914915;334.16923735;414.6996607;278.4791932;421.82988055;;;;
129.29908496;140.31911646;138.7591316;194.25983902;111.10940624;203.68945172;228.64920948;262.48978728;107.21975236;267.7597676;;;;;;;;;;;;
220.66936101;282.77958492;300.11946615;302.13997569;313.86910338;330.65947782;215.41962645;330.65947782;156.40997715;341.14997133;;;;;;;;;;;;
140.77907354;170.66926345;179.43989889;198.55932551;198.57927691;208.44923449;289.71926725;292.42966494;264.89972565;314.48992792;337.43902577;361.18917233;214.86959501;362.96983478;294.72906379;367.17958018;;;;;;
178.19926492;181.57912457;192.4491095;225.81916157;172.07988799;226.94941039;249.71966836;275.54911994;258.17970944;323.66980985;166.52959431;333.43923726;181.07932102;341.15996497;;;;;;;;
159.21951434;173.56920186;173.1594102;210.98986072;163.72921672;224.39932066;248.39955192;249.96992142;198.13975144;249.96992142;149.69958546;280.13995996;205.96966362;300.97951102;;;;;;;;
197.40904447;238.88931946;273.68985248;305.74924083;267.00911842;351.57983047;229.22933913;352.70982098;195.6996734;362.07911894;277.12942851;405.41956268;216.06926528;410.52981827;;;;;;;;
231.1696908;236.3292843;213.7793232;239.2399518;207.299232;279.4091535;249.809904;288.6098481;245.2692627;297.7398906;207.0693639;297.7398906;298.2792348;369.609993;481.1497569;481.2094629;;;;;;
119.83981404;133.45932444;146.01975954;222.61960764;109.5895488;256.9395861;225.9195675;264.05914557;236.5994016;299.48966841;187.95914142;333.5394342;215.83954614;389.33983524;513.99992658;523.42965591;;;;;;
218.9199272;295.90902956;296.58941322;308.73954899;307.5593527;326.57916865;212.01932049;340.14992954;296.39986352;347.15927792;348.34945051;356.10901665;238.02952985;364.60982188;;;;;;;;
130.64927402;177.04939708;155.1495692;220.49966184;97.19957794;229.15956734;93.20953272;229.15956734;184.64915046;304.1498568;;;;;;;;;;;;
120.99967865;134.87944802;94.29917893;166.68936395;117.93979105;199.92987668;179.67997767;244.02901651;180.36944585;283.24922517;226.42969546;313.81929054;120.01912376;355.44965742;;;;;;;;
176.77949688;241.7190464;222.99958608;250.60994216;244.57993376;251.00994768;234.79925016;282.94954056;129.30951512;313.18935936;347.57985888;349.75944008;;;;;;;;;;
192.56908503;203.23943955;176.31960864;232.97994174;179.10966339;266.90997039;173.24906697;272.39921793;268.2798132;306.92972562;337.34971725;354.19967268;;;;;;;;;;
130.65915168;237.2493564;235.03919472;237.2493564;152.23956912;273.00975264;125.45999064;273.00975264;179.67953088;302.19987816;155.6095968;314.30986632;;;;;;;;;;
166.02984918;194.47917714;173.999274;216.96905478;136.96909194;258.8797527;135.139767;258.8797527;214.7794233;363.44904828;363.37956768;363.44904828;219.33933582;445.77958896;;;;;;;;
134.939646;228.0399936;205.9793088;240.129798;174.5794416;247.3997964;91.2390768;252.539928;153.159408;297.0094776;;;;;;;;;;;;
226.59934167;227.93980989;237.95976048;250.0891224;265.73943435;267.73927869;247.55921073;267.73927869;193.33934412;271.56918789;268.47959619;305.17960239;198.56993403;351.78999219;190.54982778;353.12947332;;;;;;
144.7796286;207.48982248;204.71967612;211.41907992;198.16925832;220.23905112;195.87984012;298.62952488;296.48909268;326.34986004;144.0992592;332.77910256;;;;;;;;;;
172.85996244;232.47984318;201.04975932;236.61993216;163.62999348;246.09984612;162.9791367;314.82972222;138.2995674;352.26948366;;;;;;;;;;;;
232.0591936;276.5595196;180.1793916;290.9291372;228.8293072;290.9291372;85.549282;296.8396704;277.1296164;329.1891876;132.0499128;338.5699616;268.4490484;343.8190236;316.1891928;419.99945;;;;;;
193.68934785;224.42960736;160.45956375;247.42938618;175.64989998;271.62910206;139.72961661;300.06997479;124.16984163;332.11952523;204.28977705;402.47938146;;;;;;;;;;
121.37978124;205.64912876;194.61931288;253.81926676;237.0996958;255.00982136;43.81938324;289.05968292;179.80961068;310.6799552;189.069037;352.309515;156.7596766;353.49907332;;;;;;;;
244.3196736;265.4497008;259.5597804;275.63931288;267.02997192;308.62983744;199.64988;323.36907696;129.52945656;327.32921448;165.80997216;359.19950904;;;;;;;;;;
174.36927437;250.08995461;248.41982155;255.44954529;261.96944944;263.93988719;173.30972759;269.50999046;220.2799751;278.98904315;249.32971483;342.78932327;;;;;;;;;;
223.13992251;247.0195414;211.35909788;263.19911204;258.47940609;333.4594358;246.60986893;349.61907104;354.15935839;466.48935677;;;;;;;;;;;;
119.3799741;155.33951544;118.87995845;176.20947558;134.76956469;188.39995614;180.34920911;226.56946764;127.34953047;238.44904738;291.14970676;307.41952292;;;;;;;;;;
182.82993965;194.79911461;136.95932423;278.49917488;271.61947372;296.02914456;221.28913262;297.00941286;143.85981896;349.21909662;105.99967884;395.65905979;;;;;;;;;;
230.1191294;259.59975996;216.37952728;273.7095162;148.8897556;325.12901184;327.76997668;333.92989996;176.12950704;344.62944924;218.48970508;372.53966852;;;;;;;;;;
200.30910816;205.47931824;189.8593392;220.58933424;230.41979136;240.62998704;124.71926496;246.42944976;113.33903712;247.22968416;115.1194344;259.88929296;276.3890328;324.9995448;260.66964576;332.10920496;;;;;;
209.119086;215.6394339;179.8790103;263.0596914;191.3198661;302.999697;304.399557;309.16908;305.839413;361.6898274;;;;;;;;;;;;
190.6091156;258.139316;86.80904762;258.139316;250.8698183;287.57953776;227.289976;288.35972752;190.4896988;319.36928506;;;;;;;;;;;;
196.73976434;275.55945028;182.49906116;282.60954016;289.99947746;306.29919756;217.25917352;320.44920832;280.90930644;324.96987664;182.70934798;357.14973982;;;;;;;;;;
196.63906599;239.00926122;143.66959146;245.56924791;226.66902786;274.07961414;174.48926445;288.40908195;;;;;;;;;;;;;;
187.6299778;238.7794945;180.04917;252.91923635;165.07996575;274.0097136;287.46953555;324.3596764;235.9999979;328.8698782;306.99978605;346.99941395;;;;;;;;;;
202.87929285;230.15973413;224.32905951;265.60951623;183.45936852;339.11959159;353.48939613;442.89940336;394.57996115;494.67987166;;;;;;;;;;;;
139.26998796;147.61989324;110.98941912;163.29964212;225.86967312;365.36952024;342.61938252;400.60998768;370.28929548;406.61986752;;;;;;;;;;;;
148.88968612;220.04926468;208.25928732;281.59938212;244.23980392;295.1591552;233.81989428;301.5098338;159.18967736;302.619079;205.7699812;316.2797834;219.67951628;349.55913804;;;;;;;;
177.029397;187.01989785;172.3593699;266.2195209;91.7199717;290.84956755;169.12911795;290.84956755;100.36961325;317.789649;242.2798869;371.29912725;;;;;;;;;;
251.4993867;309.78921915;247.21937451;410.4698418;207.96945633;427.12964199;421.18934049;427.69971126;340.10971605;436.39950744;;;;;;;;;;;;
129.84904995;244.04950943;210.1390708;286.24907763;173.41965476;351.14913764;;;;;;;;;;;;;;;;
147.78978918;176.8092558;193.2294597;227.08997826;220.9096581;229.78939416;245.78902608;263.81993118;230.16920148;284.75904678;188.97999246;288.05998998;219.74935668;296.86913358;96.04949304;299.55960114;;;;;;
118.16907291;259.71941016;239.09911011;259.71941016;85.37926887;262.10979522;237.57903981;270.53972757;236.49909444;284.21936676;226.36926648;332.73941463;;;;;;;;;;
179.37970666;186.57976532;121.56999128;186.57976532;89.93995224;227.47940659;219.14941899;267.90973875;259.40936504;282.99937179;;;;;;;;;;;;
75.11947695;160.08942789;187.41967434;244.5590151;231.81921522;271.15918992;262.31943069;324.70909506;;;;;;;;;;;;;;
122.1398927;154.29928465;205.569721;218.7390625;264.81975835;302.96985075;311.47942525;332.9793502;325.3397322;339.5890197;294.0392973;357.04914665;170.3394826;364.5597711;276.24918685;398.12909255;;;;;;
257.15946529;259.80924543;165.91976744;266.87998505;274.12944006;292.61999326;284.69960673;368.77970647;206.62993519;368.77970647;328.34909352;373.64995045;196.13964132;383.089917;;;;;;;;
169.94924532;173.359548;150.98947944;178.3896696;122.3197824;191.81929584;107.48990604;201.96936264;220.62971652;261.65914092;294.27908028;320.02951032;;;;;;;;;;
230.2793955;260.989533;201.95958825;260.989533;251.459964;284.36991975;159.91994025;354.74922;186.03992925;355.5092835;182.70993825;420.07995225;;;;;;;;;;
193.3593246;269.4195572;203.0494218;289.6998434;238.039129;310.5296906;179.6292114;310.9990454;209.699605;331.4090478;316.0698596;364.5599536;184.0890722;366.9691102;256.5390356;366.9691102;152.4096036;367.1196206;344.4192856;377.399877;339.7396004;377.399877
150.9490125;264.36985497;231.79979862;322.27938522;131.39999262;356.00912919;279.94978908;367.88944023;151.93903842;412.33980762;;;;;;;;;;;;
280.89957632;327.56961792;276.7090816;344.58951936;284.59912192;349.84954624;282.23997696;364.39976448;175.21904384;366.13949696;247.9193472;371.54989568;;;;;;;;;;
119.9896292;259.4890774;135.1792386;262.3499186;175.229019;262.3499186;113.6191168;291.579211;231.0094332;304.7494618;313.669377;315.9692298;232.0894856;455.8999004;;;;;;;;
175.87943046;193.84903314;223.12962162;228.85993044;200.74981734;228.85993044;171.30975282;235.20943944;205.97905638;283.35939048;169.54960986;336.87935262;;;;;;;;;;
131.899425;132.8899425;161.589015;182.5095825;184.1893725;191.119005;139.23903;222.029535;136.4290725;222.4395075;227.64945;234.4494075;;;;;;;;;;
245.78917182;287.94939399;239.90978277;338.59931526;280.73958885;339.71971779;232.12937475;366.9194457;284.65951176;371.25939573;154.59969906;434.87963559;236.24940492;523.3894542;;;;;;;;
198.00986672;238.54909834;215.4697791;254.43968014;157.07904224;276.23966452;243.58950014;315.0694996;181.21970636;317.2296718;264.98901424;370.829561;235.09972748;382.17983566;194.80906362;389.96927852;279.33985686;440.93947864;236.30902936;460.6493238;;
150.72928563;218.33959994;176.50946929;249.54966113;151.02989132;282.06900491;247.59921956;282.06900491;175.3799509;300.84937036;342.67950101;379.01983273;286.59906275;433.25968532;;;;;;;;
208.33979604;252.3696534;223.12952145;271.41927348;148.82963469;271.41927348;263.64976692;282.55908213;152.08948401;286.19904819;;;;;;;;;;;;
175.94912036;280.28902883;285.40972533;286.13954887;170.96961588;338.37960196;200.43996997;340.34933007;251.6896903;375.18995247;262.37951711;375.18995247;280.56942425;397.28948653;310.20980535;464.04944855;;;;;;
277.45925248;278.13939744;216.90939728;278.6799232;195.14974496;281.33966896;252.88926512;285.69977712;174.2397752;468.29975056;;;;;;;;;;;;
180.99942102;275.54959065;151.28942274;331.18968921;148.86929331;344.51979792;216.3892134;430.00915416;283.35905886;471.11952375;;;;;;;;;;;;
298.05948744;302.83981728;251.64958104;327.39934656;225.40902384;329.36900568;244.38901344;331.47999456;175.54947696;339.38948472;132.11943888;339.5795832;165.7290492;340.6992732;;;;;;;;
208.99954336;244.549807;207.3390724;244.549807;237.51928104;253.92917004;175.06978748;267.74944368;171.46910316;299.199483;286.77991952;317.20989816;289.14973728;351.23956204;206.9194588;355.15995196;395.73958432;414.98985776;192.64959916;420.68960916;;
165.8890197;178.5490632;151.42910256;185.32905336;182.86995852;255.60902502;240.30910026;270.28968138;317.7995535;347.00904558;;;;;;;;;;;;
134.76923552;238.50974848;189.37994592;245.34947712;117.52907264;276.10941104;178.15926;295.25985776;265.12974224;320.01915968;208.5294008;394.03918704;;;;;;;;;;
246.9990117;247.8293524;213.0196803;249.45920678;269.1099404;269.96911928;215.05923572;289.34937066;191.52926968;309.97960798;296.56985428;315.16948596;232.31938366;317.75995006;164.36967064;340.389966;349.65994924;436.86958882;;;;
138.76920442;152.94925712;137.63918476;220.32991794;136.3098671;233.99976776;189.45965423;291.87989292;281.65989148;308.17947985;;;;;;;;;;;;
116.97953042;136.94994466;196.35913786;228.73933964;118.75961473;228.73933964;145.56945755;241.9998222;147.02978413;283.06926597;301.77957576;321.32962314;;;;;;;;;;
135.83950422;215.71984812;234.17926434;245.02993557;211.97985501;304.4895378;212.89913274;316.91925069;419.14972155;427.87936653;327.94958532;483.31949925;;;;;;;;;;
228.41969356;255.89924278;194.48918002;282.8891742;205.889281;282.8891742;194.67903182;296.76933922;151.17998756;296.76933922;194.12946082;319.19982978;135.7290487;327.8290937;239.11934132;350.16965446;;;;;;
196.6591529;280.9390892;288.4998039;299.9895836;211.8591636;307.4498336;308.7290178;380.7393296;212.089934;387.4694698;158.7491465;388.9993184;251.549683;409.5299264;;;;;;;;
