68.59963402;94.49998491;104.19951105;105.21998827;114.4092758;119.79923278;116.14967873;121.92905461;98.25937506;122.20963592;68.56967872;123.84918934;81.94971272;128.67998072;116.71982794;130.10984704;82.59974273;132.63907287;69.93963444;132.63907287;105.45963067;133.93913289;52.60949488;133.93913289;100.649808;138.06996876;102.48906342;142.20979122;113.9799165;150.07904853;79.94969719;154.7590649;79.40950328;157.39912534;155.50994442;162.51948462;78.20929426;168.37973981;61.88964682;168.45962061;97.41962815;175.65987622;93.8699251;183.22958053;144.29967265;185.94952177;140.53928399;192.65950897;88.37911861;201.5592286;177.48914654;216.88935263;;;;;;;;;;;;;;;;;;;;;;;;;;
129.84960128;130.47962944;128.27951528;131.2193144;122.50957384;132.47937072;95.69948312;132.47937072;113.6393356;136.38913408;63.38960544;140.53914552;117.82922224;140.53914552;118.05950152;140.7295496;65.87981168;140.92992248;112.37927928;140.92992248;95.04951736;143.13900856;110.93978456;148.31979392;125.88999392;148.33973152;105.20971832;150.1999096;91.139754;154.74966992;125.25996576;159.99924;76.7996352;162.17941656;65.25975232;176.61922336;106.79974192;177.5493124;160.77979704;183.9592508;87.53902344;187.92982384;116.03982264;190.4090644;148.13935864;195.35957048;185.96995776;197.71918544;86.4095584;220.12904784;200.01998448;226.8799192;210.47924944;227.56976016;187.2190484;227.56976016;200.50945256;237.64921384;102.80923128;240.53916896;249.88990336;250.9296492;;;;;;;;;;;;;;;;
86.79915576;103.51904088;74.93963286;105.6399081;76.48968894;115.00997718;114.909363;121.3197813;70.6192002;142.69979646;78.02978322;149.42998854;99.2792988;150.1392687;106.61915304;153.9795426;118.95983088;153.9795426;77.41912488;156.30960762;86.01914682;159.44956698;114.53978022;159.44956698;74.15962392;161.00958486;114.54974202;164.98932396;58.57936872;168.4291335;57.429777;175.78990752;60.55977456;179.15998446;84.11943156;179.9499552;57.3899298;197.17988448;132.74995062;200.24911506;154.88905494;201.65970594;145.11951768;214.41977556;103.34969028;220.4197677;169.89949518;222.47986794;212.52902592;240.72988554;144.8495529;257.14992048;179.51960544;290.8297701;;;;;;;;;;;;;;;;;;;;;;;;
48.42979659;54.4496526;104.44915089;109.4192064;95.77979838;135.99915525;99.66905928;140.49930006;103.56931809;143.02981917;77.95918494;144.79948287;77.53926474;148.63975308;55.2794949;156.94917399;158.469885;162.1991763;149.10966378;162.1991763;89.34902046;166.08943701;79.17995295;171.44941842;140.25934566;177.61924593;79.00998525;180.29973654;133.45963785;189.02907765;140.49930006;190.91971836;158.9197995;192.79936116;49.43960469;193.04931366;161.2093644;194.63901156;45.68931738;194.63901156;136.41907545;198.49927797;46.46916918;200.02998708;154.16970219;200.64986928;139.43950146;202.51951398;136.87998786;205.47995139;78.29912034;212.2996554;161.3593359;212.2996554;90.87972957;215.79999021;57.7790199;215.79999021;74.92976064;224.75928762;121.19996763;226.63993023;123.62950593;285.44975424;;;;;;;;;;;;;;
93.09958217;105.79966048;78.05904229;118.44975029;122.60979326;124.82928266;80.24953836;126.19996733;88.8195668;128.73938313;77.17924469;136.34963237;113.83981082;136.37962547;79.69966486;139.68986394;78.29998686;139.68986394;136.46960477;140.81960404;136.24965537;145.09961941;147.14914791;147.64903291;133.0593893;155.09931895;71.61952372;156.16907285;48.12992757;160.38910202;141.81937404;161.32988559;68.22930365;164.25921169;47.1591509;184.00966804;125.60910326;192.64968038;100.33991651;194.69920888;174.1099455;201.64960992;137.35940007;206.92939529;116.79913002;209.50980166;78.38996616;213.39990673;173.39910903;216.22925583;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54.13975718;94.83996696;71.47966248;94.83996696;84.88932208;118.01994838;120.30935386;120.80947638;99.51940018;122.35965694;93.80983412;126.83983816;114.619713;130.19922688;134.07965958;134.23906118;120.38905466;134.23906118;98.44941694;155.24918832;91.48954458;158.17918898;68.21989976;165.98986738;93.09950074;165.98986738;107.70965364;168.92983064;64.0993684;172.0192329;105.90941182;172.47950502;149.239748;173.71984872;96.94904938;175.57986614;150.7490819;175.61971654;92.34931696;178.25980554;79.83928014;178.92929226;112.94998124;182.98905176;90.46937434;191.60968954;116.50961822;202.85945746;189.98977078;206.31946844;140.61911022;207.02980182;103.58912228;228.15948016;98.45937954;241.1895647;;;;;;;;;;;;;;;;;;;;;;
114.54940294;116.80946592;125.03920562;125.95938124;93.18996344;135.56988284;79.59967736;145.0896629;149.9995924;150.1690722;80.0492973;154.8895831;92.43926762;154.8895831;120.8390974;158.54934984;110.05918518;162.80927446;102.8493151;170.40994502;82.65928622;170.60933302;76.16920682;172.32905452;74.59902632;172.32905452;57.77965158;174.98988738;169.77987894;177.93983284;119.67965618;181.34936764;124.54970808;185.41987366;108.24973908;185.45975126;83.04908976;187.24925856;79.31953722;191.67965992;102.52929736;192.17912686;72.60913408;195.6095974;79.79906536;197.82978278;48.73939966;202.0597992;209.05931494;232.50933762;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91.42923039;91.58997762;84.64989069;100.48998264;78.86997942;105.28943565;57.88996983;105.51907455;67.99907358;126.71973717;124.79975628;126.88947027;69.55961967;139.15917654;79.93929795;139.15917654;90.79922106;142.85935812;113.44960404;159.6190041;96.92958126;160.25999616;117.46928322;162.91981368;88.84928727;165.5097411;81.26920671;169.66920048;58.15954593;169.66920048;119.34932691;169.66920048;167.93991972;176.17996251;65.92932819;176.85989334;73.56931455;177.80940027;90.37988046;182.05971678;99.39969708;185.97955296;89.67998103;189.60984444;89.75985543;191.3790624;109.76939106;191.399031;143.85978498;191.399031;79.11958692;191.50985673;122.63915376;193.91906832;114.44903247;196.89938187;60.16938552;223.049262;178.5292683;231.79950252;234.76983177;240.51979014;;;;;;;;;;;;;;;;
94.24957718;105.0290593;67.09918094;118.75902027;114.02926788;120.35956768;120.56924638;124.91958017;71.60926993;127.29993265;82.72923032;138.21920057;78.17920253;140.82920115;67.84903191;142.24902549;64.44924156;145.64981431;87.11950291;145.64981431;88.86982082;149.10951286;114.73918005;152.70999568;62.24961215;154.83973219;77.46929036;155.48973616;103.41952566;155.48973616;117.36915003;159.72923978;74.52979468;160.59990562;55.11953788;160.59990562;66.35931467;166.31914178;134.71956322;177.58987114;131.89988394;178.20992101;157.1192392;190.47912037;88.87980552;190.47912037;124.81973317;190.47912037;62.97949372;202.12926833;111.1496804;204.68934541;87.77949158;208.28982823;72.70958387;210.94975231;179.08957308;212.51934715;74.54976408;231.85971105;168.31907719;233.05987199;81.91947115;246.54920169;;;;;;;;;;;;;;
82.0394722;82.73927349;104.07971882;115.32944883;109.44952073;143.10986295;65.39997448;151.54940661;111.68968349;153.73965487;141.51958698;158.55939899;155.22910355;159.90908707;146.349314;164.73981238;131.43985285;164.73981238;64.5494314;164.73981238;110.04949302;168.49937252;69.67964371;171.82966796;114.98903194;174.33936902;154.54926806;177.25936727;140.95954629;177.45902527;111.90930729;177.45902527;73.39927225;178.23968805;152.91906049;180.33909192;107.12949477;186.10920812;170.29928939;186.10920812;72.24924217;195.43922646;93.17939031;199.11992169;106.48959088;204.3299972;58.26918901;204.3299972;188.19962738;206.71990346;61.69931345;211.39988698;57.75906282;213.03907916;87.9194003;213.12992355;68.51963073;217.90973607;198.28934441;219.60982394;175.69904;222.3990462;129.77969658;251.4892168;172.57938375;266.77902644;145.19928392;269.78986908;;;;;;;;;;
82.28936516;102.10922744;51.50944992;109.38960556;105.98982992;110.88906556;100.33986464;110.88906556;101.29951904;119.02913408;126.5594222;134.88942232;108.43994756;137.97930956;98.239621;137.97930956;107.57925752;139.6697008;106.41967512;149.42918612;80.08915752;149.69908892;120.73951812;156.55961824;93.75923452;157.74918984;81.55962796;161.34989312;34.56955048;161.55981752;88.91997728;164.78965436;133.78981832;164.78965436;99.97999424;165.41942756;159.79945148;165.41942756;69.8198558;167.4996784;69.04913336;167.4996784;71.4892546;167.9195272;92.89954412;169.2090628;77.36913708;171.20934244;70.9194598;171.94907604;138.26920516;174.78905328;50.31987832;177.77997616;119.03913048;187.55945428;124.17927936;191.76993796;145.24969128;192.58964276;48.15965628;213.92995748;101.06960184;257.27934608;;;;;;;;;;;;;;
103.5594576;104.5797429;112.8699357;120.3097242;83.3696004;120.3097242;107.0090412;121.1191572;101.8896273;130.1598243;83.6793834;138.7697931;83.9691804;140.2297704;135.3391962;159.7690833;58.039344;161.4698919;112.6690764;169.3593654;61.5099129;173.5993953;142.3392927;179.4692835;53.7493491;181.0191978;150.0898635;181.0191978;100.099881;187.5096513;194.5796988;197.2598214;183.1796844;198.8896797;141.7796847;198.9896097;166.2195648;200.739384;85.4191647;200.739384;78.7698225;201.5298303;137.5196688;209.5292268;167.4297171;210.2996871;147.3597759;210.7293861;147.0499929;210.7293861;178.3390752;211.2290361;68.7998064;211.2490221;53.9891811;215.24922;95.2392858;215.6899113;67.0999971;217.8793776;89.7891036;220.8992622;85.6290177;220.8992622;220.2397242;221.6997015;46.8391896;238.7897301;174.9694356;239.6291421;94.4098668;245.3491353;;;;;;
59.76902125;91.66945736;64.86997655;112.53945197;111.45936711;115.76972425;95.33994907;115.76972425;109.13948059;118.7294762;108.26902403;120.45940879;75.61991542;121.51952905;70.94919725;127.71953558;88.70970541;137.14981439;94.39961641;149.47995135;85.36962783;160.79987955;68.0193922;160.79987955;65.12951635;162.87919264;61.25937864;164.14993943;75.23958979;164.14993943;43.28924218;165.78903309;139.80909911;170.38987516;108.32991606;174.56946417;103.89977132;178.84987441;154.93927122;179.42984604;149.53984515;180.25937517;66.01993751;180.8193822;151.72996177;187.46959046;126.36992862;192.42979533;170.22916013;201.40987241;138.42954525;210.23921676;287.24966657;288.23991073;;;;;;;;;;;;;;;;;;;;;;;;
