29.30903154;32.2090452;8.87997978;34.00943286;8.50910592;46.2992529;37.98907932;72.23943024;65.46973272;94.84974012;94.64980812;95.20961772;24.52965708;95.74943412;2.5891194;;;;;;;;;;;;;;;;
7.42940369;33.89921353;20.99987517;35.85968126;14.88976739;36.06941036;34.86995965;38.46931049;14.78989639;46.9693313;17.95980193;47.039241;26.58965504;55.17972621;8.1095252;57.82930384;14.86979319;72.33956143;19.39994175;87.81956643;5.26919396;89.72909995;79.75997673;98.97915197;4.41929175;;;;;;
8.25986661;25.96913239;5.83988636;30.22929556;7.98942758;31.19928352;19.24907177;41.97992131;12.61982278;43.5696238;33.9395993;45.69920642;7.01943962;63.33961503;31.35995025;73.84981379;15.56970386;90.68988254;30.69932059;111.71926143;2.10962402;;;;;;;;;;
27.60934334;32.76903374;43.15941028;43.49938988;39.50962928;44.70931728;36.71979668;61.62930202;17.16996974;62.32926002;28.56928574;64.62912202;29.75921434;68.05991616;15.6390616;85.8398493;1.8598884;;;;;;;;;;;;;;
13.86913873;24.89934295;6.86916303;32.99974279;8.50981354;35.62997617;17.97925285;38.51983775;8.61965624;43.70940604;3.89941585;48.70924603;25.31974092;54.27926949;7.95960147;60.45941922;84.0496369;85.65933174;24.54984345;108.86909425;41.56947053;120.13995384;1.42995224;;;;;;;;
4.71948407;32.71989252;3.97966226;33.55955533;5.08989418;36.74947528;3.42953835;42.80982398;31.9591041;46.73956574;24.88936289;47.20981685;1.89997423;50.4696255;38.0693733;72.40968525;1.86902352;;;;;;;;;;;;;;
24.83999795;43.57995866;21.39999984;57.4596379;12.85934927;58.01917369;37.29939383;60.04985973;16.34921688;62.15933958;14.30955433;69.97987457;9.69961775;101.50936725;5.18942017;;;;;;;;;;;;;;;;
14.12949744;14.48933184;6.06920688;24.28982154;4.81978188;40.29945372;3.01961034;40.59931572;34.2892197;48.44970288;11.4997077;56.55997044;20.24968086;57.65946444;20.25967626;59.58957618;17.16909858;59.82946578;62.51922792;64.34938566;6.44903208;68.75935614;1.9890846;;;;;;;;
7.96955607;28.74956841;28.37903037;36.93925595;9.93978253;37.26995119;6.44955325;42.18954092;39.52903795;48.65901557;39.85973319;48.91998591;13.85931798;48.94986801;4.12970622;66.65999261;55.21913259;89.85945898;41.26917224;92.53988335;44.85900852;114.62972774;2.09971556;;;;;;;;
2.25913402;11.36944588;15.31944102;20.039097;5.67973809;22.89940393;23.36997377;27.16942644;20.79978511;35.24986829;13.15900703;35.34956529;33.71951934;40.27958194;26.5891899;54.70972572;32.52913716;56.92997791;2.67985536;58.61984206;46.64922327;58.84914516;22.48964926;80.27901531;79.52929387;102.83944944;2.17937642;;;;
20.48951944;35.43914296;17.62912216;56.94909064;50.49970432;57.10900104;20.88929544;73.28993464;46.3690188;77.70945832;5.37998552;78.37908312;38.65933864;85.09931768;12.27911984;87.14916912;18.5596008;89.299964;22.46941008;92.45919384;4.50947328;;;;;;;;;;
6.90995205;14.1996267;14.2795683;37.34971479;5.88969738;44.38957194;3.27960414;46.13929371;17.93989431;52.89935526;46.72986228;57.72982644;51.75918819;60.85954008;18.75929571;73.61921871;2.10945897;;;;;;;;;;;;;;
45.5397217;52.22938072;21.60906396;57.06993864;11.53918832;64.74943992;10.57925066;69.229149;10.68989768;70.42932028;48.53915308;71.88966158;7.17909764;82.21970724;11.2690501;90.16934674;27.02977112;91.29974062;113.0792608;130.00925168;4.62923208;;;;;;;;;;
9.2299664;24.9093319;3.2795923;37.0196706;9.03933885;38.52972025;38.1295022;42.54986565;20.819323;45.0599614;14.4996704;45.71967245;22.9491617;63.24942265;14.5395924;81.0396639;2.3593902;;;;;;;;;;;;;;
24.2596883;38.7190655;24.4892973;52.2290594;41.7199553;56.4898038;11.949651;57.0797991;7.1598076;63.8093394;36.4499296;68.5193188;27.6099831;83.4099616;59.109343;89.1691543;72.7590989;97.9292368;42.6294066;110.9790144;5.999783;;;;;;;;;;
15.509259;22.06902726;21.0098097;37.97923302;26.13933504;40.37992668;33.21973566;48.01985748;47.26982772;48.04977888;15.15917862;50.52926556;12.41937576;51.90963948;5.61923892;52.91998542;25.0292511;73.83903354;13.29906492;85.8993525;8.61935796;120.50943588;1.09911276;;;;;;;;
