50.65914069;85.78943955;46.96983045;87.00922773;62.25910668;90.76940946;57.73930236;92.68992702;34.07920479;108.44935074;71.18991261;108.84962493;102.10984605;111.12949089;105.1992441;111.70943928;105.37991649;113.76970344;60.42942441;114.44947083;106.09961148;115.60936761;113.08993605;118.72970955;39.47941269;118.72970955;79.03967877;119.02916655;68.65950096;119.02916655;56.31987618;120.97962981;48.01992633;122.68952928;54.07993782;123.04987587;112.32931527;124.20977265;56.10925809;125.04925044;117.35919468;128.37921228;48.84942222;131.75908362;67.09932999;131.89982841;114.24983283;131.89982841;79.14947967;134.50909707;72.86986638;134.50909707;48.12972723;135.71990154;31.78935693;136.13914134;134.19965817;137.8999485;110.499633;141.20994654;63.52980255;145.80960606;66.11910741;150.60990177;91.53901395;156.09994677;77.95963719;157.05920736;97.94939013;157.05920736;58.55981454;157.67908335;104.73907851;160.4790063;134.39929617;160.51993209;59.64983802;166.81950918;143.25923061;180.27910314;101.38915287;180.38990223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45.5790884;48.6290274;62.73974518;95.81908358;80.12939738;96.45907078;99.82900338;100.71998556;52.29995398;102.70994576;71.82956338;107.11985756;92.68914618;110.37979236;94.15911678;111.42977136;96.39907198;113.93972116;82.63934718;114.64970696;66.51966958;115.61968756;60.75978478;117.87964236;56.45987078;120.91958156;99.31901358;122.19955596;90.80918378;122.19955596;55.14989698;123.68952616;95.80908378;125.21949556;76.74946498;125.21949556;103.94992096;126.07947836;91.42917138;126.07947836;69.26961458;126.07947836;125.29949396;129.33941316;44.9091018;136.02927936;119.40961176;140.16919656;124.80950376;140.16919656;54.49990998;141.65916676;100.43999116;141.83916316;109.97980036;143.35913276;121.70956576;154.92990134;143.66912656;156.24987494;134.55930876;156.24987494;126.34947296;156.30987374;72.27955438;157.15985674;152.21995554;162.14975694;56.94986098;163.58972814;91.35917278;164.67970634;76.60946778;167.47965034;42.7591448;168.91962154;81.07937838;170.54958894;86.91926158;171.46957054;146.91906156;181.97936034;153.47993034;184.50930974;62.94974098;184.67930634;129.50940976;185.10929774;90.23919518;194.17911634;185.70928574;200.23999512;129.21941556;200.59998792;135.76928456;201.30997372;45.0890982;202.48995012;86.16927658;247.88904212;80.49938998;266.1896761;;;;;;;;;;;;;;;;
42.07988766;59.82949882;68.33960005;73.68926331;41.90902617;86.7197001;58.60948783;87.4191331;78.07970417;103.29925977;48.67953761;104.11959476;51.28942189;104.11959476;59.89944212;105.67933035;60.71977711;111.8793043;78.82909667;111.8793043;50.1793218;112.62969599;47.70932412;115.57930487;102.46993207;116.13985046;86.9495138;116.13985046;52.47945718;119.77989963;39.05933629;120.12961613;112.98940439;120.88999972;62.2395451;120.88999972;64.17997208;127.01903118;122.38978391;128.18908267;72.52920372;128.18908267;120.73912203;129.73982555;39.73978468;133.63966412;113.98959358;135.59907571;51.56919509;140.28927357;39.35909329;140.28927357;93.45923665;140.74990016;87.72988119;140.74990016;56.19944155;141.63917926;131.83912374;142.74927935;37.669463;142.74927935;41.87905047;142.99907685;74.639493;143.62956574;38.54974939;144.65973063;101.27989678;144.65973063;110.87911511;144.65973063;54.13911177;145.63993602;40.68901518;146.84995511;102.48991587;147.30958251;37.6494792;148.0899499;108.44908503;150.46902129;140.94973816;155.12924345;48.42974011;155.13923535;87.78983259;155.13923535;47.01988302;157.13961373;79.99914816;159.63958711;47.99908922;167.25941005;48.71950521;171.50996431;99.96995869;178.64917686;175.81947078;184.54939381;145.17930943;187.43905129;84.93914352;192.98955174;77.08950688;196.71952801;;;;;;;;;;;;
81.19975416;87.3095754;86.5499706;104.37969432;81.64952016;104.37969432;79.22977908;105.51910152;75.14990172;105.51910152;71.45982156;106.5395706;88.3190502;106.6595082;84.80987592;110.67941676;71.92957716;113.79979332;91.25952036;117.58982148;94.07905344;117.59981628;74.81907384;117.59981628;89.78928528;117.95962908;94.98957972;124.36929432;100.98945816;125.7995502;60.81935748;129.15980196;72.42931716;131.03982384;60.06974748;131.38964184;76.18936092;131.54955864;74.54921424;132.07928304;64.63937004;136.3590564;63.09917136;136.3590564;54.71953104;140.24903256;46.71969312;140.39995404;54.62957784;142.30996032;53.82999384;142.59980952;88.1391438;145.1394882;134.41906572;148.19989596;94.83965772;148.19989596;98.37981588;153.44916492;137.79930708;153.9798888;44.12904096;154.4596392;104.76949152;155.66901;130.83992784;162.86926392;82.84989564;171.44979972;178.56909576;183.0397698;87.579435;200.23982112;62.70937416;200.23982112;50.57968488;205.58903808;48.7696266;205.58903808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37.48985757;54.28990195;91.60990062;92.45919512;98.74996944;106.37963156;79.19921005;109.2792229;105.84907229;109.2892146;95.39975243;111.18963594;74.78987284;114.76966205;93.80907379;115.57998892;108.7796379;118.22978776;94.08984056;119.65960003;79.17922665;120.7496945;61.3090712;122.90990004;81.10962309;122.98983364;96.5497971;124.08991981;78.42984915;124.08991981;85.98956937;127.16936175;108.6497458;128.25945622;65.89925818;128.25945622;70.06979376;129.00983289;66.62965145;129.86911909;85.80971877;130.41966176;53.42961658;132.34905903;89.73945438;132.34905903;67.05929455;135.40951674;56.35918302;137.02917131;106.34965646;137.57971398;133.4691286;141.54941639;54.12903558;142.28980136;33.70999746;142.28980136;81.92994166;146.78906387;58.66926406;146.94993024;101.05905131;149.71962948;47.59945963;150.24918958;85.56991797;150.61988165;65.64946568;150.61988165;96.22906353;150.61988165;61.72972177;153.54944809;38.67986904;153.80923229;142.23984286;159.63938924;82.76924446;159.63938924;128.76903292;162.11932918;56.08940712;162.23922958;137.94940688;166.75947466;117.73919529;167.96946953;42.91934735;170.55931817;72.01917443;181.449272;79.50995192;200.13974602;;;;;;;;;;;;;;;;;;;;;;;;
79.3598946;84.8899226;67.6599924;84.8899226;69.679351;96.6497168;88.999512;100.8391622;59.7093294;100.8391622;58.619295;101.4091344;93.7998558;101.4091344;57.7698268;101.4091344;110.0495536;110.1194276;81.2295232;112.9193786;107.8295568;112.9692886;87.3095594;113.0890726;65.7294736;113.0890726;85.1195086;116.1595358;82.7298178;124.809937;95.7992504;128.1998242;38.0893156;128.2098062;131.5198374;131.5497834;35.1296526;131.9390814;34.4299144;131.9390814;108.7998072;132.3892696;127.71969;137.5499636;73.2299484;139.029296;136.9999554;139.029296;123.0790582;142.1596512;94.77909;142.1596512;62.2697124;142.1596512;79.1392924;143.0290834;83.0592238;146.4499148;78.139096;149.749964;109.5394734;150.7092342;57.2896926;151.2093324;123.5591924;154.4395076;91.659715;157.1596026;103.4993652;158.069961;113.1190186;158.069961;139.119134;158.309529;82.0590274;165.7690776;58.1391608;166.609562;52.5292768;166.609562;108.669043;168.5390826;63.879809;177.939132;161.169372;177.939132;152.669699;178.1697162;47.669041;179.7897948;106.4390642;179.9395248;49.1194256;188.5290358;181.5196754;188.55998;98.0092652;208.079781;;;;;;;;;;;;;;;;;;;;
43.39985478;55.65959912;55.98943082;75.23960822;59.4596601;86.56982686;75.23960822;92.49980103;100.98946909;102.38975458;32.32950354;103.49918848;52.64913524;104.23981057;74.22912383;104.23981057;73.84931763;104.23981057;99.8590459;107.99989195;93.17945423;113.76994772;55.64960422;116.37961611;48.99999725;116.37961611;81.40945999;119.239157;71.43954724;122.39954438;97.15942341;129.23905445;115.40911132;132.93916643;69.20968505;132.93916643;86.17902627;133.38993642;106.44968296;133.38993642;126.03968696;133.40992622;50.71912005;133.40992622;40.7492073;135.58981391;50.65915065;138.8491508;95.35934192;140.19946179;40.7492073;142.31938008;133.96964062;143.17994097;129.14910035;143.17994097;102.32978518;144.18942587;75.01972042;148.16939505;142.87909448;149.18987434;126.24957986;150.87901244;101.37927019;153.00992512;134.00962022;154.52914992;116.68945801;159.61955249;81.75928149;159.61955249;64.14926718;162.75995007;79.3195264;168.36908795;122.36955968;171.45951103;146.16941556;176.06915891;138.4093752;177.5893832;168.01926645;177.5893832;158.5490987;178.76978089;79.2195774;196.7695963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68.8094313;69.70926;65.8692585;75.7993326;63.7490184;82.9899726;52.5995316;98.0793309;67.3293579;105.0392712;100.059753;105.1291542;64.3192761;107.4391473;81.8993922;108.089301;40.7699301;108.089301;89.8590312;109.4794914;93.9497064;112.4995602;96.5093745;112.4995602;68.4598863;115.379811;58.7894742;118.1891541;68.1393036;125.5495731;62.7992547;126.1897398;112.5994302;129.3995616;63.7799781;136.8298896;59.8590819;139.3695837;47.2295217;139.8699324;126.4194408;140.6099691;123.629073;140.6099691;141.1193061;141.5297718;117.5290134;141.5297718;116.5592757;141.8094078;46.249797;141.8094078;123.509229;143.7798429;106.5692796;143.7798429;87.7597638;144.7595676;57.1995438;147.6198444;133.4692641;150.5390445;46.519446;150.8995752;119.9898102;152.4695316;85.7793417;153.689943;115.239993;153.959592;118.8592818;158.7793182;60.8497923;163.1296554;111.1792788;166.1597112;73.0798725;167.0595399;46.859004;167.0595399;127.3592175;168.6195093;132.5794224;179.3295681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69.25922393;79.25952359;78.66962389;93.10916875;77.38984149;93.10916875;91.40945775;96.89952428;67.63949933;101.20979141;96.63956848;101.94966561;80.79926179;113.41971537;88.42996435;114.27956917;73.92942986;114.27956917;94.29996628;117.7699757;72.54966446;118.8397938;81.12920569;120.5994946;75.27920036;124.67980083;121.0894113;126.42950333;98.59923528;128.92907833;82.39998962;128.96907153;77.26986189;129.27901883;70.15907093;129.45998806;120.3495371;138.57943749;119.2697207;139.45928789;85.16951872;140.77906349;71.70980726;141.31997152;76.43900316;142.30980322;72.01975456;143.12966382;127.69928743;143.12966382;137.61960069;143.91952952;59.5598731;143.93952612;107.29975594;145.10932722;67.49952313;146.10915722;87.40913792;146.74904842;41.51994041;148.45975755;61.4195569;149.04965725;68.07942453;149.04965725;52.90900394;149.04965725;63.3792237;149.20963005;78.26969189;149.99949575;54.99964847;149.99949575;135.54995259;149.99949575;95.59974528;150.98932745;97.70938658;151.57922715;87.52911752;151.95916255;118.6298295;161.72950131;117.20907107;166.62966814;71.53983616;181.0092232;142.68973862;200.76986332;98.00933558;212.89980088;118.4198652;291.14949617;;;;;;;;;;;;;;;;;;;;;;;;
49.35942235;66.7396975;55.029052;85.75926335;82.13924625;91.069487;87.89972575;92.66984205;72.10982215;93.84989175;79.81908085;94.28916575;87.79989075;95.7996693;68.2791532;95.7996693;56.49962155;103.3591755;64.3895816;103.3591755;49.9394637;112.7596391;107.7998363;114.94902065;102.44967865;114.94902065;74.2093522;116.5094417;95.6399333;117.11943355;64.97960645;120.84926915;120.56973115;124.8895916;68.47982155;127.2596745;68.62957405;127.89961685;105.91994325;127.89961685;58.5492341;128.91993055;103.92923335;129.03973255;74.85927805;130.7698731;112.8095566;135.02983255;118.7197886;141.11976755;85.31998935;141.11976755;114.49976315;141.6299244;69.4991369;141.6299244;45.0695124;142.0592149;78.849683;144.4093308;32.7798239;147.57909205;98.4093562;147.57909205;69.98932675;147.7797604;106.9492421;147.9993974;95.6199663;150.93953815;66.37929315;154.2390849;122.06925285;155.88935745;144.5690668;157.97990235;99.19905105;164.29945785;41.2598088;164.29945785;129.8593779;172.3291869;148.76912525;183.2391557;146.5597767;195.62967755;183.80921355;203.7093241;238.7993299;263.31980425;;;;;;;;;;;;;;;;;;;;;;;;;;;;
