104.59962324;147.88996194;109.42995546;193.37906469;166.81918617;194.08981641;185.05949742;217.54958652;196.94969868;219.06936429;219.07929099;221.80913349;150.4490652;292.50907623;;;;;;;;;;
106.249296;118.4991;141.93;157.05924;130.019832;205.419024;198.529692;220.54926;199.949988;222.029316;175.079868;459.5793;;;;;;;;;;;;
160.92983478;161.85979825;112.66993534;169.91915432;155.94908006;244.66975552;222.25930531;300.40962513;222.53917816;301.05971575;271.08975256;369.43903607;;;;;;;;;;;;
189.25993836;203.35918738;182.02957978;203.35918738;166.80908248;299.8094424;261.939929;308.53944566;327.11970468;422.22963982;295.78947854;432.84963352;;;;;;;;;;;;
196.6695036;208.6190205;178.2595842;222.0190339;222.1695291;245.2794532;133.4694404;248.039852;160.039764;248.039852;147.7595537;267.9794759;114.2090251;273.6190855;;;;;;;;;;
231.0895392;246.1793412;211.63980032;262.8499796;159.6297872;278.91999928;173.72946032;290.98985864;391.2793092;429.57915936;;;;;;;;;;;;;;
308.4393928;309.6699221;191.81909208;348.72901448;314.0390484;348.72901448;288.08932768;371.90979518;230.20961348;371.90979518;249.63902348;415.58910162;164.90985742;419.18902256;193.62951454;430.8396939;;;;;;;;
191.9590395;194.47950852;214.06939062;222.1392525;184.76930994;241.76977134;195.51921438;268.30952712;240.30982212;322.30980774;170.20946334;327.2793837;189.39991602;354.54960966;157.44952698;378.49951662;;;;;;;;
180.21913419;261.43939092;161.87991284;344.33945449;309.53932312;356.5798997;321.78974343;403.75913017;417.31928111;443.96975578;172.15925339;451.10993236;;;;;;;;;;;;
161.66918924;246.92964699;231.74984417;246.92964699;222.8991154;287.61925907;188.10965667;327.13981287;190.11959902;327.46998206;;;;;;;;;;;;;;
222.65947584;256.31904006;218.14949844;256.31904006;207.20906982;340.75915776;277.68916476;345.43937934;274.8895938;351.4596516;271.92973446;351.4596516;257.88906972;362.7793962;256.55997042;381.34994994;246.19996494;461.44933884;207.72975816;461.44933884;;;;
118.91978605;124.65911432;165.61977328;174.55952163;164.07952197;207.79926544;235.12963409;235.43925704;177.9299886;243.89933555;298.8795251;341.55932863;264.80920544;349.10921396;;;;;;;;;;
236.66947584;294.99942528;244.53942912;302.15926272;280.18943232;302.95988352;310.0093248;316.97920128;256.35977472;366.61968;219.4397184;366.61968;215.22974592;385.09959936;103.15974144;393.29974656;181.87916544;407.98939776;;;;;;
197.1696015;258.72946245;189.45987255;338.76907875;224.8699032;356.4398925;310.79912985;361.9795563;;;;;;;;;;;;;;;;
163.02983325;171.20998435;148.8596105;233.43934245;184.54983105;242.4797751;274.3391011;371.0694377;;;;;;;;;;;;;;;;
181.19931516;188.98976979;216.21986355;244.50988311;249.16955691;261.60968604;227.03910615;264.85945854;171.54999066;270.21908334;266.47934514;313.38906123;214.98994965;333.27966879;157.59996723;334.85955819;339.06926349;366.50934255;;;;;;
134.92919034;220.67966889;174.58934562;273.78941832;256.04907075;303.87934521;223.35965082;303.87934521;205.42950846;336.01925457;320.59917315;370.74971376;172.83945753;423.12910104;;;;;;;;;;
223.569486;268.87976829;253.40971887;311.2291035;179.33909028;312.90937104;175.0095543;312.90937104;294.83900271;319.54952463;140.00964138;322.02996714;199.38941715;323.30964771;173.56903956;367.18940496;;;;;;;;
154.8598947;166.5998606;149.4999356;295.8891718;156.4598529;300.9894103;167.3492834;323.8091363;212.8291361;340.1596385;;;;;;;;;;;;;;
224.14984362;295.61995224;205.99919676;332.57994282;238.42927206;345.94978986;210.27922704;348.0098418;233.97931998;350.03990754;155.85927174;377.35933482;151.37933346;434.8598724;;;;;;;;;;
108.4390359;162.55928598;214.49959388;296.81982096;209.21913584;347.7091735;341.86965462;407.22939816;216.3199987;414.65917844;227.29971654;442.63987716;339.55933076;485.58977558;242.23928404;497.23918114;;;;;;;;
199.16978939;307.68903126;179.28905709;307.68903126;238.1394197;307.68903126;143.82925973;322.36941932;166.23926852;322.36941932;146.46937305;336.30989665;309.86982078;419.95975034;123.36938003;422.10958543;;;;;;;;
325.31988954;342.95906337;100.45964691;354.04962771;308.63907318;384.80900511;195.61984683;392.93955399;268.9896561;406.52944266;;;;;;;;;;;;;;
190.85983533;197.96935059;185.96929851;244.54975644;350.07917688;375.57928755;382.6592037;406.20959235;;;;;;;;;;;;;;;;
80.03948988;304.40995396;255.61933824;361.97991088;300.6799796;401.59955304;381.95914036;418.83934904;400.21937284;420.15973804;;;;;;;;;;;;;;
