15.89990688;16.78923048;8.47955064;23.18936268;32.03963136;33.8092854;45.60931056;46.0299906;27.70992444;47.42992584;18.69977736;50.36968992;33.6194298;53.759112;8.63942904;55.72961328;22.01925264;67.96930404;22.26906264;74.61924624;74.24952744;83.65937052;7.95994584;;;;;;
28.0492109;30.94940852;20.56975388;52.77920698;7.34976122;55.719311;8.22969734;81.1297112;6.95967616;88.32982342;82.19920272;93.58948694;9.21937606;93.9695954;81.2195006;98.69950146;1.01960852;;;;;;;;;;;;
7.52930379;26.09953173;11.35907775;27.84937653;14.58933102;49.26906765;32.17924818;75.52966464;3.98984499;89.06908878;10.4990688;110.24917047;2.31953859;;;;;;;;;;;;;;;;
15.43939848;21.25937088;3.55986648;22.83964812;5.16909384;25.43916924;5.21900784;30.50943336;5.40967932;64.61966268;46.8293148;76.21967628;1.24984656;;;;;;;;;;;;;;;;
28.22917218;30.07951606;31.1090307;52.95938582;16.84985544;56.22978416;24.51954076;69.1295231;30.86953936;72.03919382;32.5797659;78.6296775;30.93910116;80.02985716;59.6094939;98.58993914;8.61970076;;;;;;;;;;;;
25.32980769;52.01933055;22.77996765;67.77925737;19.41908694;85.65906294;79.80919518;100.30966968;19.00907745;102.50935563;73.87952022;103.549842;41.34910791;105.58991355;21.56989098;113.99959725;36.88988061;127.22963583;3.93948291;;;;;;;;;;
19.8691649;53.8393173;29.0095997;57.4391871;6.7894383;62.5993998;18.3697183;85.9696028;101.4292766;115.0091515;109.3198398;124.3392633;4.9795204;;;;;;;;;;;;;;;;
8.44945068;16.96963724;6.31940404;64.64960548;12.0898578;68.369715;35.82921764;68.4992314;44.79972276;70.65916644;4.059841;78.27971216;12.2691882;84.06909524;3.05957588;99.329116;95.90988304;100.03946364;2.27948864;;;;;;;;;;
4.14996732;7.87935678;3.96957729;10.36993515;9.20985783;33.79970982;23.7297603;37.10951805;22.44909075;44.30917317;46.23964548;60.66985125;46.63929411;66.12939039;38.93933073;95.94955662;10.48953075;110.27910276;2.47961544;;;;;;;;;;
34.87947534;37.08985896;25.99912728;46.68975108;42.25903164;71.18908182;55.39991652;80.87953896;20.55925476;92.26983186;14.25951216;96.11934282;36.95948514;97.74951318;73.75973508;102.56936364;13.43945088;;;;;;;;;;;;
