70.43971651;130.53946585;126.47972389;141.33949719;136.64903819;148.82926204;173.45916164;201.22967283;214.31904735;221.15913373;224.47937992;230.42927706;197.34956547;231.4691618;172.81946287;231.4691618;125.77914895;248.99950282;173.16975034;250.8297798;283.25981292;311.15906224;113.92925317;345.48923024;;;;;;;;;;;;;;
53.62979664;79.2299127;134.92952292;157.33971444;173.98990476;199.09972314;179.30943528;215.63929752;156.22956888;215.63929752;236.3693226;238.30958598;218.84915286;252.38969964;230.18977806;253.03944372;123.20921598;257.9095347;183.0693807;273.07986312;160.0692375;303.54907362;116.7994707;309.27917862;308.2497528;340.73994642;260.6998467;362.27916198;;;;;;;;;;
149.09935584;228.57999792;198.26942304;260.10985488;137.8097808;263.54936688;136.1199336;272.86994592;137.21958048;276.65939088;189.09938496;278.17975488;141.219384;279.28937136;189.50913552;279.89951088;180.4796688;279.89951088;100.1595864;293.36943744;230.72944368;307.05969216;;;;;;;;;;;;;;;;
85.92925122;88.29903492;154.00911276;203.42978432;167.67933672;203.42978432;233.18969694;251.67997152;190.0993784;269.89998146;153.5093219;284.88973278;239.9492938;320.889579;281.57998456;335.7690385;310.8490489;367.01938112;320.1692045;371.34957708;;;;;;;;;;;;;;;;;;
146.04938558;149.79932107;139.14978301;150.48918178;123.59954614;171.21984453;117.61975785;182.07942676;202.11923333;245.74968796;200.47969424;283.38940413;337.09998798;412.39932972;;;;;;;;;;;;;;;;;;;;;;;;
120.75964877;124.08908246;134.90949222;140.5094938;126.19982155;140.5094938;176.17928624;180.96915559;94.57969133;180.96915559;181.39969442;192.29901965;185.09973114;222.63952054;152.75937239;253.46949713;203.46905491;260.78965617;138.99911164;274.17931389;131.5291131;278.65951494;137.35986751;285.70996288;154.84913395;303.07935772;;;;;;;;;;;;
82.22922827;99.24938975;128.47949373;151.02951325;74.19957139;165.67945079;163.50956958;208.75911812;209.27941118;223.97918522;237.57956607;255.87952887;191.49974144;258.70924534;155.5795857;258.81988237;67.079929;259.53952143;287.24961216;385.23913519;;;;;;;;;;;;;;;;;;
155.36905538;171.67924312;85.0690379;171.67924312;80.02976058;171.67924312;158.4094127;183.02911088;154.64944418;199.00947682;143.50946302;210.60920958;208.27946832;210.60920958;151.37921106;212.8799827;232.9691287;262.27929266;255.42999328;269.7392621;268.5598993;273.51921982;281.92967572;286.9099849;289.71946696;323.9299833;;;;;;;;;;;;
133.78971596;148.57907536;152.5790374;196.38941906;148.58997174;220.63980804;224.16924458;239.13988012;249.47955416;258.789025;229.2796468;267.98953204;261.13967134;267.98953204;246.72970408;287.83976466;310.10998422;352.16902044;;;;;;;;;;;;;;;;;;;;
94.53907456;128.60974848;101.17933568;257.77915904;236.57971712;258.28902912;224.21935104;261.62907648;152.25995264;261.88998656;152.039872;281.70919424;81.97954048;304.68919808;118.679232;304.68919808;125.15916288;324.4396928;191.5398656;356.59934976;226.45999104;384.56950784;185.02906368;385.22974976;;;;;;;;;;;;;;
75.99940146;122.10932132;137.1199948;179.32989674;174.46985904;192.50943988;153.25951568;197.09975298;162.2892959;198.23958916;135.60953704;198.23958916;158.23943098;199.07973134;98.5893362;210.04953072;155.99971782;244.76908062;136.11901684;249.58915912;96.65930684;249.58915912;125.11924806;334.87907458;142.8091859;375.70938514;;;;;;;;;;;;
71.98905344;146.08990832;158.07942624;172.04988184;179.21941776;199.17963752;177.14957264;201.30942024;113.02932712;202.0796184;146.91904512;217.54951296;74.30963752;233.07934512;87.62977016;233.07934512;75.11979408;239.92921384;226.1995076;275.98967192;260.96930936;275.98967192;217.46959616;278.7997464;;;;;;;;;;;;;;
139.46947273;145.08936848;187.06974216;236.15940775;145.96973629;236.15940775;109.68947185;236.27923284;203.26989627;236.27923284;222.63996867;291.84935619;;;;;;;;;;;;;;;;;;;;;;;;;;
101.62989996;125.35913472;152.6697456;159.08949444;121.41972072;161.52993648;85.15916016;188.50943712;106.1298078;194.46942144;149.86927104;197.15919348;140.97916056;201.76980384;145.66955652;223.5791976;139.6597062;245.40953508;68.14986756;251.3296266;227.3490672;303.3199182;;;;;;;;;;;;;;;;
122.11989376;226.75999472;120.76984064;233.41939136;109.57997728;265.08972032;162.43974944;296.84991968;172.82976624;301.8297384;326.73981616;373.50937088;338.37903152;378.4093048;314.18991408;395.5995152;233.21967936;411.23996048;;;;;;;;;;;;;;;;;;;;
90.8990884;122.74976106;64.77909738;133.0393939;99.45911914;156.89990472;199.36913455;203.79911542;219.9394023;239.98978965;123.72953566;275.37964811;289.50939752;307.4592681;181.06934447;310.63953647;163.84930599;310.63953647;169.07910286;312.36913857;270.50976844;378.73986979;;;;;;;;;;;;;;;;
88.99926581;123.99952677;134.94908924;150.959592;89.40961232;192.00921915;182.96961501;274.82932547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172.7899213;200.02926578;154.41943126;200.64915328;166.91933872;201.59931684;131.87932994;216.4994287;165.27986026;227.4292851;189.06965478;227.4292851;169.63990098;227.4292851;183.52934826;230.76973486;135.99935022;232.52922354;118.72978038;237.91976524;161.45936962;245.11938662;125.91948356;245.11938662;165.48913428;253.4992738;;;;;;;;;;;;
122.3394876;184.5697536;116.4998844;193.3590744;120.8596428;245.0499336;134.0695512;245.0499336;160.9091892;258.44931;157.4499024;270.0497376;194.5995912;276.069834;76.839246;276.069834;213.2392536;300.8692008;265.9691952;328.6691424;214.7998716;350.959554;366.2097336;420.9699744;;;;;;;;;;;;;;
