74.2497465;89.869434;77.03979756;90.8790906;75.7692297;103.5897675;93.48920286;108.15921336;70.61998104;109.22984922;88.4799066;115.39975074;79.01912436;122.85921366;95.49951912;126.52996518;89.4895632;126.52996518;66.76929072;130.69954704;74.6796003;140.69914602;70.85989944;140.69914602;88.6798386;140.81910522;80.26969902;140.81910522;61.0592328;141.69980568;74.5896309;152.12925846;71.16979404;156.14989098;79.63991322;157.84931298;107.97927456;158.47909878;144.25993494;159.09988764;81.54926382;159.86962584;105.0292779;160.17952044;62.07988566;165.60967356;94.85973672;165.60967356;121.19977806;165.60967356;89.8494408;167.92988442;154.29952032;186.12969438;170.74992528;192.6294837;158.57906478;192.6294837;164.0392077;194.08998696;85.33997454;197.55980682;81.90914142;197.55980682;46.5391713;197.63977962;95.63947152;199.80904182;73.12912764;205.29917454;72.36938604;221.5296543;134.8391391;226.30902876;78.92915496;291.52984614;;;;;;;;;;;;;;;;;;;;;;;;;;
84.87934444;88.8592488;94.51973464;96.89989309;105.06927551;106.53928532;92.59964036;113.03906393;101.27998342;113.03906393;75.69901841;131.27995959;100.46963178;134.16908274;67.99967986;134.16908274;104.75990481;140.11997785;79.24979567;140.11997785;86.16971965;142.32948343;81.20980875;142.8394461;127.8599164;143.0190807;141.85943956;143.0190807;131.59930999;144.57990578;91.79926842;146.20959079;136.98934596;151.51978916;136.39954569;156.97968303;62.19947822;159.04947281;66.78914225;159.92968235;148.23946177;161.43961096;94.43989704;169.39941968;137.03924446;169.39941968;99.60938164;169.82954475;112.15985236;171.98915183;88.8692285;172.93921927;171.09996056;173.17973004;127.9696931;182.0397077;147.47900863;183.75921001;82.73969676;183.89992378;129.60935781;183.90990348;73.7998815;184.87993032;78.22987033;185.17932132;164.12914011;187.0794562;82.97920956;187.79999054;81.57905765;192.82975934;140.19981545;200.15984899;237.67952911;245.62935813;;;;;;;;;;;;;;;;;;;;;;;;;;
62.53943388;79.1098308;69.83988132;79.1098308;59.4997458;88.47970428;95.18960088;100.97919744;71.61952776;116.53936272;102.15929988;117.17987556;75.48958428;118.759674;69.84987372;118.759674;85.09927536;131.7797712;95.25954768;135.89963772;77.32918512;137.80918536;111.52917336;137.87913216;87.61935864;137.87913216;73.4291514;139.39997544;80.35988004;142.12989912;56.76982212;144.7698912;43.30906008;144.7698912;43.09921968;145.2994884;97.05917892;148.08936648;131.9196648;148.11934368;63.25988592;148.11934368;100.83930384;151.5397422;122.67969252;154.11977988;65.20940316;154.11977988;83.59941612;154.27965828;57.69911532;155.22993552;134.89939848;157.37930076;153.21946464;163.00901892;89.49992832;176.16900972;84.11902092;179.70931704;132.87993444;181.13922948;161.96980932;189.12915252;70.19960772;189.12915252;140.95978908;193.15908744;166.52934144;193.15908744;175.79929092;202.72980816;112.389519;203.44926096;101.78958108;204.619371;58.35961296;217.3197114;;;;;;;;;;;;;;;;;;;;;;;;
47.71948434;61.2895222;89.13912932;99.3493861;63.75989068;106.6595582;48.44900254;107.74983814;86.35996478;111.29949382;110.65991622;120.28955646;110.62993602;120.96910766;118.18994312;123.02974674;57.06930938;124.48978248;87.78902098;128.39920056;82.28965296;133.53980552;74.72964586;134.91989406;58.37944412;139.20906134;116.09932384;139.20906134;56.38975818;145.1591317;107.129248;150.14983566;56.79948758;150.14983566;68.6196811;150.59953866;112.02901202;150.87935386;103.34974412;153.82940554;42.10918958;153.82940554;108.99901314;155.79910468;147.22976418;160.99967004;73.63936592;161.97902324;41.19979018;164.43939832;35.94925782;174.9194769;63.99973228;183.69967814;56.34978458;188.48951476;111.74919682;196.50921826;35.95925122;201.72977042;72.99978832;202.79906422;179.11970292;203.00992496;204.8796901;206.69948824;168.26986854;206.69948824;148.65981972;210.88972086;160.58994064;213.4290438;116.72990738;213.79979894;109.19988048;228.94979334;;;;;;;;;;;;;;;;;;;;;;;;;;
80.5893673;90.7297248;69.5498648;98.8599937;101.6093793;104.98916545;97.4892971;104.98916545;97.3494301;104.98916545;109.4499237;113.25930135;83.38970445;116.84988705;111.32913675;119.31953865;58.9599348;119.31953865;120.1997017;121.73923775;68.2491017;122.9390968;74.92974905;122.9390968;107.09915905;124.4996129;109.23912415;127.80946555;99.4993857;128.18910455;104.82931745;131.45999425;91.68981185;137.149584;111.8396513;138.22955705;77.14963815;143.2497833;53.77986055;143.2497833;134.7598564;143.8192418;105.00914645;152.3491307;94.27934945;153.43909425;90.9994683;155.32929685;74.049586;155.32929685;73.11947045;155.9796784;87.36991965;157.31940445;74.96971105;157.41930945;84.999174;159.75908455;72.1893549;161.62930615;83.55954295;161.62930615;45.41981015;164.5695103;160.2496181;165.71941685;129.36998165;170.3699946;84.8093545;170.9094816;93.1594144;181.1897061;146.1190549;185.3597408;90.4999433;186.1290093;99.4893952;230.30999745;;;;;;;;;;;;;;;;;;;;;;;;
70.31910828;73.07995314;65.95951142;94.20945926;105.85936524;106.90954546;98.87981354;107.62998308;93.82975566;109.6893755;52.79978402;117.56922442;97.60980492;117.73909182;71.5491481;119.40978766;67.34942644;119.40978766;106.99947526;121.05949988;51.00918178;121.05949988;78.54968342;122.0597191;48.71996876;125.23923714;109.3996017;125.23923714;80.22937224;128.7894658;95.34956928;135.3393529;83.21903848;135.3893139;74.38993056;136.68929912;50.39965758;138.13916734;61.91966496;148.0194547;145.32955446;152.83969198;39.6990106;157.04940584;102.669855;169.36978844;105.40971624;175.16926132;86.24967274;176.49922314;65.61977662;176.49922314;60.65964854;177.19967636;58.3294675;177.19967636;120.33906226;178.50965378;69.17999748;180.72992062;93.06934924;181.54928102;183.43980526;212.89980852;131.17960004;219.40972682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62.49952424;64.83996422;54.8097922;68.05931623;53.25947518;70.28901928;77.19960229;93.39911823;76.1291453;109.4599636;85.70938619;113.40958077;60.91927832;114.87908976;79.39937644;120.07973495;106.36930586;120.39997418;109.86998953;120.39997418;66.69954654;124.77956988;112.07973998;125.02997501;115.60935492;129.76971514;97.56921163;131.86972629;53.14973588;131.93956039;117.34922164;131.96948929;48.72923735;133.74926121;58.45912274;133.74926121;57.73983151;149.46991475;73.34974812;149.46991475;113.7397963;154.43910978;33.52934667;154.89901721;55.27967593;154.95987264;72.35910153;156.57902613;72.46983846;158.86958461;130.22962257;165.02994986;41.20910241;165.84900409;106.94992652;165.84900409;121.39959944;166.58924555;56.50975372;171.40979371;66.51997314;182.26999389;144.68927179;182.26999389;116.73966971;200.26923435;181.46989463;210.01907234;58.53993077;230.17917938;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68.47970898;68.91955938;62.62969866;68.91955938;87.04939314;104.7093867;111.67901622;116.11950594;90.9390702;124.53964212;110.68935282;130.40964564;130.62957084;132.7298565;48.30956916;132.7298565;63.49940286;132.7298565;100.34986944;138.47990082;73.5199947;139.97939082;119.9492034;140.44923102;137.57920716;142.33958808;70.42904598;148.299561;81.40931142;148.299561;62.03989926;149.9390034;110.90927802;150.02997246;99.89902278;150.20991126;62.50973946;150.20991126;62.55972246;151.21956786;66.36942672;152.16924486;108.50909436;153.95963592;46.6091475;153.95963592;53.42982768;156.54975498;101.81936964;156.54975498;110.93926782;156.68970738;71.65962744;157.22952378;108.45911136;158.39912598;137.78913576;161.04922464;43.75911684;167.06917716;162.0298911;167.26910916;105.1592337;167.50902756;77.05979076;167.71995582;88.3799406;181.29933726;165.75962256;182.88979632;121.98950946;202.15924248;144.10998594;205.40913714;202.78902828;217.18913058;;;;;;;;;;;;;;;;;;;;;;;;;;
58.56966563;79.87963102;85.75968996;85.82966686;99.71908184;117.94906396;77.62937385;121.3099545;69.17916334;125.09970347;114.71913019;126.80913917;103.48983708;127.94976264;102.19926311;128.35962734;109.81974752;129.05939634;97.35986064;129.05939634;69.92991551;130.73984161;82.54974959;130.73984161;99.66909834;131.61955121;87.88998673;132.48926411;77.66936065;132.84914531;66.29911407;132.84914531;107.86939135;143.57960309;99.44917094;146.70956986;97.64976494;153.9391833;143.01978789;156.03948997;94.25988397;157.59997484;56.77925666;157.59997484;118.73980293;159.02950294;94.05994997;160.47902444;79.22984552;160.67995811;60.679969;160.67995811;84.79900709;162.89922551;95.37951437;163.07916611;128.71950854;164.93955198;132.27933341;171.71931392;61.7196258;181.23917133;94.64975527;182.5297453;114.58917309;187.16921377;172.00921822;201.13960202;151.39902183;207.80940026;85.00993746;209.29990823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72.17922716;77.67980584;67.06947644;84.36986092;56.949931;85.77924052;63.50904372;90.49916284;64.06979688;94.72930076;80.6494986;96.67944232;76.60927708;103.029647;59.34987456;115.549136;76.59928148;118.09901356;71.28961876;119.02960392;99.57916588;121.02972348;66.84957324;124.28928864;114.8594396;124.57916104;103.7693214;124.57916104;75.37981828;125.6596854;118.84968312;128.64936936;72.75997152;130.57951972;57.6896054;130.57951972;46.9893156;131.96990768;103.7493302;134.92960484;120.59991268;135.88918244;126.819175;136.5099092;132.53965688;136.7098212;81.0193358;140.99993272;141.35977432;149.2692926;60.80923216;153.78930292;77.63982344;154.17913132;89.21972604;154.17913132;132.38972288;155.39959408;72.34915236;167.44928988;96.06971072;173.11979376;59.83965896;178.08960608;66.58968764;179.30906928;144.67931308;194.2994706;193.439849;201.92911208;134.76967524;204.8898088;144.73928668;218.91963296;120.36901432;224.00939248;197.61900936;234.41980988;94.51939316;238.05920784;;;;;;;;;;;;;;;;;;;;;;
