123.86986992;124.94950272;125.65926132;126.39900972;117.37907754;128.07943818;86.17968894;131.46928524;111.69900942;131.46928524;63.67934166;135.36995856;75.1994235;139.41958122;109.60972002;142.76944188;60.029583;142.80942828;108.91995462;147.8097276;82.04909382;147.8097276;99.85903638;149.3791938;95.98935252;149.3791938;81.24936582;152.10926526;98.20959738;158.73901038;34.62922206;160.73933004;135.0790575;163.2794661;89.569536;166.15948656;55.49912388;171.82955808;115.19981874;172.16944248;98.59946478;176.6999016;136.15968996;180.12973506;84.99909048;181.09940526;144.91971054;181.28934066;91.70980806;182.52991872;65.27979732;189.68948364;171.79956828;197.93967762;147.3798738;198.32954502;75.1394439;200.86968108;133.3196559;202.68906228;166.93922136;209.13986826;59.0199264;209.13986826;94.40988972;209.95958946;107.85931536;214.00921212;61.1691954;214.43906592;191.7597795;217.40905578;139.87942482;240.95904606;;;;;;;;;;;;;;;;;;;;;;;;
61.25989975;96.49919405;89.61987355;96.49919405;100.01972875;109.5199805;73.7295418;114.13980865;95.8192496;114.51921965;74.14988925;118.06970785;112.3695568;130.6691484;130.6591639;141.11992455;92.63918635;144.23908235;131.9391768;145.14966875;145.8196287;145.8495822;75.0794462;152.0898947;84.129397;157.3696983;69.36931065;157.7590938;125.3693758;163.15970985;75.68949915;163.15970985;61.70920225;163.34941535;88.54953515;167.14951605;89.0697276;167.14951605;62.0396892;169.3890394;169.63965035;173.43975105;68.3399087;179.6990341;91.7395829;180.02952105;155.69929145;187.3391735;65.16982995;190.10987225;92.70907785;193.4696565;49.68986115;196.87936325;107.5091022;201.5191604;67.0299423;204.78908415;59.5795084;207.5298294;139.10904625;221.8495993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69.07923888;77.81935808;65.88926928;79.29906672;56.43960544;105.51942432;90.28905856;105.51942432;80.69927456;113.46950432;110.53989984;124.65924192;98.54919168;128.41962976;57.15908768;129.27923216;44.19946352;135.08974688;71.50997584;135.08974688;86.49985168;136.36970976;51.31975392;139.349996;130.17957872;140.68958448;60.43948944;141.19938336;59.39902272;142.96926992;58.209492;143.49993776;53.4692568;145.15951696;126.17969472;146.30929728;48.93969872;147.22951904;44.23921392;147.92912608;60.11949872;148.48960672;128.16920224;149.29952112;57.95906448;149.64932464;132.36982576;151.09922048;148.80959744;151.09922048;101.72922368;151.54939376;52.18929392;155.349532;137.8394808;155.62977232;97.1698528;165.91916336;139.21981344;170.16947488;174.18923408;177.97943472;160.069892;180.39924032;103.94928352;180.59997984;57.98987104;189.91946112;93.04972384;195.80947664;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82.199718;88.389522;115.899984;118.069812;116.239644;133.829037;133.869996;145.759095;107.359533;148.419432;120.36951;152.829018;81.689229;157.409433;100.35954;161.639199;116.319564;163.479357;97.439463;163.479357;129.99987;164.119716;110.05983;166.869963;82.689228;169.649181;112.039848;177.869952;117.439443;178.339482;71.969958;180.38943;150.20964;183.889926;65.449485;184.099716;165.569265;184.099716;177.489333;187.329483;85.309605;188.519292;107.239653;188.519292;159.84;188.659152;79.289631;189.289521;80.64927;191.649159;89.179731;192.029778;66.509424;193.919886;165.329505;197.789013;148.379472;198.239562;136.359504;203.499297;153.029817;204.049746;140.74911;209.719071;100.6992;210.15963;95.939964;214.609176;150.36948;215.199585;62.149788;219.279501;87.059853;223.599177;180.63918;230.6691;;;;;;;;;;;;;;;;;;;;;;
54.64986576;64.79992584;62.09930448;68.5096584;54.83969856;99.14967144;69.86946072;108.3895332;68.8793328;110.84936664;98.57917392;111.36990816;106.70901336;116.10973344;62.869626;120.73965552;52.54971552;130.25927088;68.739456;132.19956192;71.85970776;132.19956192;46.84973592;137.50988472;73.9498668;137.50988472;38.88974688;140.56919016;123.44926896;144.25993944;68.6195616;144.25993944;76.81933944;148.97978232;119.7994836;149.36943912;55.39920576;150.06982224;95.66973648;154.41999072;145.97942496;154.92954192;38.80981728;154.98948912;150.83914464;156.06953784;47.10950712;156.06953784;111.35991696;161.49975504;91.7292072;164.14942128;103.80956712;171.4090272;145.46987376;172.22930472;83.78920056;180.75979128;53.92950024;198.29934288;126.57951192;211.86939072;211.61961072;212.97941304;90.72908808;215.45922888;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70.10920728;103.84961307;101.14926129;103.84961307;76.00960584;123.58956435;98.27901321;124.11924105;116.58983679;124.36908855;103.03910778;125.51938644;73.84992405;136.12991007;96.64900812;138.58940886;134.42994768;140.65914555;115.5494718;140.65914555;72.55971156;141.47964474;66.9891117;141.65953494;123.55958265;150.76997418;133.99921059;150.99983388;70.46998707;157.38993354;148.0496346;157.59980544;65.5499901;157.59980544;88.86975636;167.58970788;72.53972376;168.81995697;149.62967019;173.04937545;173.50909485;173.80991124;75.95963634;178.32915282;61.54943193;182.11983909;130.21951761;182.11983909;68.31929979;182.29972929;82.5096384;183.78981978;55.68900897;183.78981978;47.36908722;195.01996521;97.51947681;206.09920275;205.70944065;208.05900654;92.91928464;216.54982398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68.43910164;87.56984628;72.99931408;103.829383;72.1892304;106.49906764;88.16942792;108.93929508;50.57935036;115.14960408;103.05920492;122.00937672;82.4898634;122.00937672;45.48939108;123.58963848;85.13959524;123.59961488;96.28921988;124.19919652;72.0395844;124.19919652;69.69912096;128.32942612;64.34977528;128.32942612;45.82958632;131.3592588;119.71979292;131.82914724;110.90963408;132.45965572;72.80976248;132.79985096;94.97931856;135.5393704;37.94922796;139.7793404;140.90966652;143.35987036;85.94967892;147.14990472;49.64954988;149.39958292;65.7394878;152.64989404;60.46995332;155.68970312;104.11969624;155.89920752;158.8192998;160.20901232;71.879962;161.13981044;81.22984408;171.2399178;101.06991076;172.14976548;166.66972896;173.18930636;149.70984896;180.44913264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78.16961852;78.20961372;69.98960024;112.19953444;85.389752;114.11930404;87.5594916;116.08906764;84.4198684;117.93984552;97.46930228;120.15957912;83.7999428;121.23944952;98.73914988;122.68927552;120.76950592;122.68927552;58.19901528;127.4896994;128.4695818;128.9395254;112.94944444;128.9395254;93.54977268;134.12990248;94.58964788;136.06966968;64.94920516;141.94996396;127.8396574;148.68915516;67.00995784;150.70991264;94.29968268;151.02987424;81.03927412;151.02987424;87.0995468;151.24984784;63.03943436;159.31987932;83.11902452;167.7898628;61.60960596;169.22969;63.15941996;169.22969;96.76938628;176.40982828;142.20993276;178.01963508;58.22901168;181.95916228;77.99963892;181.95916228;66.26904676;183.31999896;62.82945956;187.31951896;109.09990644;192.32991764;127.2997222;193.47977964;74.61904464;194.77962364;140.90908888;202.94964312;222.94924288;255.8492944;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54.62999004;58.88952144;45.17902976;70.36925853;71.03918483;88.67924421;72.78999222;105.73936739;83.25984041;123.45941797;79.07930032;125.15923097;112.13966328;126.16911987;104.04955329;133.55930686;73.56990642;133.55930686;105.32941249;137.64985685;36.39999556;137.64985685;124.03935417;141.40944325;50.21947525;145.61998004;64.02995593;146.59987224;62.07917054;148.02971494;130.04969296;148.26968854;122.55951697;155.57988433;148.91961704;162.69910113;88.70924091;162.91907693;110.40985358;169.59934202;93.1597513;169.59934202;57.93962594;171.17916822;41.49943456;171.88909012;70.69922223;175.18972701;61.71921014;175.75966431;92.1298646;185.6895719;79.06930142;185.9195466;112.93957528;188.1293035;75.68967322;194.00965659;67.13961383;209.41996127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67.199264;69.2797644;51.0796308;70.6790832;72.1892688;95.5991432;75.539244;107.2791104;88.159082;112.0393912;63.2799728;113.5995168;55.1597288;116.689804;80.7190208;121.37917;108.909152;128.0591444;67.409012;130.0397648;48.9591784;130.1096808;116.589924;131.7596984;97.6297036;132.1991704;63.189082;136.5099912;104.439522;137.0892952;74.5993732;146.9494488;142.9592428;147.1991488;55.4094288;150.509172;60.5892056;150.509172;83.0691972;152.4698164;79.219822;154.779042;92.9393388;156.9993744;58.699476;157.2990144;98.9990584;158.9999708;53.3698792;159.4694068;70.3694552;161.4490284;62.879454;161.6098352;51.7997656;163.9899756;75.349472;163.9899756;49.4296132;170.5590832;100.609124;175.13958;162.1491872;195.2094672;118.5895216;196.6097848;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
