574.529985;702.6795351;;;;
278.27963097;516.12924462;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
202.94914125;563.45949965;;;;
;;;;;
;;;;;
313.89973143;482.40938415;;;;
526.03933447;545.46998051;;;;
503.96922135;771.04980225;;;;
;;;;;
330.92952825;424.3694631;;;;
;;;;;
368.33924968;584.03928948;;;;
;;;;;
511.21928975;655.57930459;;;;
;;;;;
435.47908688;522.27990404;431.69975908;545.60927892;;
578.85905982;651.16946658;;;;
246.28980348;474.36913419;;;;
434.06942005;458.01988371;419.53949796;499.31973969;;
;;;;;
709.00910256;714.2096632;;;;
545.24991034;706.12916277;;;;
385.02999552;400.89976332;;;;
265.38911028;359.75982476;;;;
;;;;;
;;;;;
334.72971799;448.47980021;;;;
307.50913135;542.57920794;;;;
;;;;;
;;;;;
;;;;;
318.15944013;340.55940513;;;;
;;;;;
;;;;;
303.39949473;381.00918559;329.96944361;457.18931021;;
;;;;;
;;;;;
492.07936005;586.29915124;490.99944437;621.67969858;;
541.76953848;636.45929622;487.64999622;764.56970262;;
;;;;;
;;;;;
587.40928538;616.73921734;;;;
538.91964119;642.84973438;;;;
;;;;;
289.5890804;520.14938151;711.56944058;757.29960096;;
267.79914798;441.99955389;;;;
335.38970129;337.30977097;;;;
247.32986572;457.64927229;;;;
449.59940728;547.45990876;380.79959581;623.84979574;;
467.67937104;609.01934375;402.07988807;630.25995992;;
;;;;;
;;;;;
;;;;;
511.0793796;517.94955;;;;
446.2492399;552.44931126;584.60990636;608.49978778;;
;;;;;
;;;;;
;;;;;
;;;;;
354.21998754;403.21964261;;;;
;;;;;
;;;;;
398.1590633;517.46998725;551.3595666;606.28933655;;
;;;;;
380.29981287;644.84921103;;;;
;;;;;
;;;;;
257.17920266;473.95981364;359.21909049;514.47966368;;
;;;;;
;;;;;
;;;;;
491.5990464;616.7192542;;;;
;;;;;
424.31994659;504.01928899;;;;
;;;;;
385.48936449;608.22960366;;;;
;;;;;
584.95917864;669.21978252;584.7995886;669.21978252;;
703.7396158;778.1699965;658.29992085;809.27917525;;
;;;;;
;;;;;
;;;;;
358.47936115;420.00984214;455.18923216;519.93978796;;
;;;;;
434.77979142;495.8493787;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
579.519252;586.38985089;;;;
;;;;;
;;;;;
482.9891089;767.03920225;;;;
409.84926576;450.52951146;;;;
;;;;;
453.4894896;584.73984912;;;;
;;;;;
493.53926505;604.05984301;;;;
472.43911421;525.21913542;256.71973054;558.03982927;;
509.44909836;517.49942876;;;;
;;;;;
;;;;;
379.129998;384.0492693;;;;
297.50938035;425.93979345;;;;
411.93923481;533.61922698;;;;
392.79934426;552.80983435;;;;
;;;;;
;;;;;
;;;;;
;;;;;
280.80999228;393.77949575;;;;
;;;;;
;;;;;
;;;;;
319.7595618;515.6593964;;;;
447.6499294;467.9991592;;;;
;;;;;
498.80945114;505.70962211;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
101.6197406;168.82923449;;;;
;;;;;
538.00943198;554.23908684;;;;
;;;;;
429.1293575;630.48928794;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
248.60914615;552.6694798;;;;
481.99934939;635.68958882;;;;
531.66918188;591.94974392;;;;
;;;;;
321.14968218;381.15979778;;;;
440.53911812;601.55984632;;;;
389.40920432;624.5293996;;;;
408.06971868;519.64948776;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
732.96977505;828.76998915;;;;
;;;;;
247.90983301;422.88999251;;;;
;;;;;
;;;;;
268.30981056;270.12993914;187.57997676;465.61949386;;
;;;;;
756.90930826;834.86943875;;;;
;;;;;
;;;;;
;;;;;
264.33967966;304.08917105;;;;
;;;;;
457.60965116;539.39928137;;;;
642.04940116;688.44964672;;;;
457.07914895;480.53941603;381.67927118;483.03947681;504.39973274;526.60996943
232.88992926;349.86949386;404.83941462;494.5197948;;
;;;;;
363.41984718;437.72986764;470.77992504;504.61960446;;
366.73975296;402.1296804;348.19948548;450.7993854;;
