165.5592806;261.9296379;332.3499081;357.20934515;409.3899152;412.5191728;457.6299756;458.45918895;;;;;;;;;;
224.50999948;250.91959037;310.00968859;313.40993216;302.76955785;313.40993216;276.75964296;379.09968033;231.82906623;448.72923467;;;;;;;;
302.51981826;302.66940726;243.9896316;365.33922018;243.51992214;367.6797894;347.12925258;370.70946528;;;;;;;;;;
207.35947965;232.0893108;181.3893183;282.40942725;271.9493757;374.5697499;168.29904885;382.95992565;;;;;;;;;;
109.44968491;150.82949224;105.53945281;194.96934635;193.15949592;247.3594917;;;;;;;;;;;;
195.58992728;207.63914347;240.82962915;317.11904235;339.4699242;513.84971792;;;;;;;;;;;;
161.58974623;221.61902202;308.11911647;385.04938307;239.7298112;385.04938307;278.47954541;416.35939521;235.26910759;435.4491724;;;;;;;;
125.2893573;355.4299746;308.8797669;420.1790832;;;;;;;;;;;;;;
112.7992798;170.7494888;159.719111;179.0295178;382.5993026;405.4295962;;;;;;;;;;;;
216.2095364;262.3999534;146.6093135;262.3999534;272.1297189;324.9791142;242.3893823;328.6899785;344.86998;352.5598089;;;;;;;;
146.72942403;166.67931606;201.0290181;206.07933441;311.69979969;412.15966239;396.10953261;419.66906445;;;;;;;;;;
219.06978468;247.1597998;242.97942914;262.38936214;238.76912028;265.35923158;239.31998316;295.9291276;166.31967422;318.96956632;;;;;;;;
;;;;;;;;;;;;;;;;;
254.9291661;268.28974065;189.88998045;273.45978405;156.3491751;313.15960695;195.63932265;423.29978325;;;;;;;;;;
128.1797244;129.13992;245.1093372;258.9098148;126.319284;289.0296864;380.4094476;420.2590392;;;;;;;;;;
180.51945652;353.0194174;156.9496682;366.12912024;430.16992668;469.98966924;;;;;;;;;;;;
146.57992981;237.43921532;272.95953166;273.48936346;137.20975631;354.23965446;236.0596903;355.4190208;;;;;;;;;;
278.52924375;278.76973125;155.80906875;297.95904375;253.63978125;312.43996875;164.63953125;316.04926875;334.6691625;364.439925;;;;;;;;
215.27969364;298.06925049;234.57985683;301.13961801;282.71940147;370.81946121;164.84930484;372.40933092;;;;;;;;;;
210.37942082;355.239439;248.90996274;382.08924332;;;;;;;;;;;;;;
279.40988205;408.61923102;349.38944976;408.61923102;399.81942897;452.39936547;;;;;;;;;;;;
226.3590108;272.0591331;322.5194769;334.61962065;;;;;;;;;;;;;;
227.859217;255.53963352;476.57978984;514.79966192;;;;;;;;;;;;;;
197.93915546;300.73997082;123.20923868;358.02937152;354.37920872;364.98952488;380.66993628;392.97920256;413.5290458;417.02918882;;;;;;;;
241.03965664;261.3590216;227.98961392;270.45941232;254.82958448;331.34979888;;;;;;;;;;;;
265.59938475;353.7999325;312.00930075;379.5699425;274.10906425;394.149714;;;;;;;;;;;;
231.15925696;278.83990172;267.42944448;322.61964516;395.53915108;400.21904788;237.66964504;405.79938052;259.65923608;412.50920724;;;;;;;;
211.81988576;327.37929712;306.17976768;387.96902928;223.82939776;387.96902928;241.7499816;425.36993856;394.6096416;434.43936256;;;;;;;;
132.2794168;254.679624;130.9295248;272.38920712;;;;;;;;;;;;;;
121.70991024;168.02922351;166.94966124;263.249412;249.61956384;301.68921897;279.49977024;344.39933886;244.08992805;355.85907711;;;;;;;;
197.05983696;208.82973468;192.96912236;304.69994128;181.19922464;304.69994128;315.84900704;334.14910032;223.77952772;384.50923504;;;;;;;;
156.63976656;238.84994772;268.9594191;279.57955384;323.97934626;333.20909292;;;;;;;;;;;;
370.41913695;392.04935065;367.50931355;418.4993295;;;;;;;;;;;;;;
113.63918845;177.84918794;240.37913076;309.60988886;329.00964202;348.07940138;377.85940069;398.57912905;;;;;;;;;;
358.56969921;370.46933577;238.25956095;370.46933577;344.28994128;395.41937283;362.56923459;440.94926079;;;;;;;;;;
187.31959884;221.19962931;162.23996547;304.43979852;129.61956051;304.43979852;;;;;;;;;;;;
287.57957954;306.95975398;324.85965072;367.55943224;481.53981832;517.08940998;;;;;;;;;;;;
204.29995624;269.55929024;158.35998448;269.55929024;320.08916016;385.79938592;233.66990576;562.8798764;;;;;;;;;;
168.60949875;226.09960515;183.1798395;360.33963345;410.12975025;504.7390422;;;;;;;;;;;;
279.87916275;298.40949225;361.0592325;386.3995515;221.109327;386.3995515;315.26928;421.21938375;350.38998675;421.21938375;;;;;;;;
285.06992696;360.6192324;370.36937364;384.3392546;384.60927064;398.97924836;;;;;;;;;;;;
152.2293186;278.0192059;283.7493568;353.3990775;;;;;;;;;;;;;;
247.42984644;252.619101;181.41959262;252.70935753;216.64939422;284.23963323;171.55981059;284.23963323;183.97950585;305.18906649;223.94926302;370.01904261;169.61979111;376.62958956;296.13960957;411.75921633;;
283.01923728;379.99912504;258.05943444;400.32921472;;;;;;;;;;;;;;
208.42921424;213.33946296;161.6494256;277.8493172;119.15923344;286.9192352;;;;;;;;;;;;
251.43943506;304.27902912;274.47960294;389.99975388;352.7099355;432.03945576;;;;;;;;;;;;
153.97998528;344.8999397;199.47994356;387.2790788;303.92903478;423.24923552;;;;;;;;;;;;
137.3390638;323.46919288;149.14956792;364.41968808;;;;;;;;;;;;;;
207.2292677;243.32906556;203.5896539;262.82983786;211.10953356;307.1297055;251.34914351;352.11970756;274.76995887;374.11948245;239.3394124;386.38975422;;;;;;
269.8691966;272.0598164;221.8391592;356.0994137;381.1498893;497.24974605;;;;;;;;;;;;
227.72927072;235.87958772;188.96943492;265.88959992;139.11922248;274.85940776;183.05958804;393.62909712;;;;;;;;;;
173.79901312;317.95963136;;;;;;;;;;;;;;;;
147.85909896;228.7391532;350.50987827;379.6498395;;;;;;;;;;;;;;
120.03930513;295.89902622;307.05993306;307.51951149;328.98966579;354.81936321;340.56945405;374.40951417;280.07980065;389.27980458;287.4499299;398.63912427;261.09911223;483.90928632;;;;
191.08954854;384.77909052;290.49942042;391.89916458;235.52969715;419.38950933;295.5199599;450.12984588;;;;;;;;;;
192.6993488;250.4590494;245.529522;343.9099881;252.6496217;353.2098108;;;;;;;;;;;;
203.33970195;227.6190546;206.9490486;246.9591453;276.60953775;302.2998258;211.46937735;341.3396574;250.80957615;370.7697147;;;;;;;;
192.53949912;335.97979218;313.58997243;364.23928125;240.74908965;434.98911924;395.52924114;510.79970403;;;;;;;;;;
215.37924018;341.42977434;302.57936151;424.4296083;427.23977918;438.02939834;;;;;;;;;;;;
249.029565;331.24908665;;;;;;;;;;;;;;;;
276.40981872;300.99950496;212.03996688;313.95971376;230.1598152;317.12961168;319.35988224;325.74954384;292.84987536;383.54982624;157.6295784;383.54982624;395.7190272;445.66985232;;;;
106.57975216;114.66943712;171.58978648;277.21998416;257.81951776;279.17900192;103.78999904;302.12906472;150.12945584;313.68946616;236.26932392;336.42984816;375.14990408;429.76975552;;;;
123.64981344;129.01937472;231.25989888;252.98998272;;;;;;;;;;;;;;
185.99998539;272.66943216;63.91998903;314.51970057;309.59951037;374.82957414;;;;;;;;;;;;
253.63949634;338.4699237;310.49986176;350.31962268;246.049704;404.78990274;328.2797889;411.81933546;188.34928812;432.0392229;222.71996736;464.42957364;;;;;;
205.35927269;225.14901779;202.05998387;225.14901779;207.45999954;244.43977789;179.90904175;303.74913499;209.59964722;365.26999361;;;;;;;;
250.48964921;305.80978555;178.37964289;397.23982;;;;;;;;;;;;;;
177.75967158;211.05928998;147.40970463;271.33998408;220.22966151;275.8298427;287.34995349;290.91948093;280.32968322;338.07996567;;;;;;;;
191.5092165;209.97987;255.52938;259.1295165;231.8493855;309.7396425;282.4396815;431.3590155;345.0191955;451.8592695;;;;;;;;
138.35952585;330.12920318;307.23998648;498.08934511;123.78979228;500.9997293;;;;;;;;;;;;
203.87983352;223.7591422;152.83922588;265.0292557;206.14956538;274.46938992;307.85962328;310.96918578;361.03960992;392.22976562;;;;;;;;
89.74928433;174.37926261;226.38983235;263.68918509;201.1092477;355.88902248;263.65956519;381.0797601;363.58920915;398.61967755;;;;;;;;
207.16970692;290.53986522;279.13992612;293.37937761;295.40902556;299.6199217;287.41909449;339.98946982;;;;;;;;;;
188.17905876;196.53929448;246.25917513;316.61950899;324.93987711;348.65910573;256.34966469;459.27973545;334.07952441;486.06976596;;;;;;;;
156.76912977;252.17949669;251.80919049;263.50989192;251.31999651;288.77939211;372.90906279;471.8090784;372.23958816;486.26953551;406.16938098;505.65993753;414.06957141;536.00945409;;;;
252.37988325;404.3292055;408.3597705;462.919325;;;;;;;;;;;;;;
211.38908154;293.2995143;235.32925;343.679791;309.72995482;362.19995526;329.00911784;374.95925948;281.10995458;487.00967172;;;;;;;;
216.70929172;250.70976048;194.33961606;266.8290709;243.71929926;288.99998934;143.12916912;299.0996527;332.50984248;343.879954;;;;;;;;
194.58965916;221.21979768;254.85954966;300.78961326;180.08904798;334.1891574;157.87950858;369.37960596;118.36919322;416.67924168;;;;;;;;
252.09934992;278.6494029;349.22948214;380.22930924;242.1596595;395.1393435;199.73921088;395.1393435;370.49904342;482.88924816;500.18971464;508.74919722;;;;;;
185.42929584;186.43909076;173.33953112;295.57927314;175.4097099;356.44967124;;;;;;;;;;;;
310.05972427;314.54999147;302.44949555;360.75909897;292.67929347;369.98930771;251.84979704;390.41905574;;;;;;;;;;
312.6193158;313.2799192;196.1892158;313.2799192;338.4198262;343.2998964;332.2895066;343.2998964;;;;;;;;;;
