210.4997028;257.71917816;153.75968904;260.27994352;159.2794058;269.67972876;158.91914224;292.83938648;153.21979268;368.25921552;265.53919272;444.51932688;;;;;;;;;;;;;;
176.38905367;235.8292346;152.60958922;257.2192794;285.54911672;316.36913836;181.78944138;344.71992675;306.20986475;366.66966442;318.28965311;368.4594844;;;;;;;;;;;;;;
160.82942456;235.41983508;206.62988804;235.41983508;244.56974124;286.25963784;148.79932528;370.859818;;;;;;;;;;;;;;;;;;
165.98990388;190.72972716;159.5492649;205.3591644;151.06910676;218.619012;219.41975616;258.95947212;131.49943482;283.25928252;226.3192374;288.79908432;146.20914468;315.89951724;178.7998284;317.54956554;279.90963492;377.95917168;153.11952714;382.4494833;402.23916168;408.57970764;289.25990862;469.52941968;;
160.95911766;206.6494804;122.3497374;230.18973054;226.60907324;264.95982326;164.22922274;292.17967636;303.58977638;314.45910408;305.41978126;319.8491934;341.2890525;370.54953738;;;;;;;;;;;;
248.55975168;303.0891063;233.5694511;313.32916362;119.00993418;313.32916362;264.91925766;314.22964104;190.189626;336.5796705;234.71978352;425.39912532;;;;;;;;;;;;;;
177.2599168;181.95941673;186.35903337;218.31902028;175.86909596;244.4596773;190.09910603;246.50904583;243.68954513;257.19923753;180.91928997;266.98977936;236.3598396;279.73930249;166.6992428;300.12937363;;;;;;;;;;
214.83998966;267.34948372;197.86942296;267.34948372;254.79922456;277.85982226;201.45918454;288.28959976;118.1993497;306.51941224;192.28961188;327.6196913;267.44922596;327.6196913;179.51972798;327.6196913;200.299681;335.25956326;171.4895186;342.45922668;;;;;;
186.48943296;196.65945264;173.19926952;196.65945264;135.69992952;239.09976528;212.37937464;274.03921656;248.3499336;274.95906792;164.41995384;288.94955016;;;;;;;;;;;;;;
172.23950759;181.77937778;195.23956488;206.98953992;191.19951317;239.02957461;149.94987678;246.79936534;148.34942162;253.81981578;166.81951231;269.94909113;237.55982994;273.56907325;273.49922795;350.22927895;155.37984996;394.28968977;;;;;;;;
163.23957009;169.44907257;233.93941893;237.5692677;194.34985506;242.18952813;250.78937022;267.9691266;236.36961414;286.42924413;328.6791693;332.28909027;223.86990159;349.93914273;158.01948288;360.03954816;135.54989199;376.12925388;215.15946021;392.55972498;;;;;;
137.66918238;180.08996157;283.8893436;295.94902284;127.9098702;316.16938728;161.08975755;375.5196459;303.83965638;378.40939578;305.0598168;378.44980497;300.9499065;386.81943525;;;;;;;;;;;;
