379.60971694;475.40942428;395.7796226;521.6198229;277.85980884;521.6198229
;;;;;
463.8897426;475.5792706;273.6496562;479.4092866;;
365.32930146;473.2695721;;;;
;;;;;
450.3597398;558.94945524;405.71965536;637.96937272;;
;;;;;
238.32997313;275.36971293;;;;
;;;;;
481.5793356;565.0790574;;;;
323.6297218;423.82945528;;;;
319.99989735;701.11904254;;;;
;;;;;
420.46989792;438.09978692;;;;
496.39905973;531.73997049;;;;
573.77928522;616.70909166;;;;
236.63943578;245.56920707;;;;
213.42927004;586.04978213;;;;
522.86979589;571.05976174;448.51942902;773.60939773;;
;;;;;
397.87990158;450.9991479;;;;
;;;;;
443.78923785;445.63927204;;;;
280.89965338;351.84981124;;;;
234.1199712;303.4593507;;;;
397.6194523;443.86956446;;;;
;;;;;
;;;;;
;;;;;
338.9192255;449.07986526;367.6598112;674.34995882;;
;;;;;
501.19953282;527.27903694;531.93923154;600.26921274;;
;;;;;
;;;;;
320.61950872;410.51918621;;;;
;;;;;
263.79949544;553.59921838;;;;
440.4996519;559.67946298;419.03925885;579.18900197;;
;;;;;
341.53959112;395.05945768;;;;
365.24941416;380.14980876;;;;
;;;;;
427.72979154;559.7794881;;;;
359.29935648;405.08941311;;;;
;;;;;
;;;;;
;;;;;
269.25960132;474.34906035;646.69927182;719.18967438;;
504.5594044;616.5795212;541.8796224;629.9294072;;
;;;;;
;;;;;
418.11941472;513.40903362;;;;
;;;;;
;;;;;
;;;;;
416.70978784;442.21932142;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
262.34964596;392.48928812;;;;
;;;;;
404.6099669;684.46910856;438.40995822;707.48965388;;
;;;;;
379.5395175;577.0896813;;;;
;;;;;
664.34984726;671.45992507;;;;
454.16931634;514.22970007;;;;
;;;;;
488.34967608;490.34941935;;;;
;;;;;
422.1993657;447.2597571;364.2590458;471.8496683;;
588.77944182;751.15994166;;;;
551.51921148;629.96970912;651.48994816;658.2194586;;
;;;;;
;;;;;
335.43948288;349.62905088;;;;
;;;;;
541.53994244;581.01955016;393.97901004;581.01955016;;
;;;;;
499.39994092;658.37976088;;;;
555.96997545;620.46990214;;;;
172.94986;254.53951952;;;;
;;;;;
658.54903548;674.17910868;;;;
368.8791665;380.97952425;;;;
443.6796686;579.0498588;;;;
409.77976736;506.41997972;;;;
422.0691675;541.33911415;;;;
347.87997858;455.20933824;;;;
400.1291814;491.44917666;;;;
;;;;;
;;;;;
;;;;;
458.99976961;622.49992522;;;;
389.199603;469.53942981;;;;
367.68999764;393.18943432;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
267.34914403;317.9692803;;;;
;;;;;
385.15915326;479.97953493;;;;
419.4791541;544.74994737;;;;
;;;;;
;;;;;
;;;;;
515.44927848;533.06939576;515.43913714;621.7194584;;
;;;;;
306.19961334;344.32920909;;;;
;;;;;
506.21953513;563.97974473;;;;
394.87977971;440.34985462;250.03927858;447.60979887;;
;;;;;
;;;;;
;;;;;
;;;;;
295.57942659;478.63999666;;;;
291.00929745;610.8098148;;;;
560.93989608;662.33935276;505.0199149;663.94922009;;
;;;;;
442.8593555;694.85971202;;;;
;;;;;
506.2294272;543.89942196;534.94981896;543.89942196;482.25968412;571.38918396
;;;;;
;;;;;
380.34914352;384.55979592;410.63991432;495.84969144;661.19917848;707.7496932
293.909484;404.43904;;;;
;;;;;
408.4597592;497.41944909;314.18922051;509.96930187;;
;;;;;
;;;;;
323.65913425;387.72999745;;;;
;;;;;
;;;;;
366.74933442;588.07991812;;;;
513.0793986;567.82944668;;;;
456.27909181;631.89912679;;;;
391.09982955;604.5291501;;;;
213.65931028;747.63985814;;;;
513.74964563;634.23967295;;;;
;;;;;
;;;;;
499.279545;522.0395325;318.5493375;549.899205;;
350.63951496;403.04990148;;;;
596.65920475;647.8299345;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
388.939506;422.3890662;;;;
;;;;;
576.45927022;769.26946328;;;;
465.13997299;510.77969535;440.17960226;540.76905556;395.58935772;559.38907272
;;;;;
;;;;;
;;;;;
336.70934248;547.46929009;;;;
317.8093094;382.9995808;;;;
;;;;;
;;;;;
357.47968356;612.699795;;;;
;;;;;
;;;;;
318.86949144;333.32910528;;;;
433.7891761;454.33973795;454.07995745;539.1599955;;
;;;;;
