18.099457;23.7292881;21.9493415;34.40996767;27.9691609;41.78974627;2.3499295;43.06970787;3.7798866;59.74920747;45.83962477;61.30916067;17.2394828;106.04981841;63.54909347;149.20952358;1.0299691;;;;;;;;;;;;;;
25.66944612;31.95927741;9.44919372;59.9292495;5.19984627;69.36947625;48.72950397;70.56905757;18.19996011;76.1096487;63.84980805;77.85920418;14.04924933;83.86906674;25.14936186;119.78975223;36.05917536;130.09977507;120.32976309;167.06959605;1.02920889;;;;;;;;;;
7.73959998;40.56941958;28.93902612;60.12935412;39.04989078;68.99960349;27.06960582;77.02911357;3.52990539;78.13976916;2.7491475;81.16982955;8.26943568;91.16972862;46.27964886;97.8196665;39.77966448;107.78957487;2.199318;;;;;;;;;;;;
12.60982998;32.27942696;30.65913638;32.28930076;16.4694984;37.73963836;26.29985368;39.70946146;29.52957366;64.47986352;11.4091759;66.71924136;63.7798111;75.67971486;3.09938582;78.35946418;40.28905352;118.39969794;19.48989382;142.0099285;1.9599493;;;;;;;;;;
15.9295608;24.3092979;23.4893355;34.3498569;17.0490483;40.809051;24.6297201;67.8399474;14.219979;71.5198272;67.5991332;71.9895144;2.8390203;73.4493261;91.9790832;103.639665;42.2191077;105.5194089;1.5394197;;;;;;;;;;;;
6.58989056;25.02998784;33.539264;50.21992448;8.08941056;56.28998144;72.56977024;75.58980352;26.48952064;82.04973568;5.77915008;84.59991936;15.59900672;85.54961536;44.21984512;170.49942272;3.92974208;;;;;;;;;;;;;;
5.84920355;25.46975995;5.57947085;31.37990311;3.61941323;32.34994182;2.97904782;34.06923803;13.55956273;45.32907974;1.59941501;46.28912835;5.49955005;52.33913291;42.46991312;82.12961111;1.10990011;;;;;;;;;;;;;;
11.23951919;23.40926737;4.59929939;30.3595635;18.40916192;31.22997069;51.30915786;55.92939488;11.64929852;61.23957666;10.58945563;74.21991023;38.90909575;94.319038;38.81936305;105.73901962;4.05990616;;;;;;;;;;;;;;
17.37964684;22.26960486;12.99932956;39.23934496;12.01994168;56.399577;21.96940552;59.39957572;8.15923854;75.249303;6.39993078;75.81978148;15.3191424;78.14956772;12.20943628;84.23932576;30.73901614;92.47934884;8.61901228;127.22966646;2.76961318;;;;;;;;;;
5.32949396;26.33961456;28.27970229;30.17980882;37.19950801;39.88924324;50.41929179;55.72979468;47.74954716;63.43916957;56.66935288;65.6291398;29.42916179;66.47973983;14.92997961;70.92964739;6.93973679;71.79923849;61.19922284;74.63990275;59.49902231;74.66988865;29.34919939;87.78971943;11.92939055;88.68929643;2.44984803;;;;
8.11903674;17.64938652;5.06916534;18.81950058;28.64985405;41.60981412;37.92903795;42.47992449;7.85989734;50.19928854;10.65959955;50.91989541;19.57997505;57.3595095;4.19905497;65.52937743;2.86947051;;;;;;;;;;;;;;
36.97917023;44.77989225;35.73918835;45.24937092;41.79954995;46.3298696;22.20903237;57.26942035;18.8190176;72.86986762;71.2092488;90.85957258;87.57920251;94.82970749;34.64971874;96.48932954;7.38905601;100.81929842;111.139855;116.82941816;2.01945602;;;;;;;;;;
26.72915092;44.33956607;25.06929577;53.24994765;4.50902393;66.76904416;25.8897527;70.89924229;46.18983103;87.73904601;34.33956186;94.56987333;40.52937605;96.47995289;20.22929772;112.07960057;2.37962417;;;;;;;;;;;;;;
33.63943959;36.27946911;12.57902283;42.61932852;33.1299777;61.36971945;63.53916969;72.74936331;12.78938772;75.47912193;8.87919294;77.82902736;4.14947238;82.10910543;22.53994992;89.7590097;58.20926115;90.81980706;44.89944465;93.45983658;81.01939536;109.74965619;3.75964929;;;;;;;;
49.61996055;51.51908853;50.28994734;53.2394868;30.36907335;54.51955098;11.25997173;56.83904325;56.56945095;67.25928489;15.36975657;67.74954348;5.50966782;70.94970393;20.3292564;73.0994529;8.05981128;79.7194416;13.93991889;88.01988897;87.19913019;94.99933407;3.45976785;;;;;;;;
17.11916902;24.08959248;15.23903482;24.32933446;10.19947934;29.21967294;18.45913768;32.08961324;7.40912144;48.6895071;35.3097161;52.72930868;48.91930128;62.52988124;10.76948828;76.15936202;69.02977376;77.46948728;25.13908538;137.56912098;5.11913788;;;;;;;;;;
14.05918716;16.0190071;17.70926444;40.5192523;27.18988092;46.6692731;5.26944964;58.9193957;36.75935322;75.99968074;35.95965084;77.5791179;36.20924584;83.91982928;14.49947274;87.11963718;12.9190372;125.74995452;3.84975328;;;;;;;;;;;;
10.0897979;17.70966106;8.33963858;39.58963918;7.80901576;44.91976034;7.50935822;49.90940682;6.8493152;58.82944522;8.75975646;78.80993302;4.4998408;;;;;;;;;;;;;;;;;;
14.26901477;36.27982444;17.12959304;47.95927358;25.16930257;48.85999206;22.72919244;50.12936744;16.06945536;61.29967151;8.13934653;62.81913576;12.86911492;63.59929347;33.97920611;68.03911819;7.82947546;83.21981151;5.77994237;105.49964108;38.14901456;111.88936189;1.20959318;;;;;;;;
4.429797;20.9992287;4.05948588;21.71994174;27.32935884;49.79987742;40.36988484;82.76951262;56.36991342;195.2395698;2.43987246;;;;;;;;;;;;;;;;;;;;
17.34957072;37.0798081;36.0799481;37.1597969;25.35944918;48.30923576;44.85971876;57.00901762;10.75949346;67.47955154;56.81904422;68.80936534;12.70922046;70.55912034;12.17929466;71.29901674;5.6192132;;;;;;;;;;;;;;
20.8091466;22.93947612;9.55952928;28.82932812;20.08938672;31.10939964;10.19942676;33.71990184;14.06975832;42.33905136;12.76999776;49.28907672;16.26996744;52.5893904;9.1991502;56.60946396;29.0299824;59.34974256;2.18922804;59.91976044;4.40940276;83.21961564;1.27979496;;;;;;;;
7.31975825;17.979262;6.699406;23.84920825;30.6790575;31.22970725;15.6591645;32.14978025;43.34997625;51.50915175;25.56986425;65.08919025;13.41972275;73.02930075;15.80952275;80.89970875;38.4299755;81.85961175;67.1195245;90.1890605;89.38947325;96.2193225;6.41960025;;;;;;;;
5.15956194;10.31912388;2.09986803;28.06992864;31.89927546;37.99974555;10.21955688;41.5094823;45.30995469;56.22946758;33.33901428;56.78903412;46.91995308;56.82985659;8.91921186;59.04920502;28.19936574;60.22907397;19.91937402;67.31924004;4.19973606;68.06997522;30.0791907;84.83904936;75.74957793;86.62926402;1.34913285;;;;
9.669582;29.35954944;8.91900256;36.879336;15.26944432;36.9692856;14.17905528;37.96972504;11.21971344;43.50962096;8.36931056;57.01905144;10.36919;83.44924224;70.01976696;104.38950912;8.01950656;;;;;;;;;;;;;;
28.66946805;46.0395522;20.4498297;49.6390734;23.75903475;51.159492;10.2099501;52.0593723;18.60916545;63.61914285;17.47982565;69.54917445;7.0493949;72.13907385;59.579658;86.9092821;2.5599699;;;;;;;;;;;;;;
1.3499865;21.5697843;6.99993;21.6397836;29.2297077;39.1596084;17.4798252;40.2595974;45.4095459;49.8695013;19.3398066;56.8294317;8.4399156;61.4293857;21.5797842;82.6391736;38.9496105;99.299007;83.1091689;115.58984409;1.3499865;;;;;;;;;;
8.16972247;31.17922577;7.87998057;31.47995788;21.97942089;42.18941797;3.21913242;64.38964217;13.45901081;72.95900864;16.25951614;80.15959441;80.25950541;90.95997351;74.72943156;92.08996692;2.64963972;;;;;;;;;;;;;;
24.39922304;40.54996416;32.94902848;43.57916352;16.39918336;57.46997824;29.95973952;63.79976768;19.57904448;64.42935424;43.17906176;71.2799744;32.46910592;71.89958336;17.63939904;74.06971136;13.86986176;81.06999552;33.8090976;96.89945792;65.14973696;102.4499968;5.45974272;;;;;;;;
4.87910384;7.76983312;5.9591346;27.11955242;27.34913382;27.4299864;13.70900412;44.86918918;12.13986516;57.55905152;3.51958268;65.929789;2.02929994;;;;;;;;;;;;;;;;;;
18.52905537;30.64914612;15.10954722;32.23993914;24.62941809;32.66999082;20.65940397;51.45986457;39.919149;54.76986882;8.80909101;69.00935778;39.05904564;71.46921357;9.57960027;76.39987554;36.70968924;79.97965758;68.74953489;82.47933297;69.49913886;91.77920055;7.71902946;;;;;;;;
7.569546;20.30936672;17.79917536;29.84949288;24.25952056;34.33925792;14.3796392;43.84940568;21.1897324;51.85963416;38.44929656;56.109572;4.56970744;56.1995072;54.31986152;59.21933136;35.1396812;64.31965648;2.30933608;68.42969512;45.18944016;85.96905768;1.049244;;;;;;;;
31.24994355;33.0194862;7.68997525;33.1991352;4.0999894;45.59990645;13.3598973;52.05928605;3.89938135;57.5096371;13.89984235;70.21980385;57.4597346;85.53987135;105.20944075;106.17954535;98.19913755;110.6797528;107.8991855;111.46921035;3.84947885;;;;;;;;;;
4.67990922;24.40987884;21.10905882;25.81994758;9.12997024;34.42926168;30.10911486;41.99926218;40.53922644;48.73981048;4.33913428;57.31914438;19.05941248;59.37978346;10.66995318;61.059674;21.30992616;64.05969268;19.81991022;78.32926854;89.68976566;169.54902374;2.40940874;;;;;;;;
6.51904176;22.60980348;16.58938248;29.66943408;8.48954304;41.29958844;34.45979064;45.00976656;5.68967256;62.37955548;39.6798204;62.95911468;43.58984652;73.4990982;77.59997916;86.2793778;57.29941932;115.96979592;10.62991512;119.77989804;30.43984812;127.24921704;1.76965404;;;;;;;;
14.05998124;27.08955015;17.7298882;27.11953305;14.50972474;27.41936205;17.36909397;34.26945527;12.12908248;46.29959418;48.25947641;48.97906601;39.41951806;62.68924675;7.39977972;66.79990234;56.74963426;67.98922404;10.16920025;77.04905699;21.39979516;89.77979633;76.28949019;125.80924783;92.01951896;131.50999655;5.90962959;;;;
5.42963154;28.61924506;21.56961854;37.08998994;7.86911812;40.13909832;31.71932182;44.78921346;17.0494228;50.81947238;33.7690502;52.74927516;6.65986832;66.50973838;20.89903456;69.57983374;31.94917922;78.47931264;3.53980396;;;;;;;;;;;;
25.51917564;28.43984664;8.72906184;42.12955584;19.08970536;50.9594682;47.08920468;52.67991816;10.94977032;56.95957488;39.65921736;59.16929964;38.68965444;64.329651;16.58941128;65.00964312;7.57976532;75.45915492;17.3592702;77.03981208;30.579675;78.46969272;88.11939;154.03968336;6.939714;;;;;;
12.1799936;37.6898264;11.229428;40.289434;19.0392112;46.6095992;27.3591512;48.1699616;6.2494208;52.729488;20.1093448;62.5699344;16.809268;69.5995364;21.5491428;72.3794924;26.0698096;72.5797688;29.9497912;80.479228;3.3598608;137.5291064;2.6494276;;;;;;;;
