299.819168;329.599616;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
563.4994572;602.85939624;;;;
493.39917268;735.61967971;;;;
353.91987081;612.09942849;;;;
320.7290835;485.1991025;;;;
532.19935152;685.49925024;;;;
365.76979971;568.96952322;;;;
;;;;;
;;;;;
447.28943066;574.34999084;;;;
455.42973984;624.68935494;;;;
614.12987664;632.9793996;;;;
;;;;;
;;;;;
235.76997012;247.74937982;247.31907514;543.19929902;;
;;;;;
;;;;;
;;;;;
336.51953094;341.65951012;;;;
;;;;;
451.70925264;608.32970142;;;;
648.75994326;831.9790167;;;;
;;;;;
661.67967856;693.86981258;645.0492989;709.09909082;;
;;;;;
;;;;;
;;;;;
;;;;;
533.19959154;577.88951715;;;;
;;;;;
524.57943978;653.7195153;;;;
;;;;;
;;;;;
353.44959598;495.76989194;;;;
;;;;;
;;;;;
396.63952424;456.51975616;;;;
;;;;;
;;;;;
225.669499;508.639472;;;;
461.69913489;473.46951204;435.00957213;719.01986856;;
;;;;;
330.38947475;438.18922429;;;;
258.3892402;302.0598042;;;;
;;;;;
515.0498861;570.30968393;;;;
487.40979264;547.8892648;451.44995728;547.8892648;;
;;;;;
557.13982701;613.61941866;491.04986209;679.76965219;;
;;;;;
;;;;;
575.78934078;587.07980604;;;;
;;;;;
;;;;;
;;;;;
210.9792258;441.6193215;;;;
;;;;;
294.45970359;424.02976824;;;;
;;;;;
;;;;;
538.5396588;643.94994768;;;;
482.34997536;485.01973036;;;;
;;;;;
452.09992568;525.90913328;;;;
217.98991795;609.0299453;;;;
535.74952046;679.77988309;;;;
432.10970257;571.48983995;;;;
394.01919096;408.32973564;;;;
461.55932888;524.66998826;;;;
;;;;;
;;;;;
251.20999118;431.68970346;;;;
292.56948738;402.1396794;416.50905186;421.32932136;;
486.08986746;725.92946422;437.53955268;725.92946422;;
;;;;;
290.7595317;336.74928;;;;
356.15950728;446.20933752;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
327.20916374;391.74950836;;;;
;;;;;
455.8993956;457.2298692;;;;
216.16943742;217.66959494;;;;
302.79951772;470.46918377;424.2493331;485.77968174;;
408.15946924;409.24970926;345.60904092;676.00987372;;
618.98938326;648.14980598;467.06969846;656.24970554;;
424.25993811;652.77911754;;;;
;;;;;
608.25999559;623.05905519;;;;
;;;;;
